#{"t_start": 1702307232.1340644, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.670869,8,2908.159989
-0.224583,4,2909.160012
-0.424964,6,2910.660167
-0.341328,9,2912.910574
-0.444596,6,2914.411169
-0.263589,5,2915.660533
-0.453026,7,2917.410929
-0.54976,6,2918.911176
-0.604353,7,2920.661339
-0.256374,5,2921.911986
-0.328917,5,2923.16165
-0.483723,7,2924.911735
-0.51256,7,2926.661922
-0.50602,7,2928.411902
-0.370847,7,2930.16251
-0.65632,8,2932.162331
-0.442651,14,2935.596351
-0.224154,4,2936.596752
-0.356674,5,2937.847035
-0.568991,7,2939.596468
-0.458869,8,2941.597202
-0.430775,17,2945.847591
-0.470289,7,2947.597708
-0.589523,7,2949.347681
-0.513435,8,2951.347786
-0.406949,6,2952.83011
-0.566506,10,2955.315104
-0.369493,5,2956.565366
-0.221374,4,2957.565672
-0.591027,6,2959.065546
-0.452507,6,2960.565435
-0.330532,5,2961.815362
-0.730649,14,2965.31574
-0.351279,5,2966.565984
-0.549701,6,2968.066732
-0.470634,6,2969.5344
-0.44403,6,2971.016488
-0.530435,6,2972.516469
-0.426027,7,2974.250098
-0.26805,5,2975.499919
-0.393441,5,2976.749815
-0.351491,5,2978.000711
-0.398549,8,2980.001645
-0.363601,5,2981.25066
-0.216938,4,2982.251301
-0.409522,7,2984.00186
-0.560011,7,2985.751611
-0.57134,6,2987.251755
-0.724788,8,2989.251097
-0.501017,6,2990.751104
-0.580985,7,2992.500528
-0.540223,13,2995.750693
-0.593576,8,2997.752399
-0.26801,5,2999.002253
-0.21746,4,3000.00187
-0.307543,5,3001.252393
-0.418199,5,3002.502328
-0.304679,6,3004.002863
-0.341737,5,3005.252738
-0.325231,5,3006.503781
-0.356419,5,3007.753488
-0.247739,6,3009.253662
-0.51988,6,3010.753357
-0.394343,6,3012.253922
-0.500985,9,3014.504006
-0.367184,6,3015.987309
-0.295122,6,3017.487807
-0.671017,10,3019.987575
-0.326807,6,3021.488045
-0.57099,8,3023.488659
-0.408753,5,3024.73807
-0.339263,7,3026.488681
-0.564632,8,3028.488565
-0.572221,6,3029.988503
-0.55229,6,3031.488958
-0.288157,5,3032.737282
-0.237142,5,3033.972732
-0.315666,6,3035.47241
-0.437849,8,3037.472675
-0.519182,10,3039.956238
-0.401796,7,3041.706614
-0.539288,7,3043.456925
-0.370687,9,3045.70719
-0.573165,6,3047.206869
-0.248388,5,3048.457618
-0.584217,7,3050.207524
-0.402322,5,3051.458315
-0.497464,11,3054.207644
-0.366353,5,3055.457852
-0.560417,6,3056.957016
-0.339516,6,3058.458237
-0.537377,6,3059.924608
-0.395142,6,3061.425116
-0.216723,5,3062.675072
-0.368582,7,3064.424967
-0.250331,5,3065.675375
-0.636734,11,3068.425596
-0.265729,5,3069.658973
-0.36805,8,3071.660072
-0.4033,5,3072.910069
-0.448063,8,3074.90911
-0.294503,8,3076.909507
-0.470257,9,3079.159624
-0.290788,5,3080.409884
-0.283319,5,3081.642609
-0.620848,7,3083.393388
-0.597026,7,3085.143352
-0.228003,5,3086.393636
-0.669395,7,3088.143536
-0.319509,5,3089.394048
-0.478784,7,3091.143925
-0.601135,12,3094.144335
-0.679569,10,3096.644462
-0.233767,4,3097.645022
-0.461589,6,3099.145008
-0.412806,6,3100.645176
-0.227522,4,3101.645653
-0.636076,6,3103.14535
-0.282623,5,3104.39536
-0.224374,5,3105.646189
-0.614994,6,3107.145818
-0.26145,5,3108.394759
-0.613024,7,3110.146108
-0.545883,6,3111.628051
-0.28772,5,3112.863111
-0.557016,9,3115.113471
-0.458056,6,3116.613687
