#{"t_start": 1702903344.5574586, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.486291,7,778.622021
-0.556985,7,780.072934
-0.591107,7,781.522606
-0.557886,7,782.972545
-0.237855,4,783.953668
-0.532516,7,785.389489
-0.499285,7,786.840069
-0.654638,8,788.523079
-0.474936,7,789.989849
-0.462638,7,791.440167
-0.643722,8,793.140379
-0.641666,7,794.607099
-0.514951,7,796.057153
-0.53721,7,797.52384
-0.481096,7,798.973932
-0.56402,7,800.440775
-0.550112,6,801.888069
-0.455168,7,803.340932
-0.535209,7,804.807806
-0.545506,7,806.257909
-0.626396,7,807.724721
-0.552847,7,809.174935
-0.447461,7,810.641635
-0.498549,7,812.091866
-0.546197,7,813.558337
-0.433216,5,814.77236
-0.492143,7,816.208271
-0.511942,7,817.658802
-0.481251,7,819.108534
-0.563999,7,820.55875
-0.517662,7,822.008775
-0.456979,7,823.458894
-0.535191,7,824.9258
-0.562153,7,826.375815
-0.67216,8,828.076083
-0.501088,7,829.54406
-0.580773,8,831.226227
-0.418967,5,832.440485
-0.514207,7,833.876483
-0.422069,7,835.32669
-0.368568,5,836.540749
-0.450418,7,837.9772
-0.634632,8,839.677019
-0.485027,7,841.143968
-0.561768,7,842.591068
-0.64312,7,844.044055
-0.463377,7,845.494375
-0.468136,7,846.944763
-0.271211,4,847.925421
-0.266123,4,848.892188
-0.527226,8,850.56155
-0.508385,7,852.028027
-0.474317,7,853.478332
-0.485779,7,854.928577
-0.443738,7,856.375591
-0.530171,7,857.812169
-0.512885,7,859.262004
-0.422525,7,860.712552
-0.475455,7,862.179138
-0.617456,8,863.862556
-0.490463,7,865.329178
-0.477843,7,866.779369
-0.484313,7,868.229539
-0.537206,7,869.696417
-0.506582,7,871.146329
-0.457191,7,872.613378
-0.54577,7,874.063423
-0.580972,7,875.530209
-0.465917,7,876.980156
-0.501142,7,878.428358
-0.499261,7,879.880798
-0.461717,7,881.34719
-0.482769,7,882.797382
-0.469824,7,884.247438
-0.54274,7,885.698164
-0.49357,7,887.164763
-0.56082,8,888.847796
-0.603623,7,890.314574
-0.564415,7,891.764974
-0.44095,7,893.214932
-0.415293,5,894.429034
-0.469655,7,895.86525
-0.635358,8,897.548485
-0.551987,7,899.01531
-0.471585,7,900.465624
-0.426964,5,901.679587
-0.610183,8,903.349016
-0.491854,7,904.815901
-0.600816,6,906.263481
