time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/success_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
52707,14159,5.09,0.86,-0.49082694,3,9110,8.603230617154622e-06,52605,0.1699299097061157,0.001
52759,14173,5.14,0.87,-0.49590940999999994,3,9120,6.469879554060753e-06,52657,0.17064138352870942,0.001
52813,14188,5.1,0.87,-0.48925920000000006,3,9130,7.073938286339399e-06,52711,0.16792904436588288,0.001
52862,14201,5.12,0.86,-0.49617587999999996,3,9140,1.5054722098284401e-05,52760,0.17785695443550745,0.001
52916,14216,5.16,0.88,-0.4983143799999999,3,9150,1.0338008110011287e-05,52814,0.1662328727543354,0.001
52973,14231,5.21,0.89,-0.50287409,3,9160,8.078799889214375e-06,52870,0.173909159998099,0.001
53027,14246,5.26,0.92,-0.50050533,3,9170,6.28929501544917e-06,52925,0.16954813301563262,0.001
53082,14261,5.31,0.93,-0.50530615,3,9180,8.502809942001477e-06,52980,0.1683337688446045,0.001
53136,14275,5.34,0.94,-0.50392453,3,9190,8.654660632601008e-06,53034,0.17807785315173014,0.001
53186,14289,5.27,0.95,-0.49512834999999994,3,9200,6.270299309107941e-06,53084,0.17014522850513458,0.001
53238,14303,5.31,0.92,-0.503441,3,9210,1.2007863233520766e-05,53138,0.17687950655817986,0.001
53295,14319,5.36,0.93,-0.50596237,3,9220,1.3186364867578959e-05,53190,0.17029742896556854,0.001
53352,14334,5.39,0.92,-0.51311533,3,9230,1.8932093553303275e-05,53248,0.18212062865495682,0.001
53404,14348,5.42,0.92,-0.51366262,3,9240,7.242168781626138e-06,53305,0.17372230333941324,0.001
53453,14362,5.37,0.91,-0.51205582,3,9250,1.6090226229910815e-05,53352,0.17183967183033624,0.001
53504,14375,5.31,0.89,-0.5072296299999999,3,9260,1.3772448255622294e-05,53402,0.17514408379793167,0.001
53559,14390,5.32,0.88,-0.51179665,3,9270,1.78256893074528e-05,53457,0.18192924310763678,0.001
53611,14405,5.29,0.87,-0.5106434,3,9280,6.344495659504901e-06,53508,0.1716587357223034,0.001
53656,14417,5.2,0.85,-0.5097267699999999,3,9290,7.0965582684342126e-06,53554,0.1829837163289388,0.001
53712,14432,5.26,0.86,-0.5110578,3,9300,9.768838481249986e-06,53609,0.16963229477405548,0.001
53764,14446,5.26,0.86,-0.51557679,3,9310,7.680213154041363e-06,53661,0.18198779225349426,0.001
53813,14460,5.18,0.83,-0.5109438199999999,3,9320,8.01516955561965e-06,53711,0.17409832403063774,0.001
53867,14474,5.15,0.83,-0.50529371,3,9330,6.315864175121532e-06,53765,0.1711859792470932,0.001
53919,14488,5.15,0.83,-0.5025969299999999,3,9340,6.201203206046557e-06,53816,0.17324163392186165,0.001
53968,14502,5.15,0.83,-0.50224998,3,9350,5.4850566812092435e-06,53866,0.17191318571567535,0.001
54028,14518,5.24,0.85,-0.5121121,3,9360,7.304331878306887e-06,53925,0.1738425220052401,0.001
54079,14532,5.2,0.85,-0.5074674799999999,3,9370,5.044835415901616e-06,53976,0.16893018484115602,0.001
54131,14546,5.2,0.86,-0.50519068,3,9380,7.474410813301801e-06,54029,0.17412610054016114,0.001
54187,14561,5.31,0.89,-0.50519099,3,9390,6.6370887452649185e-06,54084,0.1673333595196406,0.001
54240,14576,5.28,0.89,-0.5041363999999999,3,9400,6.445210783567745e-06,54138,0.1724679172039032,0.001
54286,14588,5.22,0.9,-0.49340573,3,9410,1.3354464651153345e-05,54184,0.176032155752182,0.001
54340,14603,5.27,0.93,-0.4953963700000001,3,9420,6.992356338741956e-06,54238,0.1680998682975769,0.001
54397,14618,5.3,0.93,-0.4971028699999999,3,9430,1.074541713326956e-05,54291,0.1646766463915507,0.001
54447,14632,5.28,0.93,-0.5012826399999999,3,9440,6.000820414036363e-06,54344,0.17936238859380996,0.001
54503,14647,5.35,0.94,-0.50063861,3,9450,7.257219522216474e-06,54402,0.17094510048627853,0.001
54557,14662,5.29,0.94,-0.4885605799999999,3,9460,7.559539805394404e-06,54453,0.17055190602938333,0.001
54612,14677,5.33,0.94,-0.49256969000000006,3,9470,6.494590328050738e-06,54509,0.17108541230360666,0.001
54656,14689,5.25,0.9,-0.48511416999999996,3,9480,6.236957038449223e-06,54553,0.17892330246312277,0.001
54706,14702,5.19,0.89,-0.48102324,3,9490,6.3679537691184255e-06,54603,0.1719605794974736,0.001
54762,14718,5.22,0.89,-0.48472547,3,9500,1.0282634775649058e-05,54660,0.17030721654494604,0.001
54809,14730,5.23,0.89,-0.48304908999999996,3,9510,1.2648184383579065e-05,54706,0.17807262539863586,0.001
54865,14746,5.25,0.88,-0.48695507,3,9520,9.224186063268766e-06,54760,0.16885187973578772,0.001
54912,14758,5.15,0.87,-0.48605651,3,9530,1.0775774777963912e-05,54810,0.16893576582272848,0.001
54961,14772,5.14,0.87,-0.48359844,3,9540,7.327376124521834e-06,54859,0.17972384641567865,0.001
55017,14787,5.14,0.87,-0.4893899199999999,3,9550,1.7642752633643493e-05,54915,0.17549785474936166,0.001
55069,14801,5.12,0.86,-0.48790561999999993,3,9560,6.683919400529703e-06,54967,0.17365362644195556,0.001
55122,14816,5.1,0.86,-0.4809355899999999,3,9570,6.974905772949569e-06,55019,0.1790759414434433,0.001
55167,14828,5.11,0.87,-0.48126385,3,9580,9.091259623043394e-06,55064,0.16403238972028097,0.001
55220,14842,5.14,0.86,-0.48553123,3,9590,5.539319226954831e-05,55117,0.18438828736543655,0.001
55271,14856,5.09,0.85,-0.48337135000000003,3,9600,7.009564251347911e-06,55170,0.1695954829454422,0.001
55327,14871,5.18,0.87,-0.49083853000000005,3,9610,2.1003430447308347e-05,55225,0.16742998361587524,0.001
55375,14884,5.1,0.87,-0.48030533999999997,3,9620,1.4165090851747663e-05,55273,0.17320777773857116,0.001
55421,14897,5.09,0.87,-0.4763774199999999,3,9630,1.1736057240341325e-05,55321,0.17489442825317383,0.001
55472,14911,5.11,0.87,-0.47134179000000004,3,9640,1.6273610526695848e-05,55370,0.18141769369443259,0.001
55526,14925,5.09,0.85,-0.46885144000000006,3,9650,9.961829618987394e-06,55424,0.17265396316846213,0.001
55576,14939,5.07,0.85,-0.46775027,3,9660,8.399059697694611e-06,55475,0.18051184713840485,0.001
55627,14953,5.05,0.85,-0.4686044,3,9670,5.719849771897619e-06,55525,0.1816257188717524,0.001
55682,14968,5.15,0.88,-0.47502219999999995,3,9680,7.398581298427113e-06,55579,0.16979006926218668,0.001
55735,14982,5.15,0.88,-0.4799961199999999,3,9690,8.345991394283677e-06,55635,0.17890029152234396,0.001
55787,14996,5.16,0.88,-0.48119317999999994,3,9700,9.491229093328002e-06,55684,0.16769840071598688,0.001
55845,15012,5.18,0.87,-0.48534052000000005,3,9710,8.358034717405514e-06,55741,0.17478483276707785,0.001
55904,15028,5.29,0.87,-0.49378678,3,9720,8.398104171192244e-06,55801,0.1726759746670723,0.001
55955,15042,5.34,0.87,-0.49916394000000003,3,9730,1.1527769705329169e-05,55853,0.1798193951447805,0.001
56006,15056,5.34,0.88,-0.5009860300000001,3,9740,5.9017339329633005e-06,55904,0.17144073794285455,0.001
56055,15069,5.29,0.88,-0.49692622999999997,3,9750,7.62977942940779e-06,55952,0.19048821032047272,0.001
56105,15083,5.29,0.86,-0.4982077200000001,3,9760,8.313674698001705e-06,56002,0.1713425020376841,0.001
56159,15097,5.32,0.86,-0.50206872,3,9770,1.0211931112280581e-05,56059,0.1700438012679418,0.001
56211,15111,5.29,0.85,-0.50251077,3,9780,6.8262363129178995e-06,56108,0.17839106619358064,0.001
56271,15128,5.36,0.86,-0.50327356,3,9790,1.3339373026610701e-05,56168,0.17547752149403095,0.001
56321,15141,5.34,0.85,-0.50152282,3,9800,9.415593315983036e-06,56221,0.1754741668701172,0.001
56370,15155,5.25,0.84,-0.49438111999999995,3,9810,9.72455363807967e-06,56268,0.17827522456645967,0.001
56421,15168,5.17,0.84,-0.49196039999999996,3,9820,2.1294319670535817e-05,56319,0.17352718859910965,0.001
56479,15184,5.24,0.85,-0.49492564,3,9830,5.662858332774097e-06,56376,0.17354273051023483,0.001
56534,15199,5.28,0.86,-0.5033411200000001,3,9840,1.6587274179376738e-05,56431,0.17125170677900314,0.001
56587,15214,5.32,0.88,-0.5044921600000001,3,9850,1.3562248265467739e-05,56484,0.17010053247213364,0.001
56638,15227,5.33,0.9,-0.5080434899999999,3,9860,1.2315957246755715e-05,56536,0.17401573061943054,0.001
56688,15241,5.29,0.9,-0.5038029100000001,3,9870,8.57192117109662e-06,56587,0.17348446448644003,0.001
56742,15256,5.31,0.9,-0.50245,3,9880,1.0010266047781139e-05,56640,0.17831760396560034,0.001
56798,15271,5.27,0.9,-0.50137276,3,9890,9.595612198154413e-06,56696,0.16966679692268372,0.001
56853,15286,5.32,0.92,-0.50649845,3,9900,1.4689143608848098e-05,56750,0.17259967625141143,0.001
56903,15299,5.33,0.93,-0.5019486900000001,3,9910,4.983434337191284e-06,56802,0.18102646370728812,0.001
56961,15315,5.4,0.93,-0.50779128,3,9920,6.999447350608534e-06,56857,0.1715233971675237,0.001
57018,15331,5.39,0.94,-0.5031607300000001,3,9930,1.0078554078063462e-05,56916,0.1738819271326065,0.001
57073,15346,5.39,0.94,-0.49688128,3,9940,2.3561408124805893e-05,56971,0.17357353270053863,0.001
57123,15359,5.36,0.93,-0.49825894000000004,3,9950,8.713461284060031e-06,57020,0.17329275906085967,0.001
57174,15373,5.36,0.93,-0.49473417000000003,3,9960,9.728132135933265e-06,57072,0.16782921254634858,0.001
57229,15388,5.41,0.93,-0.49585055999999994,3,9970,5.3927612195063075e-06,57125,0.16849594563245773,0.001
57280,15402,5.38,0.93,-0.49775278,3,9980,9.292793227662818e-06,57177,0.17993415395418802,0.001
57332,15416,5.34,0.93,-0.49637392000000014,3,9990,8.385353188108033e-06,57229,0.1775588740905126,0.001
57385,15431,5.32,0.92,-0.49794903000000007,3,10000,8.940264615375782e-06,57283,0.16781383156776428,0.001
57438,15445,5.35,0.92,-0.5061302999999999,3,10010,1.0368241722365687e-05,57335,0.1710858295361201,0.001
57484,15457,5.23,0.9,-0.49621707,3,10020,1.6587832942605018e-05,57382,0.17226674258708954,0.001
57535,15471,5.17,0.89,-0.49639213,3,10030,1.0323198694095481e-05,57435,0.17254537343978882,0.001
57585,15485,5.12,0.88,-0.4930696799999999,3,10040,8.005923609744059e-06,57485,0.17129314243793486,0.001
57631,15497,5.08,0.87,-0.48613444000000017,3,10050,9.595164442544046e-06,57529,0.1752626672387123,0.001
57682,15511,5.08,0.86,-0.49243647999999995,3,10060,6.993225529835659e-06,57582,0.17392932304314204,0.001
57728,15524,4.99,0.84,-0.49105656,3,10070,6.692188617307693e-06,57625,0.17319310307502747,0.001
57781,15538,5.01,0.84,-0.49420832,3,10080,7.0507321652257815e-06,57679,0.17583212753136954,0.001
57837,15553,5.05,0.84,-0.4945697599999999,3,10090,7.433294090982859e-06,57734,0.17586311272212438,0.001
57889,15568,5.04,0.84,-0.49278067999999997,3,10100,7.5117878471549675e-06,57787,0.17459551990032196,0.001
57938,15581,5.0,0.84,-0.48245715999999994,3,10110,1.1038684381977268e-05,57836,0.17654756704966226,0.001
57993,15596,5.09,0.87,-0.49026488999999995,3,10120,8.496618875142303e-06,57891,0.16831899185975394,0.001
58050,15611,5.15,0.88,-0.49523156,3,10130,6.67300628265366e-06,57947,0.17715377857287726,0.001
58104,15626,5.19,0.89,-0.50351018,3,10140,7.380038096016506e-06,58001,0.17674002051353455,0.001
58152,15639,5.21,0.88,-0.50841131,3,10150,7.50961665592816e-06,58052,0.18061264852682749,0.001
58200,15652,5.18,0.89,-0.5009368699999999,3,10160,8.605100811109878e-06,58099,0.1655833065509796,0.001
58250,15666,5.22,0.9,-0.50467929,3,10170,8.494059557051514e-06,58148,0.1706800435980161,0.001
58305,15681,5.24,0.91,-0.50172488,3,10180,9.515334386378527e-06,58203,0.17142667770385742,0.001
58359,15695,5.22,0.92,-0.49641043,3,10190,5.996784966555424e-06,58258,0.17282664477825166,0.001
58414,15710,5.25,0.93,-0.4942773,3,10200,7.3618555234133964e-06,58312,0.17644403874874115,0.001
58466,15724,5.28,0.93,-0.5014652100000001,3,10210,1.0028169072029414e-05,58364,0.1822524145245552,0.001
58517,15738,5.24,0.92,-0.49262869000000004,3,10220,4.615719353751046e-06,58415,0.1727045238018036,0.001
58568,15752,5.18,0.9,-0.4887334599999999,3,10230,1.0471335554029792e-05,58468,0.18194500207901002,0.001
58623,15767,5.19,0.9,-0.48276775,3,10240,8.54533258613325e-06,58521,0.17312749971946081,0.001
58679,15782,5.27,0.93,-0.48094607000000006,3,10250,8.956590136222076e-06,58577,0.18299134820699692,0.001
58729,15796,5.29,0.93,-0.48225308,3,10260,7.4894995805152575e-06,58627,0.17834914103150368,0.001
58786,15812,5.36,0.95,-0.48378417999999995,3,10270,6.967996926375365e-06,58682,0.1741450663123812,0.001
58835,15825,5.3,0.93,-0.48364081,3,10280,5.656207031279337e-06,58732,0.1735886812210083,0.001
58884,15838,5.25,0.91,-0.4848102200000001,3,10290,8.340144358953693e-06,58781,0.17889547049999238,0.001
58937,15853,5.23,0.91,-0.48023024999999997,3,10300,8.304360198962968e-06,58835,0.1699247509241104,0.001
58983,15865,5.17,0.89,-0.48084116,3,10310,7.569840742386684e-06,58880,0.17896103858947754,0.001
59034,15879,5.17,0.89,-0.48453891,3,10320,6.892863969672665e-06,58932,0.17064120868841806,0.001
59088,15894,5.2,0.9,-0.48474391000000006,3,10330,5.860446435690392e-06,58985,0.17317772507667542,0.001
59141,15908,5.18,0.9,-0.48541768000000013,3,10340,7.753250656605815e-06,59040,0.17490041255950928,0.001
59194,15922,5.15,0.9,-0.48645013000000004,3,10350,7.796652789693326e-06,59092,0.17235247790813446,0.001
59252,15938,5.23,0.9,-0.49351649000000003,3,10360,8.538453964016904e-06,59147,0.16920097668965658,0.001
59305,15952,5.19,0.88,-0.49319527999999996,3,10370,5.273031244238761e-06,59202,0.17386120309432349,0.001
59360,15967,5.25,0.9,-0.49733863000000006,3,10380,7.444222865160554e-06,59258,0.17454078495502473,0.001
59413,15982,5.29,0.9,-0.50788468,3,10390,6.113594887816968e-06,59310,0.17317875971396765,0.001
59464,15996,5.27,0.89,-0.5112665499999999,3,10400,8.041856290219584e-06,59361,0.17954263587792715,0.001
59520,16011,5.37,0.91,-0.5110162199999999,3,10410,9.455515434334908e-06,59417,0.16589368134737015,0.001
59570,16024,5.36,0.9,-0.5126849,3,10420,7.9379069575225e-06,59467,0.1892314006884893,0.001
59625,16039,5.37,0.9,-0.5129067700000001,3,10430,5.52225704571659e-06,59521,0.1778388520081838,0.001
59676,16053,5.35,0.87,-0.52116269,3,10440,9.08299292253408e-06,59573,0.17818406720956168,0.001
59726,16067,5.32,0.85,-0.52329851,3,10450,1.3208573363954201e-05,59625,0.17173308730125428,0.001
59775,16080,5.23,0.85,-0.51257756,3,10460,7.98713290350861e-06,59673,0.19406069070100784,0.001
59825,16094,5.2,0.86,-0.5075358,3,10470,9.93874291452812e-06,59723,0.17010193467140197,0.001
59878,16108,5.18,0.86,-0.50341289,3,10480,7.648556584172184e-06,59776,0.16714830398559571,0.001
59934,16123,5.21,0.88,-0.49358140000000006,3,10490,7.123516037868935e-06,59832,0.165901352252279,0.001
59986,16138,5.22,0.88,-0.49247899999999994,3,10500,1.4301525880000554e-05,59883,0.17712963819503785,0.001
60031,16150,5.11,0.86,-0.49150378000000006,3,10510,8.308465188141175e-06,59929,0.1722199742992719,0.001
60082,16164,5.12,0.87,-0.49160804000000013,3,10520,9.295794916397426e-06,59979,0.17354834079742432,0.001
60139,16179,5.14,0.88,-0.49404429,3,10530,1.7442070808707893e-05,60037,0.17294345051050186,0.001
60188,16193,5.12,0.89,-0.4863354999999999,3,10540,1.3904850493418053e-05,60088,0.1694296956062317,0.001
60243,16208,5.17,0.9,-0.48877029,3,10550,6.852403259927087e-06,60140,0.1762693990021944,0.001
60297,16222,5.22,0.91,-0.49895875999999995,3,10560,6.122499144112226e-06,60195,0.17825747281312943,0.001
60351,16237,5.26,0.91,-0.5031618800000001,3,10570,7.848358953716733e-06,60249,0.17194897149290359,0.001
60412,16253,5.34,0.91,-0.5121373,3,10580,5.827499535371317e-06,60309,0.17453385889530182,0.001
60455,16265,5.21,0.87,-0.50866989,3,10590,1.0652986778344106e-05,60353,0.1778832400838534,0.001
60505,16279,5.19,0.86,-0.50473272,3,10600,6.592288627871312e-06,60402,0.18097662925720215,0.001
60560,16294,5.29,0.89,-0.5099769599999999,3,10610,6.575025281563285e-06,60457,0.17566759511828423,0.001
60614,16309,5.32,0.89,-0.51296245,3,10620,5.317617888067616e-06,60512,0.1703791558742523,0.001
60669,16323,5.3,0.88,-0.5106172200000001,3,10630,7.615555053538022e-06,60565,0.16924416522185007,0.001
60718,16337,5.3,0.88,-0.5088782300000001,3,10640,6.382922947523184e-06,60615,0.18313580254713693,0.001
60766,16350,5.23,0.86,-0.5062528600000001,3,10650,6.9245851742986515e-06,60664,0.1706335445245107,0.001
60818,16364,5.21,0.85,-0.50506984,3,10660,9.947654007191886e-06,60718,0.1795264184474945,0.001
60882,16381,5.31,0.86,-0.50647038,3,10670,2.2005854702911165e-05,60778,0.17578357830643654,0.001
60934,16396,5.22,0.86,-0.49811837,3,10680,1.1054187052650376e-05,60833,0.18532799184322357,0.001
60986,16410,5.31,0.9,-0.50029979,3,10690,8.993715785739672e-06,60884,0.18212418258190155,0.001
61043,16425,5.38,0.92,-0.50952751,3,10700,9.657785843349606e-06,60941,0.1797271172205607,0.001
61094,16439,5.34,0.92,-0.5012314399999999,3,10710,9.730785495776218e-06,60992,0.1726311445236206,0.001
61147,16453,5.33,0.93,-0.49945771,3,10720,9.898481130221625e-06,61045,0.1798384666442871,0.001
61202,16468,5.33,0.94,-0.49975398,3,10730,7.303294751181966e-06,61099,0.17826304088036218,0.001
61258,16484,5.4,0.96,-0.50351051,3,10740,7.527623893111013e-06,61155,0.16648406088352202,0.001
61302,16496,5.36,0.95,-0.50429915,3,10750,1.6992299454917276e-05,61202,0.17169076204299927,0.001
61352,16509,5.34,0.94,-0.50391744,3,10760,6.555540949193528e-06,61249,0.17216105262438455,0.001
61406,16524,5.24,0.92,-0.50369284,3,10770,6.383357140293811e-06,61304,0.17538102567195893,0.001
61456,16538,5.22,0.91,-0.5036481300000001,3,10780,6.733279587933794e-06,61355,0.17239707410335542,0.001
61512,16553,5.26,0.91,-0.50704422,3,10790,6.173943537154021e-06,61410,0.17286322762568793,0.001
61565,16567,5.22,0.9,-0.49913834,3,10800,1.1378740055079106e-05,61462,0.17972903251647948,0.001
61619,16582,5.25,0.9,-0.5067202199999999,3,10810,7.714088383181661e-06,61517,0.17326032370328903,0.001
61676,16597,5.29,0.9,-0.50596817,3,10820,9.344108366349247e-06,61573,0.17829947769641877,0.001
61726,16611,5.24,0.89,-0.49529524,3,10830,9.864012402734565e-06,61622,0.1726899047692617,0.001
61772,16623,5.14,0.87,-0.48698083999999997,3,10840,5.0138237384089734e-06,61671,0.1670719881852468,0.001
61825,16638,5.23,0.9,-0.49064339,3,10850,8.349602467205841e-06,61723,0.17157728224992752,0.001
61882,16653,5.3,0.92,-0.49243726000000004,3,10860,8.350788175448542e-06,61779,0.17795664370059966,0.001
61938,16668,5.32,0.94,-0.4973604300000001,3,10870,5.937844343861798e-06,61835,0.17299314141273497,0.001
61990,16683,5.34,0.94,-0.49686105,3,10880,1.4015291461484075e-05,61888,0.17796436377934047,0.001
62041,16696,5.29,0.93,-0.4948190499999999,3,10890,5.621133899088211e-06,61939,0.1780973200996717,0.001
62094,16711,5.29,0.93,-0.49951696000000007,3,10900,7.568605997221311e-06,61991,0.1639130413532257,0.001
62148,16726,5.29,0.92,-0.49815025000000007,3,10910,5.682451761198795e-06,62046,0.17946665840489523,0.001
62197,16739,5.21,0.91,-0.49188914999999994,3,10920,4.820979029318551e-06,62096,0.18192197382450104,0.001
62254,16754,5.28,0.92,-0.50515774,3,10930,5.58890737270953e-06,62151,0.1715249057326998,0.001
62304,16768,5.32,0.94,-0.5052572499999999,3,10940,6.7899336499976926e-06,62202,0.1640331983566284,0.001
62357,16782,5.32,0.94,-0.50085724,3,10950,6.7969427618663755e-06,62253,0.17212243676185607,0.001
62407,16796,5.25,0.93,-0.49304349,3,10960,8.588161381339888e-06,62308,0.17910997271537782,0.001
62459,16810,5.21,0.92,-0.48399525000000004,3,10970,7.183141042332863e-06,62356,0.1709852933883667,0.001
62510,16824,5.2,0.92,-0.48227818,3,10980,9.12416104862738e-06,62410,0.17403035362561545,0.001
62564,16838,5.23,0.92,-0.47973943999999996,3,10990,5.076658063834267e-06,62462,0.17039247708661215,0.001
62620,16854,5.26,0.92,-0.4884564599999999,3,11000,5.9667605455615554e-06,62516,0.17167163491249085,0.001
62669,16867,5.21,0.91,-0.49189811999999994,3,11010,5.492129685080727e-06,62567,0.17913745641708373,0.001
62726,16882,5.29,0.91,-0.50130846,3,11020,9.389634290831358e-06,62621,0.17467383543650308,0.001
62776,16896,5.22,0.89,-0.5015987900000001,3,11030,8.745898867346114e-06,62673,0.17435133457183838,0.001
62828,16910,5.24,0.88,-0.5098793799999999,3,11040,5.135788251209306e-06,62726,0.17684525549411773,0.001
62881,16925,5.24,0.88,-0.51258777,3,11050,5.083769883640343e-06,62778,0.17901532649993895,0.001
62928,16937,5.21,0.86,-0.51555467,3,11060,6.202370817239474e-06,62828,0.17330270757277808,0.001
62983,16952,5.24,0.87,-0.51507198,3,11070,5.452901132230181e-06,62881,0.17912577092647552,0.001
63035,16967,5.25,0.88,-0.51579688,3,11080,4.908462733510532e-06,62932,0.1780819982290268,0.001
63090,16981,5.26,0.89,-0.51944794,3,11090,5.119033630762715e-06,62988,0.1653921753168106,0.001
63144,16996,5.24,0.9,-0.5094018,3,11100,5.738040916488292e-06,63041,0.17852428803841272,0.001
63201,17012,5.32,0.92,-0.50819414,3,11110,6.957862448568146e-06,63098,0.18335815022389093,0.001
63255,17026,5.29,0.93,-0.5029825299999999,3,11120,1.2267175331241257e-05,63152,0.17678238451480865,0.001
63307,17040,5.31,0.94,-0.49752811,3,11130,9.62965623330092e-06,63207,0.1754954308271408,0.001
63360,17055,5.32,0.93,-0.49750666999999993,3,11140,1.0467684963562837e-05,63258,0.17505635072787604,0.001
63409,17068,5.28,0.92,-0.49537401,3,11150,1.153002782909122e-05,63307,0.18338602781295776,0.001
63463,17083,5.35,0.95,-0.49576854,3,11160,6.6164552663394716e-06,63362,0.17569537758827208,0.001
63509,17095,5.26,0.93,-0.49629226000000004,3,11170,4.255837059948438e-06,63407,0.1765402356783549,0.001
63558,17109,5.23,0.91,-0.49364741,3,11180,2.7336512478844572e-05,63456,0.17048500974973044,0.001
63619,17125,5.29,0.9,-0.49343497,3,11190,1.0029862854329016e-05,63516,0.17821993927160898,0.001
63677,17141,5.33,0.9,-0.4976697500000001,3,11200,8.704648735147202e-06,63575,0.1745537519454956,0.001
63728,17155,5.27,0.88,-0.49593662,3,11210,1.2336744324178047e-05,63625,0.1795927956700325,0.001
63775,17167,5.2,0.85,-0.49738973999999997,3,11220,9.53565571156408e-06,63675,0.17326843738555908,0.001
63832,17183,5.25,0.86,-0.5045724699999999,3,11230,1.2482997590268496e-05,63729,0.17645952403545379,0.001
63886,17198,5.26,0.86,-0.50329328,3,11240,8.298020020447439e-06,63784,0.18044927467902502,0.001
63942,17213,5.33,0.87,-0.5073077199999999,3,11250,8.834452923370659e-06,63840,0.17746483428137644,0.001
63997,17228,5.34,0.85,-0.5129567300000001,3,11260,1.0404452405055054e-05,63897,0.18198003768920898,0.001
64045,17241,5.36,0.85,-0.51021472,3,11270,8.590913876105332e-06,63942,0.1786679744720459,0.001
64091,17253,5.33,0.84,-0.51198076,3,11280,6.4361822751379805e-06,63989,0.1769715423385302,0.001
64142,17267,5.23,0.83,-0.510536,3,11290,3.616076999909031e-06,64042,0.17666750649611154,0.001
64196,17282,5.19,0.82,-0.5110218999999999,3,11300,1.4183801188967967e-05,64094,0.17221781114737192,0.001
64249,17296,5.21,0.83,-0.50853076,3,11310,6.123579714767402e-06,64147,0.17730800807476044,0.001
64298,17310,5.23,0.84,-0.5068840499999999,3,11320,3.834545168501791e-06,64196,0.18284198145071665,0.001
64352,17324,5.2,0.84,-0.4986168899999999,3,11330,6.4392879721708596e-06,64250,0.17218846082687378,0.001
64397,17337,5.11,0.83,-0.49731474999999997,3,11340,5.911150992687908e-06,64297,0.17639372125267982,0.001
64452,17351,5.1,0.83,-0.49706678,3,11350,5.590460583941119e-06,64349,0.1873343214392662,0.001
64508,17367,5.11,0.85,-0.4925457200000001,3,11360,1.1711913040406735e-05,64405,0.1714718086378915,0.001
64556,17380,5.11,0.86,-0.49489303,3,11370,4.69580819147571e-06,64453,0.17664868136247,0.001
64611,17395,5.2,0.88,-0.50236495,3,11380,1.1040412421910636e-05,64508,0.17579161872466406,0.001
64665,17409,5.23,0.9,-0.50477209,3,11390,6.1672075389651585e-06,64563,0.17491263151168823,0.001
64714,17423,5.18,0.89,-0.4980605799999999,3,11400,5.0291943504513865e-06,64612,0.17206691950559616,0.001
64767,17437,5.18,0.9,-0.49717228999999996,3,11410,5.921281399423606e-06,64665,0.17494632552067438,0.001
64821,17452,5.23,0.91,-0.50398091,3,11420,3.887632071079376e-06,64719,0.1714017167687416,0.001
64876,17467,5.24,0.91,-0.50873275,3,11430,6.071294251341897e-06,64774,0.17195293555657068,0.001
64927,17481,5.3,0.93,-0.5095606699999999,3,11440,4.944488500768784e-06,64825,0.17333766222000122,0.001
64983,17496,5.31,0.94,-0.51164328,3,11450,6.539633614011109e-06,64881,0.1806395471096039,0.001
65038,17511,5.3,0.93,-0.5187479399999999,3,11460,7.301424072162869e-06,64935,0.1806598355372747,0.001
65096,17527,5.4,0.94,-0.5249819599999999,3,11470,7.096099125192268e-06,64993,0.1664357582728068,0.001
65149,17541,5.38,0.94,-0.52048025,3,11480,1.1116051427961793e-05,65047,0.1717708945274353,0.001
65204,17556,5.39,0.93,-0.51650894,3,11490,6.214759575110899e-06,65101,0.1796906664967537,0.001
65257,17571,5.43,0.95,-0.51903208,3,11500,8.966594707869393e-06,65156,0.17524532548018865,0.001
65307,17584,5.4,0.93,-0.51937632,3,11510,7.118964807280766e-06,65205,0.17595461010932922,0.001
65356,17597,5.35,0.91,-0.51521965,3,11520,6.807529132402124e-06,65256,0.16901077330112457,0.001
65402,17610,5.26,0.88,-0.5106870000000001,3,11530,6.705021041852887e-06,65300,0.17196967601776122,0.001
65450,17623,5.23,0.86,-0.50668764,3,11540,6.519606927213317e-06,65348,0.17859022070964178,0.001
65495,17635,5.12,0.84,-0.49546056000000005,3,11550,6.56183156024781e-06,65393,0.1789347857236862,0.001
65548,17650,5.1,0.83,-0.49167966999999996,3,11560,2.546679994945104e-05,65445,0.18270006775856018,0.001
65604,17665,5.08,0.83,-0.48889349000000004,3,11570,6.212261268956354e-06,65502,0.1735534191131592,0.001
65661,17680,5.12,0.84,-0.49664026,3,11580,5.804455781799334e-06,65558,0.17057491838932037,0.001
65713,17694,5.09,0.84,-0.5011475200000001,3,11590,4.6121430159473675e-06,65611,0.16786479949951172,0.001
65764,17708,5.07,0.82,-0.50210662,3,11600,1.2626153193195933e-05,65662,0.17456495761871338,0.001
65818,17723,5.11,0.84,-0.5059688100000002,3,11610,6.0309899557372164e-06,65716,0.1745763619740804,0.001
65869,17737,5.13,0.86,-0.50476278,3,11620,6.723696401422785e-06,65769,0.1735067218542099,0.001
65922,17751,5.2,0.88,-0.5081514699999999,3,11630,5.8031322623719465e-06,65822,0.17410136461257936,0.001
