time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/episodes,time/total_timesteps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
4,-0.86334257,6.36,0.85,10251,5300,43096,0.001,0.23348796367645264,43001,8.789412199153698e-05
4,-0.85965505,6.36,0.84,10266,5310,43157,0.001,0.24487195312976837,43067,1.0007858509197832e-05
4,-0.8687779300000001,6.43,0.85,10281,5320,43223,0.001,0.2534044917140688,43129,1.3188089334497427e-05
4,-0.8637755699999999,6.37,0.84,10295,5330,43282,0.001,0.2338471661011378,43189,1.941815814158569e-05
4,-0.86757331,6.38,0.84,10311,5340,43345,0.001,0.24232926964759827,43250,7.916390738197757e-06
4,-0.87914211,6.34,0.82,10326,5350,43407,0.001,0.2459575320993151,43313,8.23692094594922e-06
4,-0.87505464,6.29,0.81,10340,5360,43469,0.001,0.2598607937494914,43379,8.335153324878775e-06
4,-0.8673212699999999,6.26,0.82,10355,5370,43530,0.001,0.25527870655059814,43438,3.785224104528121e-05
4,-0.8587528099999999,6.28,0.83,10372,5380,43598,0.001,0.2569632870810373,43508,2.191427756770281e-05
4,-0.8579648800000002,6.23,0.82,10386,5390,43658,0.001,0.24871213485797247,43565,9.829420226499982e-06
4,-0.86514052,6.25,0.83,10401,5400,43721,0.001,0.2460701721055167,43631,6.322805087880365e-06
4,-0.87095342,6.27,0.85,10416,5410,43784,0.001,0.24558525851794652,43690,2.0291942096914033e-05
4,-0.85903485,6.14,0.82,10429,5420,43837,0.001,0.2583933075269063,43744,7.64340378130631e-06
4,-0.8661262399999998,6.13,0.82,10443,5430,43895,0.001,0.25986327869551523,43805,9.533245767150739e-06
4,-0.8641514700000001,6.15,0.82,10458,5440,43960,0.001,0.2537682184151241,43867,8.184376513651972e-06
4,-0.8641258400000001,6.17,0.82,10474,5450,44024,0.001,0.2551611065864563,43929,1.8779914950885412e-05
4,-0.8720776599999998,6.22,0.84,10490,5460,44091,0.001,0.2494044942515237,43997,1.0133344143728859e-05
4,-0.8751609100000001,6.22,0.83,10505,5470,44152,0.001,0.25451017916202545,44058,1.0178377067404654e-05
4,-0.8624765099999999,6.1,0.81,10518,5480,44208,0.001,0.23937884966532388,44118,9.447522340148376e-06
4,-0.86495108,6.16,0.82,10534,5490,44274,0.001,0.2546098306775093,44184,1.0493667502942117e-05
4,-0.8513249000000002,6.14,0.83,10549,5500,44335,0.001,0.25525886033262524,44243,5.117847727628292e-05
4,-0.8382899599999999,6.13,0.82,10563,5510,44397,0.001,0.24502304382622242,44305,9.466356630127848e-06
4,-0.8461697199999999,6.26,0.86,10579,5520,44463,0.001,0.2572283276489803,44369,7.282606410236829e-06
4,-0.8420554200000001,6.31,0.87,10594,5530,44526,0.001,0.2519237796465556,44433,7.663121020110944e-06
4,-0.8565125299999999,6.34,0.87,10611,5540,44594,0.001,0.25166785220305127,44500,9.590338474178376e-06
4,-0.84529133,6.29,0.87,10625,5550,44653,0.001,0.24495213478803635,44560,1.28622020080608e-05
4,-0.8386172999999999,6.18,0.84,10638,5560,44709,0.001,0.24974914888540903,44619,1.2762511687469669e-05
4,-0.8433794299999999,6.24,0.85,10654,5570,44776,0.001,0.2467676674326261,44681,1.089038111482902e-05
4,-0.84797947,6.3,0.86,10669,5580,44838,0.001,0.25928616523742676,44748,6.939088507351698e-06
4,-0.8507230499999998,6.29,0.87,10685,5590,44903,0.001,0.24765857309103012,44809,2.7653315858818434e-05
4,-0.86048988,6.37,0.88,10702,5600,44972,0.001,0.24827306220928827,44880,9.705249870724705e-06
4,-0.8737216900000001,6.43,0.9,10718,5610,45040,0.001,0.2525461869580405,44946,9.01763314686832e-06
4,-0.86996099,6.35,0.88,10732,5620,45098,0.001,0.24417070796092352,45008,8.085097609485578e-06
4,-0.8751919400000001,6.35,0.87,10747,5630,45161,0.001,0.2439743628104528,45067,8.808838477610456e-06
4,-0.8583506999999999,6.32,0.88,10763,5640,45226,0.001,0.2611635267734528,45132,1.093612336262595e-05
4,-0.8604144300000002,6.4,0.89,10779,5650,45293,0.001,0.2581452677647273,45198,2.7028606685538154e-05
4,-0.86397865,6.54,0.92,10795,5660,45363,0.001,0.25794019443648203,45267,9.842622343317739e-06
4,-0.86167273,6.5,0.92,10811,5670,45426,0.001,0.24501816928386688,45333,9.711187317407166e-06
4,-0.85991469,6.51,0.93,10826,5680,45489,0.001,0.266314039627711,45395,2.2538564129111666e-05
4,-0.86841736,6.56,0.93,10843,5690,45559,0.001,0.2560275069304875,45465,8.084207560646714e-06
4,-0.8619877799999999,6.5,0.93,10858,5700,45622,0.001,0.2505878895521164,45529,7.412588001898257e-06
4,-0.8595414499999999,6.42,0.91,10872,5710,45682,0.001,0.2500045448541641,45588,9.513070316253497e-06
4,-0.85648913,6.5,0.93,10888,5720,45748,0.001,0.25972873717546463,45656,3.7336076275096275e-05
4,-0.8519427699999998,6.53,0.95,10904,5730,45814,0.001,0.2544991374015808,45720,1.1910704794596919e-05
4,-0.8554177900000001,6.51,0.94,10919,5740,45877,0.001,0.24628965556621552,45783,1.5919814359222073e-05
4,-0.84838949,6.5,0.95,10935,5750,45943,0.001,0.24960725754499435,45851,2.0669005910652533e-05
4,-0.85099949,6.48,0.95,10951,5760,46011,0.001,0.2595392018556595,45917,1.6470019147618586e-05
4,-0.8507220200000001,6.53,0.95,10967,5770,46079,0.001,0.25182874997456867,45985,9.896897305831468e-06
4,-0.8441200299999998,6.53,0.96,10983,5780,46142,0.001,0.25062242448329924,46048,7.63019470468862e-06
4,-0.8286402299999999,6.45,0.94,10998,5790,46204,0.001,0.24906890988349914,46110,8.122924282361054e-06
4,-0.8286548099999999,6.4,0.91,11011,5800,46262,0.001,0.26363837506089893,46168,5.6806232870647885e-06
4,-0.8330444099999998,6.52,0.93,11029,5810,46334,0.001,0.26006328208105906,46241,1.0684718420504527e-05
4,-0.8427471400000001,6.53,0.92,11045,5820,46401,0.001,0.24952079142842973,46306,1.720869996851044e-05
4,-0.8480940199999999,6.54,0.92,11061,5830,46468,0.001,0.24913884912218368,46374,7.982196880870365e-06
4,-0.8559260500000001,6.57,0.92,11077,5840,46534,0.001,0.25426344759762287,46444,1.156150079850704e-05
4,-0.8672097199999997,6.57,0.92,11093,5850,46600,0.001,0.2573695204087666,46506,9.943858458427712e-06
4,-0.8576848900000001,6.46,0.9,11106,5860,46657,0.001,0.24753929036004202,46567,9.818248599913204e-06
4,-0.8648552500000001,6.4,0.89,11121,5870,46719,0.001,0.24719479183355966,46626,7.212578111648327e-06
4,-0.87410036,6.42,0.88,11137,5880,46784,0.001,0.25109374097415377,46694,8.557110179806062e-06
4,-0.8714512600000002,6.41,0.89,11152,5890,46845,0.001,0.25411005531038555,46752,2.960669111676647e-05
4,-0.8910739899999998,6.54,0.91,11169,5900,46916,0.001,0.2580051124095917,46821,1.1737382578758115e-05
4,-0.8880545999999999,6.47,0.9,11184,5910,46981,0.001,0.2616561012608664,46888,1.9725200088162508e-05
4,-0.89783768,6.52,0.91,11201,5920,47053,0.001,0.24959210223621792,46958,1.2236717440019776e-05
4,-0.89245221,6.48,0.91,11217,5930,47116,0.001,0.26535468867846895,47024,1.5763285578681723e-05
4,-0.8974100300000002,6.52,0.92,11233,5940,47186,0.001,0.25239154270717074,47092,6.997861159366689e-06
4,-0.8967173299999999,6.52,0.92,11249,5950,47252,0.001,0.2535370836655299,47157,9.619579562543853e-06
4,-0.91901316,6.67,0.94,11267,5960,47324,0.001,0.25263969600200653,47228,8.608801960820398e-06
4,-0.9192417599999999,6.69,0.95,11282,5970,47388,0.001,0.2634031687464033,47295,9.681180992109667e-06
4,-0.9224585100000001,6.69,0.95,11298,5980,47453,0.001,0.24925675988197327,47361,2.1984042177791707e-05
4,-0.9311171600000001,6.74,0.96,11313,5990,47519,0.001,0.25055329004923504,47425,9.798439274770013e-06
4,-0.9180711399999999,6.67,0.95,11329,6000,47583,0.001,0.2602057669843946,47493,1.3423222948664001e-05
4,-0.90811599,6.62,0.94,11343,6010,47643,0.001,0.24909010529518127,47549,2.449046769470442e-05
4,-0.89860854,6.53,0.93,11358,6020,47706,0.001,0.24789404230458395,47614,6.84815891613003e-06
4,-0.90425357,6.52,0.91,11373,6030,47768,0.001,0.2707366326025554,47673,6.599314734298137e-06
4,-0.8880919199999999,6.35,0.87,11386,6040,47821,0.001,0.2535071074962616,47731,8.95416042112629e-06
4,-0.8786925199999999,6.26,0.85,11400,6050,47878,0.001,0.25637132823467257,47784,1.3275838773552095e-05
4,-0.8532629399999999,6.16,0.85,11414,6060,47940,0.001,0.2587048768997192,47846,8.487200011586537e-06
4,-0.84677681,6.12,0.84,11429,6070,48000,0.001,0.27656057476997375,47910,7.677224706033789e-06
4,-0.8591757400000002,6.21,0.85,11447,6080,48074,0.001,0.24876532206932703,47980,5.5291663253835095e-06
4,-0.8558632500000001,6.13,0.83,11461,6090,48132,0.001,0.24129181802272798,48038,2.0610155479516835e-05
4,-0.8522503399999999,6.12,0.84,11476,6100,48195,0.001,0.25321349998315174,48101,1.4690001838365182e-05
4,-0.86332655,6.2,0.86,11492,6110,48263,0.001,0.26379080968243734,48168,1.2700054867309518e-05
4,-0.85186504,6.13,0.84,11506,6120,48319,0.001,0.2571173409620921,48229,6.5798790274129715e-06
4,-0.8440996,6.1,0.83,11520,6130,48378,0.001,0.26444174721837044,48282,2.3170621034296346e-05
4,-0.8423868599999998,6.18,0.86,11534,6140,48439,0.001,0.2672979285319646,48345,8.656300148383403e-06
4,-0.8531738900000001,6.23,0.87,11549,6150,48501,0.001,0.25658069737255573,48409,1.2993399082006363e-05
4,-0.8665365300000001,6.26,0.87,11565,6160,48566,0.001,0.2572712413966656,48472,6.686065717076417e-06
4,-0.86819669,6.29,0.88,11580,6170,48629,0.001,0.25146716584761936,48535,7.337024347483141e-06
4,-0.8631358399999999,6.27,0.88,11597,6180,48701,0.001,0.25078698992729187,48607,1.0987383234351e-05
4,-0.8594713199999999,6.35,0.9,11613,6190,48767,0.001,0.2555069327354431,48673,1.909143208779694e-05
4,-0.8582589199999999,6.35,0.9,11628,6200,48830,0.001,0.2592211940458843,48736,7.5378692209986705e-06
4,-0.8624828600000001,6.35,0.89,11645,6210,48898,0.001,0.25385230779647827,48804,7.984486468818172e-06
4,-0.87094472,6.45,0.92,11660,6220,48964,0.001,0.2567038493497031,48872,1.0792177168436215e-05
4,-0.87617394,6.47,0.93,11675,6230,49025,0.001,0.24964308312961034,48931,8.50366313898121e-06
4,-0.8781201,6.46,0.92,11689,6240,49085,0.001,0.2594079027573268,48991,9.486659261407718e-06
4,-0.8833525299999999,6.52,0.93,11706,6250,49153,0.001,0.2528128219502313,49060,9.218076489300334e-06
4,-0.8771964,6.53,0.93,11722,6260,49219,0.001,0.256300830415317,49126,1.5386926081971198e-05
4,-0.8865102499999999,6.59,0.93,11738,6270,49288,0.001,0.2679022364318371,49194,1.4461210980698525e-05
4,-0.86961922,6.46,0.91,11752,6280,49347,0.001,0.2623430724654879,49253,8.797698163626982e-06
4,-0.8693803200000001,6.47,0.91,11768,6290,49414,0.001,0.2594522337118785,49320,1.4767670563742286e-05
4,-0.8634783200000001,6.44,0.91,11783,6300,49474,0.001,0.256308414041996,49380,1.5009018776860708e-05
4,-0.85071787,6.33,0.89,11797,6310,49531,0.001,0.2524501383304596,49441,1.4395080900915977e-05
4,-0.8464380399999999,6.34,0.89,11813,6320,49598,0.001,0.2609264829329082,49505,1.2556386341852235e-05
4,-0.8412630600000002,6.35,0.9,11828,6330,49660,0.001,0.2503676911195119,49567,6.739698922804867e-06
4,-0.85343309,6.33,0.89,11841,6340,49718,0.001,0.2604583672114781,49624,7.58536309928916e-06
4,-0.84462907,6.34,0.88,11858,6350,49787,0.001,0.2627990245819092,49697,1.0253983816710388e-05
4,-0.85486695,6.29,0.85,11873,6360,49848,0.001,0.27055346965789795,49754,6.215545909071807e-06
4,-0.8348808000000001,6.21,0.86,11887,6370,49909,0.001,0.2513596534729004,49816,2.1956394266453572e-05
4,-0.8409959600000001,6.29,0.87,11903,6380,49976,0.001,0.2608498228447778,49882,9.639527823830057e-06
4,-0.84345593,6.26,0.86,11919,6390,50040,0.001,0.26269033551216125,49948,1.5156590203938928e-05
4,-0.8515881800000001,6.36,0.87,11935,6400,50110,0.001,0.2538487102304186,50018,7.845988355776562e-06
4,-0.8550084600000001,6.43,0.88,11951,6410,50174,0.001,0.2758062481880188,50079,3.8390621436216556e-05
4,-0.86684008,6.42,0.87,11967,6420,50240,0.001,0.25704002752900124,50147,1.0783759819332772e-05
4,-0.8734914199999997,6.39,0.85,11981,6430,50299,0.001,0.2658784370869398,50209,2.527497974824655e-05
4,-0.8686583600000002,6.4,0.86,11995,6440,50358,0.001,0.26284031782831463,50264,4.585656149304539e-05
4,-0.8692335699999998,6.33,0.86,12010,6450,50420,0.001,0.2561185012261073,50326,6.001796009513782e-06
4,-0.8678575000000001,6.36,0.87,12025,6460,50484,0.001,0.25972358220153385,50390,6.266673002149521e-06
4,-0.87492349,6.38,0.86,12040,6470,50547,0.001,0.2623463198542595,50454,6.5751728470786475e-06
4,-0.8785710699999999,6.39,0.87,12057,6480,50615,0.001,0.2634037137031555,50521,1.0250422227337757e-05
4,-0.87987454,6.37,0.87,12071,6490,50677,0.001,0.2597966194152832,50584,1.592616384490005e-05
4,-0.87572556,6.25,0.85,12085,6500,50735,0.001,0.27072150508562726,50642,8.788512180520533e-06
4,-0.88293497,6.32,0.87,12102,6510,50806,0.001,0.2576970309019089,50712,1.668298747452874e-05
4,-0.8852306799999999,6.31,0.87,12118,6520,50871,0.001,0.2651438802480698,50777,7.618374911544379e-06
4,-0.88190927,6.31,0.88,12132,6530,50930,0.001,0.2626896862472807,50836,1.2031104883395269e-05
4,-0.8675016200000002,6.32,0.89,12147,6540,50990,0.001,0.252918208638827,50898,1.8669560025349103e-05
4,-0.8666821700000001,6.33,0.89,12162,6550,51053,0.001,0.2614512840906779,50959,8.95523317012703e-06
4,-0.8557625299999999,6.31,0.9,12177,6560,51115,0.001,0.2561715692281723,51023,1.4795937583282162e-05
4,-0.8700685200000002,6.38,0.91,12193,6570,51185,0.001,0.26116463116237093,51091,7.228092077379447e-06
4,-0.86472799,6.33,0.9,12209,6580,51248,0.001,0.2645198702812195,51156,1.6010189938242547e-05
4,-0.86255913,6.25,0.88,12222,6590,51302,0.001,0.26599491635958356,51208,5.755573283749982e-06
4,-0.8771397799999999,6.27,0.87,12236,6600,51362,0.001,0.2614123352936336,51272,6.937559711721926e-06
4,-0.8694153399999999,6.25,0.86,12253,6610,51431,0.001,0.25812155646937235,51338,8.393967099047067e-06
4,-0.8648590200000001,6.29,0.87,12269,6620,51500,0.001,0.24212771405776343,51406,1.2188863289945099e-05
4,-0.86284891,6.32,0.88,12284,6630,51562,0.001,0.24463939170042673,51468,2.329352719243616e-05
4,-0.8800091000000001,6.41,0.88,12301,6640,51631,0.001,0.2585265785455704,51536,1.5774659264674744e-05
4,-0.88521455,6.46,0.89,12317,6650,51699,0.001,0.24273153891166052,51605,9.501309250481427e-06
4,-0.89578277,6.52,0.9,12333,6660,51767,0.001,0.26299347622053965,51673,1.5633284679747055e-05
4,-0.8942255800000001,6.52,0.9,12350,6670,51837,0.001,0.265155370036761,51743,1.964650164154591e-05
4,-0.90249927,6.59,0.91,12367,6680,51907,0.001,0.2655220202037266,51814,1.812189761299773e-05
4,-0.9061255399999999,6.68,0.93,12382,6690,51970,0.001,0.24717486401398978,51876,1.0233406101178844e-05
4,-0.9008235800000002,6.75,0.96,12398,6700,52037,0.001,0.27470462237085613,51944,1.8190031109302902e-05
4,-0.89790713,6.61,0.94,12411,6710,52092,0.001,0.26978222529093426,51998,4.4025281871048115e-05
4,-0.88109607,6.52,0.93,12426,6720,52152,0.001,0.25871889293193817,52059,7.82718514831989e-06
4,-0.8921990900000002,6.61,0.94,12443,6730,52223,0.001,0.2686141090733664,52128,5.949312253505923e-06
4,-0.8884401100000001,6.59,0.95,12459,6740,52290,0.001,0.26803764949242276,52197,7.765321470287745e-06
4,-0.8846926399999999,6.55,0.95,12474,6750,52354,0.001,0.2570685403687613,52260,7.978586966471215e-06
4,-0.8879667599999999,6.55,0.94,12491,6760,52422,0.001,0.25458767637610435,52327,6.3309195184046985e-06
4,-0.87454267,6.46,0.93,12505,6770,52483,0.001,0.27030526101589203,52389,2.570772054847718e-05
4,-0.8620327,6.36,0.91,12520,6780,52543,0.001,0.24832551181316376,52449,5.804522212808176e-06
4,-0.8624727200000001,6.43,0.92,12537,6790,52613,0.001,0.24753332350935256,52519,1.126430613242389e-05
4,-0.8621620799999999,6.4,0.91,12552,6800,52677,0.001,0.2545151263475418,52587,8.911412805900909e-06
4,-0.8673775199999999,6.49,0.93,12567,6810,52741,0.001,0.272716964284579,52651,1.0377619294861992e-05
4,-0.88073507,6.57,0.94,12584,6820,52809,0.001,0.26839957758784294,52716,1.284775891008394e-05
4,-0.8735315300000001,6.46,0.91,12598,6830,52869,0.001,0.2616870552301407,52774,3.3875639019242954e-05
4,-0.8662445099999999,6.36,0.89,12612,6840,52926,0.001,0.25861560234001707,52836,2.2642213999850875e-05
4,-0.8658216099999998,6.36,0.89,12627,6850,52990,0.001,0.2623624304930369,52897,6.355069823863839e-06
4,-0.8624005099999998,6.3,0.88,12642,6860,53052,0.001,0.2627338618040085,52959,6.850042609585216e-06
4,-0.86340055,6.35,0.89,12658,6870,53118,0.001,0.2754192774494489,53024,8.981652930136383e-06
4,-0.87353283,6.4,0.9,12673,6880,53183,0.001,0.2574615726868312,53088,8.955777805870943e-06
4,-0.8788566299999999,6.35,0.88,12689,6890,53248,0.001,0.26080674145902905,53158,8.575507243741803e-06
4,-0.8756844999999999,6.36,0.89,12705,6900,53313,0.001,0.2591647803783417,53220,5.317393580688596e-06
4,-0.8802363600000003,6.4,0.9,12721,6910,53381,0.001,0.26374848399843487,53287,7.654003768818387e-06
4,-0.8776612,6.34,0.89,12736,6920,53443,0.001,0.26540365176541464,53350,8.661874874503286e-06
4,-0.8767012900000001,6.33,0.9,12750,6930,53502,0.001,0.2647512065512793,53409,9.074164674010327e-06
4,-0.8808858699999998,6.35,0.89,12764,6940,53561,0.001,0.2545158863067627,53466,1.0448557402144485e-05
4,-0.88209162,6.36,0.88,12780,6950,53626,0.001,0.26871499170859653,53531,5.813469291145641e-06
4,-0.87990048,6.43,0.9,12796,6960,53695,0.001,0.2545096516609192,53603,1.013466971926391e-05
4,-0.8814683199999999,6.44,0.9,12812,6970,53762,0.001,0.26179588337739307,53667,1.4818463493308323e-05
4,-0.8734197100000002,6.37,0.89,12826,6980,53820,0.001,0.25942824142319815,53730,5.786725296275108e-06
4,-0.8706994,6.38,0.9,12842,6990,53886,0.001,0.2720973814527194,53792,7.367880167900391e-06
4,-0.8601570400000002,6.32,0.88,12856,7000,53945,0.001,0.2565605044364929,53852,1.2420535161557686e-05
4,-0.8363063400000003,6.19,0.86,12870,7010,54000,0.001,0.2601094990968704,53908,9.147133198439406e-06
4,-0.83510787,6.16,0.85,12884,7020,54059,0.001,0.2591049479586737,53965,1.5735994955840787e-05
4,-0.83237373,6.22,0.86,12899,7030,54124,0.001,0.25182944908738136,54031,1.3460779655360966e-05
4,-0.83992796,6.33,0.89,12916,7040,54194,0.001,0.253561977829252,54099,7.184374940801977e-06
4,-0.8412807500000001,6.34,0.89,12932,7050,54260,0.001,0.2614704817533493,54167,1.201035092890379e-05
4,-0.8342140199999999,6.32,0.88,12948,7060,54327,0.001,0.2635271655661719,54234,1.3557356266703988e-05
4,-0.8360050700000001,6.28,0.86,12963,7070,54390,0.001,0.2627694557110469,54300,4.8662200242688414e-05
4,-0.8445494000000001,6.39,0.88,12980,7080,54459,0.001,0.2806108258664608,54365,1.8622155039338395e-05
4,-0.83906611,6.39,0.88,12995,7090,54525,0.001,0.2692742844422658,54432,9.247109725644501e-06
4,-0.84639781,6.42,0.89,13010,7100,54587,0.001,0.25571866972105844,54493,7.28639835350415e-06
4,-0.8742689399999999,6.54,0.91,13027,7110,54654,0.001,0.25349524191447664,54561,1.629340814750841e-05
4,-0.8704273600000001,6.61,0.93,13042,7120,54720,0.001,0.264778482062476,54627,9.641749069747415e-06
4,-0.88216229,6.64,0.94,13059,7130,54788,0.001,0.2594395173447473,54694,1.4986459193875947e-05
4,-0.8734070800000001,6.61,0.94,13075,7140,54855,0.001,0.26273354462214876,54761,2.039223500105436e-05
4,-0.8594153,6.48,0.92,13088,7150,54908,0.001,0.2668353489467076,54815,9.881822149639317e-06
4,-0.8713702099999999,6.48,0.92,13104,7160,54975,0.001,0.26850448176264763,54883,3.737055067176698e-05
4,-0.8733857799999999,6.51,0.93,13120,7170,55041,0.001,0.2634261761392866,54947,8.099696190454e-06
4,-0.8722793900000002,6.52,0.93,13136,7180,55111,0.001,0.26372385025024414,55017,1.449377699221562e-05
4,-0.8722343899999998,6.48,0.92,13151,7190,55173,0.001,0.27086432836949825,55080,9.468434882364818e-06
4,-0.8676991899999998,6.48,0.92,13166,7200,55235,0.001,0.27618845445769175,55143,2.1436013542240418e-05
4,-0.85812504,6.39,0.89,13180,7210,55293,0.001,0.26136661001614164,55203,1.400556707916881e-05
4,-0.8546676899999999,6.31,0.87,13194,7220,55351,0.001,0.2599959543773106,55258,1.4681326839698678e-05
4,-0.8480011600000001,6.29,0.86,13210,7230,55417,0.001,0.2545054235628673,55327,7.05631282471586e-06
4,-0.8470043799999999,6.22,0.85,13224,7240,55477,0.001,0.25971078872680664,55383,1.1918198348818502e-05
4,-0.8578474300000002,6.36,0.88,13240,7250,55544,0.001,0.27437534076826914,55449,5.5962409533094615e-06
4,-0.83521021,6.26,0.87,13254,7260,55601,0.001,0.25601471463839215,55508,1.8762382372491022e-05
4,-0.82712185,6.18,0.86,13268,7270,55659,0.001,0.2669312059879303,55565,9.610400866222335e-06
4,-0.81450882,6.05,0.84,13282,7280,55716,0.001,0.27326685190200806,55623,6.064295272760016e-06
4,-0.8198144099999999,6.09,0.86,13297,7290,55782,0.001,0.27227358023325604,55687,5.667293938434644e-06
4,-0.82936607,6.12,0.86,13313,7300,55847,0.001,0.2557276636362076,55753,6.928237845776104e-06
4,-0.8381392899999999,6.2,0.88,13329,7310,55913,0.001,0.25386689106623334,55819,2.124938024887039e-05
4,-0.8519846,6.26,0.89,13344,7320,55977,0.001,0.26948531965414685,55887,6.615474906842185e-06
4,-0.8545817099999999,6.21,0.88,13359,7330,56038,0.001,0.26936256885528564,55945,6.198270000368211e-06
4,-0.8499307399999998,6.23,0.87,13374,7340,56100,0.001,0.27543077369530994,56010,8.842032154158611e-06
4,-0.8513615800000001,6.21,0.87,13390,7350,56165,0.001,0.2682156818253653,56073,1.6742416391934967e-05
4,-0.8596125400000001,6.27,0.89,13405,7360,56228,0.001,0.2717379132906596,56135,8.204643260493564e-06
4,-0.86768855,6.37,0.91,13421,7370,56296,0.001,0.28141606350739795,56203,9.133369682482831e-06
4,-0.8776530000000001,6.45,0.92,13437,7380,56361,0.001,0.25604104144232614,56266,4.797002540206969e-06
4,-0.8850445,6.44,0.91,13452,7390,56426,0.001,0.26265064999461174,56333,5.460573106574884e-06
4,-0.8760184,6.44,0.91,13468,7400,56491,0.001,0.26675842489515034,56395,9.318766907589244e-06
4,-0.8635928700000001,6.39,0.91,13483,7410,56552,0.001,0.2719720942633493,56459,1.125865323306893e-05
4,-0.8655349399999999,6.42,0.91,13499,7420,56619,0.001,0.2640819123813084,56524,2.4919267421604934e-05
4,-0.8593256600000001,6.47,0.93,13515,7430,56685,0.001,0.2601230591535568,56591,9.673599455103007e-06
4,-0.87152635,6.45,0.93,13529,7440,56745,0.001,0.26070304214954376,56650,5.2668111883187e-06
4,-0.86232778,6.43,0.92,13544,7450,56808,0.001,0.2703758478164673,56714,9.244469614107706e-06
4,-0.86720123,6.42,0.91,13559,7460,56870,0.001,0.2628847232886723,56777,5.6585119766948215e-06
4,-0.86381112,6.35,0.88,13574,7470,56931,0.001,0.27362367297921864,56841,1.6937849977693986e-05
4,-0.8659348700000001,6.38,0.89,13590,7480,56999,0.001,0.26471634422029766,56905,5.233758721650312e-06
4,-0.85287818,6.34,0.88,13604,7490,57060,0.001,0.26282455027103424,56966,1.603143743977853e-05
4,-0.85550621,6.35,0.89,13620,7500,57126,0.001,0.25687060185841154,57032,7.074556443902631e-06
4,-0.85599621,6.37,0.89,13635,7510,57189,0.001,0.2723770836989085,57096,6.946993039491645e-06
4,-0.8493437100000001,6.37,0.89,13652,7520,57256,0.001,0.26647643744945526,57162,9.435418405701057e-06
4,-0.8579816100000001,6.34,0.87,13667,7530,57319,0.001,0.26892038328307016,57224,7.792495125613641e-06
4,-0.8502337400000001,6.34,0.88,13681,7540,57379,0.001,0.2745164434115092,57287,9.323702367206957e-06
4,-0.84415993,6.28,0.88,13695,7550,57436,0.001,0.27458156645298004,57346,7.596594438534036e-06
4,-0.8403423299999999,6.3,0.88,13710,7560,57500,0.001,0.263138260692358,57407,7.948868869789294e-06
4,-0.8381357499999998,6.33,0.91,13726,7570,57564,0.001,0.2681534183876855,57471,2.2441617082742077e-05
4,-0.8261643599999999,6.19,0.88,13738,7580,57618,0.001,0.2661591172218323,57528,3.553058024863276e-05
4,-0.8229761999999999,6.15,0.88,13752,7590,57675,0.001,0.2697165787220001,57585,6.889648648211732e-06
4,-0.8176471399999999,6.02,0.85,13765,7600,57728,0.001,0.2751786708831787,57636,6.908055183885153e-06
4,-0.81012007,6.0,0.85,13780,7610,57789,0.001,0.2603613833586375,57699,1.1620954107153617e-05
4,-0.82692404,6.01,0.85,13796,7620,57857,0.001,0.25778245739638805,57763,1.1138976333313622e-05
4,-0.8166381399999999,5.97,0.85,13810,7630,57916,0.001,0.26327223144471645,57823,1.8090380933699635e-05
4,-0.83502899,6.07,0.86,13827,7640,57986,0.001,0.25589231082371305,57891,4.8543851594981135e-06
4,-0.8333434900000001,6.0,0.84,13839,7650,58036,0.001,0.2625254491964976,57944,1.673469705565367e-05
4,-0.8401080900000001,6.02,0.84,13855,7660,58102,0.001,0.25284384191036224,58008,5.870171359371549e-06
4,-0.8445661100000001,6.06,0.83,13871,7670,58170,0.001,0.2626282423734665,58077,7.806307678492885e-06
4,-0.85176547,6.19,0.86,13887,7680,58237,0.001,0.2756800353527069,58143,9.701752712013937e-06
4,-0.85761882,6.27,0.87,13903,7690,58302,0.001,0.2686984285712242,58210,6.70675321998715e-06
4,-0.86465953,6.34,0.89,13917,7700,58362,0.001,0.2684571274689266,58272,2.520742145861732e-05
4,-0.8742066499999999,6.38,0.89,13933,7710,58427,0.001,0.2687470316886902,58334,1.7453510736231692e-05
4,-0.8626560600000001,6.34,0.89,13948,7720,58491,0.001,0.2808680066040584,58397,6.888424715205994e-06
4,-0.8714616400000001,6.43,0.91,13964,7730,58559,0.001,0.27370505034923553,58465,8.243327670243161e-06
4,-0.8521620999999999,6.32,0.89,13979,7740,58618,0.001,0.27253790838377817,58524,6.764571610671867e-06
4,-0.8724337700000001,6.45,0.91,13994,7750,58681,0.001,0.2640093167622884,58588,1.3755384619192531e-05
4,-0.87712446,6.48,0.92,14010,7760,58750,0.001,0.2684220125277837,58656,1.0767482535811723e-05
4,-0.8861171900000001,6.51,0.93,14027,7770,58821,0.001,0.25634687145551044,58726,1.3991302694194019e-05
4,-0.89892083,6.5,0.92,14043,7780,58887,0.001,0.2560327872633934,58793,7.856867227928888e-06
4,-0.8999080899999999,6.51,0.92,14059,7790,58953,0.001,0.2695696971246174,58859,1.1360999581354139e-05
4,-0.8947512000000001,6.55,0.93,14074,7800,59017,0.001,0.26497703790664673,58924,2.759757050322757e-05
4,-0.88285562,6.46,0.92,14088,7810,59073,0.001,0.26524705936511356,58980,8.193029922646625e-06
