rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
1.0,7580,-0.39904603999999994,5.81,10925,4,45232,0.07606847137212754,0.001,2.0943546405760572e-05,45139
1.0,7590,-0.40108661999999995,5.8,10937,4,45284,0.0710036630431811,0.001,1.2639113568487422e-05,45190
1.0,7600,-0.39521111999999997,5.75,10948,4,45329,0.07677841559052467,0.001,1.5274032193701714e-05,45236
1.0,7610,-0.38168049,5.48,10961,4,45382,0.06879164651036263,0.001,1.4277966556619504e-05,45287
1.0,7620,-0.37703899,5.46,10974,4,45435,0.07487286329269409,0.001,2.202053765358869e-05,45341
1.0,7630,-0.36680008000000003,5.35,10987,4,45487,0.07190177440643311,0.001,1.4573676889995112e-05,45394
1.0,7640,-0.37083772,5.36,11000,4,45540,0.06892742837468784,0.001,2.1063820440758718e-05,45446
1.0,7650,-0.3765573,5.33,11013,4,45594,0.07555139437317848,0.001,3.2515394650545204e-05,45499
1.0,7660,-0.3757550700000001,5.31,11026,4,45649,0.07240932732820511,0.001,2.71270408120472e-05,45555
1.0,7670,-0.37674675,5.22,11039,4,45701,0.07690035551786423,0.001,3.717486591388782e-05,45607
1.0,7680,-0.37962063,5.25,11053,4,45757,0.07581611536443233,0.001,2.4150023818947375e-05,45662
1.0,7690,-0.3776339,5.27,11066,4,45811,0.0710080973803997,0.001,1.4738628806298948e-05,45717
1.0,7700,-0.38387017999999995,5.3,11077,4,45859,0.07495095456639926,0.001,4.5847003093513194e-05,45766
1.0,7710,-0.38308133000000005,5.3,11090,4,45912,0.07537019848823548,0.001,3.1689215029473415e-05,45819
1.0,7720,-0.38623261999999997,5.31,11104,4,45966,0.0765828788280487,0.001,2.2669252211926504e-05,45872
1.0,7730,-0.38770403999999997,5.36,11117,4,46023,0.06636726632714271,0.001,1.6126581158459885e-05,45929
1.0,7740,-0.3828597899999999,5.38,11131,4,46078,0.07499667406082153,0.001,3.5854639281751585e-05,45985
1.0,7750,-0.3775779699999999,5.33,11143,4,46127,0.07256457954645157,0.001,2.837012880263501e-05,46032
1.0,7760,-0.37261101,5.32,11156,4,46181,0.08152620345354081,0.001,4.8658873129170385e-05,46087
1.0,7770,-0.37299888000000003,5.39,11170,4,46240,0.0722834587097168,0.001,1.7826487419370095e-05,46145
1.0,7780,-0.36863305,5.45,11185,4,46302,0.06941387057304382,0.001,3.189642338838894e-05,46207
1.0,7790,-0.37862335,5.78,11207,4,46389,0.07429531642368861,0.001,8.670486325475697e-05,46291
1.0,7800,-0.3817922000000001,6.03,11224,4,46462,0.0725212102489812,0.001,6.339564411713841e-05,46368
1.0,7810,-0.3857128100000001,6.02,11237,4,46514,0.07748770266771317,0.001,2.5559137793607078e-05,46421
0.99,7820,-0.3834703499999999,6.02,11250,4,46568,0.07377220938603084,0.001,3.4176538368531815e-05,46474
0.99,7830,-0.3775963,5.95,11262,4,46618,0.07235254471500714,0.001,2.6829677760057773e-05,46525
0.99,7840,-0.38323519000000006,5.96,11276,4,46674,0.07475347816944122,0.001,2.163037315767724e-05,46579
0.99,7850,-0.38265448999999996,5.99,11288,4,46726,0.0821555790801843,0.001,1.7441786136866238e-05,46632
0.99,7860,-0.3915551,6.05,11303,4,46786,0.08000689297914505,0.001,1.838555217545945e-05,46692
0.99,7870,-0.3961006799999999,6.05,11317,4,46845,0.07344330549240112,0.001,1.2894790324935457e-05,46750
0.99,7880,-0.39273723,5.95,11330,4,46897,0.07588845160272387,0.001,4.601868042502449e-05,46803
0.99,7890,-0.37756816,5.57,11342,4,46946,0.07329834066331387,0.001,2.2507007770400378e-05,46851
0.99,7900,-0.38079119999999994,5.44,11357,4,47006,0.07488129287958145,0.001,3.1780869903741404e-05,46912
0.99,7910,-0.3804931899999999,5.54,11372,4,47068,0.08109140209853649,0.001,2.5726097419465077e-05,46973
1.0,7920,-0.37810455,5.58,11386,4,47126,0.06800970854237676,0.001,1.6081118587862875e-05,47032
1.0,7930,-0.3917169,5.62,11399,4,47180,0.07561749666929245,0.001,1.4678656589239835e-05,47085
1.0,7940,-0.38898844,5.56,11411,4,47230,0.07581140846014023,0.001,1.1343263471038275e-05,47137
1.0,7950,-0.38682047,5.53,11423,4,47279,0.0713677391409874,0.001,2.1297881175996736e-05,47186
1.0,7960,-0.38401314,5.66,11441,4,47352,0.07743514478206634,0.001,1.8521650417824276e-05,47258
0.99,7970,-0.38081441,5.62,11454,4,47407,0.08181338161230087,0.001,4.0362404979532586e-05,47312
0.99,7980,-0.38626377999999995,5.64,11467,4,47461,0.06836623549461365,0.001,7.616385773872026e-05,47366
0.99,7990,-0.38967242999999996,5.68,11480,4,47514,0.07395403683185578,0.001,2.750078019744251e-05,47420
0.99,8000,-0.38236560999999986,5.61,11493,4,47567,0.07879864573478698,0.001,2.8831366580561735e-05,47474
0.99,8010,-0.38291112000000005,5.54,11506,4,47622,0.07877213880419731,0.001,2.3521103382032987e-05,47527
0.99,8020,-0.38362303000000003,5.48,11519,4,47674,0.08112899214029312,0.001,2.2522107065015008e-05,47577
0.99,8030,-0.38036157,5.46,11532,4,47726,0.06876012124121189,0.001,1.349812509943149e-05,47633
0.99,8040,-0.38186655999999997,5.53,11546,4,47783,0.07219001948833466,0.001,2.0016461166960654e-05,47689
0.99,8050,-0.38814597000000006,5.58,11559,4,47837,0.07873947794238727,0.001,1.3659302718830682e-05,47742
0.99,8060,-0.39263578000000005,5.42,11573,4,47894,0.07133430366714795,0.001,2.8845764669919543e-05,47800
1.0,8070,-0.39696010000000004,5.48,11587,4,47955,0.08040959686040879,0.001,2.271269895572914e-05,47860
1.0,8080,-0.40343984,5.52,11602,4,48013,0.07760083675384521,0.001,1.7990942372610636e-05,47918
1.0,8090,-0.40083377,5.5,11614,4,48064,0.07177408784627914,0.001,3.205768280167831e-05,47970
1.0,8100,-0.4070231,5.54,11628,4,48121,0.06965288817882538,0.001,2.0417385894688777e-05,48028
1.0,8110,-0.41513435,5.63,11643,4,48185,0.06772077232599258,0.001,2.752911896095611e-05,48088
1.0,8120,-0.4183849,5.66,11657,4,48240,0.07572592794895172,0.001,1.9869005654982175e-05,48146
1.0,8130,-0.4105144599999999,5.67,11670,4,48293,0.07093665301799774,0.001,9.288003002438928e-06,48199
1.0,8140,-0.40568090999999995,5.63,11683,4,48346,0.07270379364490509,0.001,1.5079523200256517e-05,48252
1.0,8150,-0.4090249800000001,5.63,11696,4,48400,0.07550259679555893,0.001,1.416772617327903e-05,48305
1.0,8160,-0.40639435,5.6,11709,4,48454,0.07203750312328339,0.001,9.86886849811223e-06,48361
1.0,8170,-0.40311749999999996,5.59,11724,4,48514,0.07647807300090789,0.001,1.0702303916332312e-05,48421
1.0,8180,-0.39880923999999995,5.57,11737,4,48570,0.07595526427030563,0.001,2.4635465524625034e-05,48476
1.0,8190,-0.4050430299999999,5.6,11751,4,48624,0.078950697183609,0.001,2.21090134800761e-05,48531
1.0,8200,-0.40602833,5.66,11766,4,48687,0.07364338487386704,0.001,3.025813311978709e-05,48591
1.0,8210,-0.39813763,5.59,11780,4,48744,0.07625115538636844,0.001,5.203094406169839e-05,48651
1.0,8220,-0.39931852999999995,5.61,11794,4,48801,0.07519648436989103,0.001,3.018233863778213e-05,48708
1.0,8230,-0.40610605,5.64,11807,4,48857,0.07444783175985019,0.001,2.8136804454940528e-05,48761
1.0,8240,-0.40639204999999995,5.62,11820,4,48908,0.07235953335960706,0.001,3.626497679457922e-05,48812
1.0,8250,-0.39793897999999994,5.59,11832,4,48959,0.07423940859735012,0.001,3.102522214248893e-05,48864
1.0,8260,-0.39275576,5.55,11844,4,49009,0.07371144990126292,0.001,1.650748769558656e-05,48915
1.0,8270,-0.39391550000000003,5.59,11860,4,49073,0.0760001927614212,0.001,2.899288519984111e-05,48976
1.0,8280,-0.39117922,5.55,11873,4,49125,0.07299446165561677,0.001,1.6316320579790044e-05,49032
1.0,8290,-0.38544303,5.51,11885,4,49175,0.07174744009971619,0.001,1.0791627755679655e-05,49082
1.0,8300,-0.38469109,5.41,11898,4,49228,0.07183151990175247,0.001,2.7013529870600905e-05,49134
1.0,8310,-0.3778533299999999,5.33,11910,4,49277,0.0749183714389801,0.001,1.5399465337395667e-05,49183
1.0,8320,-0.3707045500000001,5.25,11921,4,49326,0.077230179682374,0.001,2.8957482527403045e-05,49232
1.0,8330,-0.36115251,5.15,11933,4,49372,0.0755101131896178,0.001,2.3473280331624363e-05,49279
1.0,8340,-0.35897647,5.14,11945,4,49422,0.07216255526457514,0.001,2.0216610989466843e-05,49329
1.0,8350,-0.36336784,5.18,11958,4,49477,0.07386720677216847,0.001,1.774924855150554e-05,49382
1.0,8360,-0.37005165000000007,5.22,11971,4,49531,0.0742416965464751,0.001,1.412073106621392e-05,49438
1.0,8370,-0.37020609,5.23,11987,4,49596,0.07188116067222186,0.001,4.356014609844091e-05,49493
1.0,8380,-0.36307696000000006,5.22,11999,4,49647,0.0742416650056839,0.001,2.346207038499415e-05,49554
1.0,8390,-0.36808536,5.26,12013,4,49701,0.07783798376719157,0.001,4.535507529605335e-05,49606
1.0,8400,-0.3669171899999999,5.26,12025,4,49754,0.06987846828997135,0.001,2.0723461830129963e-05,49660
1.0,8410,-0.3717924799999999,5.35,12040,4,49812,0.07559140026569366,0.001,3.401444573682966e-05,49717
1.0,8420,-0.3742155799999999,5.36,12052,4,49862,0.07267967462539673,0.001,1.768742804415524e-05,49769
1.0,8430,-0.38523965,5.54,12067,4,49926,0.07530244812369347,0.001,2.0170754396531265e-05,49829
1.0,8440,-0.39538788000000014,5.6,12081,4,49982,0.07028298204143842,0.001,3.407506468041296e-05,49887
1.0,8450,-0.39408871999999995,5.57,12094,4,50034,0.07536469958722591,0.001,1.913506139317178e-05,49939
1.0,8460,-0.38712140000000006,5.58,12107,4,50089,0.07419310137629509,0.001,1.0873019922049329e-05,49995
1.0,8470,-0.38145778,5.48,12121,4,50144,0.08520727045834064,0.001,1.8675222236197442e-05,50050
1.0,8480,-0.38755011000000006,5.5,12133,4,50197,0.07103327040870984,0.001,2.9586610859648015e-05,50103
1.0,8490,-0.3824077000000001,5.5,12147,4,50251,0.07344389706850052,0.001,1.803985651349649e-05,50157
1.0,8500,-0.37753704000000005,5.46,12159,4,50300,0.07452530562877654,0.001,2.3697722463111857e-05,50206
1.0,8510,-0.37405564999999996,5.39,12171,4,50351,0.07273121625185013,0.001,1.458532551623648e-05,50256
1.0,8520,-0.37528376,5.42,12184,4,50404,0.06830568984150887,0.001,2.222739021817688e-05,50310
1.0,8530,-0.3734051800000001,5.31,12197,4,50457,0.08009856194257736,0.001,2.815366424329113e-05,50362
1.0,8540,-0.37585311000000005,5.35,12212,4,50517,0.07954361476004124,0.001,1.1251758905928e-05,50423
1.0,8550,-0.3737869,5.35,12224,4,50569,0.0770541075617075,0.001,2.638885325723095e-05,50474
1.0,8560,-0.37383725000000007,5.33,12237,4,50622,0.07234992980957031,0.001,4.53558677691035e-05,50527
1.0,8570,-0.37475399999999987,5.44,12253,4,50688,0.07660992071032524,0.001,5.102916065879981e-05,50595
1.0,8580,-0.36759074999999997,5.45,12266,4,50742,0.0757112018764019,0.001,3.6061050802042395e-05,50648
1.0,8590,-0.37051060999999996,5.51,12281,4,50802,0.07465267777442933,0.001,2.6060691743623467e-05,50708
1.0,8600,-0.38043758999999994,5.58,12295,4,50858,0.07345962971448898,0.001,2.66750050286646e-05,50762
1.0,8610,-0.3856801099999999,5.62,12308,4,50913,0.06872166991233826,0.001,1.8835677474271505e-05,50819
1.0,8620,-0.39414993000000004,5.71,12323,4,50975,0.07475801408290864,0.001,1.7316635330644202e-05,50880
1.0,8630,-0.39465012,5.69,12336,4,51026,0.07027884883185227,0.001,1.1143370784338913e-05,50931
1.0,8640,-0.3856098399999999,5.6,12348,4,51077,0.06934447400271893,0.001,2.0097612832614686e-05,50982
1.0,8650,-0.39328533999999993,5.66,12362,4,51135,0.07921286796530087,0.001,1.6601814119591534e-05,51040
1.0,8660,-0.39794989999999997,5.69,12376,4,51191,0.07310166209936142,0.001,1.911574645419023e-05,51097
1.0,8670,-0.40270077,5.59,12389,4,51247,0.07227598609668869,0.001,8.410639592122087e-05,51153
1.0,8680,-0.40631190000000006,5.57,12402,4,51299,0.07491478323936462,0.001,3.771942950455317e-05,51205
1.0,8690,-0.41114765999999997,5.51,12415,4,51353,0.0701146237552166,0.001,1.7004312576318624e-05,51258
1.0,8700,-0.4063214600000001,5.47,12428,4,51405,0.07229781647523244,0.001,2.3018999703102356e-05,51311
1.0,8710,-0.41595427,5.56,12443,4,51469,0.07335041835904121,0.001,2.4633081617745727e-05,51375
1.0,8720,-0.41007952000000003,5.49,12457,4,51524,0.0720935786763827,0.001,2.4161485725926468e-05,51429
1.0,8730,-0.41741253,5.57,12471,4,51583,0.07777352755268414,0.001,2.8087254577258136e-05,51490
0.99,8740,-0.41762554,5.62,12485,4,51639,0.07307255454361439,0.001,2.4960290147646447e-05,51546
0.99,8750,-0.4077832600000001,5.59,12498,4,51694,0.08078750781714916,0.001,1.3743762337981025e-05,51595
0.99,8760,-0.41289767,5.6,12512,4,51751,0.0751192331314087,0.001,1.6430877622042317e-05,51657
0.99,8770,-0.40519402999999987,5.53,12524,4,51800,0.07814664393663406,0.001,1.2334519283285772e-05,51706
0.99,8780,-0.40365401,5.5,12536,4,51849,0.07164875417947769,0.001,2.5151251065835822e-05,51754
0.99,8790,-0.40189461000000004,5.51,12549,4,51904,0.07318696938455105,0.001,1.7097409454436274e-05,51808
0.99,8800,-0.40628042000000003,5.56,12563,4,51961,0.07189441025257111,0.001,1.3383016994339415e-05,51867
0.99,8810,-0.39383108,5.46,12576,4,52015,0.07271260643998782,0.001,1.6630983736831695e-05,51921
0.99,8820,-0.38782111,5.4,12588,4,52064,0.07634771913290024,0.001,2.351745279156603e-05,51971
0.99,8830,-0.38050070999999996,5.32,12601,4,52115,0.07149590998888015,0.001,3.5463068707031196e-05,52020
1.0,8840,-0.38048583999999996,5.28,12613,4,52167,0.07475016266107559,0.001,1.1387952599761775e-05,52072
1.0,8850,-0.3816708199999999,5.22,12625,4,52216,0.07403972248236339,0.001,1.1079709262655038e-05,52123
1.0,8860,-0.3720805200000001,5.16,12638,4,52267,0.07357837756474812,0.001,1.246352561186844e-05,52172
1.0,8870,-0.37339833999999994,5.22,12651,4,52322,0.07719328378637631,0.001,1.888692213469767e-05,52227
1.0,8880,-0.38353368,5.32,12666,4,52381,0.07517889762918155,0.001,1.0099135124619352e-05,52286
1.0,8890,-0.37016419000000006,5.2,12676,4,52424,0.06941419932991266,0.001,1.2080800388503121e-05,52331
1.0,8900,-0.36574183000000005,5.18,12689,4,52479,0.07252521919352668,0.001,1.95039874597569e-05,52382
1.0,8910,-0.36573766999999996,5.15,12702,4,52530,0.07404078330312457,0.001,2.329865453378131e-05,52437
1.0,8920,-0.36860091000000006,5.18,12715,4,52582,0.07115280479192734,0.001,1.9992494162579533e-05,52487
1.0,8930,-0.37200748999999994,5.25,12729,4,52640,0.07041917368769646,0.001,5.584177627800576e-05,52546
1.0,8940,-0.3655399899999999,5.18,12740,4,52685,0.07323331385850906,0.001,3.479480756141129e-05,52592
1.0,8950,-0.37171473,5.27,12754,4,52743,0.07547191251069307,0.001,1.3932142110206769e-05,52649
1.0,8960,-0.38080032,5.37,12769,4,52804,0.07459775234262149,0.001,1.5897100790122447e-05,52710
1.0,8970,-0.38023281999999997,5.36,12782,4,52858,0.07204377154509227,0.001,2.1856025644713856e-05,52765
1.0,8980,-0.3684366,5.27,12794,4,52908,0.07172603905200958,0.001,1.8474285449580446e-05,52814
1.0,8990,-0.37777256000000003,5.37,12807,4,52961,0.07406663770476977,0.001,1.4403538216356537e-05,52867
1.0,9000,-0.37239944,5.31,12819,4,53010,0.0752030722796917,0.001,1.407343324899557e-05,52916
1.0,9010,-0.38141641,5.48,12836,4,53078,0.07335285097360611,0.001,3.06504938028714e-05,52983
1.0,9020,-0.3811551,5.48,12848,4,53130,0.06954802423715592,0.001,2.5544109121256042e-05,53037
1.0,9030,-0.37478286999999993,5.51,12863,4,53191,0.07734166458249092,0.001,3.29203495918288e-05,53098
1.0,9040,-0.3877928,5.63,12877,4,53248,0.07568054859127317,0.001,2.3561605303257238e-05,53153
1.0,9050,-0.37325617999999994,5.54,12889,4,53297,0.0721636563539505,0.001,2.1649728523698286e-05,53204
1.0,9060,-0.37125913999999993,5.49,12903,4,53353,0.0741649940609932,0.001,3.695782424983918e-05,53258
0.99,9070,-0.38289765000000003,5.52,12916,4,53410,0.0803971029818058,0.001,2.4382788978982717e-05,53315
0.99,9080,-0.3882719700000001,5.55,12929,4,53463,0.07302592545747758,0.001,6.278975997702219e-05,53369
0.99,9090,-0.38634325000000014,5.58,12943,4,53519,0.0718487116197745,0.001,1.9515295207384042e-05,53424
0.99,9100,-0.3983317600000001,5.66,12957,4,53576,0.07367568276822567,0.001,2.9967416935505753e-05,53479
0.99,9110,-0.3875238599999999,5.53,12970,4,53631,0.07652075712879498,0.001,2.6078708439551217e-05,53534
0.99,9120,-0.39089560000000007,5.51,12982,4,53681,0.07603576593101025,0.001,2.461425879118906e-05,53587
0.99,9130,-0.3915216500000001,5.43,12995,4,53734,0.07527690939605236,0.001,3.0787213745497866e-05,53641
0.99,9140,-0.3886755800000001,5.4,13008,4,53788,0.07776196052630742,0.001,2.0838094618132647e-05,53694
0.99,9150,-0.39839146999999997,5.44,13021,4,53841,0.07406765408813953,0.001,1.4740354743025819e-05,53748
0.99,9160,-0.39633931000000006,5.41,13034,4,53894,0.07591359689831734,0.001,1.713260947629654e-05,53801
1.0,9170,-0.38770418999999995,5.39,13047,4,53949,0.07609091140329838,0.001,1.7764753465598915e-05,53855
1.0,9180,-0.38675191,5.38,13060,4,54001,0.0722497118016084,0.001,1.7650433013235062e-05,53908
1.0,9190,-0.3850015500000001,5.31,13072,4,54050,0.075181994587183,0.001,1.8709703302495957e-05,53957
1.0,9200,-0.37790957,5.29,13085,4,54105,0.07798262685537338,0.001,2.298069817438123e-05,54011
1.0,9210,-0.3817685,5.29,13098,4,54160,0.07570335765679677,0.001,2.830613402693416e-05,54066
1.0,9220,-0.38094006,5.31,13111,4,54212,0.07475033253431321,0.001,1.8532158173911738e-05,54116
1.0,9230,-0.38233111000000003,5.3,13124,4,54264,0.07320975015560786,0.001,1.2528129294272125e-05,54170
1.0,9240,-0.37520907000000003,5.24,13135,4,54312,0.07732423767447472,0.001,1.2902355251753761e-05,54217
1.0,9250,-0.37697888999999996,5.24,13148,4,54365,0.07111206650733948,0.001,1.1255547557690685e-05,54271
1.0,9260,-0.3681565,5.2,13160,4,54414,0.07328672334551811,0.001,8.286054708150914e-06,54317
1.0,9270,-0.37053635000000007,5.19,13173,4,54468,0.07377112470567226,0.001,1.1749526720450376e-05,54372
1.0,9280,-0.3709970000000001,5.25,13187,4,54526,0.07487323986632484,0.001,1.1659443511494569e-05,54432
1.0,9290,-0.38010258,5.31,13201,4,54581,0.0732733557621638,0.001,1.3281224710226525e-05,54485
1.0,9300,-0.38003518999999997,5.29,13214,4,54634,0.0793868586421013,0.001,3.245815714763012e-05,54540
1.0,9310,-0.37768633000000007,5.28,13227,4,54688,0.07335716187953949,0.001,1.4108945833868347e-05,54595
1.0,9320,-0.37700132,5.29,13240,4,54741,0.07342625856399536,0.001,1.7293983000854495e-05,54647
1.0,9330,-0.37489978999999996,5.27,13252,4,54791,0.07504421770572663,0.001,2.3522137780673802e-05,54697
1.0,9340,-0.38018208000000003,5.32,13265,4,54844,0.07591636627912521,0.001,1.5031458315206691e-05,54750
1.0,9350,-0.3837048200000001,5.32,13278,4,54897,0.07481694035232067,0.001,1.2970574630344345e-05,54802
1.0,9360,-0.38843712,5.35,13291,4,54949,0.0770166628062725,0.001,1.6527716752534616e-05,54854
1.0,9370,-0.3925750499999999,5.38,13305,4,55006,0.07327371537685394,0.001,1.4534767797158565e-05,54911
1.0,9380,-0.39128437999999993,5.31,13317,4,55057,0.07616088911890984,0.001,1.5118950462541155e-05,54964
1.0,9390,-0.3914649500000001,5.31,13330,4,55112,0.08110660314559937,0.001,1.1496997899484995e-05,55017
1.0,9400,-0.4003616800000001,5.34,13344,4,55168,0.07508698105812073,0.001,1.037404596596995e-05,55073
1.0,9410,-0.39999847999999993,5.34,13357,4,55222,0.07281627207994461,0.001,1.306220165133709e-05,55128
1.0,9420,-0.39434403,5.35,13370,4,55276,0.07872971147298813,0.001,1.3866064364265185e-05,55181
1.0,9430,-0.39953805,5.38,13383,4,55329,0.07662236392498016,0.001,1.2964455527253449e-05,55234
1.0,9440,-0.4063592999999999,5.4,13397,4,55384,0.07513472562034924,0.001,1.8112900155150175e-05,55290
1.0,9450,-0.40800764,5.42,13410,4,55439,0.07559622327486674,0.001,2.0452666073348762e-05,55344
1.0,9460,-0.40976413,5.44,13423,4,55493,0.08085084812981742,0.001,3.5346510750449465e-05,55399
1.0,9470,-0.4044468,5.39,13436,4,55545,0.07780902534723282,0.001,2.12481536436826e-05,55452
1.0,9480,-0.40834739,5.44,13449,4,55601,0.07564302235841751,0.001,1.7071519323508255e-05,55507
1.0,9490,-0.40740323999999994,5.43,13463,4,55655,0.07815526958022799,0.001,1.9457968976764407e-05,55562
1.0,9500,-0.40434097999999996,5.41,13476,4,55709,0.07342745487888654,0.001,1.7118903542723274e-05,55616
1.0,9510,-0.40667112999999994,5.41,13489,4,55763,0.0769457978506883,0.001,2.3911446078273002e-05,55668
1.0,9520,-0.40976605,5.38,13501,4,55814,0.07302199006080627,0.001,1.5297203572117723e-05,55720
1.0,9530,-0.4072571599999999,5.37,13514,4,55866,0.07374792248010635,0.001,7.661592917429516e-06,55772
1.0,9540,-0.40815348000000007,5.39,13528,4,55923,0.07398460805416107,0.001,2.2718828101157367e-05,55828
1.0,9550,-0.40210149,5.37,13540,4,55976,0.07623302936553955,0.001,2.0182851585559547e-05,55883
1.0,9560,-0.39334170000000007,5.3,13552,4,56023,0.07544033229351044,0.001,1.1197633648407646e-05,55930
1.0,9570,-0.39139511,5.32,13565,4,56077,0.07775155135563441,0.001,1.3371084995534538e-05,55982
1.0,9580,-0.38354099,5.23,13577,4,56124,0.07557018101215363,0.001,2.1895872881335283e-05,56031
1.0,9590,-0.37927020000000006,5.25,13590,4,56180,0.07887991092034749,0.001,1.3847237044371599e-05,56086
1.0,9600,-0.3756964299999999,5.23,13603,4,56232,0.0740640467653672,0.001,7.99448434918304e-06,56139
1.0,9610,-0.37846741,5.29,13617,4,56292,0.07105827828248341,0.001,1.590412178605523e-05,56197
1.0,9620,-0.37997963999999995,5.3,13630,4,56344,0.07194406415025394,0.001,2.1016512467516197e-05,56249
1.0,9630,-0.38047082,5.33,13643,4,56399,0.07139218226075172,0.001,1.8169320204227308e-05,56305
1.0,9640,-0.37820414000000013,5.32,13657,4,56455,0.07113281413912773,0.001,2.7720040088752283e-05,56361
1.0,9650,-0.37936623,5.31,13670,4,56507,0.07844798266887665,0.001,2.0904271650579176e-05,56413
1.0,9660,-0.38382600000000006,5.34,13682,4,56557,0.0741007961332798,0.001,1.5207623391688685e-05,56463
1.0,9670,-0.37875932,5.27,13693,4,56604,0.08283126726746559,0.001,2.0016240796394413e-05,56511
1.0,9680,-0.38954769000000006,5.41,13708,4,56665,0.07801089435815811,0.001,1.793592555259238e-05,56568
1.0,9690,-0.38957687,5.36,13721,4,56716,0.07267278283834458,0.001,2.278086467413232e-05,56622
1.0,9700,-0.38909880999999996,5.35,13733,4,56767,0.07859776467084885,0.001,3.984675367973978e-05,56672
1.0,9710,-0.38513827999999994,5.31,13747,4,56823,0.07315076142549515,0.001,1.6431821222795406e-05,56728
1.0,9720,-0.38465397,5.29,13759,4,56873,0.0730409324169159,0.001,2.423345654278819e-05,56778
1.0,9730,-0.37951212999999995,5.27,13772,4,56926,0.07182769911984603,0.001,1.4179793803729504e-05,56829
1.0,9740,-0.3724593499999999,5.22,13784,4,56977,0.07514835596084594,0.001,7.672900392208248e-06,56883
1.0,9750,-0.37743252000000005,5.25,13798,4,57032,0.07542225470145543,0.001,1.325939645842785e-05,56937
1.0,9760,-0.38810084000000006,5.32,13812,4,57089,0.07389051467180252,0.001,6.5664105932228265e-06,56996
1.0,9770,-0.39242599,5.36,13824,4,57140,0.07402051240205765,0.001,1.354482265014667e-05,57045
1.0,9780,-0.38083255,5.22,13835,4,57187,0.07620691061019898,0.001,1.1282842660875757e-05,57094
1.0,9790,-0.3881381,5.26,13849,4,57242,0.07201242595911025,0.001,1.0762855254142778e-05,57147
1.0,9800,-0.38794479000000004,5.28,13862,4,57295,0.0744785765806834,0.001,1.872943782169993e-05,57201
1.0,9810,-0.40071534,5.37,13877,4,57360,0.07544553279876709,0.001,1.0854090457238877e-05,57264
1.0,9820,-0.4049818499999999,5.4,13890,4,57413,0.07110372930765152,0.001,9.130052058026195e-06,57319
1.0,9830,-0.41134375999999995,5.41,13904,4,57467,0.07549994736909867,0.001,1.7260105232708155e-05,57373
1.0,9840,-0.40970308000000005,5.44,13917,4,57521,0.07468329618374507,0.001,1.5432710976407787e-05,57427
1.0,9850,-0.40899169999999996,5.45,13930,4,57577,0.07414766550064086,0.001,1.3721252980758435e-05,57483
1.0,9860,-0.39654648000000003,5.37,13942,4,57626,0.07568625956773758,0.001,1.2090024210920091e-05,57531
1.0,9870,-0.39999351999999994,5.39,13955,4,57679,0.07176302249232928,0.001,1.4185949112288654e-05,57585
1.0,9880,-0.40564199,5.44,13968,4,57731,0.0791882686316967,0.001,1.6274432596219413e-05,57637
1.0,9890,-0.40315335,5.43,13981,4,57785,0.07362620905041695,0.001,1.8606863401752587e-05,57692
1.0,9900,-0.40454778999999996,5.42,13994,4,57837,0.07690546661615372,0.001,1.4763401547194613e-05,57742
1.0,9910,-0.38963086999999996,5.3,14007,4,57890,0.07168039306998253,0.001,1.5257592394846142e-05,57797
1.0,9920,-0.38187679,5.27,14019,4,57940,0.07408675799767177,0.001,1.7180051600007573e-05,57847
1.0,9930,-0.37985508,5.24,14031,4,57991,0.06822179108858109,0.001,1.3908625624026172e-05,57896
1.0,9940,-0.38608796,5.23,14044,4,58044,0.07347988461454709,0.001,1.3482061604008777e-05,57951
1.0,9950,-0.38089998,5.2,14057,4,58097,0.0708982323606809,0.001,2.4948015076612744e-05,58004
1.0,9960,-0.38869085999999986,5.26,14071,4,58152,0.07221298068761825,0.001,1.349715003016172e-05,58057
1.0,9970,-0.38952527,5.27,14084,4,58206,0.07148078829050064,0.001,1.3288765330798924e-05,58111
1.0,9980,-0.39053834000000004,5.29,14097,4,58260,0.07417510325709979,0.001,1.266367197179837e-05,58164
1.0,9990,-0.38431581000000004,5.28,14110,4,58313,0.07605844512581825,0.001,1.495900269219419e-05,58219
1.0,10000,-0.3904377399999999,5.36,14125,4,58373,0.07255557179450989,0.001,1.28319605513146e-05,58279
1.0,10010,-0.39201477999999995,5.4,14138,4,58430,0.07587143182754516,0.001,1.0791590830194764e-05,58335
1.0,10020,-0.39200477000000006,5.41,14151,4,58481,0.07364020943641662,0.001,1.5229795644700062e-05,58388
1.0,10030,-0.3943964899999999,5.53,14166,4,58544,0.07464360445737839,0.001,1.9699090184336194e-05,58449
1.0,10040,-0.38445655,5.48,14178,4,58592,0.07519004493951797,0.001,1.122295873301482e-05,58498
1.0,10050,-0.38467854,5.48,14191,4,58645,0.07430013890067737,0.001,1.0357095031091982e-05,58551
1.0,10060,-0.37918690000000005,5.46,14204,4,58698,0.07801738381385803,0.001,1.2144088107864567e-05,58602
1.0,10070,-0.37592899999999996,5.42,14216,4,58748,0.07601056396961212,0.001,2.4512442178092896e-05,58655
