#{"t_start": 1702801556.484805, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.494472,7,1119.129597
-0.572579,7,1122.266634
-2.951196,34,1139.677404
-0.715161,6,1142.571848
-0.644076,10,1147.873367
-0.760768,10,1152.625624
-0.777556,9,1156.895518
-1.085632,18,1165.965383
-4.067479,100,1219.654909
-3.165674,49,1245.61819
-0.487823,6,1248.686743
-0.94885,14,1255.539594
-5.216028,100,1309.767561
-0.657696,9,1315.034072
-0.389939,6,1317.642434
-0.64408,7,1320.802941
-0.625436,7,1323.95322
-6.029416,87,1368.643012
-0.707886,8,1373.311719
-0.726711,9,1377.567595
-3.835295,83,1421.043428
-0.625552,9,1426.154612
-0.520455,9,1430.311953
-0.649806,7,1433.552668
-4.436191,100,1486.029107
-2.973914,46,1510.492406
-3.776046,100,1563.841
-5.554413,100,1617.210175
-0.701431,8,1621.913524
-0.663807,6,1624.545448
-0.45694,6,1627.217463
-0.772877,13,1633.599679
-3.094506,100,1685.922799
-0.713681,10,1691.662211
-0.650737,9,1695.947491
-0.414159,6,1698.659995
-0.435863,6,1701.303519
-5.64532,100,1753.941078
-5.839469,100,1807.056364
-0.396218,6,1810.726643
-0.701803,9,1814.985243
-0.535574,6,1817.674719
-0.560345,7,1820.773525
-0.60043,7,1823.947648
-0.566043,7,1827.112836
-0.514379,5,1829.193248
-3.292083,100,1881.226373
-3.924611,100,1934.626778
-0.388957,5,1938.330168
-0.691588,10,1943.135694
-2.759702,100,1995.007633
-0.670627,8,1999.702733
-0.60107,8,2003.840381
-0.81135,26,2017.382964
-2.487371,100,2070.302039
-3.24451,100,2123.78208
-0.238417,4,2126.952537
-3.519768,43,2149.422768
-2.737085,47,2174.264105
-0.412466,6,2177.305214
-3.121397,100,2229.940511
-0.459301,9,2235.62038
-0.519878,7,2238.846466
-2.735855,100,2291.759186
-0.733653,24,2305.23308
-0.553251,7,2308.671596
-2.942276,100,2361.330672
-0.550628,7,2365.554805
-1.058457,21,2376.149294
-4.686913,100,2429.500381
-0.615658,6,2433.733936
-0.560758,18,2443.019932
-0.403481,5,2445.702095
-0.603473,7,2448.858011
-2.720233,100,2500.949444
-1.737841,62,2534.927101
-0.499597,9,2540.203431
-3.077733,54,2567.742582
-0.546918,10,2573.577063
-1.104077,39,2594.322213
-0.221877,4,2596.833067
-2.693522,100,2649.842798
-0.212849,4,2652.889672
-0.693989,19,2662.976605
-2.650335,100,2715.529243
-2.973851,100,2769.200444
-0.499372,7,2773.509886
-1.036095,34,2791.568004
-0.547485,7,2795.040144
-3.659035,100,2847.960619
-2.702492,90,2895.236434
-1.951818,76,2936.006242
-1.10087,38,2956.630237
-0.497242,8,2960.677662
-1.091409,39,2981.384631
-0.34647,5,2984.280987
-1.28246,65,3018.913156
-0.458723,10,3024.800217
-0.58642,6,3028.024551
-2.757119,57,3057.199441
-0.570969,7,3060.920638
-0.648617,8,3064.620386
-2.690673,100,3116.750504
-0.429712,10,3123.028136
-0.403791,11,3128.753053
-0.40814,9,3133.562366
-0.227662,4,3135.640248
-0.215925,4,3137.734422
-0.471569,11,3143.454537
-3.185376,100,3196.331576
-0.55402,7,3200.545624
-0.712838,24,3213.015451
-0.304014,5,3215.811291
-0.236082,4,3217.920917
-0.430243,6,3220.952997
-0.544814,6,3224.125302
-0.289303,7,3227.801797
-0.436651,9,3232.531417
-0.329975,9,3237.363759
-2.511473,100,3289.946894
-0.598156,6,3294.12502
-1.709097,61,3325.64687
-0.242842,5,3328.975428
-4.367819,100,3381.271993
-3.89283,100,3434.655711
-0.524357,6,3438.832144
-0.55869,11,3444.083853
-0.305926,5,3446.822339
-2.465403,81,3488.638049
-0.309221,5,3492.120356
-0.866509,17,3500.449422
-0.720045,31,3517.191398
-0.341291,5,3520.085935
-0.311756,5,3522.792592
-0.614147,7,3525.882397
-0.343511,6,3529.056754
-0.51707,9,3533.891499
-0.345042,7,3537.55965
-0.504421,7,3541.34488
-0.296484,5,3543.931416
-0.46697,6,3547.011713
-0.231343,4,3549.150779
-0.325477,6,3552.310372
-0.408172,6,3555.434478
-0.437609,6,3558.554341
-0.339501,6,3561.824713
-0.599775,6,3565.066128
-0.323102,6,3568.217478
-0.701583,14,3575.571725
-0.591176,8,3579.892214
-0.604577,8,3584.121902
-0.483488,7,3587.790896
-0.791109,16,3596.218014
-0.504149,7,3599.973946
-0.342636,8,3604.257152
-0.813245,41,3625.559711
-3.493984,100,3677.907696
-0.365725,5,3681.457668
-2.656691,100,3733.474922
-0.336021,8,3738.602943
-1.284616,46,3762.971844
-0.556584,6,3766.573722
-1.473654,35,3784.231343
-3.323109,100,3837.289423
-0.564012,9,3843.109431
-0.423139,6,3846.316144
-2.265708,100,3899.112598
-0.371949,5,3902.736567
-0.608037,22,3914.249667
-0.22313,4,3916.548412
-0.463104,7,3920.22604
-0.297898,7,3923.921079
-0.413645,11,3929.695125
-0.42885,6,3932.97361
-0.877513,20,3943.476256
-0.427937,6,3946.76267
-0.267329,5,3949.456023
-0.751269,15,3956.723172
-0.583201,6,3960.050593
-0.371781,5,3962.72664
-0.287476,6,3965.875084
-0.227255,5,3968.643875
-0.445293,6,3971.777688
-0.528923,6,3974.989525
-0.410748,5,3977.69228
-0.437583,6,3980.799334
-0.470629,8,3984.985849
-2.684474,100,4038.782762
-0.426316,7,4043.530577
-0.441664,7,4047.235587
-0.436553,12,4053.520822
-0.312711,5,4056.29881
-0.330573,6,4059.406121
-0.480629,9,4064.21232
-0.501636,7,4067.950808
-0.266457,6,4071.06902
-0.333021,5,4073.67489
-0.325954,5,4076.368007
-0.311664,11,4082.195836
-0.372878,5,4084.820807
-0.631578,7,4087.996713
-0.233045,4,4090.093885
-0.626435,7,4093.325189
-0.219442,5,4095.989893
-0.396674,7,4099.140393
-0.288685,5,4101.826764
-0.196345,4,4104.014572
-0.375036,6,4107.06682
-1.178654,24,4119.577071
-0.345953,6,4122.961507
-0.22552,4,4125.015942
-0.522252,20,4135.333443
-0.443875,6,4138.587733
-0.96146,26,4152.0889
-0.585197,7,4155.489915
-0.67607,30,4171.148426
-0.384216,14,4178.737556
-0.47299,6,4181.943927
-0.324901,7,4185.66426
-0.435294,6,4188.809724
-0.544193,11,4194.667863
-0.211413,5,4197.352552
-0.419114,6,4200.515359
-0.426431,6,4203.681784
-0.599662,7,4207.435716
-0.565893,9,4212.173467
-0.436245,5,4214.847528
-0.359635,6,4218.086285
-0.740732,32,4234.551594
-0.647101,10,4239.982955
-0.276142,5,4242.669181
-0.555709,8,4246.884836
-0.987283,31,4263.517112
-0.349419,5,4266.424351
-0.800858,19,4276.314995
-0.378117,6,4279.569034
-0.269371,5,4282.146462
-0.550043,14,4289.429807
-0.292999,5,4292.129687
-0.311053,6,4295.269764
-0.437908,6,4298.413662
-2.289627,75,4337.454576
-0.360628,5,4340.830149
-0.30372,5,4343.482444
-2.86374,100,4396.978629
-0.393329,5,4400.531716
-0.357254,5,4403.162033
-0.454647,6,4406.315402
-0.413801,6,4409.52217
-0.50537,7,4413.255707
-0.546575,6,4416.41201
-0.325051,5,4419.031803
-0.586526,7,4422.671172
-0.370901,12,4429.00253
-0.356672,6,4432.23842
-0.535381,8,4436.493167
-0.402686,9,4441.265279
-0.505724,7,4444.988179
-0.481236,6,4448.173769
-0.587529,16,4456.638216
-0.357799,11,4462.734561
-0.360985,12,4469.106358
-0.607262,14,4476.648941
-0.471589,11,4482.501891
-0.39465,9,4487.446579
-0.367938,5,4490.064197
-0.595747,10,4495.18214
-0.545697,6,4498.436699
-0.397143,5,4501.053718
-0.607962,10,4506.315642
-0.524521,7,4510.025372
-0.337322,5,4512.607004
-0.696002,19,4522.451833
-0.326176,5,4525.217521
-0.456124,6,4528.443025
-0.265658,4,4530.536493
-0.300729,7,4534.102751
-0.444588,5,4536.806782
-0.420141,5,4539.444793
-0.612607,8,4543.273197
-0.340879,7,4546.925982
-0.395545,5,4549.519127
-0.400521,5,4552.136392
-0.353673,6,4554.745503
-1.318692,57,4583.999497
-2.450287,100,4637.088844
-0.536842,6,4641.310362
-0.476864,11,4647.082899
-0.543544,6,4650.268715
-0.364767,12,4656.758115
-0.510734,16,4665.210198
-0.329734,7,4668.964888
-0.385298,7,4672.619481
-0.597126,20,4683.137909
-0.326858,10,4688.494349
-0.494717,11,4694.227982
-0.461189,8,4698.542134
-1.742568,71,4735.733697
-0.550923,17,4745.337381
-0.486279,9,4750.197844
-0.462359,6,4753.409337
-0.223795,4,4755.507443
-0.509579,6,4758.611344
-0.495645,15,4766.470713
-0.335068,5,4769.314126
-0.348527,6,4772.516644
-0.41484,13,4779.278517
-3.161107,100,4832.353148
-0.513115,6,4836.537304
-0.668632,25,4849.386788
-0.421607,11,4855.4341
-0.302238,5,4858.080821
-0.363964,6,4861.183503
-0.29931,8,4865.455868
-3.760312,100,4917.268239
-0.505198,6,4921.381299
-0.498776,6,4924.522053
-0.619762,19,4934.510973
-0.414174,7,4938.417588
-0.299325,5,4941.112744
-0.373845,7,4944.762029
-0.370261,8,4948.948101
-0.398635,5,4951.617288
-0.331898,5,4954.302825
-0.426818,9,4959.004779
-0.385004,7,4962.688962
-0.475791,9,4967.437617
-0.442696,7,4971.129679
-0.701778,24,4983.577874
-3.116562,100,5035.702204
-0.622772,9,5040.913967
-0.908345,34,5058.935833
-0.259008,5,5061.979394
-1.031002,38,5081.999134
-1.006199,23,5094.557234
-2.375878,100,5146.967719
-0.629597,7,5151.171177
-0.377257,8,5155.353501
-0.214073,4,5157.544495
-0.378733,5,5160.141636
-0.572355,7,5163.330361
-0.190952,4,5165.456107
-0.623996,7,5168.656301
-0.401959,5,5171.310049
-0.549177,6,5174.419979
-0.362577,5,5177.079736
-0.34078,6,5180.169083
-0.330556,6,5183.342626
-0.337953,5,5186.015114
-0.461292,7,5189.736541
-0.220158,4,5191.860911
-0.212176,5,5194.533732
-0.408041,6,5197.650662
-0.512807,6,5200.794287
-0.430557,5,5203.487268
-1.609913,53,5232.099617
-0.405286,6,5235.76821
-0.308665,6,5238.843641
-0.406761,9,5243.546849
-0.540327,6,5246.67854
-0.246165,5,5249.337285
-0.610269,7,5252.544059
-0.280607,5,5255.18243
-0.261859,5,5257.840442
-0.440593,7,5261.511694
-0.522796,8,5265.71191
-0.205304,5,5268.403096
-0.299294,5,5271.126976
-0.390335,6,5274.2871
-0.223784,4,5276.38072
-0.582068,6,5279.529304
-0.273184,5,5282.211162
-0.47047,6,5285.390423
-0.266283,5,5288.053066
-0.344522,6,5291.208319
-0.329629,5,5293.855866
-0.380655,7,5297.557321
-0.605255,7,5300.862239
-0.579524,6,5304.081857
-0.474815,6,5307.230314
-0.660726,8,5311.428383
-0.739935,37,5331.057952
-0.412725,6,5334.532963
-0.241352,5,5337.236255
-0.310294,5,5339.964367
-1.403077,70,5376.713115
-1.085059,31,5393.817642
