time/fps,rollout/success_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4,0.77,7880,-0.68072569,5.52,59694,14209,0.3299751356244087,59596,0.005510420072823763,0.001
4,0.81,7890,-0.6917299200000001,5.72,59758,14225,0.36122141778469086,59655,0.004862020810833201,0.001
4,0.8,7900,-0.67989026,5.65,59814,14238,0.3485636313756307,59711,0.0045382913667708635,0.001
4,0.78,7910,-0.6684866700000002,5.57,59858,14249,0.3407423496246338,59760,0.005489259259775281,0.001
4,0.83,7920,-0.68232632,5.8,59923,14264,0.3472130000591278,59819,0.004884825819837195,0.001
4,0.83,7930,-0.6817180899999998,5.84,59989,14280,0.3288677930831909,59883,0.004718646523542702,0.001
4,0.82,7940,-0.6860731299999999,5.83,60046,14294,0.3281826823949814,59948,0.004574483293773872,0.001
4,0.82,7950,-0.69670876,5.88,60106,14309,0.3359798491001129,60008,0.004311303375288844,0.001
4,0.82,7960,-0.688845,5.83,60162,14322,0.3589732050895691,60059,0.0053489368098477525,0.001
4,0.82,7970,-0.7024887200000001,5.88,60222,14337,0.3375241234898567,60124,0.0044958991929888725,0.001
4,0.84,7980,-0.7026613499999997,5.92,60286,14352,0.33480586608250934,60183,0.005474096940209468,0.001
4,0.82,7990,-0.6985048499999997,5.87,60345,14366,0.3265742262204488,60247,0.0052378554828464985,0.001
4,0.79,8000,-0.6946959300000001,5.73,60387,14376,0.3218461871147156,60285,0.004338336875662208,0.001
4,0.84,8010,-0.7154561799999999,5.99,60457,14393,0.34983202815055847,60354,0.004293623347101467,0.001
4,0.79,8020,-0.70462163,5.8,60503,14404,0.332416296005249,60405,0.005100278882309794,0.001
4,0.78,8030,-0.69895478,5.71,60560,14418,0.3291310966014862,60457,0.005085746757686138,0.001
4,0.77,8040,-0.6907680400000001,5.63,60609,14430,0.3306317776441574,60507,0.005055664293467999,0.001
4,0.78,8050,-0.6856633200000001,5.63,60669,14444,0.3304049149155617,60571,0.00468379448284395,0.001
4,0.8,8060,-0.6946877900000001,5.71,60733,14460,0.34093854824701947,60631,0.005161288393927472,0.001
4,0.8,8070,-0.68339202,5.66,60788,14473,0.35804152488708496,60687,0.004900306696072221,0.001
4,0.8,8080,-0.6913541199999998,5.72,60858,14490,0.33855874091386795,60754,0.005150736243064914,0.001
4,0.78,8090,-0.6948532300000001,5.64,60909,14502,0.35230712592601776,60806,0.004928520007524639,0.001
4,0.82,8100,-0.7065166099999999,5.82,60969,14517,0.33571456869443256,60867,0.004614932595619133,0.001
4,0.81,8110,-0.68852197,5.73,61030,14531,0.33450981974601746,60927,0.005407632328569889,0.001
4,0.86,8120,-0.70526699,5.95,61098,14548,0.34701609015464785,60996,0.004618756964595782,0.001
4,0.87,8130,-0.7059525500000002,5.98,61158,14562,0.3399475117524465,61056,0.005498312491302689,0.001
4,0.9,8140,-0.71077342,6.15,61224,14578,0.3332790633042653,61121,0.004540515675519903,0.001
4,0.91,8150,-0.7192509099999999,6.25,61294,14595,0.3564353883266449,61191,0.0049821387976408,0.001
4,0.89,8160,-0.7150147,6.21,61354,14610,0.3465732932090759,61251,0.004842620342969894,0.001
4,0.91,8170,-0.7213773300000001,6.3,61418,14625,0.3390033741792043,61314,0.005182594759389758,0.001
4,0.88,8180,-0.70901538,6.11,61469,14637,0.3392062783241272,61367,0.0050277674038495335,0.001
4,0.9,8190,-0.71119701,6.19,61528,14652,0.3203285237153371,61425,0.005310865651283946,0.001
4,0.9,8200,-0.7110321999999999,6.21,61590,14667,0.33924658596515656,61488,0.005122081842273474,0.001
4,0.89,8210,-0.71391676,6.13,61643,14679,0.3383767604827881,61541,0.005074749700725079,0.001
4,0.86,8220,-0.7028760300000001,5.95,61693,14691,0.325536847114563,61591,0.005229228176176548,0.001
4,0.87,8230,-0.7086587,6.03,61761,14708,0.3416155755519867,61658,0.005071306497686439,0.001
4,0.86,8240,-0.7115138299999999,5.97,61821,14722,0.33577301104863483,61719,0.004859577864408493,0.001
4,0.86,8250,-0.7144330600000001,5.94,61888,14739,0.33579957485198975,61784,0.004960686713457107,0.001
4,0.88,8260,-0.71827491,5.98,61952,14754,0.33471520741780597,61849,0.004097424214705825,0.001
4,0.86,8270,-0.71804081,5.93,62011,14768,0.3330313041806221,61910,0.005078297507550035,0.001
4,0.87,8280,-0.72469906,6.02,62071,14783,0.3243061304092407,61969,0.004908262751996517,0.001
4,0.88,8290,-0.7260394899999999,6.05,62133,14798,0.34241625666618347,62030,0.004596401005983353,0.001
4,0.85,8300,-0.7189625000000001,5.92,62182,14809,0.3199348449707031,62077,0.004985201871022582,0.001
4,0.86,8310,-0.71996037,6.04,62247,14825,0.3401992082595825,62144,0.004730469754172696,0.001
4,0.88,8320,-0.7307880599999999,6.17,62310,14840,0.34806904196739197,62207,0.004933222163734692,0.001
4,0.87,8330,-0.72779861,6.11,62372,14855,0.33173320690790814,62270,0.005483238957822323,0.001
4,0.88,8340,-0.7343151,6.21,62442,14872,0.33218270540237427,62339,0.004919058776327542,0.001
4,0.87,8350,-0.72257945,6.16,62504,14887,0.3420355021953583,62402,0.00442433978120486,0.001
4,0.85,8360,-0.7294666699999999,6.12,62564,14902,0.32610757152239483,62461,0.004880741903824466,0.001
4,0.86,8370,-0.7318603799999999,6.15,62626,14916,0.35358022650082904,62523,0.00480969234680136,0.001
4,0.87,8380,-0.7368901399999999,6.17,62688,14931,0.3429081067442894,62590,0.005409418339175838,0.001
4,0.86,8390,-0.7365460899999998,6.17,62750,14946,0.3573717474937439,62648,0.0053743887692689896,0.001
4,0.89,8400,-0.7452475600000001,6.32,62814,14962,0.33454175293445587,62711,0.004870524746365845,0.001
4,0.89,8410,-0.74560024,6.24,62871,14976,0.35564425587654114,62773,0.004227380221709609,0.001
4,0.89,8420,-0.74020775,6.23,62933,14991,0.3479664623737335,62829,0.0044834730215370655,0.001
4,0.9,8430,-0.7413445700000001,6.24,62996,15006,0.3287966847419739,62893,0.005163373347992699,0.001
4,0.89,8440,-0.7370801099999998,6.17,63059,15021,0.3339036802450816,62957,0.005171083301926653,0.001
4,0.89,8450,-0.74400599,6.22,63126,15037,0.34527720510959625,63022,0.005316458509436676,0.001
4,0.89,8460,-0.7403142499999998,6.22,63186,15052,0.3404921889305115,63083,0.00472383460562144,0.001
4,0.9,8470,-0.74093692,6.25,63251,15067,0.33962589502334595,63148,0.005328017985448241,0.001
4,0.88,8480,-0.7349877,6.19,63307,15081,0.34687069058418274,63201,0.004276798106729984,0.001
4,0.86,8490,-0.72900209,6.07,63357,15093,0.34784628947575885,63259,0.005083210566746337,0.001
4,0.86,8500,-0.7295665200000001,6.04,63418,15108,0.33166225751241046,63315,0.005481128425647815,0.001
4,0.87,8510,-0.74683717,6.18,63489,15125,0.33464035391807556,63386,0.0047061689094536835,0.001
4,0.87,8520,-0.74152712,6.14,63547,15139,0.3336655795574188,63446,0.005182853387668729,0.001
4,0.85,8530,-0.7341577000000001,6.03,63599,15151,0.31702542304992676,63498,0.006807118188589811,0.001
4,0.86,8540,-0.73709119,6.06,63665,15167,0.3496817847092946,63562,0.0048718026373535395,0.001
4,0.85,8550,-0.7359799999999999,6.04,63730,15183,0.33715149760246277,63623,0.004920594207942486,0.001
4,0.86,8560,-0.73195618,6.09,63795,15199,0.34950212836265565,63697,0.0049155616434291005,0.001
4,0.86,8570,-0.7368752399999999,6.08,63859,15214,0.3435780207316081,63756,0.005533603485673666,0.001
4,0.86,8580,-0.73863323,6.11,63918,15228,0.3660905957221985,63816,0.004210951738059521,0.001
4,0.89,8590,-0.7460225199999998,6.22,63979,15243,0.32992329200108844,63877,0.004749235813505948,0.001
4,0.88,8600,-0.74531299,6.19,64037,15257,0.34089162945747375,63933,0.004837641337265571,0.001
4,0.85,8610,-0.72452995,5.98,64087,15269,0.3430728167295456,63989,0.005018139071762562,0.001
4,0.83,8620,-0.72529208,5.9,64137,15281,0.3445514341195424,64035,0.005038757010229996,0.001
4,0.82,8630,-0.7315737899999999,5.93,64192,15295,0.338656947016716,64088,0.00431974112455334,0.001
4,0.81,8640,-0.7295367499999998,5.87,64252,15309,0.34394731124242145,64154,0.004368872886213164,0.001
4,0.81,8650,-0.72398043,5.76,64306,15322,0.3519510130087535,64205,0.005122559810323375,0.001
4,0.81,8660,-0.7291708800000001,5.73,64368,15337,0.33129024505615234,64264,0.004808898456394673,0.001
4,0.78,8670,-0.7140670599999999,5.6,64419,15349,0.3627675473690033,64321,0.004955168114975095,0.001
4,0.78,8680,-0.70304037,5.53,64471,15362,0.35787516832351685,64373,0.00495151593349874,0.001
4,0.77,8690,-0.6994530400000001,5.48,64527,15375,0.3243371620774269,64424,0.00463097239844501,0.001
4,0.78,8700,-0.6932566799999997,5.52,64589,15390,0.3360052704811096,64486,0.004446011269465089,0.001
4,0.8,8710,-0.70653899,5.66,64653,15406,0.34566784898440045,64555,0.0052334460030708995,0.001
4,0.83,8720,-0.71326049,5.84,64721,15422,0.3390808403491974,64619,0.004978450480848551,0.001
4,0.85,8730,-0.7174000200000001,5.91,64783,15437,0.33123163382212323,64681,0.004932649134259138,0.001
4,0.82,8740,-0.7058053,5.78,64830,15448,0.3462750017642975,64732,0.005243718158453703,0.001
4,0.83,8750,-0.69680856,5.83,64889,15463,0.33078552782535553,64785,0.004694211203604937,0.001
4,0.82,8760,-0.6906018600000001,5.77,64945,15476,0.33465208609898883,64847,0.0044919217471033335,0.001
4,0.82,8770,-0.6864963399999999,5.78,64997,15489,0.34141598641872406,64895,0.004499662842135876,0.001
4,0.85,8780,-0.6952239700000001,5.9,65061,15504,0.3377472658952077,64959,0.004650746549790104,0.001
4,0.86,8790,-0.6944718200000001,5.95,65122,15519,0.3252396881580353,65019,0.004791283886879683,0.001
4,0.87,8800,-0.6936624599999999,5.93,65182,15533,0.3278466959794362,65080,0.005064891728882988,0.001
4,0.85,8810,-0.6812131100000001,5.81,65234,15546,0.33197962244351703,65131,0.004878387054694551,0.001
4,0.84,8820,-0.6808761400000001,5.76,65297,15561,0.3377013921737671,65195,0.005673342617228627,0.001
4,0.83,8830,-0.6697943700000001,5.7,65353,15575,0.32457372546195984,65250,0.00543370856238263,0.001
4,0.86,8840,-0.6784766499999999,5.84,65414,15589,0.3368130922317505,65309,0.004627114161849022,0.001
4,0.85,8850,-0.68057048,5.79,65468,15602,0.33991789072752,65370,0.005702840629965067,0.001
4,0.87,8860,-0.6908169899999999,5.89,65534,15618,0.32763800770044327,65432,0.005099269960607801,0.001
4,0.89,8870,-0.7088036100000003,6.03,65600,15634,0.33244800567626953,65497,0.004847996945803364,0.001
4,0.88,8880,-0.7084425700000001,5.98,65659,15649,0.3471907675266266,65556,0.004820434143766761,0.001
4,0.84,8890,-0.6969981299999999,5.8,65702,15659,0.3566487729549408,65604,0.0046400917538752156,0.001
4,0.84,8900,-0.70815764,5.91,65773,15676,0.33502355217933655,65670,0.004782649998863538,0.001
4,0.87,8910,-0.7141934000000001,6.07,65841,15693,0.3537905712922414,65737,0.004901123100093433,0.001
4,0.88,8920,-0.7151333499999999,6.1,65907,15708,0.3367237647374471,65804,0.005095211245740454,0.001
4,0.89,8930,-0.7203734799999999,6.16,65969,15723,0.34269458055496216,65866,0.004965212728296008,0.001
4,0.89,8940,-0.7304784699999999,6.17,66031,15738,0.3338681161403656,65928,0.005433442669787577,0.001
4,0.91,8950,-0.74290971,6.28,66096,15754,0.34013431270917255,65995,0.0048369137304169795,0.001
4,0.91,8960,-0.7351006699999999,6.27,66161,15770,0.3462388614813487,66058,0.0047105983054886265,0.001
4,0.91,8970,-0.7307967899999999,6.21,66221,15784,0.34563445051511127,66117,0.004881314667207854,0.001
4,0.91,8980,-0.7358443200000001,6.25,66284,15799,0.3291478157043457,66182,0.005320711593542781,0.001
4,0.94,8990,-0.76159431,6.43,66345,15814,0.339025154709816,66242,0.004758691415190697,0.001
4,0.94,9000,-0.7550738599999999,6.36,66409,15830,0.3476191386580467,66306,0.004671285128487008,0.001
4,0.91,9010,-0.7484520300000002,6.19,66460,15842,0.32753753662109375,66358,0.0054236978425511295,0.001
4,0.87,9020,-0.74735183,6.06,66513,15855,0.3439984768629074,66411,0.004970079404301941,0.001
4,0.86,9030,-0.74602716,6.01,66570,15868,0.34531103571256,66467,0.004378451267257333,0.001
4,0.86,9040,-0.7302254,5.96,66627,15882,0.32624828815460205,66526,0.004982978670990893,0.001
4,0.85,9050,-0.72857107,5.91,66687,15897,0.3426111936569214,66584,0.0048896103565182,0.001
4,0.85,9060,-0.73142273,5.92,66753,15913,0.3396238287289937,66651,0.005051224608905613,0.001
4,0.85,9070,-0.7339870099999999,5.93,66814,15927,0.32631837328275043,66711,0.005350031346703569,0.001
4,0.85,9080,-0.72691891,5.87,66871,15941,0.35276291767756146,66770,0.00497853197157383,0.001
4,0.86,9090,-0.71021019,5.88,66933,15956,0.34275196492671967,66831,0.004454387497389689,0.001
4,0.84,9100,-0.7074557699999998,5.79,66988,15969,0.32981491833925247,66886,0.0055260763370565,0.001
4,0.84,9110,-0.7102011799999999,5.8,67040,15982,0.33502665162086487,66937,0.004949257941916585,0.001
4,0.86,9120,-0.70204466,5.81,67094,15995,0.33183252811431885,66991,0.005609368051712711,0.001
4,0.88,9130,-0.6999312799999998,5.85,67155,16010,0.3259257525205612,67053,0.004732072073966265,0.001
4,0.89,9140,-0.7031783500000002,5.93,67220,16025,0.3433888852596283,67117,0.004976308962795883,0.001
4,0.88,9150,-0.6955347199999998,5.89,67276,16039,0.33921611309051514,67173,0.005501160930309977,0.001
4,0.87,9160,-0.70019431,5.89,67342,16055,0.3523838023344676,67235,0.004774510161951184,0.001
4,0.86,9170,-0.69754345,5.87,67401,16069,0.32669490575790405,67298,0.005477057304233313,0.001
4,0.86,9180,-0.69876212,5.94,67465,16085,0.3471940954526265,67362,0.00517595219425857,0.001
4,0.87,9190,-0.71563048,5.99,67532,16101,0.3345806300640106,67429,0.004857795002559821,0.001
4,0.87,9200,-0.7189681899999999,6.0,67588,16114,0.33803080519040424,67485,0.005267197964712977,0.001
4,0.89,9210,-0.72863198,6.16,67656,16131,0.3434862047433853,67552,0.004766769773725953,0.001
4,0.88,9220,-0.7294751700000001,6.12,67706,16143,0.3321380813916524,67608,0.004300668463110923,0.001
4,0.86,9230,-0.7279864899999998,6.06,67761,16156,0.32188910245895386,67663,0.005667191697284579,0.001
4,0.81,9240,-0.72227628,5.85,67805,16167,0.34937700629234314,67707,0.004676134392086949,0.001
4,0.83,9250,-0.7355495099999999,5.98,67874,16183,0.34843742847442627,67771,0.004748518268267314,0.001
4,0.83,9260,-0.7232145099999999,5.91,67933,16198,0.34181909759839374,67831,0.005375777992109458,0.001
4,0.83,9270,-0.7099331300000002,5.84,67985,16210,0.33903778592745465,67884,0.005281049680585663,0.001
4,0.84,9280,-0.71604611,5.85,68050,16226,0.3516684114933014,67948,0.005252230705486404,0.001
4,0.81,9290,-0.69328334,5.72,68104,16239,0.3494369188944499,68006,0.004744678580512603,0.001
4,0.81,9300,-0.6899192599999998,5.72,68160,16252,0.35631905992825824,68058,0.005562232186396916,0.001
4,0.81,9310,-0.6880164900000001,5.69,68225,16268,0.3285931944847107,68123,0.0050829612494756775,0.001
4,0.82,9320,-0.6915256700000001,5.74,68280,16281,0.3462945719559987,68177,0.004857528877134125,0.001
4,0.82,9330,-0.6904340099999999,5.81,68342,16296,0.32531458139419556,68239,0.005208777030929923,0.001
4,0.87,9340,-0.69862831,5.99,68404,16311,0.3466191490491231,68301,0.005743800740068157,0.001
4,0.84,9350,-0.685612,5.82,68456,16324,0.3279537558555603,68353,0.004655694589018822,0.001
4,0.85,9360,-0.69614878,5.88,68521,16340,0.34954823056856793,68419,0.005320377725486954,0.001
4,0.87,9370,-0.7080625,5.97,68582,16354,0.3196050822734833,68479,0.0051682131209721165,0.001
4,0.87,9380,-0.6986842099999998,5.97,68647,16370,0.3560274541378021,68544,0.004773158502454559,0.001
4,0.86,9390,-0.69765517,5.91,68695,16381,0.3363810380299886,68593,0.004667937755584717,0.001
4,0.88,9400,-0.6967225400000001,5.95,68755,16396,0.3265823572874069,68653,0.004823325853794813,0.001
4,0.87,9410,-0.68152358,5.85,68810,16409,0.319719523191452,68712,0.004334875848144293,0.001
4,0.88,9420,-0.67651867,5.86,68866,16423,0.34160714348157245,68763,0.004240557823019723,0.001
4,0.88,9430,-0.6826582199999999,5.79,68921,16436,0.33176125089327496,68819,0.0051957442580411834,0.001
4,0.86,9440,-0.68374869,5.75,68979,16450,0.35244139035542804,68875,0.004701995357338872,0.001
4,0.87,9450,-0.6922828399999998,5.79,69035,16463,0.3420480986436208,68933,0.005061183191303696,0.001
4,0.85,9460,-0.6858655699999998,5.71,69092,16477,0.3639110525449117,68991,0.004831362183072737,0.001
4,0.84,9470,-0.6863426300000002,5.74,69156,16493,0.33866065740585327,69052,0.004835697201391061,0.001
4,0.83,9480,-0.6956560300000001,5.71,69218,16508,0.3417406678199768,69120,0.004837483234171357,0.001
4,0.87,9490,-0.7079258800000001,5.89,69284,16524,0.346377432346344,69181,0.004772942222189158,0.001
4,0.84,9500,-0.7059033399999997,5.81,69336,16536,0.34445000688234967,69233,0.00549182142796261,0.001
4,0.85,9510,-0.7145728499999998,5.85,69395,16551,0.3311379651228587,69293,0.0046864930385102825,0.001
4,0.85,9520,-0.73339316,5.91,69457,16565,0.34206824004650116,69354,0.004640207359833377,0.001
4,0.85,9530,-0.73122221,5.92,69513,16579,0.3352006177107493,69415,0.004787793072561423,0.001
4,0.84,9540,-0.72993661,5.86,69565,16592,0.3758677542209625,69462,0.004621544620022178,0.001
4,0.84,9550,-0.71837096,5.88,69623,16606,0.3583848625421524,69519,0.004968351975549012,0.001
4,0.86,9560,-0.7258274200000002,5.99,69691,16622,0.3380841116110484,69589,0.004717089634920869,0.001
4,0.86,9570,-0.72641219,5.94,69750,16636,0.33627554774284363,69647,0.0047541240762387004,0.001
4,0.86,9580,-0.7158633799999999,5.94,69812,16651,0.3213179111480713,69709,0.005517951878053802,0.001
4,0.85,9590,-0.7171281999999998,5.95,69879,16667,0.3385186493396759,69777,0.005001458649833997,0.001
4,0.88,9600,-0.7234357599999999,6.05,69941,16682,0.3355814317862193,69839,0.005327438547586401,0.001
4,0.88,9610,-0.7266245300000002,6.07,70002,16697,0.34292006492614746,69900,0.005307224858552217,0.001
4,0.86,9620,-0.7169667799999998,5.99,70056,16710,0.331964631875356,69953,0.0051360878029039925,0.001
4,0.84,9630,-0.70379164,5.89,70102,16721,0.33260631561279297,70000,0.005639294628053904,0.001
4,0.85,9640,-0.70552384,5.94,70159,16735,0.34007301926612854,70061,0.0052064665748427314,0.001
4,0.86,9650,-0.7175254700000001,6.02,70225,16751,0.3351065317789714,70123,0.005532152085964169,0.001
4,0.85,9660,-0.70902322,5.94,70285,16765,0.3221287727355957,70183,0.004452802008017898,0.001
4,0.86,9670,-0.7072096499999998,5.98,70348,16780,0.3386281132698059,70244,0.004890651535242796,0.001
4,0.87,9680,-0.71449161,6.01,70413,16796,0.34140464663505554,70310,0.005218555607522528,0.001
4,0.87,9690,-0.7218936900000001,6.0,70479,16812,0.343519667784373,70381,0.004919170535036496,0.001
4,0.86,9700,-0.7272427899999999,6.01,70542,16827,0.3150215148925781,70438,0.005171204451471567,0.001
4,0.85,9710,-0.7222207800000002,6.06,70608,16843,0.3407728523015976,70504,0.004954574687872082,0.001
4,0.88,9720,-0.7262762200000001,6.18,70674,16859,0.3325720876455307,70572,0.00496480633903827,0.001
4,0.9,9730,-0.73453217,6.27,70729,16872,0.3352625072002411,70626,0.005091698906783547,0.001
4,0.9,9740,-0.7350153399999999,6.28,70787,16886,0.34707921743392944,70684,0.004621616913937032,0.001
4,0.89,9750,-0.7340868999999999,6.21,70846,16901,0.32807356119155884,70742,0.004235676722601056,0.001
4,0.87,9760,-0.7399128300000001,6.14,70899,16913,0.35432669520378113,70801,0.0046855463879182935,0.001
4,0.86,9770,-0.7411776700000001,6.14,70962,16929,0.3375691870848338,70859,0.005294797709211707,0.001
4,0.86,9780,-0.74508146,6.13,71026,16944,0.34162187576293945,70923,0.004701517367114623,0.001
4,0.87,9790,-0.7425234200000002,6.13,71092,16960,0.3304730753103892,70989,0.004922363840575729,0.001
4,0.87,9800,-0.7365507499999999,6.11,71153,16975,0.3348069190979004,71050,0.0058681344879525045,0.001
4,0.88,9810,-0.7421069800000001,6.09,71217,16990,0.34269603341817856,71119,0.005178759514819831,0.001
4,0.87,9820,-0.7417003700000001,6.05,71279,17005,0.3388626476128896,71177,0.004988608881831169,0.001
4,0.88,9830,-0.75274171,6.1,71339,17020,0.3377181887626648,71236,0.00494795897975564,0.001
4,0.88,9840,-0.7457862500000002,6.08,71395,17033,0.35699158906936646,71292,0.004938259720802307,0.001
4,0.85,9850,-0.7324496099999999,5.94,71440,17044,0.3455197215080261,71342,0.005645622732117772,0.001
4,0.88,9860,-0.7292894400000001,6.05,71504,17059,0.3203028738498688,71401,0.004601946100592613,0.001
4,0.86,9870,-0.7160409699999998,5.91,71553,17071,0.3290901184082031,71455,0.004568636417388916,0.001
4,0.84,9880,-0.7064129100000001,5.81,71607,17084,0.34343811869621277,71505,0.0056209329050034285,0.001
4,0.84,9890,-0.7051216899999999,5.81,71673,17100,0.34423837810754776,71570,0.005028077733836004,0.001
4,0.84,9900,-0.7072871700000001,5.81,71734,17115,0.3529106602072716,71636,0.004697148654876011,0.001
4,0.84,9910,-0.7097418099999999,5.77,71794,17129,0.33817099531491596,71691,0.0050235049954305095,0.001
4,0.85,9920,-0.7146009400000001,5.85,71864,17146,0.34772710005442303,71761,0.005361956743789571,0.001
4,0.84,9930,-0.70882639,5.82,71921,17160,0.3371143043041229,71818,0.005101276827710015,0.001
4,0.85,9940,-0.7134251,5.84,71979,17174,0.3479568064212799,71876,0.005500210515622582,0.001
4,0.87,9950,-0.7214661600000001,5.92,72032,17187,0.33323703209559125,71929,0.005021722322063786,0.001
4,0.86,9960,-0.7159706200000001,5.88,72092,17201,0.3425663908322652,71989,0.005580969620496035,0.001
4,0.89,9970,-0.73511421,6.1,72163,17218,0.3641723245382309,72060,0.004773017118817994,0.001
4,0.89,9980,-0.74473049,6.17,72224,17233,0.33089742809534073,72122,0.00516805678073849,0.001
4,0.87,9990,-0.7452814299999999,6.12,72285,17248,0.35593626896540326,72182,0.00504843230980138,0.001
4,0.85,10000,-0.73876434,6.05,72339,17261,0.35914196570714313,72235,0.0048699029721319675,0.001
4,0.85,10010,-0.7306004200000001,6.09,72403,17276,0.3767891526222229,72300,0.00433460995554924,0.001
4,0.84,10020,-0.7136628300000001,5.98,72462,17291,0.34280988574028015,72360,0.004805029059449832,0.001
4,0.86,10030,-0.7115529099999999,6.05,72526,17306,0.3445279498895009,72423,0.004753542210285862,0.001
4,0.86,10040,-0.71062512,6.07,72586,17321,0.34725990891456604,72483,0.005334827505672972,0.001
4,0.86,10050,-0.70039643,6.03,72635,17332,0.3082837164402008,72534,0.006002990994602442,0.001
4,0.85,10060,-0.70748148,6.02,72694,17347,0.3490556478500366,72596,0.004739578735704224,0.001
4,0.85,10070,-0.7102655800000001,6.04,72767,17364,0.34670042991638184,72665,0.004796436444545786,0.001
4,0.84,10080,-0.69995182,5.96,72820,17377,0.3501106798648834,72717,0.004475255263969302,0.001
4,0.82,10090,-0.6878850599999998,5.84,72869,17389,0.34523463249206543,72766,0.005542665487155318,0.001
4,0.83,10100,-0.6920942400000001,5.89,72928,17403,0.3434605002403259,72827,0.004930064314976335,0.001
4,0.84,10110,-0.69379255,5.87,72990,17418,0.34361883997917175,72888,0.0049897427670657635,0.001
4,0.8,10120,-0.6948170400000001,5.72,73034,17429,0.35869795083999634,72936,0.0051859705708920956,0.001
4,0.76,10130,-0.69117632,5.57,73083,17441,0.35472121834754944,72982,0.004265128169208765,0.001
4,0.76,10140,-0.69206765,5.56,73142,17455,0.330947607755661,73039,0.004783390516725679,0.001
4,0.79,10150,-0.71230001,5.75,73210,17471,0.35060062011082965,73107,0.00454052973405591,0.001
4,0.8,10160,-0.70868109,5.75,73269,17485,0.3426767587661743,73167,0.004714468882108728,0.001
4,0.79,10170,-0.7051930399999999,5.65,73332,17501,0.33816992243131,73229,0.005373912397772074,0.001
4,0.82,10180,-0.70982114,5.77,73397,17516,0.33233265578746796,73292,0.005410220706835389,0.001
4,0.85,10190,-0.71640142,5.9,73459,17531,0.34150878588358563,73357,0.005711403442546725,0.001
4,0.86,10200,-0.7240155500000002,5.99,73527,17548,0.35011183470487595,73423,0.0054640513844788074,0.001
4,0.84,10210,-0.7250721299999999,5.98,73588,17562,0.340238481760025,73485,0.004389300543282714,0.001
4,0.88,10220,-0.7323033600000001,6.15,73649,17577,0.33548004428545636,73547,0.005181265462722097,0.001
4,0.9,10230,-0.74099387,6.25,73708,17591,0.35361138979593915,73605,0.0048055678073848996,0.001
4,0.9,10240,-0.74399153,6.27,73769,17606,0.3501964434981346,73666,0.005006446702671903,0.001
4,0.9,10250,-0.74120487,6.26,73836,17622,0.34250226616859436,73734,0.005286479679246743,0.001
4,0.88,10260,-0.7333608300000001,6.17,73886,17634,0.33953118324279785,73782,0.004983121462698493,0.001
4,0.87,10270,-0.7271780200000002,6.16,73948,17649,0.35133158415555954,73844,0.004965504132477301,0.001
4,0.86,10280,-0.7331759499999998,6.15,74012,17664,0.3325551599264145,73909,0.004971530754119158,0.001
4,0.86,10290,-0.7251752399999998,6.14,74073,17679,0.34879610935846966,73975,0.005055228325848778,0.001
4,0.85,10300,-0.7096706500000002,6.0,74127,17692,0.34179014960924786,74024,0.004556947232534488,0.001
4,0.87,10310,-0.7152410599999999,6.1,74198,17709,0.34719472130139667,74095,0.004855936548362176,0.001
4,0.87,10320,-0.7175535699999999,6.12,74261,17725,0.3453344702720642,74159,0.004969700006768107,0.001
4,0.88,10330,-0.7185539300000001,6.15,74323,17740,0.3429344793160756,74225,0.004889305060108502,0.001
4,0.89,10340,-0.7211731699999998,6.19,74388,17755,0.33232206851243973,74286,0.0051845053343900615,0.001
4,0.87,10350,-0.71582791,6.14,74450,17770,0.33787325769662857,74346,0.0043333210383674926,0.001
4,0.89,10360,-0.7274377900000002,6.24,74510,17785,0.3192447821299235,74408,0.005339148268103599,0.001
4,0.91,10370,-0.7295545600000003,6.36,74584,17803,0.3297327657540639,74481,0.005418710809733186,0.001
4,0.92,10380,-0.7356459900000002,6.37,74649,17818,0.33995909492174786,74547,0.005891891196370125,0.001
4,0.92,10390,-0.7503898,6.42,74715,17834,0.3428639868895213,74612,0.005271442079295714,0.001
4,0.94,10400,-0.7637187200000001,6.52,74779,17850,0.33419661223888397,74676,0.005015206523239613,0.001
4,0.93,10410,-0.76304794,6.46,74844,17865,0.31848716735839844,74741,0.004983072634786367,0.001
4,0.93,10420,-0.75835358,6.44,74905,17880,0.3379359543323517,74804,0.00517755385953933,0.001
4,0.91,10430,-0.7551469800000001,6.36,74959,17893,0.3468533232808113,74856,0.0049217484691845515,0.001
4,0.88,10440,-0.7435306600000002,6.23,75011,17906,0.3510195016860962,74908,0.004093962488695979,0.001
4,0.88,10450,-0.73404255,6.15,75065,17919,0.33571527898311615,74967,0.005297196190804243,0.001
4,0.89,10460,-0.7325814500000001,6.17,75127,17934,0.3418547014395396,75025,0.005549566897874077,0.001
4,0.89,10470,-0.7332603100000001,6.08,75192,17949,0.3408278425534566,75089,0.00507316249422729,0.001
4,0.87,10480,-0.7157391100000001,5.99,75248,17963,0.3318827450275421,75143,0.005446585748965542,0.001
4,0.86,10490,-0.6956533000000001,5.85,75300,17975,0.32475847005844116,75198,0.005085854635884364,0.001
4,0.83,10500,-0.68999385,5.84,75363,17991,0.3385661244392395,75260,0.003920835675671697,0.001
