#{"t_start": 1704200113.953401, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-9.048814,100,1595.468892
-9.872703,100,1619.388043
-1.225045,16,1623.507796
-1.388007,17,1627.341805
-2.636822,32,1634.692272
-1.555447,18,1638.842593
-0.627857,7,1640.573263
-1.110888,7,1642.009309
-6.301252,100,1665.392935
-2.269961,58,1679.493656
-0.910655,10,1681.929944
-1.64719,17,1685.730312
-7.980125,100,1709.163951
-5.446621,100,1733.099572
-0.850099,11,1736.300817
-6.969753,100,1759.70142
-0.782475,13,1763.351862
-2.706854,68,1779.303388
-4.141341,100,1803.055538
-4.382787,100,1827.040788
-3.335967,100,1850.959937
-0.696669,6,1852.926579
-1.045146,11,1855.527297
-4.478511,100,1878.929093
-4.72321,100,1902.848244
-1.216934,16,1906.967457
-0.906068,13,1910.081956
-4.376252,100,1933.48457
-5.329538,100,1957.470432
-0.879421,7,1959.75357
-0.927647,8,1961.670458
-4.188036,100,1985.056009
-2.099174,42,1995.507437
-0.348143,2,1996.241931
-4.953748,100,2019.591441
-4.307477,100,2043.56084
-3.753357,100,2067.530298
-0.897628,8,2070.047278
-3.987165,100,2093.432994
-0.462995,2,2094.516566
-0.932959,11,2096.869092
-0.748889,7,2098.566676
-4.400556,100,2121.95194
-0.937581,11,2125.168837
-4.510328,100,2148.571315
-5.726483,100,2172.488929
-0.379008,2,2173.523499
-0.775038,8,2175.407063
-1.184931,16,2179.190627
-2.678761,75,2196.792261
-0.696615,7,2198.859174
-0.803477,8,2200.75928
-0.435394,2,2201.276108
-5.046592,100,2224.628407
-0.379103,2,2225.711687
-0.58744,2,2226.195237
-0.708053,7,2227.846431
-1.037847,10,2230.228715
-5.217568,100,2253.630888
-4.59742,100,2277.599865
-10.933346,100,2301.53561
-0.441842,2,2302.60237
-0.489765,5,2303.786008
-0.501422,2,2304.286107
-4.165689,100,2327.621399
-0.627343,8,2330.105054
-3.924554,100,2353.490617
-4.144237,100,2377.426115
-0.469627,2,2378.493011
-5.285487,100,2401.844807
-0.749811,10,2404.745425
-2.257926,45,2415.313414
-0.756901,7,2417.230536
-0.496043,2,2417.747021
-4.296688,100,2441.098277
-4.659048,100,2465.017802
-0.630762,6,2466.984395
-4.064507,100,2490.353036
-0.381658,2,2491.387042
-5.130651,100,2514.73875
-0.59292,9,2517.455999
-4.174432,100,2540.84154
-0.798695,7,2543.058469
-4.575037,100,2566.427491
-0.351971,2,2567.527914
-2.534725,61,2581.77907
-0.511397,2,2582.645647
-1.156723,13,2585.695894
-0.466071,2,2586.229281
-0.431918,2,2586.712653
-1.229455,15,2590.22987
-0.71063,6,2591.730448
-4.160892,100,2615.098854
-0.696507,3,2616.201689
-0.627133,6,2617.615634
-6.978638,100,2641.000973
-0.917819,8,2643.50111
