time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/success_rate,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
17249,4,10820,72770,6.1,-0.6074095399999999,0.98,72686,0.2050373156865438,0.0020730320597067476,0.001
17263,4,10830,72830,6.07,-0.60778398,0.98,72746,0.229701300462087,0.001592306129168719,0.001
17277,4,10840,72889,6.1,-0.61621116,0.98,72807,0.21906279027462006,0.0019914027070626616,0.001
17291,4,10850,72948,6.12,-0.61511559,0.98,72863,0.2099376916885376,0.0022064292104914786,0.001
17305,4,10860,73006,6.08,-0.61083822,0.98,72923,0.21291406452655792,0.002061494664909939,0.001
17319,4,10870,73064,5.94,-0.60349095,0.99,72981,0.21457454562187195,0.0017473187430628709,0.001
17332,4,10880,73121,5.91,-0.6037827,0.99,73037,0.21758952736854553,0.0020738062914460896,0.001
17346,4,10890,73178,5.87,-0.59381866,0.99,73092,0.21284190316994986,0.0018178831785917282,0.001
17360,4,10900,73235,5.84,-0.5900804399999999,0.99,73152,0.23240450024604797,0.002593380631878972,0.001
17374,4,10910,73295,5.85,-0.58254052,1.0,73209,0.21516656378904978,0.0020932896628177594,0.001
17388,4,10920,73355,5.85,-0.58122372,1.0,73270,0.21665130058924356,0.0019523759450142582,0.001
17402,4,10930,73412,5.82,-0.58997979,0.99,73331,0.21941210329532623,0.0017799440039587872,0.001
17415,4,10940,73467,5.78,-0.5809937999999999,0.99,73383,0.21026094257831573,0.0022498122416436672,0.001
17428,4,10950,73524,5.76,-0.5811143099999999,0.99,73441,0.21917534371217093,0.001981282008013555,0.001
17442,4,10960,73583,5.77,-0.58304862,0.99,73499,0.211790864666303,0.002223820483777672,0.001
17456,4,10970,73640,5.76,-0.5898370400000001,0.99,73556,0.21372069418430328,0.0016782654216513037,0.001
17470,4,10980,73698,5.77,-0.59060143,0.99,73614,0.21613178153832754,0.002162941983745744,0.001
17485,4,10990,73762,5.84,-0.60041196,0.99,73678,0.23140184581279755,0.002037001241530691,0.001
17498,4,11000,73815,5.8,-0.5935250900000001,0.99,73732,0.21860000491142273,0.0019929518457502127,0.001
17512,4,11010,73875,5.8,-0.59850729,0.99,73790,0.2269984483718872,0.002138814287415395,0.001
17527,4,11020,73938,5.83,-0.60236995,0.99,73853,0.21280550211668015,0.0018912278348580003,0.001
17542,4,11030,74001,5.89,-0.6009372700000001,1.0,73916,0.2111925333738327,0.0019437835823434095,0.001
17557,4,11040,74063,5.96,-0.6162337,1.0,73979,0.19654865066210428,0.001828418889393409,0.001
17571,4,11050,74121,5.97,-0.61087828,1.0,74034,0.2379486858844757,0.002072522905655205,0.001
17585,4,11060,74180,5.97,-0.60858327,1.0,74098,0.21500065922737122,0.0023028756724670528,0.001
17598,4,11070,74237,5.97,-0.5984111400000001,1.0,74154,0.2221264193455378,0.0018721187487244606,0.001
17611,4,11080,74290,5.92,-0.6060658800000001,0.99,74208,0.21465997397899628,0.0021974495612084866,0.001
17624,4,11090,74347,5.85,-0.59524135,0.99,74263,0.21543323496977487,0.001875923965902378,0.001
17638,4,11100,74405,5.9,-0.60166072,0.99,74318,0.2228152851263682,0.0022240178659558296,0.001
17654,4,11110,74473,5.98,-0.60934266,0.99,74388,0.24577023088932037,0.002249327558092773,0.001
17668,4,11120,74529,5.91,-0.60790972,0.98,74445,0.22091556092103323,0.0020478847436606884,0.001
17682,4,11130,74589,5.88,-0.6037740599999999,0.98,74505,0.21160592138767242,0.0018062909366562963,0.001
17698,4,11140,74656,5.93,-0.59981951,0.97,74574,0.21013156473636627,0.0019390940304017728,0.001
17712,4,11150,74718,5.97,-0.60984744,0.97,74633,0.2089933156967163,0.0015493105830890791,0.001
17727,4,11160,74780,6.0,-0.6126108499999999,0.97,74695,0.22098530332247415,0.002331181060678015,0.001
17740,4,11170,74835,5.98,-0.6114459499999999,0.97,74752,0.22275329132874808,0.0019219734473153948,0.001
17753,4,11180,74890,6.0,-0.60284746,0.98,74805,0.21730218827724457,0.0019273137906566263,0.001
17770,4,11190,74959,6.12,-0.6250239499999999,0.98,74874,0.20966102182865143,0.0018479289137758315,0.001
17784,4,11200,75017,6.12,-0.62181302,0.98,74931,0.20125173777341843,0.002036872273311019,0.001
17798,4,11210,75078,6.05,-0.61166487,0.98,74993,0.21913832426071167,0.0020549788314383477,0.001
17814,4,11220,75145,6.16,-0.61291919,0.99,75058,0.22511146465937296,0.001664399285800755,0.001
17828,4,11230,75204,6.15,-0.6097468899999999,0.99,75118,0.2223605215549469,0.0018500475271139294,0.001
17842,4,11240,75263,6.07,-0.6094854799999999,1.0,75181,0.20473901430765787,0.001567198506866892,0.001
17857,4,11250,75326,6.08,-0.6145171500000001,1.0,75241,0.2189398631453514,0.0020332784624770284,0.001
17871,4,11260,75384,6.04,-0.6071466,1.0,75300,0.20884430781006813,0.0018932168438498462,0.001
17886,4,11270,75446,6.11,-0.61556447,1.0,75361,0.22865677873293558,0.002316435818405201,0.001
17899,4,11280,75500,6.1,-0.61997337,0.99,75417,0.2125957856575648,0.0020239666836070164,0.001
17913,4,11290,75560,6.01,-0.6042884399999999,0.99,75476,0.22624192635218301,0.001918618780716012,0.001
17927,4,11300,75619,6.02,-0.60940107,0.99,75536,0.22263050079345703,0.0014514843254194905,0.001
17939,4,11310,75669,5.91,-0.59379074,0.99,75587,0.23462124168872833,0.0023402856197208164,0.001
17952,4,11320,75725,5.8,-0.58578834,0.99,75639,0.23038167506456375,0.002172785345464945,0.001
17967,4,11330,75787,5.83,-0.58671092,0.99,75705,0.21469873189926147,0.0017677780059683654,0.001
17981,4,11340,75846,5.83,-0.5888323800000002,0.99,75763,0.19729124506314596,0.0017735667643137276,0.001
17996,4,11350,75907,5.81,-0.5798274200000001,0.99,75823,0.21086180955171585,0.0017528083408251405,0.001
18010,4,11360,75967,5.83,-0.59294851,0.99,75884,0.22248120233416557,0.0021282252689291325,0.001
18025,4,11370,76030,5.84,-0.59445186,0.99,75946,0.22100869938731194,0.002011249457219882,0.001
18041,4,11380,76099,5.99,-0.5987749400000001,1.0,76013,0.22846736758947372,0.0021707406267523766,0.001
18054,4,11390,76154,5.94,-0.5988288799999999,0.99,76070,0.20121073226133981,0.002528358856216073,0.001
18068,4,11400,76213,5.94,-0.5947721600000001,0.99,76130,0.22746304670969644,0.0020344971562735736,0.001
18084,4,11410,76277,6.08,-0.62444226,0.99,76192,0.2204311527311802,0.0021241475187707692,0.001
18096,4,11420,76329,6.04,-0.61759504,0.99,76246,0.20624447365601858,0.00219515492208302,0.001
18110,4,11430,76386,5.99,-0.6164470999999999,0.99,76301,0.2280346006155014,0.0023396426612245186,0.001
18124,4,11440,76446,6.0,-0.6126411900000001,0.99,76361,0.21586598952611288,0.0019740903905282416,0.001
18137,4,11450,76502,5.95,-0.60894772,0.99,76418,0.20778871327638626,0.0016437384432979993,0.001
18151,4,11460,76561,5.94,-0.60252447,0.99,76478,0.20734392603238425,0.0021217836959597967,0.001
18166,4,11470,76622,5.92,-0.6013337599999999,0.99,76539,0.22473767399787903,0.0017639976493748172,0.001
18180,4,11480,76681,5.82,-0.59998012,0.99,76596,0.21775532265504202,0.0021337848622351883,0.001
18195,4,11490,76745,5.91,-0.59885061,1.0,76661,0.22451000909010568,0.0022935784488384214,0.001
18208,4,11500,76798,5.85,-0.59465559,1.0,76714,0.2107694149017334,0.0018693555944732257,0.001
18221,4,11510,76854,5.77,-0.5776895700000001,1.0,76772,0.20764140784740448,0.002373677348562827,0.001
18237,4,11520,76920,5.91,-0.60196909,1.0,76837,0.21434105932712555,0.002523713221307844,0.001
18251,4,11530,76980,5.94,-0.6044804699999999,1.0,76896,0.218436931570371,0.0018440233077853918,0.001
18265,4,11540,77037,5.91,-0.60067256,1.0,76954,0.22091315189997354,0.002251692465506494,0.001
18281,4,11550,77105,6.03,-0.60993196,1.0,77019,0.20851014256477357,0.001963347161654383,0.001
18294,4,11560,77162,6.01,-0.6038412200000001,0.99,77079,0.20964605112870535,0.0018311949097551405,0.001
18309,4,11570,77226,6.04,-0.6058445100000001,0.98,77142,0.2134077250957489,0.0017881955485790969,0.001
18322,4,11580,77280,5.99,-0.5928202900000001,0.98,77196,0.20820013185342154,0.001710904073358203,0.001
18336,4,11590,77337,5.92,-0.58773191,0.97,77254,0.22047963738441467,0.002268395600064347,0.001
18349,4,11600,77395,5.97,-0.59459159,0.97,77309,0.19872182607650757,0.001767170918174088,0.001
18365,4,11610,77458,6.04,-0.6042375,0.97,77375,0.22100645303726196,0.002023207672339465,0.001
18379,4,11620,77518,5.98,-0.58870681,0.97,77435,0.21172727271914482,0.002191108030577501,0.001
18394,4,11630,77580,6.0,-0.5948891100000001,0.97,77496,0.22985322773456573,0.002140756812877953,0.001
18407,4,11640,77635,5.98,-0.59234333,0.96,77551,0.23187611997127533,0.0020519438665360214,0.001
18419,4,11650,77689,5.84,-0.5829289899999999,0.96,77605,0.21210387349128723,0.0016035444103181362,0.001
18434,4,11660,77748,5.86,-0.5921934999999999,0.97,77664,0.2232072353363037,0.002143891528248787,0.001
18447,4,11670,77805,5.79,-0.58478891,0.98,77723,0.22695346176624298,0.0020692884689196946,0.001
18461,4,11680,77862,5.82,-0.59144324,0.98,77778,0.22017400960127512,0.0023935076508981488,0.001
18474,4,11690,77916,5.79,-0.5897845500000001,0.99,77833,0.20342553406953812,0.0019847971852868795,0.001
18488,4,11700,77978,5.83,-0.59950816,0.99,77894,0.2022993043065071,0.002262380701722577,0.001
18502,4,11710,78033,5.75,-0.58736541,0.99,77950,0.21601196005940437,0.0020768098765984178,0.001
18515,4,11720,78091,5.73,-0.5883304699999999,0.99,78007,0.22306964794794717,0.002413174952380359,0.001
18531,4,11730,78158,5.78,-0.60096146,0.99,78074,0.22609564661979675,0.0018982895999215543,0.001
18545,4,11740,78218,5.83,-0.61184869,0.99,78136,0.22668175399303436,0.0024496354744769633,0.001
18560,4,11750,78277,5.88,-0.6081832100000001,0.99,78194,0.2201006015141805,0.0019158490661842127,0.001
18572,4,11760,78331,5.83,-0.5982405700000001,0.99,78247,0.2177586853504181,0.002047104341909289,0.001
18586,4,11770,78389,5.84,-0.6098366799999999,0.98,78305,0.2111852467060089,0.0021329221587317684,0.001
18600,4,11780,78448,5.86,-0.61186826,0.98,78366,0.21711761256059012,0.0017182802548632026,0.001
18614,4,11790,78505,5.89,-0.61128115,0.98,78422,0.21727817257245383,0.0024241069331765175,0.001
18627,4,11800,78561,5.83,-0.60005718,0.98,78478,0.21232538421948752,0.0018890700885094702,0.001
18642,4,11810,78625,5.92,-0.6050413500000001,0.98,78541,0.22092466056346893,0.002138546551577747,0.001
18657,4,11820,78687,5.96,-0.6081423700000002,0.98,78602,0.2091260366141796,0.0019516487518558279,0.001
18671,4,11830,78747,5.89,-0.5800000300000001,0.98,78663,0.2232912133137385,0.002210316034809997,0.001
18684,4,11840,78802,5.84,-0.56952656,0.99,78719,0.2098143845796585,0.0021451611770316958,0.001
18699,4,11850,78864,5.87,-0.57558441,0.99,78779,0.21747751037279764,0.0019915340041431286,0.001
18713,4,11860,78921,5.9,-0.5735189500000001,0.99,78836,0.2262463023265203,0.002164381858892739,0.001
18725,4,11870,78974,5.85,-0.5597671000000001,0.99,78891,0.21723292022943497,0.0023228129372000693,0.001
18740,4,11880,79034,5.86,-0.56373878,0.99,78948,0.23448138932387033,0.002389427895347277,0.001
18752,4,11890,79085,5.8,-0.55601857,0.99,79003,0.21066848933696747,0.0019497689208947122,0.001
18765,4,11900,79142,5.81,-0.55336387,0.99,79059,0.22078024844328561,0.002237223535000036,0.001
18780,4,11910,79203,5.78,-0.55763489,0.99,79119,0.20808418840169907,0.0018853202636819333,0.001
18795,4,11920,79264,5.77,-0.55786528,0.99,79181,0.20917217433452606,0.0023083584383130074,0.001
18810,4,11930,79328,5.81,-0.56888323,0.99,79243,0.20987217128276825,0.0019669555476866663,0.001
18825,4,11940,79390,5.88,-0.5820929200000001,0.99,79303,0.21395649760961533,0.002295206370763481,0.001
18840,4,11950,79453,5.89,-0.5844691200000001,0.99,79369,0.2371642937262853,0.0022344946961051653,0.001
18856,4,11960,79522,6.01,-0.60636703,0.99,79438,0.22933971285820007,0.00239790347404778,0.001
18871,4,11970,79584,6.1,-0.61657412,1.0,79498,0.213917205731074,0.002374331932514906,0.001
18884,4,11980,79640,6.06,-0.61020024,0.99,79556,0.21031985183556876,0.0021758063696324824,0.001
18897,4,11990,79695,6.1,-0.6209732200000001,0.99,79611,0.20911380648612976,0.0018409553682431578,0.001
18911,4,12000,79754,6.12,-0.6200261499999999,0.99,79671,0.2124705066283544,0.002057917299680412,0.001
18924,4,12010,79810,6.07,-0.60608819,0.99,79726,0.21505412459373474,0.0019971986184827983,0.001
18940,4,12020,79874,6.1,-0.60860239,0.99,79788,0.220328817764918,0.0020190419357580445,0.001
18953,4,12030,79931,6.03,-0.5985234899999999,0.99,79846,0.21701041236519814,0.0018505800315844162,0.001
18967,4,12040,79990,6.0,-0.5953856500000001,0.99,79907,0.22467352449893951,0.0019684780389070513,0.001
18982,4,12050,80050,5.97,-0.5913704,0.99,79966,0.2127164900302887,0.0020143780081222453,0.001
18995,4,12060,80106,5.84,-0.57707974,0.99,80022,0.2292865663766861,0.0022253560833632945,0.001
19008,4,12070,80161,5.77,-0.5658844,0.99,80077,0.22039538621902466,0.0023254199419170617,0.001
19022,4,12080,80219,5.79,-0.57393589,1.0,80135,0.2224563161532084,0.0019427620572969317,0.001
19035,4,12090,80275,5.8,-0.56705523,1.0,80192,0.20765715092420578,0.0023589856989149538,0.001
19049,4,12100,80332,5.78,-0.56756101,1.0,80247,0.218598872423172,0.0023423712700605392,0.001
19062,4,12110,80387,5.77,-0.5646692599999998,1.0,80304,0.22613471746444702,0.0017151754116639494,0.001
19076,4,12120,80446,5.72,-0.56581606,1.0,80361,0.22099066525697708,0.0017375164665281773,0.001
19091,4,12130,80507,5.76,-0.5710059500000001,1.0,80425,0.21097745994726816,0.002186185292278727,0.001
19106,4,12140,80571,5.81,-0.5758398499999999,1.0,80486,0.20688924789428711,0.0022564856206170386,0.001
19121,4,12150,80635,5.85,-0.5855798899999999,1.0,80550,0.21755844727158546,0.0021580472530331463,0.001
19134,4,12160,80690,5.84,-0.5761438900000001,1.0,80606,0.21846792101860046,0.002063540683593601,0.001
19147,4,12170,80745,5.84,-0.58268081,0.99,80662,0.21644338220357895,0.0021905172034166753,0.001
19161,4,12180,80802,5.83,-0.57458104,0.99,80717,0.2351491997639338,0.0027899080887436867,0.001
19176,4,12190,80868,5.93,-0.5935950799999999,0.99,80781,0.22183393935362497,0.00183724652742967,0.001
19190,4,12200,80926,5.94,-0.59621189,0.99,80843,0.18342675268650055,0.00211367045994848,0.001
19204,4,12210,80985,5.98,-0.6043315,0.99,80902,0.21336358785629272,0.0019063626781904272,0.001
19220,4,12220,81052,6.06,-0.60354705,0.99,80966,0.21316787600517273,0.0019068908378747956,0.001
19234,4,12230,81108,6.01,-0.60016005,0.99,81025,0.2223462015390396,0.00181358177602912,0.001
19248,4,12240,81167,5.96,-0.59482135,0.99,81083,0.2257652481396993,0.002230086563421147,0.001
19260,4,12250,81219,5.84,-0.58264359,0.97,81135,0.23362326622009277,0.001872032042592764,0.001
19272,4,12260,81272,5.82,-0.5836388600000001,0.97,81188,0.2158986379702886,0.0019944827266347906,0.001
19285,4,12270,81326,5.81,-0.56985397,0.98,81243,0.21714982390403748,0.002100205747410655,0.001
19298,4,12280,81380,5.78,-0.5739966700000001,0.97,81296,0.2195166995127996,0.0021700781071558595,0.001
19312,4,12290,81437,5.69,-0.55886946,0.97,81354,0.2190719097852707,0.002352750045247376,0.001
19325,4,12300,81494,5.68,-0.5619456800000001,0.97,81412,0.21045638620853424,0.0020233681425452232,0.001
19339,4,12310,81554,5.69,-0.5662176300000001,0.97,81470,0.23350687697529793,0.0027396267978474498,0.001
19352,4,12320,81608,5.56,-0.55174556,0.97,81525,0.23080023378133774,0.0020054617896676065,0.001
19367,4,12330,81669,5.61,-0.55676227,0.97,81584,0.2267475128173828,0.002109354129061103,0.001
19382,4,12340,81731,5.64,-0.55054357,0.97,81648,0.22374375661214194,0.002148764227361729,0.001
19396,4,12350,81793,5.74,-0.55682215,0.99,81711,0.2330862432718277,0.0025097635516431183,0.001
19411,4,12360,81852,5.8,-0.5646662499999999,0.99,81767,0.21133150905370712,0.0025033024605363606,0.001
19424,4,12370,81907,5.81,-0.5722462300000001,0.99,81823,0.21780241032441458,0.0018400054541416466,0.001
19436,4,12380,81960,5.8,-0.5697578499999999,0.99,81875,0.26103585958480835,0.0023610821614662805,0.001
19451,4,12390,82024,5.87,-0.58035214,0.99,81940,0.21099897225697836,0.001961540023330599,0.001
19464,4,12400,82078,5.84,-0.58115084,0.99,81996,0.20983566840489706,0.0018629112746566534,0.001
19478,4,12410,82136,5.82,-0.5785031100000001,0.99,82050,0.21029590566953024,0.0025180690921843053,0.001
19491,4,12420,82192,5.84,-0.58178406,0.99,82110,0.21283592780431113,0.002053998317569494,0.001
19506,4,12430,82255,5.86,-0.5862789799999999,0.99,82171,0.22240641713142395,0.0017395179214266439,0.001
19520,4,12440,82312,5.81,-0.58336763,0.99,82228,0.2223828285932541,0.002433196012862027,0.001
19532,4,12450,82366,5.73,-0.5843774899999999,0.97,82285,0.21332675218582153,0.0021783189149573445,0.001
19547,4,12460,82428,5.76,-0.59113147,0.97,82344,0.22618524233500162,0.0022567319683730602,0.001
19561,4,12470,82485,5.78,-0.5943646699999999,0.97,82402,0.2175728181997935,0.0019485008087940514,0.001
19576,4,12480,82550,5.9,-0.60261272,0.98,82465,0.20960203185677528,0.002557798841735348,0.001
19591,4,12490,82613,5.89,-0.60616721,0.98,82530,0.21918463706970215,0.002342532000814875,0.001
19605,4,12500,82670,5.92,-0.5968445,0.98,82587,0.190334253013134,0.0018887133803218604,0.001
19617,4,12510,82724,5.88,-0.59145761,0.98,82641,0.21259257197380066,0.0024107417169337473,0.001
19632,4,12520,82786,5.94,-0.60275192,0.98,82702,0.21564298371473947,0.002197327557951212,0.001
19647,4,12530,82847,5.92,-0.5991327900000001,0.98,82764,0.22073381766676903,0.002272656137522842,0.001
19662,4,12540,82910,5.98,-0.6138212700000001,0.98,82825,0.23293380439281464,0.002506494731642306,0.001
19674,4,12550,82961,5.95,-0.60050527,0.99,82878,0.2262595941623052,0.0019933581934310496,0.001
19687,4,12560,83020,5.92,-0.5961209199999999,0.99,82937,0.23489440977573395,0.00270180799998343,0.001
19702,4,12570,83080,5.95,-0.59381496,0.99,82994,0.2198087920745214,0.001921715874535342,0.001
19715,4,12580,83137,5.87,-0.5824671199999999,0.99,83053,0.22416627407073975,0.0019258576600501935,0.001
19729,4,12590,83196,5.83,-0.58073709,0.98,83110,0.23474899431069693,0.0021180339623242616,0.001
19743,4,12600,83255,5.85,-0.5962805499999999,0.97,83171,0.21653011937936148,0.0025208392374527953,0.001
19759,4,12610,83320,5.96,-0.61300615,0.97,83233,0.2132498820622762,0.0020130166418052147,0.001
19772,4,12620,83375,5.89,-0.59954228,0.97,83292,0.21148569881916046,0.0017974312650039792,0.001
19785,4,12630,83432,5.85,-0.59150068,0.96,83351,0.2292429655790329,0.0025201588170602916,0.001
19800,4,12640,83494,5.84,-0.58682062,0.96,83410,0.22943838934103647,0.0021751353051513433,0.001
19815,4,12650,83560,5.99,-0.6066803000000001,0.97,83475,0.2247959425052007,0.001995194392899672,0.001
19829,4,12660,83619,5.99,-0.6072123700000001,0.97,83536,0.2173016145825386,0.0016747117915656418,0.001
19844,4,12670,83680,6.0,-0.6161538099999999,0.97,83598,0.2286707411209742,0.002398012070140491,0.001
19859,4,12680,83743,6.06,-0.6219401900000001,0.97,83659,0.22083432227373123,0.0018424789886921644,0.001
19872,4,12690,83799,6.03,-0.6038740899999999,0.98,83716,0.22064977884292603,0.00225024318206124,0.001
19888,4,12700,83867,6.12,-0.59896072,0.99,83780,0.22946906834840775,0.0024748258625290225,0.001
19902,4,12710,83923,6.03,-0.5855950399999998,0.99,83838,0.2147262990474701,0.0021750635467469694,0.001
19916,4,12720,83983,6.08,-0.59360527,0.99,83899,0.22990776598453522,0.0021458714368886183,0.001
19930,4,12730,84042,6.1,-0.59881007,1.0,83957,0.2149561271071434,0.0021966423140838743,0.001
19944,4,12740,84098,6.04,-0.58142324,1.0,84014,0.23182154695192972,0.0024395465928440294,0.001
19956,4,12750,84151,5.91,-0.5694413600000001,1.0,84067,0.21671226620674133,0.0018654342973604798,0.001
19969,4,12760,84205,5.86,-0.56119233,0.99,84120,0.2121439129114151,0.001941140042617917,0.001
19984,4,12770,84267,5.87,-0.56506895,0.99,84182,0.2321037103732427,0.002140590874478221,0.001
19998,4,12780,84328,5.85,-0.56759815,0.99,84243,0.23271256685256958,0.0020875693797799094,0.001
20012,4,12790,84388,5.89,-0.5799469400000001,0.99,84305,0.20379117131233215,0.0017804957169573754,0.001
20028,4,12800,84452,5.85,-0.5812807200000001,0.99,84367,0.2316577509045601,0.002227227040566504,0.001
20042,4,12810,84511,5.88,-0.58076155,0.99,84429,0.23350700736045837,0.0022416991996578872,0.001
20056,4,12820,84572,5.89,-0.5726886200000001,0.99,84488,0.22468880315621695,0.0017634113513243694,0.001
20073,4,12830,84642,6.0,-0.57935996,0.99,84556,0.21549910306930542,0.002273192961833307,0.001
20087,4,12840,84699,6.01,-0.5956801999999999,0.99,84617,0.22562183439731598,0.0019244716580336292,0.001
20101,4,12850,84760,6.09,-0.59708653,0.99,84677,0.23163463920354843,0.0020163156324997543,0.001
20115,4,12860,84819,6.14,-0.6049498799999999,1.0,84734,0.21329820156097412,0.0014744221465662123,0.001
20130,4,12870,84880,6.13,-0.60009082,1.0,84795,0.20846525331338248,0.0023312799942990146,0.001
20142,4,12880,84931,6.03,-0.5833896,1.0,84848,0.21306753903627396,0.0019756784313358366,0.001
20157,4,12890,84992,6.04,-0.58963073,1.0,84910,0.19950944681962332,0.0016946346343805392,0.001
20171,4,12900,85052,6.0,-0.5934322200000001,1.0,84968,0.21419829626878104,0.0024772195029072464,0.001
20185,4,12910,85111,6.0,-0.59178492,1.0,85029,0.23032320042451224,0.0025231757068208288,0.001
20198,4,12920,85166,5.94,-0.5906427,1.0,85083,0.228002001841863,0.0018961550002651556,0.001
20212,4,12930,85225,5.83,-0.5849547900000001,1.0,85140,0.22149713337421417,0.0018913607578724622,0.001
20228,4,12940,85290,5.91,-0.59271578,1.0,85207,0.21465453008810678,0.0023091016337275505,0.001
20241,4,12950,85348,5.88,-0.5880838999999999,1.0,85264,0.19283966720104218,0.0019229830941185355,0.001
20254,4,12960,85399,5.8,-0.57188645,1.0,85316,0.2042812556028366,0.002339743822813034,0.001
20268,4,12970,85459,5.79,-0.57000151,1.0,85376,0.2247276951869329,0.0017925054766237737,0.001
20282,4,12980,85520,5.89,-0.5904714600000002,1.0,85435,0.2306796262661616,0.0020817929956441126,0.001
20301,4,12990,85597,6.05,-0.59140265,1.0,85510,0.22088708579540253,0.0018014634907659558,0.001
20315,4,13000,85656,6.04,-0.5854791500000001,1.0,85573,0.20680569112300873,0.0021352460995937386,0.001
20330,4,13010,85718,6.07,-0.59872827,1.0,85633,0.23419905453920364,0.0022226250264793636,0.001
20344,4,13020,85780,6.14,-0.60856278,1.0,85696,0.21350491046905518,0.0021070535488737128,0.001
20358,4,13030,85838,6.13,-0.6099687499999998,1.0,85754,0.21272718161344528,0.00213007113364126,0.001
20371,4,13040,85893,6.03,-0.59087615,1.0,85808,0.2183250586191813,0.00232369153915594,0.001
20386,4,13050,85956,6.08,-0.6032343299999999,1.0,85872,0.22783944507439932,0.002036598433429996,0.001
20400,4,13060,86014,6.15,-0.61500087,1.0,85930,0.2171892300248146,0.001754759212157556,0.001
20414,4,13070,86072,6.13,-0.6131146900000001,1.0,85989,0.2230554074048996,0.0023904746243109307,0.001
20430,4,13080,86139,6.19,-0.61882173,1.0,86055,0.20065751671791077,0.0017954190261662006,0.001
20444,4,13090,86197,6.0,-0.59924267,1.0,86112,0.2185974195599556,0.0014762405480723828,0.001
20460,4,13100,86263,6.07,-0.60225688,1.0,86179,0.216231440504392,0.002092505164910108,0.001
20474,4,13110,86323,6.05,-0.60593793,1.0,86240,0.22796188667416573,0.0022062664086531314,0.001
20486,4,13120,86374,5.94,-0.59428417,0.99,86291,0.2086149975657463,0.002108622505329549,0.001
20500,4,13130,86434,5.96,-0.5979678700000001,0.99,86351,0.22732028737664223,0.0020254203118383884,0.001
20515,4,13140,86497,6.04,-0.62252222,0.99,86413,0.2131066620349884,0.0020856659684795886,0.001
20529,4,13150,86557,6.01,-0.62130153,0.99,86473,0.2271739145119985,0.002307637528117214,0.001
20544,4,13160,86617,6.03,-0.62740895,0.99,86534,0.224823127190272,0.002182139502838254,0.001
20557,4,13170,86675,6.03,-0.62781775,0.99,86592,0.21254068116346994,0.002286237916753938,0.001
20572,4,13180,86734,5.95,-0.6147146800000001,0.99,86650,0.22692512969175974,0.002184629498515278,0.001
20584,4,13190,86789,5.92,-0.6262562899999999,0.98,86705,0.24367978423833847,0.002527954801917076,0.001
20599,4,13200,86849,5.86,-0.6217625299999999,0.98,86766,0.22805912047624588,0.0017704829224385321,0.001
20612,4,13210,86906,5.83,-0.60501273,0.98,86822,0.23260469734668732,0.0023582614259794353,0.001
20628,4,13220,86971,5.97,-0.62758178,0.99,86887,0.22338517010211945,0.0020997219918561833,0.001
20642,4,13230,87032,5.98,-0.62654797,0.99,86948,0.225142952054739,0.0020083008712390438,0.001
20655,4,13240,87084,5.87,-0.5973961099999999,0.99,87001,0.20564691225687662,0.001715726723584036,0.001
20669,4,13250,87145,5.88,-0.59997238,0.99,87060,0.22433365881443024,0.0019345294955807428,0.001
20684,4,13260,87205,5.88,-0.59407248,0.99,87118,0.21664526065190634,0.00221840210724622,0.001
20698,4,13270,87265,5.9,-0.59813379,0.99,87180,0.21844149753451347,0.0023184618081099223,0.001
20711,4,13280,87321,5.87,-0.59529455,0.99,87238,0.22016224761803946,0.0019807260017842055,0.001
20726,4,13290,87384,5.95,-0.6064172499999999,1.0,87302,0.22684201101462045,0.0020216189053220055,0.001
20740,4,13300,87443,5.94,-0.6099142500000001,0.99,87358,0.23080728948116302,0.00209526380058378,0.001
20754,4,13310,87501,5.95,-0.6181954,0.99,87418,0.2179209142923355,0.0017320199985988438,0.001
20768,4,13320,87559,5.88,-0.6044260400000001,0.99,87475,0.21994521220525107,0.0016710553124236565,0.001
20782,4,13330,87619,5.87,-0.60319632,0.99,87535,0.22692063947518668,0.0020632450856889286,0.001
20796,4,13340,87677,5.93,-0.5998769399999999,0.99,87593,0.22724836568037668,0.001611804706044495,0.001
20808,4,13350,87730,5.85,-0.58675057,0.98,87647,0.19745677709579468,0.0024060221039690077,0.001
20822,4,13360,87790,5.85,-0.60177223,0.97,87706,0.2322391221920649,0.0020485922965841987,0.001
20836,4,13370,87846,5.81,-0.5970757299999999,0.97,87763,0.2210226853688558,0.0022987102662834027,0.001
20850,4,13380,87905,5.84,-0.6043687499999999,0.97,87822,0.208151305715243,0.001756722223944962,0.001
20864,4,13390,87964,5.8,-0.59020822,0.97,87878,0.2177596241235733,0.0024027760373428464,0.001
20879,4,13400,88027,5.84,-0.6017465,0.98,87944,0.2102656364440918,0.0018453892747250695,0.001
20895,4,13410,88094,5.93,-0.6062156599999999,0.98,88010,0.2316094140211741,0.002602931441894422,0.001
20908,4,13420,88150,5.91,-0.6037870399999999,0.98,88067,0.19548903902371725,0.00208648934494704,0.001
20923,4,13430,88210,5.91,-0.59974067,0.98,88126,0.21896571417649588,0.0020982869512711964,0.001
20935,4,13440,88263,5.86,-0.61032735,0.97,88178,0.22695695360501608,0.0022356233093887568,0.001
