#{"t_start": 1704346777.0346754, "env_id": "Ur3-Collision-Free-Reach-v0"}
r,l,t
-2.657866,52,2173.920493
-1.324175,18,2178.420827
-1.105308,13,2181.669976
-0.375734,2,2182.171214
-1.228827,22,2187.671871
-1.062492,15,2191.42241
-1.144064,17,2195.589296
-0.81436,6,2197.08913
-1.263444,13,2200.340228
-1.266388,15,2204.090013
-1.976895,40,2214.090679
-1.799013,38,2223.475358
-0.548155,2,2223.97534
-0.97378,7,2225.675939
-0.668153,8,2227.676104
-0.544553,5,2228.925656
-0.486061,2,2229.425971
-0.9924,13,2232.676519
-0.396844,2,2233.176822
-0.573598,7,2234.92631
-1.158175,16,2238.893037
-0.463222,2,2239.393211
-0.440449,2,2239.894306
-0.481601,2,2240.393434
-0.499132,6,2241.893129
-0.475591,2,2242.393463
-0.434822,2,2242.877226
-0.525388,2,2243.377083
-0.524888,2,2243.877219
-0.689196,10,2246.311485
-0.448613,2,2246.813185
-0.706746,7,2248.560995
-0.863966,11,2251.295115
-1.106745,13,2254.54443
-0.751244,9,2256.794697
-0.55883,2,2257.295149
-0.869701,11,2260.028477
-1.085551,19,2264.778874
-1.192721,18,2269.279343
-0.842113,8,2271.279456
-0.494653,2,2271.779493
-1.042513,13,2275.030011
-0.452605,2,2275.529744
-0.624296,10,2278.030289
-0.832014,16,2282.030357
-0.971809,8,2284.030058
-1.699101,36,2292.998152
-2.270902,58,2307.48267
-1.011457,10,2309.982667
-0.993396,8,2311.982925
-0.400567,2,2312.482974
-1.179962,11,2315.166305
-0.802139,15,2318.917236
-1.016918,11,2321.667126
-0.469554,2,2322.167714
-1.167316,20,2327.167947
-1.024067,17,2331.416751
-0.502116,7,2333.100166
-0.444939,2,2333.56624
-0.480991,2,2334.033325
-1.160062,21,2339.217361
-1.01258,13,2342.436077
-0.835907,8,2344.403319
-1.160007,17,2348.636474
-0.728308,11,2351.386887
-0.972883,12,2354.387009
-1.088186,18,2358.852952
-0.644671,10,2361.354865
-1.186111,11,2364.105527
-1.005661,16,2368.10596
-1.057752,13,2371.355452
-0.722518,7,2373.105849
-0.856913,9,2375.356449
-0.697107,9,2377.540298
-0.92051,9,2379.790056
-0.861166,14,2383.27336
-0.437291,2,2383.774229
-1.011616,14,2387.273695
-0.370259,2,2387.774324
-0.502663,2,2388.274763
-0.914623,8,2390.274233
-0.687744,6,2391.772979
-0.59498,6,2393.274054
-1.204718,10,2395.774375
-0.611274,8,2397.774804
-0.745219,12,2400.774752
-0.970422,17,2405.006115
-0.974592,9,2407.258635
-1.377428,27,2413.975964
-0.827858,7,2415.726127
-0.718588,8,2417.726293
-1.026261,10,2420.226148
-1.319975,27,2426.960249
-0.851974,7,2428.710799
-0.343667,2,2429.210661
-0.625375,11,2431.96136
-1.123621,10,2434.461644
-0.842035,7,2436.21134
-0.931622,9,2438.461733
-1.174768,10,2440.961688
-0.538445,2,2441.461733
-0.779211,9,2443.711694
-0.827959,10,2446.212715
-0.49849,2,2446.712459
-0.678712,10,2449.211949
-1.07907,12,2452.213089
-0.739067,6,2453.694813
-0.586635,6,2455.179643
-0.868796,11,2457.93044
-0.616787,6,2459.430372
-1.060219,14,2462.930503
-0.980483,10,2465.430793
-0.924345,8,2467.430907
-0.378989,2,2467.930952
-0.549609,2,2468.429368
-0.366884,2,2468.896195
-0.72104,6,2470.364848
-0.529002,6,2471.864746
-0.899157,18,2476.365139
-0.79221,7,2478.115109
-0.820085,7,2479.865756
-0.777508,10,2482.365898
-0.806596,8,2484.365913
-0.453547,2,2484.866225
-0.448187,2,2485.36602
-1.230867,19,2490.116545
-0.575801,6,2491.615865
-0.557389,6,2493.116459
-0.953439,15,2496.850736
-0.580273,6,2498.348743
-0.440934,2,2498.815401
-0.380084,2,2499.281987
-0.772071,7,2501.000448
-0.675799,8,2503.001006
-0.90073,9,2505.232492
-0.942709,10,2507.684509
-0.476907,2,2508.166325
-0.969399,8,2510.101939
-0.620223,6,2511.601654
-0.611857,10,2514.085193
-0.471297,2,2514.585469
-0.89025,7,2516.33545
-0.337066,2,2516.835112
-0.666135,7,2518.585821
-1.117742,13,2521.835723
-0.54366,2,2522.33465
-0.452737,2,2522.835957
-0.519157,6,2524.336562
-1.010339,14,2527.836339
-0.515883,2,2528.33537
-0.696375,7,2530.085425
-0.498296,2,2530.585645
-1.112046,9,2532.835362
-0.484913,5,2534.087219
-0.884083,8,2536.08749
-0.644139,10,2538.587379
