rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,time/fps,time/episodes,time/total_timesteps,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
-1.07651762,11898,1.0,8.3,3,5120,46321,0.001,7.000053717222597e-05,46230,0.27717125841549467
-1.074676,11917,1.0,8.27,3,5130,46397,0.001,5.6044159712407485e-05,46307,0.2780539881099354
-1.0709363399999998,11938,1.0,8.13,3,5140,46477,0.001,4.395293965191943e-05,46387,0.2868983182642195
-1.04848339,11957,1.0,7.97,3,5150,46550,0.001,3.770807575165236e-05,46459,0.28567925840616226
-1.0475100499999999,11978,1.0,7.94,3,5160,46631,0.001,7.98277055764629e-05,46538,0.2742534168064594
-1.04848478,12000,1.0,7.96,3,5170,46715,0.001,5.019893837420063e-05,46618,0.2703987691137526
-1.02511018,12017,0.99,7.81,3,5180,46784,0.001,9.111516070940222e-05,46692,0.28611065944035846
-1.02093826,12038,0.99,7.82,3,5190,46865,0.001,5.815084296045825e-05,46773,0.2741195091179439
-1.0089358,12057,0.98,7.75,3,5200,46937,0.001,9.521686609202464e-05,46845,0.2873165139130184
-0.9984906200000002,12077,0.98,7.74,3,5210,47015,0.001,5.247607987257652e-05,46923,0.2824002438121372
-0.9891283999999999,12095,0.98,7.63,3,5220,47084,0.001,3.3089186824023877e-05,46993,0.2838088721036911
-0.9950445000000001,12117,0.98,7.72,3,5230,47169,0.001,4.841144932883749e-05,47078,0.28379508582028473
-0.9917949200000001,12136,0.98,7.67,3,5240,47244,0.001,7.514071767218411e-05,47153,0.28484692275524137
-1.0030125499999998,12157,0.98,7.74,3,5250,47324,0.001,5.3492642918071295e-05,47233,0.27624330917994183
-1.00703217,12176,0.98,7.68,3,5260,47399,0.001,4.1211149664377444e-05,47308,0.27718769013881683
-0.9977057500000001,12197,0.98,7.64,3,5270,47479,0.001,3.5444422142713196e-05,47387,0.27483162709644865
-1.01032075,12218,0.99,7.76,3,5280,47560,0.001,3.9243686236053087e-05,47467,0.27605460584163666
-1.0176936899999998,12239,0.99,7.75,3,5290,47640,0.001,4.470774807227177e-05,47549,0.28311485052108765
-1.01873271,12259,0.99,7.81,3,5300,47718,0.001,0.00010328986900276504,47631,0.2815907278231212
-1.0242244999999999,12279,0.99,7.8,3,5310,47795,0.001,4.770943238933493e-05,47705,0.28412148356437683
-1.0326799299999998,12298,0.99,7.87,3,5320,47871,0.001,3.919170649169246e-05,47780,0.2991847147544225
-1.0348925800000002,12320,0.99,7.85,3,5330,47954,0.001,4.1024331494554644e-05,47862,0.2904595360159874
-1.03511741,12340,0.99,7.88,3,5340,48032,0.001,7.582237185488339e-05,47940,0.28061801195144653
-1.03739199,12360,0.99,7.85,3,5350,48109,0.001,5.6745720030448865e-05,48018,0.28422400914132595
-1.03562776,12380,0.99,7.88,3,5360,48187,0.001,7.196647545372668e-05,48095,0.2896948371614729
-1.0316468499999998,12399,0.99,7.82,3,5370,48261,0.001,5.1114301770992044e-05,48169,0.27437348450933186
-1.0364372,12421,0.99,7.85,3,5380,48345,0.001,7.008279195967286e-05,48252,0.28018047908941907
-1.01730379,12439,0.99,7.74,3,5390,48414,0.001,3.6346062188385986e-05,48323,0.290004483291081
-1.03201195,12462,1.0,7.85,3,5400,48503,0.001,4.162848426858545e-05,48410,0.28766781464219093
-1.02998185,12482,1.0,7.89,3,5410,48584,0.001,4.101845024706563e-05,48490,0.2811517231166363
-1.0380562500000001,12501,0.99,7.85,3,5420,48656,0.001,5.717097259808465e-05,48564,0.2859453558921814
-1.03628964,12523,0.99,7.86,3,5430,48740,0.001,5.991663783788681e-05,48650,0.28195417672395706
-1.03114319,12542,0.99,7.81,3,5440,48813,0.001,5.045682337367907e-05,48723,0.2793540855248769
-1.0476208,12565,0.99,7.96,3,5450,48905,0.001,7.476189487285659e-05,48812,0.28617860783230176
-1.04822606,12586,0.99,7.96,3,5460,48983,0.001,3.487918002065271e-05,48892,0.28632132496152607
-1.0538320399999999,12607,0.99,8.04,3,5470,49065,0.001,5.971674545435235e-05,48974,0.2872288397380284
-1.05452859,12627,0.99,7.98,3,5480,49143,0.001,4.086785234643945e-05,49052,0.272387479032789
-1.06869986,12646,0.98,8.04,3,5490,49218,0.001,5.226473071421164e-05,49126,0.28644859365054537
-1.05435753,12666,0.98,7.92,3,5500,49295,0.001,3.352048354697347e-05,49204,0.2788692627634321
-1.05002312,12687,0.98,7.93,3,5510,49377,0.001,5.078130977511007e-05,49285,0.2748446081365858
-1.04987254,12708,0.99,8.0,3,5520,49456,0.001,5.291955049971067e-05,49365,0.2825768573416604
-1.0440464399999998,12727,0.99,7.92,3,5530,49532,0.001,3.791483550230623e-05,49440,0.2861126773059368
-1.05531352,12747,0.99,7.96,3,5540,49609,0.001,5.554655535888742e-05,49516,0.2906239703297615
-1.03853571,12768,0.98,7.83,3,5550,49688,0.001,5.6490112910978496e-05,49596,0.2900676379601161
-1.03849618,12789,0.98,7.89,3,5560,49772,0.001,6.580401188532253e-05,49681,0.27486785584025913
-1.0401039899999998,12810,0.98,7.87,3,5570,49852,0.001,4.352961124303485e-05,49757,0.28965204528399874
-1.0326889399999999,12831,0.98,7.88,3,5580,49931,0.001,7.892450553804843e-05,49840,0.27969875269465977
-1.03939419,12852,0.99,7.95,3,5590,50013,0.001,4.469799517080121e-05,49921,0.2778631831918444
-1.04557089,12872,0.99,7.96,3,5600,50091,0.001,8.288417939184001e-05,49999,0.27703823149204254
-1.04313281,12894,0.99,8.0,3,5610,50177,0.001,4.423339123604819e-05,50085,0.29695398041180204
-1.0446628899999997,12914,0.99,7.98,3,5620,50254,0.001,5.54767020730651e-05,50163,0.2758049927651882
-1.04471315,12935,0.99,8.03,3,5630,50335,0.001,4.8953105078908266e-05,50244,0.2810358200222254
-1.04541937,12957,0.99,8.12,3,5640,50421,0.001,4.117971275263699e-05,50331,0.28255438059568405
-1.04070701,12978,1.0,8.13,3,5650,50501,0.001,5.1364521823416e-05,50409,0.2768484279513359
-1.05137096,13000,1.0,8.16,3,5660,50588,0.001,4.650907298624092e-05,50496,0.29135763374241913
-1.0437431100000003,13019,0.99,8.1,3,5670,50662,0.001,4.231964391822528e-05,50572,0.27305869332381655
-1.04464586,13039,0.99,8.07,3,5680,50738,0.001,4.419839517920211e-05,50646,0.2811794366155352
-1.0318649,13059,0.98,8.01,3,5690,50814,0.001,3.601317439461127e-05,50723,0.2857110415186201
-1.0268779000000001,13080,0.98,8.04,3,5700,50895,0.001,9.162345486402046e-05,50805,0.2751504275947809
-1.03906036,13100,0.97,7.96,3,5710,50973,0.001,4.119790878576168e-05,50881,0.28922831267118454
-1.0328765000000002,13118,0.97,7.9,3,5720,51044,0.001,4.9777690687083774e-05,50953,0.2813756593636104
-1.0385307400000001,13139,0.95,7.88,3,5730,51123,0.001,3.6302644048191723e-05,51030,0.28302493691444397
-1.03973247,13161,0.95,7.88,3,5740,51209,0.001,4.799259194341074e-05,51116,0.28266700108846027
-1.0494057899999998,13184,0.95,7.97,3,5750,51298,0.001,4.847697015396658e-05,51206,0.28434321555224334
-1.03118894,13202,0.95,7.82,3,5760,51370,0.001,6.360765317887334e-05,51280,0.2876491163458143
-1.03312916,13223,0.96,7.88,3,5770,51450,0.001,4.910334973828867e-05,51359,0.293255479498343
-1.03425405,13244,0.95,7.93,3,5780,51531,0.001,3.9892085169412894e-05,51439,0.28754811733961105
-1.03807846,13262,0.94,7.86,3,5790,51600,0.001,6.21066615167365e-05,51508,0.2771768383681774
-1.04246246,13284,0.94,7.9,3,5800,51685,0.001,4.591198987988967e-05,51589,0.2822686758908359
-1.04031381,13304,0.94,7.9,3,5810,51763,0.001,6.817415014666039e-05,51673,0.27647422850131986
-1.0388782999999997,13323,0.94,7.93,3,5820,51837,0.001,3.6439466839510715e-05,51747,0.2863411121070385
-1.0394388799999998,13343,0.96,7.92,3,5830,51915,0.001,7.186857146734837e-05,51824,0.2892514429986477
-1.04234111,13365,0.96,7.9,3,5840,51999,0.001,4.804787386092357e-05,51902,0.2862970348861482
-1.0367611399999999,13386,0.96,7.85,3,5850,52083,0.001,5.457538126003263e-05,51990,0.2742032642875399
-1.0417960199999998,13409,0.96,8.01,3,5860,52171,0.001,3.476433044448236e-05,52078,0.28299441436926526
-1.05093072,13429,0.96,7.99,3,5870,52249,0.001,5.345168054710874e-05,52157,0.268688257251467
-1.04899699,13449,0.97,7.96,3,5880,52327,0.001,3.297267115461485e-05,52236,0.2867140968640645
-1.04933198,13470,0.99,8.07,3,5890,52407,0.001,4.862769037572434e-05,52316,0.2866601973772049
-1.0458392600000002,13492,0.99,8.08,3,5900,52493,0.001,5.112714158409896e-05,52400,0.2802550941705704
-1.0283628500000002,13510,1.0,7.99,3,5910,52562,0.001,5.720429856280264e-05,52472,0.2865384263651712
-1.0244670200000001,13529,1.0,8.0,3,5920,52637,0.001,4.243418617180497e-05,52544,0.2847197883658939
-1.03009978,13552,1.0,8.12,3,5930,52727,0.001,4.2028420648421164e-05,52635,0.2793297380208969
-1.03108639,13576,1.0,8.18,3,5940,52817,0.001,5.491270258062286e-05,52725,0.28952277824282646
-1.0356420599999998,13596,1.0,8.12,3,5950,52895,0.001,4.772407737618778e-05,52801,0.2809918075799942
-1.0335143500000001,13616,1.0,8.02,3,5960,52973,0.001,0.00012028739971962447,52882,0.27152950565020245
-1.0167113700000001,13635,0.98,7.97,3,5970,53046,0.001,4.262814218236599e-05,52953,0.28890755772590637
-1.0206864800000002,13655,0.98,7.99,3,5980,53126,0.001,3.379308093696766e-05,53035,0.2776952641350882
-1.01959889,13675,0.96,7.95,3,5990,53202,0.001,3.539632012285033e-05,53105,0.2746136436859767
-1.0228973000000001,13697,0.96,7.94,3,6000,53287,0.001,3.934696815122152e-05,53193,0.28808746859431267
-1.02712388,13715,0.95,7.95,3,6010,53357,0.001,5.162907161450546e-05,53265,0.2810959986277989
-1.03928468,13737,0.95,8.04,3,6020,53441,0.001,4.0975325646286365e-05,53348,0.29096233658492565
-1.0333719700000001,13757,0.95,7.94,3,6030,53521,0.001,3.507926203383249e-05,53428,0.2794251497834921
-1.02019898,13777,0.95,7.79,3,6040,53596,0.001,3.9033869749497775e-05,53505,0.293925940990448
-0.99747975,13795,0.94,7.71,3,6050,53666,0.001,4.6945277290433296e-05,53574,0.2834034636616707
-1.00062042,13816,0.94,7.75,3,6060,53748,0.001,4.7447730685235e-05,53656,0.2765192657709122
-1.02279804,13835,0.95,7.77,3,6070,53823,0.001,2.9029180041106883e-05,53731,0.29105987399816513
-1.0176148500000002,13855,0.95,7.74,3,6080,53900,0.001,5.0600849395518056e-05,53810,0.2758806731019701
-1.01133311,13874,0.97,7.72,3,6090,53974,0.001,3.9305444715864724e-05,53884,0.27893519029021263
-1.01242895,13896,0.97,7.73,3,6100,54060,0.001,4.1473949952180395e-05,53968,0.2793896231386397
-1.0155482999999998,13915,0.97,7.74,3,6110,54131,0.001,7.540437997834357e-05,54039,0.288839476449149
-1.01348407,13938,0.97,7.79,3,6120,54220,0.001,3.044053914891265e-05,54129,0.28075989335775375
-1.0117593500000002,13959,0.96,7.79,3,6130,54300,0.001,9.96896028482297e-05,54208,0.2976711243391037
-1.0202775100000003,13982,0.96,7.93,3,6140,54389,0.001,5.192136060421555e-05,54298,0.2853266085897173
-1.03328203,14002,0.97,8.03,3,6150,54469,0.001,4.7113479417425376e-05,54378,0.2865939835707347
-1.03776172,14024,0.97,8.07,3,6160,54555,0.001,6.051996388123371e-05,54458,0.2998286187648773
-1.01565544,14043,0.97,8.02,3,6170,54625,0.001,0.00013124489305482712,54535,0.2750670239329338
-1.01014365,14062,0.97,8.0,3,6180,54700,0.001,4.214892578602303e-05,54608,0.28365959227085114
-1.02122634,14085,0.97,8.16,3,6190,54790,0.001,5.035424848236809e-05,54699,0.2927955985069275
-1.0242286200000001,14106,0.97,8.08,3,6200,54868,0.001,5.156166506432263e-05,54777,0.29438060947826933
-1.02721115,14125,0.98,8.12,3,6210,54943,0.001,5.963495121769873e-05,54850,0.27973257643835886
-1.0288263100000001,14145,0.98,7.99,3,6220,55019,0.001,0.00010041907808044925,54927,0.28659460445245105
-1.03679714,14165,0.99,8.0,3,6230,55100,0.001,3.329318951728055e-05,55007,0.29311803355813026
-1.02736697,14184,0.99,7.83,3,6240,55172,0.001,5.759946101794152e-05,55081,0.27894629750932964
-1.02284854,14202,0.99,7.72,3,6250,55241,0.001,5.50157042198407e-05,55150,0.2884364202618599
-1.01104885,14223,0.99,7.68,3,6260,55323,0.001,3.7686017614240495e-05,55232,0.2876670019967215
-1.02793876,14243,1.0,7.76,3,6270,55401,0.001,5.5300339226960205e-05,55311,0.2849334552884102
-1.03236258,14264,0.99,7.81,3,6280,55481,0.001,3.5775724037583654e-05,55384,0.2733452149799892
-1.02345489,14285,0.99,7.72,3,6290,55562,0.001,5.480356750402799e-05,55470,0.273742071219853
-1.00577438,14304,0.98,7.66,3,6300,55634,0.001,5.3369527449831367e-05,55541,0.279008399695158
-1.0140554,14324,0.98,7.68,3,6310,55711,0.001,6.536921364386217e-05,55619,0.28642769530415535
-1.01169013,14346,0.98,7.77,3,6320,55796,0.001,4.77936509923893e-05,55704,0.28567774407565594
-0.99888534,14363,0.96,7.63,3,6330,55863,0.001,4.836342590611561e-05,55771,0.26894059777259827
-1.01384259,14388,0.96,7.87,3,6340,55959,0.001,4.838141830987297e-05,55867,0.2829103072484334
-1.01435354,14407,0.96,7.93,3,6350,56034,0.001,3.8583309105888475e-05,55943,0.2854428328573704
-1.0198123700000001,14426,0.95,7.86,3,6360,56109,0.001,5.7804294192465024e-05,56019,0.2831136405467987
-1.00751623,14446,0.94,7.83,3,6370,56184,0.001,3.903116809548616e-05,56093,0.28260354200998944
-1.02171608,14468,0.95,7.89,3,6380,56270,0.001,3.8587295875913696e-05,56179,0.27587665617465973
-1.01813278,14488,0.95,7.85,3,6390,56347,0.001,9.937402501236647e-05,56255,0.2862183637917042
-1.0335321499999999,14509,0.96,7.94,3,6400,56428,0.001,3.299149674213757e-05,56337,0.2803883467401777
-1.0221264300000001,14527,0.96,7.89,3,6410,56500,0.001,4.18088484366308e-05,56408,0.2840883955359459
-1.02455166,14548,0.96,7.83,3,6420,56579,0.001,3.049375482078176e-05,56485,0.28044531866908073
-1.0343860599999999,14569,0.98,7.99,3,6430,56662,0.001,4.5022485210211016e-05,56569,0.2926943488419056
-1.02780915,14590,0.98,7.85,3,6440,56744,0.001,4.213887041260023e-05,56652,0.273892380297184
-1.0396857400000001,14610,0.98,7.85,3,6450,56819,0.001,7.48824541005888e-05,56728,0.3018840290606022
-1.0288900300000001,14628,0.98,7.81,3,6460,56890,0.001,4.3341221109065895e-05,56802,0.2797072870390756
-1.0324973999999998,14647,0.99,7.81,3,6470,56965,0.001,6.965253539549719e-05,56872,0.2918316551617214
-1.0277844600000001,14671,0.99,7.87,3,6480,57057,0.001,4.335645417086198e-05,56964,0.29457156360149384
-1.03499727,14692,0.99,7.9,3,6490,57137,0.001,3.174583816871746e-05,57045,0.2929321646690369
-1.0271613400000001,14711,0.99,7.85,3,6500,57213,0.001,6.060744791674162e-05,57123,0.2904300647122519
-1.02815375,14731,0.98,7.91,3,6510,57291,0.001,4.947329216520302e-05,57199,0.27255065987507504
-1.02514858,14752,0.98,7.93,3,6520,57372,0.001,3.281594399595633e-05,57279,0.29351966828107834
-1.0309248899999999,14773,0.98,7.89,3,6530,57451,0.001,3.7372624969326095e-05,57360,0.2787004198346819
-1.0383434800000002,14793,0.98,7.85,3,6540,57529,0.001,2.4568522348999977e-05,57437,0.29131468704768587
-1.03385916,14813,0.98,7.87,3,6550,57606,0.001,7.751026431732398e-05,57513,0.2905025846428341
-1.0432108100000002,14833,0.99,7.96,3,6560,57686,0.001,4.317137946990053e-05,57593,0.2852485605648586
-1.0467939800000001,14853,0.99,7.98,3,6570,57763,0.001,3.844841350136059e-05,57671,0.28548699617385864
-1.05163789,14875,0.99,7.9,3,6580,57847,0.001,4.0884416901260716e-05,57755,0.2939656542407142
-1.0543159899999999,14895,0.99,7.88,3,6590,57925,0.001,6.365688326089487e-05,57833,0.298513059814771
-1.06005441,14919,0.99,8.05,3,6600,58018,0.001,4.562579306366388e-05,57925,0.29003059012549265
-1.0697367800000002,14939,1.0,8.04,3,6610,58095,0.001,4.330806109464902e-05,58003,0.2788331154733896
-1.0599062,14958,0.99,7.96,3,6620,58168,0.001,5.786770553742018e-05,58078,0.29205618302027386
-1.0392681999999998,14977,0.99,7.9,3,6630,58241,0.001,7.794932632047373e-05,58150,0.2874271637863583
-1.0335441699999999,14997,0.99,7.93,3,6640,58322,0.001,3.283388905401807e-05,58229,0.28210476636886594
-1.03296292,15017,0.99,7.92,3,6650,58398,0.001,2.8643044580738725e-05,58307,0.29917535185813904
-1.02916513,15036,0.98,7.87,3,6660,58473,0.001,3.134703890989638e-05,58382,0.28303848372565377
-1.02843161,15057,0.98,7.89,3,6670,58552,0.001,4.258044342956661e-05,58458,0.2913276602824529
-1.0156246,15077,0.98,7.82,3,6680,58629,0.001,4.900003893583614e-05,58538,0.2858838609286717
-1.0140811,15097,0.98,7.84,3,6690,58709,0.001,4.615550278685987e-05,58616,0.28615762293338776
-1.0010121,15116,0.97,7.64,3,6700,58782,0.001,3.9826706467595485e-05,58690,0.29357777323041645
-0.9912103699999999,15137,0.97,7.66,3,6710,58861,0.001,5.4491112678078935e-05,58769,0.2923273555934429
-0.9887562300000002,15156,0.98,7.67,3,6720,58935,0.001,4.0269107557833195e-05,58845,0.2784547097980976
-1.01208896,15179,0.98,7.85,3,6730,59026,0.001,3.468391423666617e-05,58929,0.3019961379468441
-1.01717933,15200,0.98,7.86,3,6740,59108,0.001,5.0643784561543725e-05,59016,0.28042687848210335
-1.0124089500000002,15220,0.98,7.85,3,6750,59183,0.001,4.1083771470261534e-05,59092,0.28928491473197937
-1.02058285,15242,0.99,7.96,3,6760,59269,0.001,4.684174044606542e-05,59178,0.27475525225911823
-1.00846289,15261,0.98,7.92,3,6770,59344,0.001,5.558253405979485e-05,59249,0.2843436785042286
-1.0158354699999999,15282,0.98,7.97,3,6780,59426,0.001,7.499435317489163e-05,59334,0.2940712769826253
-1.02159815,15304,0.98,8.0,3,6790,59509,0.001,5.1420960062387167e-05,59418,0.29205702990293503
-1.0280581800000002,15323,0.99,8.0,3,6800,59582,0.001,3.102000573562691e-05,59491,0.27841604004303616
-1.0262463000000002,15342,0.99,7.95,3,6810,59656,0.001,3.073104666587564e-05,59565,0.28388326934405733
-1.03626717,15362,0.98,7.99,3,6820,59734,0.001,3.390130829454089e-05,59642,0.2856946388880412
-1.02054073,15383,0.98,7.88,3,6830,59814,0.001,4.20778874286043e-05,59722,0.28687092289328575
-1.0199361500000002,15403,0.98,7.86,3,6840,59894,0.001,3.732567205992786e-05,59803,0.2868259582254622
-1.02070067,15423,0.98,7.87,3,6850,59970,0.001,5.4323655907258704e-05,59877,0.28728804488976795
-1.01323502,15442,0.98,7.74,3,6860,60043,0.001,3.503847688079986e-05,59952,0.28440191224217415
-1.02186411,15461,0.99,7.75,3,6870,60119,0.001,3.600654276346581e-05,60026,0.289859844578637
-1.0202749899999999,15483,0.99,7.76,3,6880,60202,0.001,4.090488473593723e-05,60110,0.2771443784236908
-1.01124349,15502,0.98,7.66,3,6890,60275,0.001,4.921788104184088e-05,60184,0.2886818088591099
-1.01885176,15522,0.98,7.71,3,6900,60353,0.001,3.06714389028327e-05,60263,0.27714630322796957
-1.0247462099999998,15542,0.98,7.76,3,6910,60432,0.001,5.136182621104776e-05,60338,0.2962163303579603
-1.0158760500000001,15561,0.99,7.71,3,6920,60505,0.001,4.0134213728985436e-05,60415,0.26229289422432583
-1.0271774999999999,15583,0.99,7.75,3,6930,60589,0.001,4.661069851863431e-05,60496,0.29035578668117523
-1.0205856400000002,15603,0.99,7.72,3,6940,60666,0.001,4.337950044178537e-05,60576,0.28461672152791706
-1.0233487,15624,0.98,7.78,3,6950,60748,0.001,4.9355413971675764e-05,60655,0.2833785315354665
-1.02486689,15645,0.97,7.87,3,6960,60830,0.001,4.295284712238104e-05,60736,0.2834211822066988
-1.03987749,15665,0.97,7.89,3,6970,60908,0.001,4.853162213943766e-05,60815,0.27292091080120634
-1.0403943,15686,0.97,7.85,3,6980,60987,0.001,3.7930218923065695e-05,60895,0.28811991587281227
-1.0421011599999999,15706,0.98,7.9,3,6990,61065,0.001,7.465852346892159e-05,60974,0.3038901719782088
-1.04305542,15725,0.97,7.86,3,7000,61139,0.001,6.0021114525928475e-05,61049,0.2810044354862637
-1.04127641,15745,0.97,7.86,3,7010,61218,0.001,8.421069696851191e-05,61126,0.281910452991724
-1.04286888,15763,0.96,7.83,3,7020,61288,0.001,2.996255352627486e-05,61198,0.2759142220020294
-1.0289414500000003,15785,0.96,7.82,3,7030,61371,0.001,3.4358758966845926e-05,61281,0.2870502233505249
-1.028649,15805,0.96,7.82,3,7040,61448,0.001,3.077925484831212e-05,61357,0.29667151570320127
-1.0373469000000002,15824,0.96,7.76,3,7050,61524,0.001,6.239917502171011e-05,61431,0.2897069528698921
-1.0517014799999997,15845,0.97,7.75,3,7060,61605,0.001,3.995147062596516e-05,61511,0.29664984717965126
-1.0314878099999998,15863,0.96,7.67,3,7070,61675,0.001,4.55700428574346e-05,61584,0.2867562373479207
-1.0236248999999997,15884,0.96,7.69,3,7080,61756,0.001,5.133087636620205e-05,61664,0.2781212500163487
-1.04087969,15906,0.96,7.76,3,7090,61841,0.001,4.0826738768373616e-05,61750,0.28817542269825935
-1.03516797,15926,0.97,7.81,3,7100,61920,0.001,2.870700094111574e-05,61829,0.27979857391781277
-1.04214409,15949,0.97,7.89,3,7110,62007,0.001,6.687602985443341e-05,61915,0.30037130249871147
-1.05811721,15970,0.98,8.02,3,7120,62090,0.001,4.286229572740426e-05,61998,0.29594569585540076
-1.06592705,15990,0.97,7.96,3,7130,62167,0.001,3.301826452823459e-05,62075,0.28328770730230546
-1.06653646,16009,0.96,7.93,3,7140,62241,0.001,3.480973759906192e-05,62149,0.2878094017505646
-1.06277559,16028,0.97,7.91,3,7150,62315,0.001,3.350526973614857e-05,62223,0.29572304089864093
-1.0445685200000001,16047,0.97,7.86,3,7160,62391,0.001,5.529819541802031e-05,62301,0.2851276397705078
-1.05673763,16070,0.98,8.02,3,7170,62477,0.001,6.375452767315437e-05,62384,0.28909682109951973
-1.0608792,16091,0.98,8.03,3,7180,62559,0.001,3.313275055916165e-05,62467,0.2851633355021477
-1.05085026,16114,0.98,8.07,3,7190,62648,0.001,0.0001240569342501528,62557,0.2890386176960809
-1.05685985,16134,0.97,8.08,3,7200,62728,0.001,6.109198002377526e-05,62637,0.28983443081378935
-1.06081616,16154,0.96,7.97,3,7210,62804,0.001,5.559939972954453e-05,62713,0.2904563583433628
-1.05064766,16175,0.96,7.94,3,7220,62884,0.001,6.660163004805024e-05,62794,0.3104936083157857
-1.0412216600000002,16193,0.96,7.88,3,7230,62955,0.001,5.0347912292636465e-05,62863,0.28243243135511875
-1.0483605,16213,0.96,7.91,3,7240,63032,0.001,3.729526497409097e-05,62940,0.29294179752469063
-1.0419627500000002,16233,0.96,7.95,3,7250,63110,0.001,8.318711843458004e-05,63018,0.2864574151379721
-1.04521666,16253,0.96,7.95,3,7260,63186,0.001,4.040036264996161e-05,63096,0.29092621244490147
-1.0380739799999998,16271,0.95,7.81,3,7270,63258,0.001,4.1671613325888755e-05,63167,0.2786657750606537
-1.02998034,16290,0.95,7.71,3,7280,63330,0.001,4.232262411581663e-05,63239,0.28830242653687793
-1.0069103000000001,16308,0.95,7.51,3,7290,63399,0.001,6.61775640245261e-05,63307,0.29023138114384245
-1.00864366,16330,0.96,7.56,3,7300,63484,0.001,3.273750803600706e-05,63391,0.2873852103948593
-0.9927737700000001,16348,0.96,7.51,3,7310,63555,0.001,4.232142107087254e-05,63465,0.2970383082117353
-1.00118912,16368,0.96,7.48,3,7320,63632,0.001,5.779032881036983e-05,63540,0.28682418167591095
-0.9949942899999997,16387,0.96,7.5,3,7330,63705,0.001,4.5972332979242005e-05,63613,0.2915516048669815
-0.99273223,16408,0.97,7.55,3,7340,63787,0.001,3.7026446079835296e-05,63694,0.28753331303596497
-0.99169752,16431,0.97,7.66,3,7350,63876,0.001,6.395554037925859e-05,63774,0.2874785913870885
-0.9920289800000001,16451,0.97,7.67,3,7360,63953,0.001,5.240343671175651e-05,63861,0.2938632922513144
-1.00050818,16473,0.98,7.8,3,7370,64038,0.001,5.0599991845956537e-05,63946,0.28890917003154754
-1.00191396,16491,0.97,7.8,3,7380,64110,0.001,6.739735727023799e-05,64023,0.29900434240698814
-1.00439089,16509,0.96,7.78,3,7390,64177,0.001,4.3625380890767294e-05,64084,0.2742324256234699
-1.00125072,16528,0.96,7.7,3,7400,64254,0.001,7.014079756118008e-05,64163,0.3050123155117035
-1.00852217,16551,0.97,7.88,3,7410,64343,0.001,4.020060191578523e-05,64252,0.2735278457403183
-1.00953778,16573,0.96,7.97,3,7420,64429,0.001,3.752757720576483e-05,64337,0.28450366854667664
-1.0216283400000001,16593,0.97,8.0,3,7430,64505,0.001,2.8580091338881175e-05,64415,0.29024966433644295
-1.01891744,16613,0.97,7.96,3,7440,64583,0.001,6.450467844842933e-05,64491,0.291772086173296
-1.03719893,16637,0.97,8.0,3,7450,64676,0.001,4.385608758639137e-05,64585,0.282370638102293
-1.02531475,16656,0.97,7.95,3,7460,64748,0.001,7.344286973420822e-05,64656,0.29176852852106094
-1.01163588,16675,0.97,7.83,3,7470,64821,0.001,4.1982427319453564e-05,64731,0.28816595176855725
-1.0180198699999998,16695,0.98,7.89,3,7480,64899,0.001,3.2281952674869295e-05,64807,0.28870196640491486
-1.0280132399999997,16715,0.99,7.99,3,7490,64976,0.001,3.6184690023739154e-05,64883,0.2870903951781137
-1.0202939599999998,16735,0.99,8.01,3,7500,65055,0.001,3.5317611296444996e-05,64964,0.2957349291869572
-1.02687958,16756,0.99,7.92,3,7510,65135,0.001,2.9649434711447815e-05,65043,0.2887609236770206
-1.00960547,16775,1.0,7.79,3,7520,65208,0.001,3.7943473898849334e-05,65116,0.29449915513396263
-1.0095215499999999,16796,1.0,7.85,3,7530,65290,0.001,6.166156942656796e-05,65198,0.28908840247562956
-1.0112886100000003,16816,1.0,7.87,3,7540,65370,0.001,4.971830048816628e-05,65279,0.3045027032494545
-1.00390056,16836,0.99,7.72,3,7550,65448,0.001,0.00010727951199182176,65358,0.2817868845803397
-1.0240753400000002,16858,0.99,7.84,3,7560,65532,0.001,6.204080653498585e-05,65438,0.28404030203819275
-1.02725968,16879,0.99,7.93,3,7570,65614,0.001,4.3561010534176604e-05,65522,0.282545280456543
-1.0207139,16899,0.99,7.92,3,7580,65691,0.001,7.968904693760643e-05,65600,0.28408544404166086
-1.02160265,16919,0.99,7.93,3,7590,65769,0.001,5.144192514957727e-05,65679,0.29889663202422007
-1.02460247,16940,0.99,7.94,3,7600,65849,0.001,4.955762915415107e-05,65757,0.2876475900411606
-1.0191569400000002,16961,0.99,7.95,3,7610,65930,0.001,4.024047787728099e-05,65839,0.2777980864048004
-1.01970084,16981,0.99,8.0,3,7620,66008,0.001,2.9796767194056883e-05,65913,0.2887414055211203
-1.0235972100000001,17002,0.99,7.97,3,7630,66087,0.001,0.0001315211650632721,65996,0.28670562165124075
-1.01119546,17022,0.99,7.94,3,7640,66164,0.001,8.783474049778306e-05,66073,0.293053712695837
-1.0105192,17042,1.0,7.97,3,7650,66245,0.001,3.354361092533509e-05,66153,0.29077010229229927
-1.01115364,17062,1.0,7.87,3,7660,66319,0.001,3.289991885443063e-05,66225,0.28332896530628204
-1.01659031,17081,1.0,7.79,3,7670,66393,0.001,3.1370268516184296e-05,66303,0.29129431396722794
