time/episodes,train/actor_loss,rollout/ep_len_mean,time/fps,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/total_timesteps,rollout/success_rate
21220,0.22703586731638228,9.17,4,53815,0.001,-0.69124863,225420,3.999500157598439e-06,225527,1.0
21230,0.23188846026148116,10.07,4,53861,0.001,-0.71050751,225608,9.536962871996885e-06,225716,0.99
21240,0.22810417227447033,10.05,4,53882,0.001,-0.70559547,225703,1.1245150346894661e-05,225807,0.99
21250,0.23340360158019596,10.02,4,53904,0.001,-0.7021762200000002,225792,3.330179929940237e-06,225899,0.99
21260,0.225396760485389,10.04,4,53926,0.001,-0.70770685,225886,8.184976980952673e-06,225990,0.99
21270,0.2207378645737966,10.03,4,53949,0.001,-0.7090573000000002,225981,1.2226822453461258e-05,226084,0.99
21280,0.2324860580265522,10.27,4,53974,0.001,-0.7432875900000002,226082,3.1846516170238225e-05,226190,0.99
21290,0.2293216950363583,10.43,4,53998,0.001,-0.7579500899999999,226185,3.704696407819736e-06,226291,0.99
21300,0.22470836476846176,10.47,4,54022,0.001,-0.76391848,226284,4.891629797301985e-06,226391,0.99
21310,0.2248080207241906,10.35,4,54042,0.001,-0.7458107799999999,226371,3.590113060959589e-06,226474,0.99
21320,0.22357743419706821,10.5,4,54066,0.001,-0.7640465699999999,226469,7.319984376863431e-06,226577,0.99
21330,0.23037241275111833,9.55,4,54088,0.001,-0.74527106,226565,1.3567473862015808e-05,226671,1.0
21340,0.22568760646714103,9.5,4,54109,0.001,-0.7382291400000001,226653,3.516724619758962e-06,226757,1.0
21350,0.22359740734100342,9.5,4,54131,0.001,-0.7372481300000001,226743,5.355272170011934e-06,226849,1.0
21360,0.2201175183057785,9.54,4,54153,0.001,-0.74396593,226840,3.171557955283788e-06,226944,1.0
21370,0.22849311530590058,9.52,4,54175,0.001,-0.73700958,226928,4.759816783916904e-06,227036,1.0
21380,0.22956110537052155,9.45,4,54199,0.001,-0.7283072199999999,227028,2.767123066860222e-06,227135,1.0
21390,0.22818955991949355,9.35,4,54221,0.001,-0.72337471,227121,1.0855742792565642e-05,227226,1.0
21400,0.22895409613847734,9.31,4,54244,0.001,-0.7191290499999999,227218,6.490979126283492e-06,227322,1.0
21410,0.23046565800905228,9.38,4,54265,0.001,-0.7298464599999999,227307,4.310119095407572e-06,227412,1.0
21420,0.23729492127895355,9.36,4,54289,0.001,-0.72817182,227406,4.076646969224385e-05,227513,1.0
21430,0.22743789520528582,9.35,4,54312,0.001,-0.7285802600000001,227500,5.43272148610817e-06,227606,1.0
21440,0.2210512770847841,9.4,4,54333,0.001,-0.73480677,227592,3.020459871549974e-06,227697,1.0
21450,0.22144594229757786,9.36,4,54355,0.001,-0.7284441199999998,227682,4.171896989646484e-06,227785,1.0
21460,0.23145066743547266,9.36,4,54377,0.001,-0.7255807400000002,227774,5.841110950396714e-06,227880,1.0
21470,0.22243535766998926,9.39,4,54400,0.001,-0.7334619600000001,227870,3.024066063517239e-05,227975,1.0
21480,0.22453245355023277,9.37,4,54423,0.001,-0.7290036699999999,227966,6.166344064695295e-05,228072,1.0
21490,0.22289662725395626,9.41,4,54446,0.001,-0.7303094200000001,228061,5.830590832071418e-06,228167,1.0
21500,0.22652376239950006,9.39,4,54468,0.001,-0.7277419099999999,228156,3.63655428000956e-06,228261,1.0
21510,0.22061504754755232,9.4,4,54490,0.001,-0.7277980799999999,228246,4.8469668172401725e-06,228352,1.0
21520,0.22733849074159349,9.33,4,54512,0.001,-0.71726107,228338,3.3441968168647563e-06,228446,1.0
21530,0.22695895433425903,9.35,4,54535,0.001,-0.7195116999999999,228436,5.2646732683570004e-06,228541,1.0
21540,0.23199473487006295,9.45,4,54559,0.001,-0.7351003100000001,228534,5.555644444636225e-06,228642,1.0
21550,0.2220066719584995,9.52,4,54582,0.001,-0.7422661199999999,228630,2.9625819782571248e-06,228737,1.0
21560,0.22141172923147678,9.46,4,54603,0.001,-0.73476919,228721,3.885759070954009e-06,228826,1.0
21570,0.2320001231772559,9.44,4,54625,0.001,-0.7278949400000001,228814,6.509914341482467e-05,228919,1.0
21580,0.2310799840423796,10.4,4,54671,0.001,-0.7440198100000001,229004,5.313980182108935e-06,229112,0.99
21590,0.23051376369866458,11.3,4,54716,0.001,-0.7586175199999999,229194,4.776661543556574e-06,229297,0.98
21600,0.22379004334410033,11.33,4,54739,0.001,-0.7619072499999998,229290,4.297183617533544e-06,229394,0.98
21610,0.23198887147009373,11.39,4,54761,0.001,-0.7746040300000001,229383,6.611621074625873e-06,229491,0.98
21620,0.22727869238172257,11.34,4,54783,0.001,-0.7653183600000001,229475,4.9716258802488615e-06,229580,0.98
21630,0.22796333498424953,11.3,4,54805,0.001,-0.7579046299999999,229563,4.615947040696887e-06,229671,0.98
21640,0.23113436996936798,11.22,4,54827,0.001,-0.7473109000000002,229660,4.584478372433094e-06,229764,0.98
21650,0.22093860379287175,12.06,4,54870,0.001,-0.75446383,229840,1.3238419991726655e-05,229943,0.97
21660,0.21799380535429175,12.11,4,54892,0.001,-0.76183493,229932,6.223205921494148e-06,230037,0.97
21670,0.22521686553955078,13.03,4,54936,0.001,-0.7646457999999999,230115,9.47985362082753e-06,230222,0.96
21680,0.23792272806167603,12.01,4,54958,0.001,-0.74072592,230209,7.140125100184898e-06,230313,0.97
21690,0.2266360173622767,10.99,4,54978,0.001,-0.7141985000000001,230291,6.5486990984532494e-06,230396,0.98
21700,0.22270145639777184,11.0,4,55001,0.001,-0.7147970000000001,230390,5.631168486767517e-06,230494,0.98
21710,0.23057874398572104,10.96,4,55023,0.001,-0.70790122,230482,5.4798440487502376e-06,230587,0.98
21720,0.21891474227110544,11.02,4,55046,0.001,-0.72023445,230575,9.982163697309767e-06,230682,0.98
21730,0.2254314443894795,10.96,4,55066,0.001,-0.7144606899999999,230662,6.1929015048787865e-06,230767,0.98
21740,0.22895195944742722,10.97,4,55089,0.001,-0.7124426599999998,230753,5.597011853420884e-06,230861,0.98
21750,0.22416985221207142,10.06,4,55110,0.001,-0.69808097,230844,6.206876577152798e-06,230949,0.99
21760,0.23369656316936016,10.04,4,55132,0.001,-0.6967020799999999,230936,6.797590344831406e-06,231041,0.99
21770,0.22391494837674228,9.18,4,55155,0.001,-0.70184384,231032,5.353101827991353e-06,231140,1.0
21780,0.22036390668816036,9.23,4,55178,0.001,-0.7093761999999999,231131,6.905993132022559e-06,231236,1.0
21790,0.23247795552015305,9.36,4,55201,0.001,-0.7268762199999999,231225,4.474375259633234e-06,231332,1.0
21800,0.22739342125979337,9.36,4,55224,0.001,-0.7268894100000002,231326,5.238848623114543e-06,231430,1.0
21810,0.21804869837231106,9.33,4,55246,0.001,-0.7208141400000001,231414,5.3341499197914445e-06,231520,1.0
21820,0.22292579168623144,9.24,4,55266,0.001,-0.7027286199999999,231501,9.190826982706891e-06,231606,1.0
21830,0.22408907363812128,9.41,4,55291,0.001,-0.7268091299999999,231603,4.165685709267564e-06,231708,1.0
21840,0.22668330743908882,9.4,4,55313,0.001,-0.7286733,231695,5.105999747456735e-06,231801,1.0
21850,0.22858470678329468,9.47,4,55336,0.001,-0.7389266999999998,231788,7.789976128454631e-06,231896,1.0
21860,0.2276240736246109,9.47,4,55358,0.001,-0.73602962,231881,7.735717900914096e-06,231988,1.0
21870,0.2280338853597641,9.4,4,55380,0.001,-0.7280238800000001,231974,8.799434067441324e-06,232080,1.0
21880,0.2301580347120762,9.36,4,55402,0.001,-0.7252361600000001,232069,5.245602343014373e-06,232172,1.0
21890,0.22924438367287317,9.39,4,55425,0.001,-0.7288590300000002,232168,3.4799060036524074e-06,232271,1.0
21900,0.22181858784622616,9.35,4,55447,0.001,-0.72517192,232260,1.1486286742486604e-05,232365,1.0
21910,0.21863924463589987,10.34,4,55493,0.001,-0.7478900399999999,232447,1.3823048599685231e-05,232554,0.99
21920,0.24423633702099323,10.38,4,55514,0.001,-0.7564094700000001,232537,4.725832866370183e-06,232644,0.99
21930,0.22753532826900483,12.12,4,55579,0.001,-0.7668607499999999,232815,4.911682776764792e-06,232920,0.97
21940,0.23361432055632272,12.16,4,55602,0.001,-0.7714604599999998,232910,3.6913259672625523e-06,233017,0.97
21950,0.2253388570887702,12.11,4,55623,0.001,-0.76551706,233003,5.284910558397574e-05,233107,0.97
21960,0.22568939129511514,12.21,4,55647,0.001,-0.7789240799999999,233104,4.946633756238346e-06,233209,0.97
21970,0.2359689325094223,12.3,4,55671,0.001,-0.7957326200000001,233202,5.544783334698877e-06,233310,0.97
21980,0.21603539450602097,12.35,4,55694,0.001,-0.79681214,233304,7.854654003577624e-06,233407,0.97
21990,0.22466555450643813,12.28,4,55716,0.001,-0.78707259,233392,8.373304873592652e-06,233499,0.97
22000,0.21634595220287642,12.37,4,55740,0.001,-0.8013737900000001,233494,1.508854847998009e-05,233602,0.97
22010,0.23084604740142822,11.55,4,55766,0.001,-0.8008407099999999,233603,6.124438287871372e-06,233709,0.98
22020,0.2253995963505336,11.66,4,55790,0.001,-0.8144502799999997,233704,8.342912613963044e-06,233810,0.98
22030,0.2164685300418309,9.83,4,55812,0.001,-0.78880618,233797,7.667069764595777e-06,233903,1.0
22040,0.23604480624198915,9.79,4,55834,0.001,-0.78250976,233892,4.6698873120476495e-06,233996,1.0
22050,0.2323395773768425,9.82,4,55856,0.001,-0.7875086900000001,233981,3.5328768944964396e-06,234089,1.0
22060,0.2217344327105416,9.79,4,55880,0.001,-0.78719852,234083,5.5069128342842705e-06,234188,1.0
22070,0.228504554791884,9.65,4,55901,0.001,-0.76377139,234171,4.766858472232178e-06,234275,1.0
22080,0.22601299732923508,9.65,4,55924,0.001,-0.7638800299999998,234266,4.560371402817509e-05,234372,1.0
22090,0.23342925310134888,10.02,4,55955,0.001,-0.76289483,234393,8.545335276721744e-06,234501,0.99
22100,0.2242022944348199,9.85,4,55975,0.001,-0.7359505799999999,234479,4.425937374565235e-06,234587,0.99
22110,0.22983771988323756,9.69,4,55997,0.001,-0.7195486199999999,234570,7.5054812701377415e-06,234678,0.99
22120,0.22566964545033194,9.62,4,56020,0.001,-0.71044378,234667,6.213886515318088e-06,234772,0.99
22130,0.23084919154644012,9.57,4,56041,0.001,-0.7050561099999999,234756,1.3831558362653595e-05,234860,0.99
22140,0.22015245109796525,9.53,4,56062,0.001,-0.70141932,234846,4.656500289001997e-06,234949,0.99
22150,0.218688091263175,9.36,4,56080,0.001,-0.6731638099999999,234922,1.0963391218865581e-05,235025,0.99
22160,0.2272097042628697,9.3,4,56103,0.001,-0.6684873800000001,235014,2.5188428480760194e-06,235118,0.99
22170,0.22853241860866547,9.29,4,56123,0.001,-0.6665048,235101,1.9674947712441542e-05,235204,0.99
22180,0.22804056107997894,9.3,4,56146,0.001,-0.67054486,235195,1.7637917339512072e-05,235302,0.99
22190,0.22000976279377937,9.02,4,56170,0.001,-0.6813926700000001,235296,4.227822254658046e-06,235403,1.0
22200,0.21934303641319275,8.97,4,56190,0.001,-0.6726120100000001,235381,4.142449824939831e-06,235484,1.0
22210,0.22737529873847961,8.94,4,56211,0.001,-0.66118477,235466,5.233666074259831e-06,235572,1.0
22220,0.22545160759579053,8.94,4,56233,0.001,-0.66513821,235561,4.041635313776417e-06,235666,1.0
22230,0.22774046117609198,9.0,4,56255,0.001,-0.6738253099999999,235653,5.5519381021440495e-06,235760,1.0
22240,0.22116038067774338,9.08,4,56279,0.001,-0.68731984,235750,5.075980425317539e-06,235857,1.0
22250,0.22573086483912033,9.27,4,56301,0.001,-0.71509205,235849,4.5918978189134085e-06,235952,1.0
22260,0.23023928024552084,9.28,4,56324,0.001,-0.7103983199999999,235943,1.2542186430602504e-05,236046,1.0
22270,0.2256701754199134,9.37,4,56347,0.001,-0.7240183900000002,236035,8.046732647118108e-06,236141,1.0
22280,0.21850391228993735,9.35,4,56369,0.001,-0.7217384399999999,236130,4.259183570967353e-06,236237,1.0
22290,0.22366911714727228,9.29,4,56392,0.001,-0.71417032,236226,1.4298185264620274e-05,236332,1.0
22300,0.22604288284977278,9.47,4,56415,0.001,-0.7409653900000001,236323,8.87313082860904e-06,236431,1.0
22310,0.23016356552640596,9.59,4,56439,0.001,-0.76316142,236425,2.590521247232876e-05,236531,1.0
22320,0.23109191520647568,9.6,4,56462,0.001,-0.76282122,236520,4.176306767724534e-06,236626,1.0
22330,0.22791931927204132,9.64,4,56486,0.001,-0.76713298,236618,5.75840607552891e-06,236724,1.0
22340,0.22327288849787277,9.66,4,56509,0.001,-0.7693492800000001,236717,7.527305776668734e-06,236823,1.0
22350,0.22407774130503336,9.64,4,56532,0.001,-0.76798148,236811,4.725360188078614e-06,236916,1.0
22360,0.22934066421455807,9.63,4,56554,0.001,-0.76551194,236901,0.00012215913582420198,237009,1.0
22370,0.21985559165477753,9.65,4,56577,0.001,-0.7622163399999999,237000,4.4591764094548125e-06,237106,1.0
22380,0.22893481204907098,9.58,4,56599,0.001,-0.75402417,237091,4.83185816998836e-05,237195,1.0
22390,0.2265621691942215,9.6,4,56622,0.001,-0.75729264,237188,1.4392975572263822e-05,237292,1.0
22400,0.2218366414308548,9.45,4,56642,0.001,-0.73368767,237273,9.603730813978472e-06,237376,1.0
22410,0.22612188756465912,9.47,4,56666,0.001,-0.73829467,237370,4.406593347994203e-06,237478,1.0
22420,0.22853205420754172,9.45,4,56689,0.001,-0.7352779199999999,237468,2.0603113729190557e-05,237571,1.0
22430,0.23081971975890073,9.53,4,56714,0.001,-0.7476145399999998,237569,1.0910367419373044e-05,237677,1.0
22440,0.22305481632550558,10.39,4,56758,0.001,-0.7507443099999999,237758,8.970365873513705e-06,237862,0.99
22450,0.22560079395771027,10.34,4,56779,0.001,-0.73985495,237846,5.384927330201858e-06,237950,0.99
22460,0.22442701905965806,10.37,4,56802,0.001,-0.7435033699999998,237941,5.478135699377163e-06,238046,0.99
22470,0.23119889034165275,10.4,4,56826,0.001,-0.7479454400000001,238042,1.551628429297125e-05,238146,0.99
22480,0.22006596438586712,10.42,4,56848,0.001,-0.7486993000000001,238133,7.892255723618291e-06,238237,0.99
22490,0.2341945707798004,10.48,4,56872,0.001,-0.7564645999999999,238234,5.248268280411139e-06,238340,0.99
22500,0.2226123200221495,10.52,4,56893,0.001,-0.7667552799999998,238325,4.673264604868812e-06,238428,0.99
22510,0.22101084142923355,10.4,4,56914,0.001,-0.74811757,238414,2.2795740733272396e-05,238518,0.99
22520,0.22244938124309888,11.33,4,56959,0.001,-0.75672629,238598,6.450490301093933e-06,238704,0.98
22530,0.22556863183324988,11.22,4,56982,0.001,-0.7437760200000001,238696,4.4328923277961705e-06,238799,0.98
22540,0.21632239435400283,10.24,4,57003,0.001,-0.72466015,238780,6.700817428801591e-06,238886,0.99
22550,0.23012687414884567,10.26,4,57024,0.001,-0.7291375900000001,238870,6.585449591511861e-06,238976,0.99
22560,0.2387186899781227,10.3,4,57048,0.001,-0.7340589299999999,238970,6.164370915939799e-06,239076,0.99
22570,0.23256894946098328,10.25,4,57071,0.001,-0.73135842,239065,5.2130937027478855e-06,239171,0.99
22580,0.21795525153477988,10.21,4,57091,0.001,-0.7278184,239152,9.124897739335816e-06,239258,0.99
22590,0.23576285069187483,10.07,4,57113,0.001,-0.7112287399999999,239244,1.3244844884259995e-05,239347,0.99
22600,0.2282492626797069,10.19,4,57136,0.001,-0.72653811,239342,6.554051816982048e-06,239447,0.99
22610,0.23103878200054168,10.19,4,57157,0.001,-0.72361318,239430,5.569846734942985e-06,239537,0.99
22620,0.22993197962641715,10.18,4,57201,0.001,-0.7217544799999999,239618,1.0618768674248714e-05,239722,0.99
22630,0.23089498579502105,10.21,4,57224,0.001,-0.7223773300000002,239716,7.456929665750067e-06,239820,0.99
22640,0.2323255010626533,10.24,4,57246,0.001,-0.7250772699999999,239806,5.375565044894095e-06,239910,0.99
22650,0.22950389608740807,10.26,4,57268,0.001,-0.73002047,239898,7.741493050161807e-06,240002,0.99
22660,0.22725178727081843,10.05,4,57287,0.001,-0.70497267,239975,8.559697887124327e-06,240081,0.99
22670,0.22713833099061792,10.05,4,57309,0.001,-0.7027531899999999,240071,8.817694627148079e-06,240176,0.99
22680,0.21635124418470594,10.15,4,57332,0.001,-0.7162492500000001,240166,3.7964564904137255e-06,240273,0.99
22690,0.22744865715503693,10.24,4,57356,0.001,-0.7253969799999999,240266,6.466252342660381e-06,240371,0.99
22700,0.21520567312836647,10.14,4,57377,0.001,-0.7128993899999999,240358,4.125898243501069e-06,240461,0.99
22710,0.23106493949890136,10.19,4,57400,0.001,-0.72301515,240448,3.584318869798153e-06,240556,0.99
22720,0.23120937744776407,9.34,4,57424,0.001,-0.7271289500000002,240552,5.216204840507999e-06,240656,1.0
22730,0.23230510679158298,9.38,4,57447,0.001,-0.7348367900000001,240652,5.298412568002029e-06,240758,1.0
22740,0.23158718397219977,9.31,4,57467,0.001,-0.72360775,240738,4.142906846027472e-06,240841,1.0
22750,0.23297719657421112,9.19,4,57486,0.001,-0.7046454700000001,240818,4.738795395395654e-06,240921,1.0
22760,0.23525643721222878,9.29,4,57507,0.001,-0.71825024,240907,3.6077459810712753e-06,241010,1.0
22770,0.23060755307475725,9.3,4,57530,0.001,-0.7254843999999998,240998,4.672263798966014e-06,241106,1.0
22780,0.2346919427315394,9.32,4,57554,0.001,-0.7272736500000001,241100,4.993072944140901e-06,241205,1.0
22790,0.2210625447332859,9.3,4,57577,0.001,-0.7291852600000002,241193,9.293124008991072e-06,241301,1.0
22800,0.22787164790289743,9.24,4,57597,0.001,-0.71803478,241282,7.1582570464150715e-06,241385,1.0
22810,0.23211019734541574,9.25,4,57620,0.001,-0.7194017199999999,241375,4.19540994774555e-06,241481,1.0
22820,0.22903339117765426,9.21,4,57643,0.001,-0.7099813500000001,241471,9.571743953529222e-06,241577,1.0
22830,0.22395671691213334,9.05,4,57664,0.001,-0.6863568499999999,241558,5.627980337002165e-06,241663,1.0
22840,0.22296402071203505,10.07,4,57708,0.001,-0.7136439,241744,6.6527746379766284e-06,241848,0.99
22850,0.23516709889684403,10.2,4,57730,0.001,-0.7331994099999999,241834,1.5172021254069737e-05,241941,0.99
22860,0.23380081190003288,10.22,4,57752,0.001,-0.73352584,241927,3.3203765118135684e-06,242032,0.99
22870,0.22810509665445847,11.05,4,57794,0.001,-0.73446754,242106,4.46644546834498e-06,242211,0.98
22880,0.22811669235428175,11.05,4,57818,0.001,-0.73305164,242202,1.623387458948855e-05,242310,0.98
22890,0.22631681896746159,10.94,4,57839,0.001,-0.7132058500000003,242291,6.27489194471309e-06,242395,0.98
22900,0.2206210009753704,11.03,4,57861,0.001,-0.72728875,242382,6.534825729431759e-06,242488,0.98
22910,0.22507224082946778,11.03,4,57884,0.001,-0.7242137399999998,242478,6.363487773342058e-06,242584,0.98
22920,0.2364045437425375,11.91,4,57928,0.001,-0.7248314100000002,242664,4.772499977434563e-06,242768,0.97
22930,0.22450188547372818,13.0,4,57974,0.001,-0.75898203,242856,4.882480357082386e-06,242963,0.96
22940,0.2170414129892985,12.0,4,57995,0.001,-0.7358902399999999,242943,6.586139761566301e-06,243048,0.97
22950,0.22524725578048013,12.06,4,58018,0.001,-0.7446620999999999,243040,1.1019034156395884e-05,243147,0.97
22960,0.2311504241079092,12.05,4,58040,0.001,-0.7451540000000001,243132,5.151045087359307e-06,243237,0.97
22970,0.21890347202618918,11.33,4,58065,0.001,-0.7576839900000002,243237,1.7819918449883215e-05,243344,0.98
22980,0.2301874431696805,11.31,4,58088,0.001,-0.75778036,243333,2.251752266602125e-05,243441,0.98
22990,0.21987901763482529,11.45,4,58112,0.001,-0.7733786899999998,243437,1.0351666002282979e-05,243540,0.98
23000,0.22891241853887384,11.54,4,58136,0.001,-0.7865965499999998,243537,5.92432237764032e-06,243642,0.98
23010,0.22587686777114868,11.54,4,58159,0.001,-0.7849824200000001,243631,9.028543274780532e-06,243738,0.98
23020,0.22316311796506247,10.63,4,58182,0.001,-0.78106566,243727,6.867075601096278e-06,243831,0.99
23030,0.2317153298192554,9.53,4,58202,0.001,-0.7475180800000001,243811,1.3175456186015961e-05,243916,1.0
23040,0.22738190491994223,9.59,4,58223,0.001,-0.7469824299999999,243904,2.3852381648086724e-05,244007,1.0
23050,0.23050931521824428,9.52,4,58245,0.001,-0.73673951,243992,4.851146318937286e-06,244099,1.0
23060,0.22215511756283896,9.55,4,58268,0.001,-0.7385351400000001,244087,8.977885824736274e-06,244192,1.0
23070,0.23411781092484793,9.35,4,58288,0.001,-0.7074692600000002,244177,6.552790131940532e-06,244279,1.0
23080,0.22579085420478473,9.33,4,58311,0.001,-0.70483926,244271,7.669340985475257e-06,244374,1.0
23090,0.2221376895904541,9.28,4,58334,0.001,-0.70369736,244360,4.312050911418434e-05,244468,1.0
23100,0.2215457446873188,9.2,4,58356,0.001,-0.6884152599999999,244456,8.187165349227143e-06,244562,1.0
23110,0.22595077327319554,9.24,4,58380,0.001,-0.6985759300000001,244557,6.811689542830988e-06,244662,1.0
23120,0.22737726238038805,9.22,4,58402,0.001,-0.69564943,244647,4.9624550986967124e-06,244753,1.0
23130,0.2180072781112459,9.3,4,58424,0.001,-0.7059394799999998,244739,8.067924682109151e-06,244846,1.0
23140,0.226130997762084,9.3,4,58446,0.001,-0.7114540100000001,244830,2.5954714715226146e-05,244937,1.0
23150,0.22602126374840736,9.42,4,58471,0.001,-0.7262155,244934,2.0941035321205465e-05,245041,1.0
23160,0.22488577829466927,9.46,4,58494,0.001,-0.7307787600000002,245032,2.0080098288922778e-05,245138,1.0
23170,0.23060368125637373,9.56,4,58517,0.001,-0.7481671799999999,245128,5.838066385877028e-06,245235,1.0
23180,0.22856167786651188,9.54,4,58540,0.001,-0.743299,245225,1.0418384388483699e-05,245328,1.0
23190,0.23296074238088396,9.5,4,58561,0.001,-0.7389528200000001,245311,5.917825294293127e-06,245418,1.0
23200,0.22594964504241943,9.37,4,58580,0.001,-0.7248818900000003,245394,1.1042023788832012e-05,245499,1.0
23210,0.22716376930475235,9.25,4,58602,0.001,-0.7067646099999999,245483,1.2119096027163323e-05,245587,1.0
23220,0.22776128351688385,9.27,4,58624,0.001,-0.7125022900000001,245575,5.534928752901826e-06,245680,1.0
23230,0.22545169045527777,9.29,4,58647,0.001,-0.71546029,245668,9.196437152543998e-06,245775,1.0
23240,0.23633627407252789,9.23,4,58667,0.001,-0.7095846400000001,245756,6.318989932196928e-06,245860,1.0
23250,0.23712684214115143,9.1,4,58689,0.001,-0.6966311500000001,245844,9.462413200625717e-06,245951,1.0
23260,0.23136935532093048,10.02,4,58734,0.001,-0.71498812,246035,5.973098313916125e-06,246140,0.99
23270,0.22433583065867424,10.02,4,58757,0.001,-0.7141813400000001,246133,8.148366021032416e-06,246237,0.99
23280,0.22114367617501152,10.01,4,58779,0.001,-0.7145834799999998,246225,1.564379865865501e-05,246329,0.99
23290,0.22736271809447894,10.05,4,58802,0.001,-0.71767328,246320,5.426341451973051e-06,246423,0.99
23300,0.21884753182530403,10.16,4,58824,0.001,-0.7318028499999998,246408,5.318986893598776e-06,246515,0.99
23310,0.22912940382957458,10.14,4,58844,0.001,-0.72575451,246498,3.946699052903568e-06,246601,0.99
23320,0.2246002640042986,10.11,4,58866,0.001,-0.7205948999999998,246588,4.46603732078594e-06,246691,0.99
23330,0.2314437050372362,10.06,4,58887,0.001,-0.71133866,246678,4.551796536134134e-06,246781,0.99
23340,0.22514598444104195,10.08,4,58908,0.001,-0.71324635,246766,4.888145582526704e-06,246868,0.99
23350,0.23235782980918884,10.07,4,58930,0.001,-0.70835847,246854,1.4526457971442141e-05,246958,0.99
23360,0.22919274866580963,9.12,4,58952,0.001,-0.6889983099999999,246946,9.318676139476642e-06,247052,1.0
23370,0.23020597133371565,9.09,4,58975,0.001,-0.68460162,247043,5.641976081783974e-06,247146,1.0
23380,0.2285895012319088,9.17,4,58999,0.001,-0.69666867,247138,5.33817996029029e-06,247246,1.0
23390,0.22949643433094025,9.13,4,59020,0.001,-0.69280035,247230,7.350702787789487e-06,247336,1.0
23400,0.22921828428904215,9.17,4,59043,0.001,-0.6981318400000001,247325,1.2386382953385086e-05,247432,1.0
23410,0.22974218130111695,9.24,4,59065,0.001,-0.7102871000000001,247418,6.668511559837498e-06,247525,1.0
23420,0.22583721307190982,9.24,4,59087,0.001,-0.7106065100000001,247508,7.2203846353989896e-06,247615,1.0
23430,0.2290554866194725,10.15,4,59130,0.001,-0.7167207300000001,247690,5.4585408406637725e-06,247796,0.99
23440,0.23376721971564823,10.17,4,59151,0.001,-0.72015981,247782,6.917579311347153e-06,247885,0.99
23450,0.22809826120734214,11.07,4,59194,0.001,-0.72788405,247961,2.5342715371152736e-05,248065,0.98
23460,0.22937628999352455,11.03,4,59216,0.001,-0.7196572600000002,248047,1.8617268551679444e-05,248155,0.98
23470,0.23664783872663975,10.89,4,59235,0.001,-0.6987478700000002,248132,4.122568924458392e-06,248235,0.98
23480,0.22591078033049902,10.85,4,59258,0.001,-0.6842706,248227,1.2853419131412617e-05,248331,0.98
23490,0.2261165499687195,10.95,4,59282,0.001,-0.6960273000000001,248323,6.8897816845492345e-06,248431,0.98
23500,0.2388322287135654,10.86,4,59303,0.001,-0.6822496500000002,248414,6.575147987556799e-06,248518,0.98
23510,0.2205164898186922,10.92,4,59326,0.001,-0.6929535600000001,248509,1.0331369338700824e-05,248617,0.98
23520,0.2306199006058953,10.97,4,59349,0.001,-0.70021766,248604,1.1307259476531975e-05,248712,0.98
23530,0.23165722439686456,10.1,4,59371,0.001,-0.7012829699999998,248698,7.6027766150825e-06,248806,0.99
23540,0.21979523599147796,10.08,4,59392,0.001,-0.6990645300000001,248788,6.896221702845651e-06,248893,0.99
23550,0.2296303721765677,9.27,4,59416,0.001,-0.7081356500000001,248884,4.951327696289809e-06,248992,1.0
23560,0.21943078438440958,9.28,4,59437,0.001,-0.71222514,248979,8.920316342179527e-06,249083,1.0
23570,0.22460950762033463,9.47,4,59461,0.001,-0.7414764900000002,249075,4.263151504346752e-06,249182,1.0
23580,0.23609110925878798,9.42,4,59483,0.001,-0.74182555,249167,1.197474921355024e-05,249273,1.0
23590,0.2264750964111752,9.39,4,59506,0.001,-0.7408082899999999,249266,6.340928697075772e-06,249370,1.0
23600,0.23188790040356771,9.39,4,59527,0.001,-0.7415157199999999,249352,4.399763708663938e-06,249457,1.0
23610,0.2275009033354846,9.27,4,59548,0.001,-0.7218495899999999,249440,4.837532825066856e-06,249544,1.0
23620,0.23372201215137134,9.3,4,59571,0.001,-0.7220408300000001,249536,3.3709932681218064e-06,249642,1.0
23630,0.226075832139362,9.3,4,59594,0.001,-0.7208366900000001,249629,3.336467092264105e-06,249736,1.0
23640,0.23128704279661177,9.33,4,59615,0.001,-0.7260358099999997,249721,8.236164330810424e-06,249826,1.0
23650,0.22818028099007076,9.22,4,59636,0.001,-0.70480052,249810,5.395651164184932e-06,249914,1.0
23660,0.22604047507047653,9.2,4,59657,0.001,-0.7013119,249899,4.812557146275746e-06,250003,1.0
23670,0.22693372517824173,9.11,4,59678,0.001,-0.6867462200000002,249986,1.4730561133546871e-05,250093,1.0
23680,0.22489187270402908,9.13,4,59700,0.001,-0.6867365899999999,250078,1.7674045648163882e-05,250186,1.0
23690,0.22273140400648117,9.07,4,59722,0.001,-0.6779485500000001,250171,4.2131739974138325e-06,250277,1.0
23700,0.236290680244565,9.13,4,59744,0.001,-0.6869315400000001,250263,3.064055732693305e-06,250370,1.0
23710,0.22803953103721142,9.19,4,59766,0.001,-0.6965247800000001,250359,3.915804313692206e-05,250463,1.0
23720,0.22359421476721764,9.08,4,59786,0.001,-0.6846120599999999,250448,3.938903262223903e-06,250550,1.0
23730,0.23244259878993034,9.12,4,59810,0.001,-0.68837514,250544,9.5562267195722e-06,250648,1.0
