rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,time/episodes,rollout/success_rate,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
5.57,-0.68796815,57764,13834,4,8940,0.82,0.25475335121154785,0.001,9.214278406943777e-06,57662
5.63,-0.69208026,57825,13849,4,8950,0.83,0.24932090044021607,0.001,8.737946973269573e-06,57724
5.7,-0.7033340999999999,57883,13863,4,8960,0.84,0.25003882497549057,0.001,8.450077530142153e-06,57783
5.64,-0.6992709199999999,57936,13876,4,8970,0.82,0.24830661714076996,0.001,1.0519520913021552e-05,57834
5.62,-0.70079734,57991,13889,4,8980,0.82,0.24017297029495238,0.001,9.015275099955034e-06,57890
5.64,-0.70549507,58045,13902,4,8990,0.83,0.2568300664424896,0.001,1.9262198293290567e-05,57945
5.63,-0.70959017,58101,13915,4,9000,0.83,0.24948558807373047,0.001,1.392545018461533e-05,58001
5.47,-0.68823762,58151,13927,4,9010,0.81,0.23735714455445608,0.001,7.170893771520544e-06,58051
5.54,-0.6930785499999998,58211,13942,4,9020,0.82,0.24998511373996735,0.001,6.098774141113002e-06,58111
5.56,-0.7020149499999999,58270,13956,4,9030,0.81,0.2326335683465004,0.001,5.4018910304876044e-06,58174
5.65,-0.7019753500000001,58329,13970,4,9040,0.83,0.2519441545009613,0.001,1.080640413420042e-05,58229
5.63,-0.69587085,58388,13984,4,9050,0.83,0.2490282505750656,0.001,5.441826109138977e-06,58288
5.65,-0.69505213,58448,13999,4,9060,0.84,0.24475332030228206,0.001,9.019632476078446e-06,58349
5.69,-0.6959173899999999,58505,14013,4,9070,0.86,0.2380519136786461,0.001,7.771453207775872e-06,58405
5.72,-0.6919909600000002,58563,14026,4,9080,0.87,0.24135583639144897,0.001,1.627491483304766e-05,58464
5.75,-0.6953293600000001,58620,14040,4,9090,0.88,0.24149385392665862,0.001,1.2275666449568234e-05,58519
5.83,-0.6971247400000001,58684,14056,4,9100,0.88,0.24531850032508373,0.001,6.8736508467281965e-06,58588
5.81,-0.6957232099999999,58732,14067,4,9110,0.87,0.24716690679391226,0.001,8.637132143323672e-06,58636
5.75,-0.6975101600000001,58786,14080,4,9120,0.86,0.25039132684469223,0.001,6.003070211590966e-06,58687
5.72,-0.68915939,58842,14094,4,9130,0.86,0.23841080921036856,0.001,1.7033917694269413e-05,58741
5.73,-0.6944629299999999,58902,14108,4,9140,0.86,0.25975295901298523,0.001,6.097141294958419e-06,58801
5.82,-0.70634199,58970,14124,4,9150,0.87,0.25645420806748526,0.001,6.9005284655889095e-06,58870
5.83,-0.7083457000000002,59031,14139,4,9160,0.87,0.24492487949984415,0.001,8.6885683491086e-06,58930
5.75,-0.7026855300000002,59080,14151,4,9170,0.85,0.24623718219144003,0.001,1.0370145511322854e-05,58980
5.79,-0.7138874299999999,59142,14166,4,9180,0.85,0.24923624694347382,0.001,4.680654819821939e-06,59042
5.8,-0.7109192799999999,59200,14180,4,9190,0.86,0.24627160174506052,0.001,6.6908359518233084e-06,59101
5.68,-0.7007930100000002,59252,14192,4,9200,0.84,0.2501302398741245,0.001,6.061144915747718e-06,59151
5.79,-0.7178073400000001,59311,14206,4,9210,0.87,0.2412478948632876,0.001,6.649803178030804e-06,59211
5.88,-0.71924463,59374,14222,4,9220,0.88,0.24475145127092088,0.001,8.608856140719062e-06,59275
5.97,-0.7339369200000001,59439,14237,4,9230,0.9,0.2570901853697641,0.001,1.0436109083197412e-05,59338
6.0,-0.7400156699999999,59502,14252,4,9240,0.91,0.24178629517555236,0.001,5.5401105782948434e-06,59402
5.9,-0.7249009799999999,59560,14266,4,9250,0.9,0.2466543142994245,0.001,1.6604393446565762e-05,59461
5.88,-0.7164037600000001,59619,14280,4,9260,0.9,0.24969566613435745,0.001,2.0644843971240334e-05,59517
6.04,-0.7317239100000001,59684,14296,4,9270,0.93,0.24476449617317744,0.001,5.849783065059455e-06,59584
5.97,-0.7354226799999999,59739,14309,4,9280,0.9,0.24908308046204702,0.001,4.283246978177756e-06,59643
6.0,-0.7435944400000003,59800,14324,4,9290,0.89,0.2465849667787552,0.001,5.901941676711431e-06,59699
6.04,-0.74810188,59856,14338,4,9300,0.9,0.2447692688022341,0.001,1.0142796522164385e-05,59760
6.01,-0.7363589399999999,59912,14351,4,9310,0.9,0.25112833082675934,0.001,1.0423434105177876e-05,59812
5.92,-0.73259419,59966,14364,4,9320,0.89,0.23824557413657507,0.001,1.0105499313795008e-05,59870
5.85,-0.7230984600000001,60024,14378,4,9330,0.87,0.24533566646277905,0.001,7.187750384218816e-06,59924
5.76,-0.7145837199999999,60078,14391,4,9340,0.85,0.2513885547717412,0.001,5.0308940444665495e-06,59977
5.75,-0.7215623,60135,14405,4,9350,0.84,0.24105866040502275,0.001,5.196054709293614e-06,60039
5.63,-0.7136328500000001,60182,14416,4,9360,0.82,0.24841174483299255,0.001,6.485064204753144e-06,60083
5.52,-0.7030341700000001,60236,14429,4,9370,0.8,0.2466312696536382,0.001,6.478728702556206e-06,60136
5.52,-0.69318537,60291,14442,4,9380,0.81,0.2431839977701505,0.001,7.220598490675911e-06,60191
5.45,-0.68347622,60345,14455,4,9390,0.8,0.24763936996459962,0.001,1.1919525786652229e-05,60249
5.41,-0.67938622,60397,14468,4,9400,0.8,0.2504534622033437,0.001,5.864728488328789e-06,60296
5.26,-0.6716799299999999,60438,14478,4,9410,0.77,0.25736794372399646,0.001,6.935745886949007e-06,60342
5.34,-0.6787456399999999,60500,14493,4,9420,0.78,0.24682327679225377,0.001,5.679218832353529e-06,60404
5.36,-0.6740620199999999,60560,14507,4,9430,0.79,0.24159789582093558,0.001,1.3848090172056496e-05,60461
5.49,-0.6802560700000001,60627,14523,4,9440,0.81,0.24808387458324432,0.001,5.366219435624468e-06,60526
5.49,-0.6745030700000001,60684,14537,4,9450,0.81,0.2548407316207886,0.001,6.793994771214784e-06,60584
5.6,-0.68540077,60742,14551,4,9460,0.83,0.24841071416934332,0.001,7.93602741093006e-06,60641
5.64,-0.6898237600000001,60800,14565,4,9470,0.83,0.2529730647802353,0.001,5.478733555719373e-06,60699
5.68,-0.6955986900000001,60859,14579,4,9480,0.84,0.2522030249238014,0.001,6.466016429840238e-06,60758
5.78,-0.697923,60923,14594,4,9490,0.86,0.247877014534814,0.001,7.55603196012089e-06,60823
5.83,-0.7074753300000001,60980,14608,4,9500,0.86,0.24864158779382706,0.001,6.869826999415333e-06,60884
5.95,-0.71405001,61033,14621,4,9510,0.88,0.25901567723069874,0.001,5.762012083973137e-06,60934
5.96,-0.7182416400000001,61096,14636,4,9520,0.88,0.24152784262384688,0.001,8.98671292556433e-06,60996
5.97,-0.7270391799999999,61157,14651,4,9530,0.89,0.2512643138567607,0.001,7.527048334547241e-06,61055
5.84,-0.71430446,61211,14664,4,9540,0.87,0.24118347465991974,0.001,4.866524022872909e-06,61110
5.78,-0.7084262699999998,61262,14676,4,9550,0.86,0.2518363371491432,0.001,5.547710240231633e-06,61166
5.7,-0.7039636899999999,61312,14688,4,9560,0.84,0.24871898336069925,0.001,4.903340141027002e-06,61212
5.73,-0.7018283000000001,61373,14703,4,9570,0.86,0.24949662387371063,0.001,4.437989576087732e-06,61273
5.68,-0.6945014999999999,61427,14716,4,9580,0.85,0.2433299481868744,0.001,7.288680171768646e-06,61325
5.64,-0.69402527,61487,14730,4,9590,0.84,0.2515133044549397,0.001,2.0740301806654315e-05,61387
5.7,-0.69256761,61550,14745,4,9600,0.86,0.24604198975222452,0.001,6.0705924949745945e-06,61450
5.73,-0.6982720099999998,61606,14759,4,9610,0.86,0.2428543210029602,0.001,1.0491027296666289e-05,61505
5.73,-0.6903839800000001,61669,14774,4,9620,0.86,0.24352740496397018,0.001,6.9844040808675345e-06,61569
5.63,-0.6804585400000001,61720,14786,4,9630,0.83,0.24769199320248195,0.001,6.880850443329629e-06,61624
5.67,-0.68740789,61778,14800,4,9640,0.83,0.2396388202905655,0.001,5.780614791157339e-06,61682
5.8,-0.6985351300000001,61842,14816,4,9650,0.86,0.261926310757796,0.001,9.689168791737757e-06,61741
5.94,-0.7155304000000001,61906,14831,4,9660,0.89,0.2522962749004364,0.001,5.7278887652501e-06,61806
5.99,-0.71923821,61972,14847,4,9670,0.89,0.2573346878801073,0.001,6.779061550332699e-06,61871
6.05,-0.72269565,62032,14861,4,9680,0.9,0.24194039156039557,0.001,4.108450828728867e-06,61932
6.02,-0.7193703699999999,62089,14875,4,9690,0.89,0.24981306493282318,0.001,1.515704252597061e-05,61987
6.06,-0.72707648,62156,14891,4,9700,0.89,0.24591904878616333,0.001,8.583432190789608e-06,62055
6.09,-0.7289348099999999,62215,14905,4,9710,0.9,0.25370143566812786,0.001,7.818691431436622e-06,62116
6.01,-0.7297348100000001,62270,14919,4,9720,0.89,0.2579102111714227,0.001,7.835879452094169e-06,62174
6.13,-0.7447652699999999,62333,14934,4,9730,0.92,0.24926515420277914,0.001,8.03401258053782e-06,62233
6.05,-0.7389157599999997,62383,14946,4,9740,0.91,0.24799686670303345,0.001,8.71361652343694e-06,62283
5.96,-0.73298739,62438,14959,4,9750,0.89,0.25230638682842255,0.001,6.980491434660507e-06,62336
5.94,-0.7250954700000001,62500,14974,4,9760,0.89,0.2505604156426021,0.001,9.196565250541816e-06,62401
5.87,-0.7236533499999999,62559,14988,4,9770,0.88,0.2453773096203804,0.001,1.1945813412239659e-05,62459
5.9,-0.73954136,62622,15003,4,9780,0.88,0.24636548118931906,0.001,1.5428838456240817e-05,62521
5.92,-0.7409709699999999,62681,15017,4,9790,0.89,0.2626970708370209,0.001,5.5314708333753515e-06,62581
5.79,-0.7271069999999998,62735,15030,4,9800,0.87,0.2594369128346443,0.001,1.6805442101031076e-05,62635
5.83,-0.7334491400000002,62798,15046,4,9810,0.88,0.24978685591902053,0.001,6.467888754611652e-06,62697
5.9,-0.7323517499999999,62860,15060,4,9820,0.9,0.24181658029556274,0.001,6.952332739729172e-06,62760
5.89,-0.7295908699999998,62922,15075,4,9830,0.89,0.2485655184303011,0.001,4.662906446485847e-06,62822
5.88,-0.7232021700000003,62971,15087,4,9840,0.9,0.2560652494430542,0.001,4.813573650608305e-06,62872
5.94,-0.72909894,63032,15102,4,9850,0.91,0.2427940560238702,0.001,1.1408277519616864e-05,62936
5.88,-0.7243978099999998,63088,15115,4,9860,0.9,0.24232729971408845,0.001,7.732888570899377e-06,62988
5.92,-0.7240089999999999,63151,15131,4,9870,0.91,0.2464661853654044,0.001,5.728867336074472e-06,63051
5.86,-0.7020046200000002,63208,15144,4,9880,0.91,0.24419734477996827,0.001,8.089312359516043e-06,63107
5.76,-0.69712096,63257,15156,4,9890,0.89,0.24972603917121888,0.001,1.3331208901945501e-05,63161
5.76,-0.7056465499999999,63311,15169,4,9900,0.88,0.23234928399324417,0.001,4.1369394239154644e-06,63210
5.52,-0.6887950599999999,63350,15178,4,9910,0.83,0.2630549430847168,0.001,7.544424261141103e-06,63251
5.47,-0.6952194899999999,63407,15192,4,9920,0.81,0.2490521272023519,0.001,5.368427612969147e-06,63306
5.5,-0.69056196,63472,15208,4,9930,0.82,0.2558097019791603,0.001,3.5180142200867217e-06,63373
5.63,-0.7073801200000002,63534,15223,4,9940,0.83,0.2439142887790998,0.001,7.847732149457443e-06,63433
5.65,-0.7057716399999999,63597,15238,4,9950,0.84,0.2530508041381836,0.001,1.0762963862968414e-05,63496
5.59,-0.70399893,63647,15250,4,9960,0.82,0.2562754303216934,0.001,2.9814727895427495e-06,63551
5.46,-0.6987962300000002,63697,15262,4,9970,0.79,0.2464818631609281,0.001,6.675291539674315e-06,63601
5.46,-0.70774231,63754,15276,4,9980,0.78,0.24148480345805487,0.001,7.186707989603747e-06,63655
5.61,-0.7222687100000001,63818,15291,4,9990,0.81,0.2489193252154759,0.001,4.957914175715164e-06,63717
5.68,-0.7244615399999997,63879,15306,4,10000,0.83,0.2449525956596647,0.001,7.758571038201418e-06,63779
5.86,-0.7354837399999999,63936,15319,4,10010,0.87,0.23968627197401865,0.001,4.192909675891444e-05,63836
5.84,-0.7255993800000001,63991,15333,4,10020,0.87,0.25197105705738065,0.001,4.604904279403854e-06,63895
5.79,-0.73150624,64051,15347,4,10030,0.85,0.2602512091398239,0.001,9.567194865667261e-06,63950
5.81,-0.7315551299999998,64115,15363,4,10040,0.85,0.24356927225987116,0.001,1.3687613924654821e-05,64013
5.77,-0.7334890799999999,64174,15377,4,10050,0.83,0.2570870369672775,0.001,6.876223494600708e-06,64073
5.84,-0.7355070400000001,64231,15390,4,10060,0.85,0.24902001236166274,0.001,4.693886402102569e-06,64130
5.75,-0.72967964,64272,15400,4,10070,0.83,0.23138120025396347,0.001,1.4175284150041989e-05,64172
5.7,-0.7270842900000001,64324,15413,4,10080,0.82,0.24503857110227859,0.001,5.53904263662324e-06,64223
5.67,-0.71966785,64385,15428,4,10090,0.82,0.25017815828323364,0.001,4.814315811277733e-06,64285
5.64,-0.71866926,64443,15442,4,10100,0.81,0.25426105516297476,0.001,5.682644866413154e-06,64342
5.63,-0.7151359700000001,64499,15455,4,10110,0.81,0.24784544110298157,0.001,6.562843964275089e-06,64398
5.66,-0.7131868699999998,64557,15469,4,10120,0.82,0.2508348170667887,0.001,7.042927308020808e-06,64458
5.57,-0.70150964,64608,15481,4,10130,0.81,0.23937727324664593,0.001,4.71417533276508e-06,64507
5.53,-0.6987576900000002,64668,15496,4,10140,0.81,0.24668321013450623,0.001,1.4680959642040156e-05,64567
5.54,-0.6904096200000001,64728,15510,4,10150,0.82,0.25103752527918133,0.001,6.707947347552233e-06,64627
5.63,-0.69877016,64794,15526,4,10160,0.83,0.26544393599033356,0.001,1.0858347130644169e-05,64693
5.71,-0.6999867000000002,64843,15538,4,10170,0.85,0.24150806878294265,0.001,7.228034064610256e-06,64743
5.74,-0.6947975100000001,64898,15551,4,10180,0.86,0.2524094233910243,0.001,7.956377658047131e-06,64797
5.77,-0.69547134,64962,15567,4,10190,0.86,0.24483603239059448,0.001,5.480873629234598e-06,64862
5.79,-0.68989291,65022,15581,4,10200,0.87,0.2550387779871623,0.001,7.351065354062787e-06,64922
5.78,-0.68317952,65077,15594,4,10210,0.87,0.2517077445983887,0.001,7.783462478982983e-06,64977
5.78,-0.6889187600000001,65135,15608,4,10220,0.87,0.25491401851177214,0.001,8.525399152858881e-06,65035
5.91,-0.69552119,65199,15624,4,10230,0.9,0.24558883160352707,0.001,6.405611031823355e-06,65100
5.73,-0.68330702,65241,15634,4,10240,0.86,0.25850310921669006,0.001,8.795453270847378e-06,65145
5.67,-0.68391525,65295,15647,4,10250,0.84,0.24531570076942444,0.001,5.22255777468672e-06,65195
5.52,-0.6767050400000001,65346,15659,4,10260,0.81,0.25567986922604696,0.001,2.9009990937213714e-05,65245
5.77,-0.6943704900000001,65420,15677,4,10270,0.84,0.24910961943013327,0.001,5.94715736821984e-06,65319
5.77,-0.6957705,65475,15690,4,10280,0.85,0.25283339619636536,0.001,4.09981203119969e-06,65375
5.73,-0.6942705000000001,65535,15705,4,10290,0.84,0.24871958792209625,0.001,6.416549013010808e-06,65435
5.69,-0.6970865399999999,65591,15718,4,10300,0.83,0.2476386750737826,0.001,5.578518691133165e-06,65489
5.84,-0.7149970600000002,65661,15735,4,10310,0.84,0.2515376756588618,0.001,6.0479062792890345e-06,65559
5.84,-0.7194698400000001,65719,15749,4,10320,0.83,0.2548844984599522,0.001,7.2847734112916185e-06,65618
5.81,-0.7157973700000001,65780,15764,4,10330,0.83,0.25353499395506723,0.001,8.046730207362479e-06,65681
5.97,-0.7291145099999998,65838,15778,4,10340,0.87,0.25323570022980374,0.001,5.748115351404219e-06,65738
6.04,-0.73503313,65899,15792,4,10350,0.89,0.23813869059085846,0.001,7.785431859831857e-06,65800
6.14,-0.74049203,65960,15807,4,10360,0.91,0.2526932830611865,0.001,5.301583504054482e-06,65859
5.95,-0.7292891399999999,66015,15820,4,10370,0.89,0.24959195653597513,0.001,9.748329754681132e-06,65919
5.97,-0.73867979,66072,15834,4,10380,0.88,0.2528122067451477,0.001,1.4939283703694986e-05,65971
6.0,-0.7448747299999998,66135,15849,4,10390,0.89,0.2540845274925232,0.001,1.0185784579637888e-05,66035
6.07,-0.7433512300000001,66198,15864,4,10400,0.91,0.2562237735837698,0.001,6.740429597584807e-06,66099
5.94,-0.7313915300000001,66255,15878,4,10410,0.9,0.2615254893898964,0.001,9.842030825287415e-06,66155
5.88,-0.7235154499999998,66307,15891,4,10420,0.9,0.25111355384190875,0.001,5.548341353763438e-06,66207
5.87,-0.7188192000000001,66367,15905,4,10430,0.9,0.2481181100010872,0.001,9.491151558904676e-06,66268
5.87,-0.7110099799999999,66425,15919,4,10440,0.9,0.23494482636451722,0.001,6.085981385695049e-06,66323
5.75,-0.69906207,66474,15931,4,10450,0.88,0.2456851378083229,0.001,7.4203908297931775e-06,66374
5.74,-0.69351032,66534,15945,4,10460,0.89,0.2520948201417923,0.001,8.214030549424933e-06,66434
5.67,-0.68828292,66582,15957,4,10470,0.88,0.23359091579914093,0.001,6.471469987445744e-06,66486
5.74,-0.68464542,66646,15972,4,10480,0.9,0.25080262550285887,0.001,4.184134987943773e-06,66546
5.67,-0.6735781,66702,15986,4,10490,0.89,0.2577110230922699,0.001,5.080279720459657e-06,66601
5.64,-0.6712327100000001,66762,16000,4,10500,0.88,0.2581030894070864,0.001,1.1210096886316023e-05,66660
5.65,-0.6720453,66820,16014,4,10510,0.87,0.2506813978155454,0.001,4.374410385329004e-06,66718
5.49,-0.66026008,66856,16023,4,10520,0.83,0.25583238899707794,0.001,5.507880587174441e-06,66756
5.44,-0.6640166500000001,66911,16036,4,10530,0.81,0.2379622140101024,0.001,8.555531751751135e-06,66811
5.39,-0.6600478800000001,66964,16049,4,10540,0.8,0.2466351717710495,0.001,4.643414513338939e-06,66865
5.42,-0.6647512400000001,67016,16061,4,10550,0.8,0.2427050123612086,0.001,2.7088524802820757e-05,66916
5.41,-0.66508808,67075,16075,4,10560,0.78,0.24654036511977515,0.001,6.449784450524021e-06,66975
5.44,-0.67346731,67126,16088,4,10570,0.78,0.2365942820906639,0.001,1.1080652257078327e-05,67030
5.32,-0.6743798399999998,67178,16100,4,10580,0.75,0.2505599856376648,0.001,6.230858161870856e-06,67077
5.37,-0.6810618099999999,67239,16115,4,10590,0.75,0.2459363341331482,0.001,8.010237797861918e-06,67138
5.36,-0.6910552099999999,67298,16129,4,10600,0.74,0.253278024494648,0.001,5.094370749247901e-06,67202
5.3,-0.68775098,67350,16142,4,10610,0.74,0.2452165906627973,0.001,4.971269201329657e-06,67250
5.53,-0.70014815,67409,16156,4,10620,0.79,0.2512881439179182,0.001,6.334243551009422e-06,67310
5.57,-0.70326079,67468,16170,4,10630,0.8,0.25123090403420584,0.001,7.206493592093466e-06,67367
5.49,-0.6993623299999999,67513,16181,4,10640,0.78,0.2506814032793045,0.001,5.416163185145706e-06,67412
5.5,-0.69979539,67566,16194,4,10650,0.79,0.2664562265078227,0.001,6.763020261738954e-06,67470
5.43,-0.6974680100000001,67618,16206,4,10660,0.78,0.25335151453812915,0.001,7.580093097203644e-06,67522
5.48,-0.69259557,67674,16220,4,10670,0.79,0.2548285126686096,0.001,6.593976877411478e-06,67572
5.56,-0.69597025,67734,16234,4,10680,0.81,0.24088642249504724,0.001,3.793343807956262e-06,67632
5.51,-0.6876991699999999,67790,16248,4,10690,0.81,0.2591262757778168,0.001,4.934371963827288e-06,67690
5.53,-0.6845126400000001,67851,16262,4,10700,0.83,0.24594994634389877,0.001,4.7944636586786755e-06,67750
5.55,-0.6843593,67905,16275,4,10710,0.84,0.2547694817185402,0.001,4.854877943216707e-06,67806
5.48,-0.6815696099999999,67957,16288,4,10720,0.82,0.24613308161497116,0.001,7.095585033312091e-06,67855
5.45,-0.6757392799999999,68013,16301,4,10730,0.82,0.2549205670754115,0.001,3.503590884671818e-06,67912
5.59,-0.68725738,68072,16315,4,10740,0.85,0.25558854000908987,0.001,1.4818041693485742e-05,67973
5.69,-0.69659005,68135,16331,4,10750,0.87,0.2545662969350815,0.001,6.285312338150106e-06,68035
5.71,-0.69385101,68189,16344,4,10760,0.88,0.24943150331576666,0.001,3.991422810637839e-06,68089
5.77,-0.6987808,68251,16359,4,10770,0.9,0.2616785727441311,0.001,2.2097498799666937e-05,68152
5.72,-0.6996356999999999,68306,16372,4,10780,0.89,0.25627707193295163,0.001,4.556621812904875e-06,68210
5.75,-0.7150293800000002,68365,16386,4,10790,0.88,0.25219165427344187,0.001,4.4977456842129215e-06,68269
5.76,-0.7187736199999999,68427,16401,4,10800,0.87,0.2551365090267999,0.001,6.948886039026547e-06,68328
5.79,-0.7216514700000001,68484,16415,4,10810,0.87,0.24567596117655435,0.001,5.806053119764935e-06,68384
5.9,-0.73391776,68547,16430,4,10820,0.9,0.2594249486923218,0.001,7.242393076012377e-06,68446
5.87,-0.7363417599999998,68600,16442,4,10830,0.88,0.25106361508369446,0.001,5.48380285181338e-06,68499
5.85,-0.7361632600000001,68657,16456,4,10840,0.88,0.2388513113061587,0.001,6.263169325393392e-06,68556
5.78,-0.7253803900000001,68713,16470,4,10850,0.87,0.24544299713202886,0.001,4.433931150872793e-06,68613
5.79,-0.7338317599999999,68768,16483,4,10860,0.87,0.24637451555047715,0.001,6.086076479862511e-06,68667
5.75,-0.7298845,68826,16497,4,10870,0.86,0.24459568162759146,0.001,4.7194469061651034e-06,68725
5.81,-0.72349742,68887,16512,4,10880,0.87,0.2601415387221745,0.001,6.565406270705612e-06,68791
5.73,-0.7051946,68938,16524,4,10890,0.87,0.25575242936611176,0.001,8.659918876219308e-06,68838
5.74,-0.70314284,69001,16539,4,10900,0.88,0.25020630843937397,0.001,1.844830217123672e-05,68901
5.68,-0.7019332899999999,69052,16551,4,10910,0.86,0.25484711676836014,0.001,7.269131401699269e-06,68952
5.56,-0.6892271299999999,69103,16564,4,10920,0.84,0.2525576576590538,0.001,1.4138448023004457e-05,69003
5.57,-0.6846351900000002,69157,16577,4,10930,0.85,0.2580747604370117,0.001,4.079058498973609e-06,69061
5.67,-0.6950812000000002,69224,16593,4,10940,0.86,0.247778981924057,0.001,5.081132452947454e-06,69123
5.68,-0.6975026299999999,69281,16606,4,10950,0.86,0.24858413885037103,0.001,6.295539833445218e-06,69179
5.79,-0.7033142900000001,69347,16622,4,10960,0.88,0.24972762380327498,0.001,5.554215606805103e-06,69248
5.72,-0.7029271100000001,69398,16634,4,10970,0.86,0.24906295537948608,0.001,4.955766371494974e-06,69298
5.71,-0.7010595000000001,69458,16649,4,10980,0.87,0.2578158038003104,0.001,5.76997159181961e-06,69359
5.76,-0.7069168100000001,69514,16662,4,10990,0.88,0.25108953813711804,0.001,7.778463820310813e-06,69413
5.71,-0.6966936899999999,69572,16676,4,11000,0.87,0.25197363396485645,0.001,4.026870290848213e-06,69473
5.61,-0.6893992899999999,69613,16686,4,11010,0.85,0.24637323021888732,0.001,4.4323469865048535e-06,69517
5.65,-0.6938232900000001,69668,16700,4,11020,0.85,0.25059740742047626,0.001,1.3155969099898357e-05,69569
5.72,-0.7043873699999998,69729,16714,4,11030,0.85,0.24831055601437887,0.001,6.474332950448216e-06,69628
5.59,-0.69033013,69783,16727,4,11040,0.83,0.2556624934077263,0.001,1.1499885128311385e-05,69682
5.56,-0.6906287200000001,69837,16740,4,11050,0.82,0.2436617761850357,0.001,3.84464954095165e-06,69736
5.42,-0.67454217,69889,16753,4,11060,0.8,0.26158665120601654,0.001,6.6122885679457495e-06,69793
5.51,-0.6782389999999999,69949,16767,4,11070,0.83,0.24985726922750473,0.001,1.0063413204382718e-05,69850
5.5,-0.67628789,70008,16781,4,11080,0.82,0.2546875476837158,0.001,3.3337912554998184e-06,69908
5.43,-0.6719630400000001,70057,16793,4,11090,0.8,0.24156844119230905,0.001,6.257324533483673e-06,69958
5.43,-0.6721417699999997,70115,16807,4,11100,0.8,0.24355671306451163,0.001,9.445747082281741e-06,70014
5.62,-0.68733802,70175,16822,4,11110,0.84,0.25433897227048874,0.001,5.725305527448654e-06,70074
5.57,-0.6805014799999999,70225,16834,4,11120,0.83,0.24435470749934515,0.001,1.2521369020153847e-05,70129
5.56,-0.67765887,70285,16848,4,11130,0.83,0.2573472133704594,0.001,6.626486083405325e-06,70185
5.65,-0.69087321,70348,16863,4,11140,0.85,0.23714247133050645,0.001,8.832548116645609e-06,70248
5.65,-0.6818474099999999,70402,16876,4,11150,0.86,0.24444184949000677,0.001,4.523019583757559e-06,70302
5.65,-0.6765070500000001,70454,16889,4,11160,0.86,0.25056669414043425,0.001,8.85821655174368e-06,70358
5.56,-0.6737255000000001,70505,16901,4,11170,0.83,0.27889421582221985,0.001,6.303629106696462e-06,70405
5.61,-0.6826224300000001,70569,16916,4,11180,0.83,0.2497191642011915,0.001,6.458730110482845e-06,70469
5.76,-0.6883105500000001,70633,16932,4,11190,0.86,0.24883694521018437,0.001,5.669128313456895e-06,70532
5.78,-0.6974299399999998,70693,16946,4,11200,0.86,0.24778929778507777,0.001,6.22655589462998e-06,70594
5.76,-0.7012619099999999,70751,16960,4,11210,0.86,0.2441254138946533,0.001,7.0839499130670445e-06,70651
5.92,-0.71484937,70817,16976,4,11220,0.89,0.24941932782530785,0.001,7.562180144304875e-06,70717
5.84,-0.7067933800000001,70869,16988,4,11230,0.88,0.2517412283590862,0.001,3.6674895064996756e-06,70768
5.68,-0.69523829,70916,17000,4,11240,0.84,0.23859789371490478,0.001,6.571047288161936e-06,70816
5.78,-0.71039862,70980,17015,4,11250,0.85,0.23773877074321112,0.001,6.775469349425596e-06,70879
5.72,-0.7126002800000001,71026,17026,4,11260,0.83,0.25500432401895523,0.001,4.864791738630932e-06,70930
5.83,-0.7186562499999998,71088,17041,4,11270,0.86,0.25613387177387875,0.001,6.568303130431256e-06,70987
5.65,-0.7034863500000001,71134,17052,4,11280,0.83,0.23130105435848236,0.001,9.589141882315744e-06,71033
5.6,-0.7088909000000001,71193,17066,4,11290,0.82,0.254349522292614,0.001,7.484330429482118e-06,71092
5.48,-0.6927335099999999,71241,17078,4,11300,0.8,0.22859272360801697,0.001,3.582467570595327e-06,71142
5.51,-0.6911655199999999,71302,17093,4,11310,0.8,0.24640692557607377,0.001,4.542310892117842e-06,71202
5.48,-0.6899467600000001,71365,17108,4,11320,0.8,0.24604258189598718,0.001,5.803214586800702e-06,71265
5.53,-0.69865968,71422,17121,4,11330,0.81,0.25321051265512196,0.001,4.058215998676522e-06,71326
5.64,-0.6992967400000001,71480,17135,4,11340,0.83,0.25360628465811413,0.001,9.03009868125082e-06,71377
5.65,-0.70319942,71545,17151,4,11350,0.83,0.25070956349372864,0.001,1.1440067548088942e-05,71444
5.74,-0.7111580999999998,71600,17164,4,11360,0.86,0.2518415078520775,0.001,7.0446562858705875e-06,71504
5.54,-0.6906097199999999,71642,17174,4,11370,0.82,0.24649528414011002,0.001,7.885664899731637e-06,71546
5.63,-0.6988407200000001,71697,17188,4,11380,0.84,0.2542307525873184,0.001,7.850287050002538e-06,71597
5.52,-0.68898435,71745,17199,4,11390,0.82,0.24741636961698532,0.001,7.790563813614426e-06,71649
5.6,-0.6979029200000001,71801,17213,4,11400,0.83,0.2627131938934326,0.001,1.0970898983941879e-05,71700
5.62,-0.70231997,71864,17228,4,11410,0.83,0.24655299527304514,0.001,4.651975359593052e-06,71768
5.63,-0.7050006600000001,71928,17243,4,11420,0.82,0.2413705289363861,0.001,3.2503269267181167e-06,71828
5.55,-0.69535746,71977,17255,4,11430,0.81,0.23847106524876185,0.001,3.876195738225111e-06,71881
5.57,-0.69217824,72037,17269,4,11440,0.83,0.2472983400026957,0.001,6.546216582137276e-06,71937
5.52,-0.68547813,72097,17284,4,11450,0.81,0.245171491588865,0.001,6.916733712257285e-06,71996
