rollout/success_rate,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
0.89,1750,6712,8.34,560,3,-0.60592873,0.001,0.15659576058387756,6609,0.00016915929736569524
0.92,1767,6774,8.31,570,3,-0.60227696,0.001,0.15431176126003265,6672,0.00016994323232211173
0.92,1782,6830,8.2,580,3,-0.5937402100000001,0.001,0.15008158130305155,6728,0.00012039608243087838
0.91,1798,6888,7.91,590,3,-0.58158219,0.001,0.15128327906131744,6785,0.00013191518373787404
0.92,1816,6954,7.33,600,3,-0.56455024,0.001,0.14294579811394215,6848,0.00014759324039914645
0.92,1835,7026,6.3,610,3,-0.53680109,0.001,0.13957376182079315,6909,0.00014667945069959387
0.91,1853,7090,6.25,620,3,-0.52431292,0.001,0.13351747287171228,6983,0.00012726996023307687
0.91,1868,7147,6.26,630,3,-0.53002176,0.001,0.13735260367393493,7043,0.00013165431882953272
0.9,1884,7206,6.24,640,3,-0.52576486,0.001,0.13628989458084106,7104,0.0001310233201365918
0.9,1902,7272,6.23,650,3,-0.52457594,0.001,0.1312215268611908,7170,0.00011221072054468095
0.9,1923,7348,6.36,660,3,-0.52702506,0.001,0.13560088276863097,7245,0.00011849686343339272
0.9,1939,7407,6.33,670,3,-0.5273091200000001,0.001,0.13240541517734528,7305,0.00010764296894194558
0.88,1953,7458,6.28,680,3,-0.52551386,0.001,0.13224373757839203,7358,9.475745173403993e-05
0.89,1975,7538,6.5,690,3,-0.5344630999999999,0.001,0.12145297676324844,7433,0.0001000925010885112
0.88,1989,7591,6.37,700,3,-0.52996197,0.001,0.12512960036595663,7488,0.00010268298986678322
0.89,2004,7647,6.21,710,3,-0.5220291800000001,0.001,0.12285127490758896,7545,7.958039973995515e-05
0.9,2020,7706,6.16,720,3,-0.5252178200000001,0.001,0.12424074734250705,7602,7.805209437113565e-05
0.91,2036,7762,6.15,730,3,-0.5220321299999999,0.001,0.1187110369404157,7659,7.222777397449438e-05
0.93,2054,7828,6.22,740,3,-0.52680793,0.001,0.1263260155916214,7725,5.69737094338052e-05
0.93,2069,7884,6.12,750,3,-0.52283383,0.001,0.11999511967102687,7782,7.21133316498405e-05
0.93,2086,7946,5.98,760,3,-0.52075127,0.001,0.1224514568845431,7842,6.603249676118139e-05
0.93,2102,8006,5.99,770,3,-0.5211274499999999,0.001,0.12088785941402118,7904,5.860136661794968e-05
0.95,2118,8064,6.06,780,3,-0.52764119,0.001,0.12510491907596588,7960,9.240043582394719e-05
0.94,2133,8121,5.83,790,3,-0.52130844,0.001,0.12542988608280817,8018,6.145835201702236e-05
0.96,2153,8191,6.0,800,3,-0.5286072199999999,0.001,0.12504267816742262,8088,6.044884867151268e-05
0.94,2166,8242,5.95,810,3,-0.53259912,0.001,0.12283298621575038,8140,4.880149936070666e-05
0.92,2181,8297,5.91,820,3,-0.5316463899999999,0.001,0.12491364989961896,8193,5.8856592659140006e-05
0.89,2194,8343,5.81,830,3,-0.53199646,0.001,0.12651559710502625,8241,4.872682135707388e-05
0.88,2209,8397,5.69,840,3,-0.5255706400000001,0.001,0.11580121070146561,8294,5.2082096226513384e-05
0.88,2223,8450,5.66,850,3,-0.5231036400000001,0.001,0.12326245754957199,8348,5.600933036475908e-05
0.87,2240,8511,5.65,860,3,-0.51909016,0.001,0.12914809212088585,8411,3.743104086121699e-05
0.86,2256,8569,5.63,870,3,-0.5199819900000001,0.001,0.1251882298125161,8467,5.057882622673383e-05
0.84,2269,8619,5.55,880,3,-0.51478932,0.001,0.12481335550546646,8519,4.2052255594171584e-05
0.85,2284,8675,5.54,890,3,-0.50944329,0.001,0.12920259471450532,8571,4.523830232626226e-05
0.84,2300,8731,5.4,900,3,-0.5050567300000001,0.001,0.12518525247772536,8627,4.141505329850285e-05
0.84,2315,8787,5.45,910,3,-0.50348416,0.001,0.12881055176258088,8684,3.692547616083175e-05
0.84,2330,8841,5.44,920,3,-0.50890611,0.001,0.12845134486754736,8738,3.621129326347727e-05
0.87,2345,8898,5.55,930,3,-0.5111007,0.001,0.12690783043702444,8796,3.4160155034138974e-05
0.88,2361,8956,5.59,940,3,-0.51338229,0.001,0.12433318197727203,8854,4.224219374009408e-05
0.87,2377,9016,5.66,950,3,-0.51576127,0.001,0.12577525774637857,8913,3.241525337216444e-05
0.87,2393,9075,5.64,960,3,-0.51573046,0.001,0.12749005960566656,8971,3.5605450778218384e-05
0.85,2406,9120,5.51,970,3,-0.50437176,0.001,0.1261216476559639,9018,3.0553936085198075e-05
0.84,2417,9163,5.44,980,3,-0.50046513,0.001,0.12099589904149373,9062,5.4002203493534275e-05
0.82,2433,9219,5.44,990,3,-0.50592713,0.001,0.12160878380139668,9117,4.870668756969584e-05
0.81,2446,9270,5.39,1000,3,-0.50015174,0.001,0.12897443026304245,9165,5.4012729378882796e-05
0.8,2459,9318,5.31,1010,3,-0.49521349000000003,0.001,0.12050736589091164,9216,3.341623466569997e-05
0.81,2475,9374,5.33,1020,3,-0.4911910800000001,0.001,0.12389808644851048,9271,2.6999197568026528e-05
0.81,2490,9431,5.33,1030,3,-0.4938409099999999,0.001,0.12547290644475392,9328,3.687246524870196e-05
0.81,2508,9495,5.39,1040,3,-0.49607102999999986,0.001,0.12161907106637955,9392,3.3602112307562495e-05
0.82,2523,9551,5.35,1050,3,-0.49482329,0.001,0.1317551483710607,9447,5.0918376170254e-05
0.83,2538,9606,5.31,1060,3,-0.49215222,0.001,0.13309044390916824,9505,3.206737201253418e-05
0.86,2553,9664,5.44,1070,3,-0.49682816,0.001,0.12797138964136442,9560,3.505307419497209e-05
0.88,2567,9713,5.5,1080,3,-0.49753522000000006,0.001,0.1281146600842476,9610,2.379269790253602e-05
0.85,2578,9754,5.35,1090,3,-0.48508722999999987,0.001,0.1273227334022522,9652,2.2118819106253796e-05
0.86,2593,9809,5.39,1100,3,-0.4913124,0.001,0.1330999493598938,9707,2.2152721794554963e-05
0.88,2607,9863,5.45,1110,3,-0.4956770399999999,0.001,0.1282244473695755,9763,3.1238904921337965e-05
0.86,2622,9917,5.43,1120,3,-0.49971373,0.001,0.12243286520242691,9813,2.8650605340122377e-05
0.86,2638,9975,5.44,1130,3,-0.4994258599999999,0.001,0.1274326741695404,9870,3.194073997292435e-05
0.86,2654,10034,5.39,1140,3,-0.50077429,0.001,0.1298461308081945,9931,6.332167807462004e-05
0.85,2668,10086,5.35,1150,3,-0.5032536000000001,0.001,0.13343318303426108,9984,2.4938833424433444e-05
0.85,2683,10142,5.36,1160,3,-0.5024668699999999,0.001,0.1305292248725891,10038,3.7206641718512404e-05
0.85,2698,10195,5.31,1170,3,-0.5041674300000001,0.001,0.12430659085512161,10092,3.427774063311517e-05
0.86,2713,10251,5.38,1180,3,-0.5107321499999999,0.001,0.1429621825615565,10148,2.392119768046541e-05
0.9,2728,10305,5.51,1190,3,-0.5220161200000001,0.001,0.13856757804751396,10202,2.6473267553228652e-05
0.9,2743,10360,5.51,1200,3,-0.52103068,0.001,0.12715636442104974,10260,1.8528014758582383e-05
0.91,2758,10415,5.52,1210,3,-0.5216724799999999,0.001,0.12423832267522812,10313,2.1849462063983084e-05
0.93,2773,10470,5.53,1220,3,-0.51842824,0.001,0.1357075423002243,10366,3.194298697053455e-05
0.93,2787,10524,5.49,1230,3,-0.51329902,0.001,0.1291294202208519,10420,3.48986461176537e-05
0.9,2801,10573,5.39,1240,3,-0.50650621,0.001,0.1272534653544426,10470,2.7765276172431186e-05
0.92,2815,10626,5.4,1250,3,-0.50283488,0.001,0.12319177637497584,10522,2.8987417257061072e-05
0.91,2829,10677,5.35,1260,3,-0.49791728999999996,0.001,0.12847646751574107,10575,2.468711941868865e-05
0.89,2843,10728,5.33,1270,3,-0.4966768199999999,0.001,0.1327610562245051,10626,3.5900961544636324e-05
0.89,2857,10780,5.29,1280,3,-0.49168196999999997,0.001,0.12849560007452965,10677,2.4690756011599053e-05
0.89,2872,10834,5.29,1290,3,-0.4860002500000001,0.001,0.1267875164747238,10732,2.0202009909553454e-05
0.88,2885,10883,5.23,1300,3,-0.48320399999999997,0.001,0.13401347845792771,10782,2.1759218361694367e-05
0.86,2899,10933,5.18,1310,3,-0.48160783,0.001,0.12402742952108384,10830,2.3422627782565543e-05
0.85,2912,10982,5.12,1320,3,-0.47843420000000003,0.001,0.12705913931131363,10879,2.0851877100843314e-05
0.86,2928,11041,5.17,1330,3,-0.48518434000000005,0.001,0.13467571139335632,10939,1.7508277323941e-05
0.87,2941,11089,5.16,1340,3,-0.48273644000000004,0.001,0.13846068580945334,10987,3.5448255706190444e-05
0.84,2954,11136,5.1,1350,3,-0.48320932000000005,0.001,0.13865909477074942,11033,3.7390520446933806e-05
0.81,2966,11182,5.05,1360,3,-0.49002523,0.001,0.13379222775499025,11080,1.9656801972208388e-05
0.82,2981,11234,5.06,1370,3,-0.4894334599999998,0.001,0.13293411135673522,11132,2.5252264094888233e-05
0.82,2994,11284,5.04,1380,3,-0.4879402399999999,0.001,0.12834326550364494,11182,3.329404959610353e-05
0.82,3009,11339,5.05,1390,3,-0.49805183,0.001,0.14165163040161133,11239,2.254446341491227e-05
0.83,3023,11390,5.07,1400,3,-0.49849899999999997,0.001,0.1389931614200274,11288,1.7339183462657577e-05
0.82,3036,11437,5.04,1410,3,-0.49570076,0.001,0.13804922501246134,11334,2.485485826279425e-05
0.84,3051,11492,5.1,1420,3,-0.4995551,0.001,0.1279723584651947,11390,2.9162501596147196e-05
0.82,3064,11542,5.01,1430,3,-0.4894679,0.001,0.13415428499380747,11439,4.378107041702606e-05
0.83,3079,11595,5.06,1440,3,-0.49388622000000004,0.001,0.13689470291137695,11493,1.7607435074751267e-05
0.86,3094,11649,5.13,1450,3,-0.4907496700000001,0.001,0.1382126696407795,11546,6.383830896083964e-05
0.9,3111,11711,5.29,1460,3,-0.49548312000000005,0.001,0.13522128164768218,11609,3.046935707970988e-05
0.91,3125,11764,5.3,1470,3,-0.4917377899999999,0.001,0.1372836321592331,11662,3.0690754647366704e-05
0.91,3139,11817,5.33,1480,3,-0.49420510000000006,0.001,0.13209519783655801,11715,2.6324794210571174e-05
0.92,3155,11873,5.34,1490,3,-0.48675058,0.001,0.13646863549947738,11770,1.9050817718380132e-05
0.92,3169,11924,5.34,1500,3,-0.4849228299999999,0.001,0.13346172124147415,11822,2.150527088815579e-05
0.95,3184,11982,5.45,1510,3,-0.49159991999999997,0.001,0.14117200246879033,11880,2.3441431559539133e-05
0.94,3200,12038,5.46,1520,3,-0.49074281999999997,0.001,0.13594444202525274,11935,2.13248396383798e-05
0.96,3214,12092,5.5,1530,3,-0.48981365000000004,0.001,0.13094617128372193,11989,1.8867980179493317e-05
0.96,3231,12152,5.57,1540,3,-0.49666235000000003,0.001,0.13462272534767786,12050,2.6042064443269435e-05
0.95,3245,12206,5.57,1550,3,-0.50356008,0.001,0.1294953152537346,12104,1.9757932326077327e-05
0.91,3258,12251,5.4,1560,3,-0.4935182,0.001,0.1329083889722824,12148,2.8099194969399834e-05
0.9,3272,12303,5.39,1570,3,-0.49583346,0.001,0.13470216393470763,12201,2.6465318296686746e-05
0.9,3286,12357,5.4,1580,3,-0.50229051,0.001,0.14403878649075827,12257,2.0761680995443992e-05
0.89,3301,12410,5.37,1590,3,-0.50351978,0.001,0.14724000295003256,12307,2.2135833811868604e-05
0.87,3314,12460,5.36,1600,3,-0.50758804,0.001,0.1536198208729426,12357,3.131824450974818e-05
0.85,3327,12508,5.26,1610,3,-0.49976401,0.001,0.13810989260673523,12406,3.59763589585782e-05
0.84,3341,12557,5.19,1620,3,-0.49057660000000003,0.001,0.13029536853233972,12455,3.499707963783294e-05
0.83,3354,12607,5.15,1630,3,-0.48929981,0.001,0.1357802763581276,12504,4.118322176509537e-05
0.82,3367,12653,5.01,1640,3,-0.47444765000000005,0.001,0.14376668632030487,12551,2.1528910656343216e-05
0.8,3379,12698,4.92,1650,3,-0.47009202,0.001,0.1373543083667755,12598,2.927101304521784e-05
0.82,3393,12749,4.98,1660,3,-0.47340035,0.001,0.14320154239734015,12647,2.286722246935824e-05
0.81,3406,12798,4.95,1670,3,-0.47893597999999993,0.001,0.13490335941314696,12695,2.612488460727036e-05
0.82,3422,12858,5.01,1680,3,-0.4765669300000001,0.001,0.15017660707235336,12755,2.6200825232081115e-05
0.82,3437,12912,5.02,1690,3,-0.47814248,0.001,0.13380270153284074,12809,3.1080551707418635e-05
0.82,3453,12971,5.11,1700,3,-0.4851814799999999,0.001,0.13948890566825867,12871,2.1346245982082717e-05
0.84,3467,13025,5.17,1710,3,-0.48478252000000005,0.001,0.13848794549703597,12923,1.8940973313874564e-05
0.84,3481,13077,5.2,1720,3,-0.49009625999999995,0.001,0.13981906324625015,12975,3.469214577004701e-05
0.82,3496,13131,5.24,1730,3,-0.49944416999999997,0.001,0.13719919820626578,13028,2.4595581635367125e-05
0.82,3509,13179,5.26,1740,3,-0.50203897,0.001,0.1338445797562599,13077,2.5233337873942217e-05
0.85,3523,13231,5.33,1750,3,-0.49816979999999994,0.001,0.1424571850470134,13128,2.6971537278898593e-05
0.83,3535,13276,5.27,1760,3,-0.49810437,0.001,0.14253025501966476,13174,2.0060209559839375e-05
0.84,3550,13330,5.32,1770,3,-0.49689046,0.001,0.15066277980804443,13228,2.532651342335157e-05
0.82,3563,13378,5.2,1780,3,-0.4908558700000001,0.001,0.14154093712568283,13276,1.6876673953447607e-05
0.8,3575,13422,5.1,1790,3,-0.48449414,0.001,0.1493568629026413,13322,2.0252066678949632e-05
0.81,3589,13472,5.01,1800,3,-0.47494971000000014,0.001,0.14131365343928337,13369,2.054661945294356e-05
0.77,3601,13518,4.93,1810,3,-0.48065595,0.001,0.14408807953198752,13418,1.934859331716628e-05
0.78,3615,13570,4.93,1820,3,-0.48375573000000005,0.001,0.13850385198990503,13467,1.7241171008208767e-05
0.8,3630,13624,4.93,1830,3,-0.47622728999999997,0.001,0.14283822263990129,13521,2.2450084933162933e-05
0.81,3645,13678,4.99,1840,3,-0.4811295400000001,0.001,0.14185326794783273,13576,4.4591418372874614e-05
0.8,3659,13730,4.99,1850,3,-0.48593413999999996,0.001,0.14217260976632437,13629,2.9415919319338475e-05
0.83,3672,13779,5.03,1860,3,-0.48198181999999995,0.001,0.14104954401652017,13678,2.9429118058033055e-05
0.82,3686,13830,5.0,1870,3,-0.47997156,0.001,0.14960154394308725,13728,1.6212486116273794e-05
0.82,3700,13880,5.02,1880,3,-0.48220114000000003,0.001,0.14111738403638205,13777,1.673232206182244e-05
0.84,3713,13930,5.08,1890,3,-0.4806292,0.001,0.13991667330265045,13828,1.5994260896453245e-05
0.85,3727,13980,5.08,1900,3,-0.47969998999999997,0.001,0.13819608688354493,13878,1.7004755500238387e-05
0.87,3741,14031,5.13,1910,3,-0.4789845799999999,0.001,0.13538031492914473,13928,2.1096660150630798e-05
0.88,3756,14088,5.18,1920,3,-0.47698605000000005,0.001,0.1390777885913849,13986,1.3283052066981326e-05
0.88,3771,14142,5.18,1930,3,-0.4830543500000001,0.001,0.1399735152721405,14040,1.3635314826387911e-05
0.87,3784,14191,5.13,1940,3,-0.4801965000000001,0.001,0.13788366069396338,14089,1.6334320510698792e-05
0.88,3800,14248,5.18,1950,3,-0.4793003599999999,0.001,0.14271321644385657,14144,6.800645769544644e-05
0.89,3814,14301,5.22,1960,3,-0.4853309,0.001,0.14330560863018035,14198,2.6055351918330415e-05
0.88,3828,14351,5.21,1970,3,-0.48529057999999997,0.001,0.14743304891245707,14248,1.0401133684873848e-05
0.89,3843,14405,5.25,1980,3,-0.4909397300000001,0.001,0.13443524887164435,14300,1.1964962898976713e-05
0.88,3857,14458,5.28,1990,3,-0.5016784000000001,0.001,0.14246305574973425,14355,2.5654848892979015e-05
0.88,3871,14510,5.3,2000,3,-0.50068918,0.001,0.13740346282720567,14407,1.824690534704132e-05
0.89,3884,14559,5.28,2010,3,-0.49822064000000005,0.001,0.15073651572068533,14457,1.3485178290769303e-05
0.86,3898,14609,5.21,2020,3,-0.50138891,0.001,0.13807153205076853,14509,1.106338095269166e-05
0.83,3910,14655,5.13,2030,3,-0.49934827,0.001,0.13154054681460062,14555,2.2530428395839408e-05
0.82,3924,14704,5.13,2040,3,-0.5034584499999999,0.001,0.15254519879817963,14601,1.8511456437408925e-05
0.81,3937,14755,5.07,2050,3,-0.50564577,0.001,0.14165731271107992,14655,1.616703366380534e-05
0.79,3952,14808,5.07,2060,3,-0.50469718,0.001,0.14569321870803834,14705,1.5441697178175674e-05
0.81,3965,14858,5.07,2070,3,-0.5024114099999999,0.001,0.15155222018559775,14757,1.5680179179374438e-05
0.78,3979,14907,5.02,2080,3,-0.4970021800000001,0.001,0.13951188325881958,14807,2.8422257128113414e-05
0.79,3993,14961,5.03,2090,3,-0.49184225000000004,0.001,0.14538440108299255,14859,1.871488584583858e-05
0.76,4006,15006,4.96,2100,3,-0.4955877899999999,0.001,0.14077351093292237,14906,1.612720898265252e-05
0.76,4020,15057,4.98,2110,3,-0.5006803799999999,0.001,0.14620784670114517,14955,2.063796182483202e-05
0.77,4033,15105,4.96,2120,3,-0.49804886000000004,0.001,0.15333451926708222,15003,1.2001231334579643e-05
0.8,4047,15159,5.04,2130,3,-0.50127185,0.001,0.15160870339189256,15057,1.4705710782436654e-05
0.79,4060,15207,5.03,2140,3,-0.4981986299999999,0.001,0.1469722439845403,15104,2.1255216476371668e-05
0.78,4074,15257,5.02,2150,3,-0.49490077000000005,0.001,0.14525465915600458,15154,2.2902878299646545e-05
0.78,4087,15306,4.98,2160,3,-0.49259784,0.001,0.14247740308443704,15204,1.3574323020293377e-05
0.78,4101,15358,5.0,2170,3,-0.49628692,0.001,0.15028008222579955,15256,1.4547891260008327e-05
0.8,4115,15409,5.02,2180,3,-0.50024576,0.001,0.1455008029937744,15306,1.6929671437537765e-05
0.81,4131,15466,5.05,2190,3,-0.5012466000000001,0.001,0.15247904658317565,15363,2.593961253296584e-05
0.84,4145,15519,5.13,2200,3,-0.50339866,0.001,0.14702482223510743,15417,1.4284272219811101e-05
0.81,4157,15563,5.06,2210,3,-0.49709815000000007,0.001,0.1499228080113729,15461,6.349734273195888e-05
0.83,4173,15620,5.15,2220,3,-0.49820007000000005,0.001,0.1509376640121142,15515,1.2705687519580048e-05
0.83,4186,15671,5.12,2230,3,-0.4930461399999999,0.001,0.15198312274047307,15568,1.0019038589754408e-05
0.87,4201,15723,5.16,2240,3,-0.49008174000000004,0.001,0.14961289366086325,15621,1.3459093073227754e-05
0.87,4214,15774,5.17,2250,3,-0.4927051,0.001,0.14105265736579894,15674,1.033351472869981e-05
0.88,4228,15824,5.18,2260,3,-0.48779216,0.001,0.14542561521132788,15724,1.0759900987977744e-05
0.86,4241,15872,5.14,2270,3,-0.48445352999999997,0.001,0.14820357944284165,15772,1.0747410150153363e-05
0.88,4258,15933,5.24,2280,3,-0.48984753,0.001,0.15168318152427673,15830,2.6511647385112675e-05
0.87,4272,15987,5.21,2290,3,-0.49365934,0.001,0.14659751703341803,15884,3.440264663367998e-05
0.87,4286,16038,5.19,2300,3,-0.4884195100000001,0.001,0.1484798163175583,15935,1.2947657342010644e-05
0.9,4301,16093,5.3,2310,3,-0.4924572200000001,0.001,0.14585499763488768,15989,1.2461040932976175e-05
0.88,4314,16138,5.18,2320,3,-0.48610197,0.001,0.1399927685658137,16038,1.1072373126808088e-05
0.86,4326,16185,5.14,2330,3,-0.4868509100000001,0.001,0.15272543330987295,16085,8.130818438682278e-06
0.85,4340,16236,5.13,2340,3,-0.4911873200000001,0.001,0.14660401940345763,16135,1.3133018364896998e-05
0.87,4356,16294,5.2,2350,3,-0.49842540999999985,0.001,0.1528373032808304,16190,1.7838608982856385e-05
0.88,4371,16349,5.25,2360,3,-0.50911551,0.001,0.1461612105369568,16246,3.0778114160057156e-05
0.9,4385,16399,5.27,2370,3,-0.5050882200000001,0.001,0.1505123645067215,16297,1.5435866407642608e-05
0.89,4399,16452,5.19,2380,3,-0.49568982,0.001,0.15240470170974732,16352,1.1851387353090103e-05
0.87,4412,16502,5.15,2390,3,-0.4915050899999999,0.001,0.14289462566375732,16399,1.2241968155043045e-05
0.87,4427,16555,5.17,2400,3,-0.49990564000000004,0.001,0.14932316839694976,16453,1.0266516164847417e-05
0.85,4439,16601,5.08,2410,3,-0.49750394,0.001,0.15225590765476227,16501,8.327309187734499e-05
0.87,4455,16659,5.21,2420,3,-0.5036337399999999,0.001,0.1503568504537855,16556,1.806457605977942e-05
0.88,4469,16709,5.24,2430,3,-0.50014263,0.001,0.15087349712848663,16606,1.0743571389563536e-05
0.88,4484,16765,5.29,2440,3,-0.50215448,0.001,0.14806969463825226,16663,9.601734745956492e-06
0.86,4499,16818,5.24,2450,3,-0.4965444600000001,0.001,0.1439171701669693,16715,9.21579094210756e-06
0.84,4512,16867,5.18,2460,3,-0.49022215,0.001,0.15085004270076752,16765,8.63566583575448e-06
0.84,4526,16917,5.18,2470,3,-0.4984148000000001,0.001,0.14864934980869293,16815,9.827189933275804e-06
0.84,4540,16970,5.18,2480,3,-0.50368298,0.001,0.15033069998025894,16867,8.953168617154006e-06
0.87,4554,17021,5.19,2490,3,-0.49950363000000003,0.001,0.14948444068431854,16919,9.012343161884928e-06
0.87,4569,17076,5.21,2500,3,-0.50131321,0.001,0.15060003846883774,16974,1.3755440780490366e-05
0.89,4584,17131,5.3,2510,3,-0.5076374599999999,0.001,0.1457351062979017,17029,1.2228282425244938e-05
0.87,4598,17184,5.25,2520,3,-0.5106770199999999,0.001,0.1523990829785665,17081,2.3585320377605967e-05
0.89,4614,17244,5.35,2530,3,-0.5167512999999999,0.001,0.15955291390419007,17142,1.3212248632044066e-05
0.89,4630,17301,5.36,2540,3,-0.5219054300000001,0.001,0.151261744754655,17201,1.4027885429511247e-05
0.9,4644,17353,5.35,2550,3,-0.52332101,0.001,0.14988592267036438,17251,8.076741247956912e-06
0.91,4659,17406,5.39,2560,3,-0.53203559,0.001,0.15338114649057388,17304,2.7484920792630874e-05
0.89,4671,17451,5.34,2570,3,-0.52829532,0.001,0.15658541023731232,17349,3.45871809865154e-05
0.9,4687,17509,5.39,2580,3,-0.526393,0.001,0.14183878004550934,17405,3.0696912654093465e-05
0.89,4701,17562,5.41,2590,3,-0.52843272,0.001,0.15491147935390473,17459,2.8278209356358275e-05
0.89,4715,17615,5.39,2600,3,-0.5207927800000001,0.001,0.14661744236946106,17511,1.2711515046248678e-05
0.89,4730,17668,5.37,2610,3,-0.51395683,0.001,0.1488136500120163,17567,1.4168754508621836e-05
0.91,4745,17722,5.38,2620,3,-0.51878572,0.001,0.1398168783634901,17619,7.225960189316538e-06
0.9,4759,17776,5.32,2630,3,-0.51815022,0.001,0.15601558983325958,17673,8.676220386405475e-06
0.89,4773,17826,5.25,2640,3,-0.50612527,0.001,0.15576241413752237,17724,1.1394713813691245e-05
0.89,4787,17878,5.25,2650,3,-0.5029520399999999,0.001,0.1460693359375,17774,1.3272489377413877e-05
0.9,4802,17934,5.28,2660,3,-0.49962469000000004,0.001,0.15852896869182587,17831,1.0271434234709886e-05
0.92,4817,17990,5.39,2670,3,-0.5045811099999999,0.001,0.15180285026629767,17890,1.2280464640449887e-05
0.91,4832,18042,5.33,2680,3,-0.50393469,0.001,0.1419176399707794,17939,6.839666184532689e-06
0.91,4845,18093,5.31,2690,3,-0.5047948999999999,0.001,0.15359451472759247,17993,8.502550190314651e-06
0.89,4859,18144,5.29,2700,3,-0.50602636,0.001,0.15509258459011713,18042,6.26634882792132e-05
0.89,4874,18197,5.29,2710,3,-0.51017091,0.001,0.15682475020488104,18095,1.7553021583201673e-05
0.87,4888,18249,5.27,2720,3,-0.5007682099999999,0.001,0.15012502074241638,18149,1.1239898049097974e-05
0.88,4902,18303,5.27,2730,3,-0.4997158900000001,0.001,0.1519536922375361,18201,9.225701811980494e-06
0.89,4917,18358,5.32,2740,3,-0.50713118,0.001,0.1506429190436999,18256,1.0671836965533052e-05
0.88,4931,18407,5.29,2750,3,-0.51071865,0.001,0.15882742404937744,18305,6.6694738052319735e-06
0.85,4944,18457,5.23,2760,3,-0.5091286599999999,0.001,0.1472205420335134,18355,9.0053239697833e-06
0.83,4957,18504,5.14,2770,3,-0.50949526,0.001,0.1492466926574707,18402,1.0288549295485913e-05
0.82,4971,18556,5.14,2780,3,-0.5121915700000002,0.001,0.15152894208828607,18453,3.1190363794545796e-05
0.82,4986,18610,5.17,2790,3,-0.515336,0.001,0.15311406056086221,18507,1.8867571573840298e-05
0.83,5000,18661,5.17,2800,3,-0.51741306,0.001,0.1501854807138443,18558,9.174983309397552e-06
0.84,5014,18715,5.18,2810,3,-0.5173693699999999,0.001,0.15928922841946283,18614,1.12267256705915e-05
0.86,5029,18768,5.19,2820,3,-0.5168016300000001,0.001,0.15556207547585169,18666,2.4322684718451153e-05
0.84,5041,18815,5.12,2830,3,-0.5159884600000001,0.001,0.15441299974918365,18715,4.633008793462068e-05
0.81,5053,18859,5.01,2840,3,-0.5105939,0.001,0.15632967352867128,18759,8.988826994027477e-06
0.8,5066,18907,5.0,2850,3,-0.5068110499999999,0.001,0.1477911720673243,18804,2.005154207533148e-05
0.81,5079,18953,4.96,2860,3,-0.5007596700000001,0.001,0.151156485080719,18851,1.5076798869510336e-05
0.81,5092,19001,4.97,2870,3,-0.49581129,0.001,0.1552815671477999,18901,1.985037800165758e-05
0.82,5105,19050,4.94,2880,3,-0.4890529899999999,0.001,0.16032091279824576,18948,1.645966767682694e-05
0.83,5121,19108,4.98,2890,3,-0.49544860999999996,0.001,0.15844969699780145,19005,2.1687933288679535e-05
0.83,5135,19159,4.98,2900,3,-0.49591532,0.001,0.1577545553445816,19056,2.3669752408750355e-05
0.82,5149,19212,4.97,2910,3,-0.49844384999999997,0.001,0.16194884727398554,19109,3.557134247481978e-05
0.82,5165,19268,5.0,2920,3,-0.49901183000000005,0.001,0.1560231869419416,19166,1.7155521163658705e-05
0.84,5180,19323,5.08,2930,3,-0.4983279100000001,0.001,0.14432205011447272,19221,9.250589149208585e-06
0.85,5192,19368,5.09,2940,3,-0.49675354,0.001,0.14961089690526327,19266,7.698087453415306e-06
0.85,5205,19417,5.1,2950,3,-0.49589658999999997,0.001,0.1586377054452896,19317,1.596185175003484e-05
0.84,5218,19465,5.12,2960,3,-0.49343352,0.001,0.14740964273611704,19363,2.5018511526771665e-05
0.85,5232,19517,5.16,2970,3,-0.49490363000000004,0.001,0.15097886075576147,19414,8.364042211420989e-06
0.85,5247,19572,5.22,2980,3,-0.49976402,0.001,0.16159725189208984,19469,7.2370238891987055e-06
0.82,5260,19620,5.12,2990,3,-0.49408164000000016,0.001,0.15579952796300253,19517,8.812979406987628e-06
0.84,5275,19674,5.15,3000,3,-0.48827994999999996,0.001,0.1627508650223414,19572,3.316412433681156e-05
0.84,5288,19722,5.1,3010,3,-0.47659302000000003,0.001,0.1572700689236323,19620,1.3837876470764362e-05
0.82,5302,19774,5.06,3020,3,-0.47765564999999993,0.001,0.15706059549536025,19671,8.178852632616846e-06
0.82,5316,19828,5.05,3030,3,-0.47833713999999994,0.001,0.16407076120376587,19725,7.695069962210255e-06
0.84,5329,19876,5.08,3040,3,-0.47685650999999996,0.001,0.16203638315200805,19775,8.31103525342769e-06
0.85,5343,19926,5.09,3050,3,-0.48011638999999995,0.001,0.15301611771186194,19823,9.580559890309814e-06
0.87,5357,19976,5.11,3060,3,-0.4833185499999999,0.001,0.1537613183259964,19873,7.859547986299731e-06
0.88,5371,20029,5.12,3070,3,-0.48498890999999994,0.001,0.1579505205154419,19927,1.4483431641565403e-05
0.88,5386,20084,5.12,3080,3,-0.48589515000000005,0.001,0.1612956846753756,19983,1.1401156067828802e-05
