#{"t_start": 1708929599.3320572, "env_id": "AbbIrb14000R-Collision-Free-Reach-v0"}
r,l,t
-0.410011,5,1969.316607
-0.673313,7,1971.216872
-0.738524,10,1973.91644
-0.42054,5,1975.316952
-0.569446,8,1977.466987
-0.427533,5,1978.866961
-0.348249,5,1980.231126
-0.66563,6,1981.800626
-0.622498,7,1983.700379
-0.566702,7,1985.617023
-0.378415,3,1986.467379
-0.488509,6,1988.084248
-0.380057,5,1989.451133
-0.424761,3,1990.284326
-0.474378,6,1991.901212
-0.566303,6,1993.516961
-0.453626,5,1994.884792
-0.532458,6,1996.518435
-0.504289,6,1998.15167
-0.330328,4,1999.235427
-0.43053,5,2000.585342
-0.526397,7,2002.48595
-0.450493,5,2003.85292
-0.39722,7,2005.752863
-0.544395,5,2007.136725
-0.594945,6,2008.770056
-0.379201,7,2010.670079
-0.339434,5,2012.053694
-0.44951,7,2013.953111
-0.381,5,2015.336733
-0.60463,6,2016.970488
-0.463535,5,2018.337102
-0.491962,5,2019.703892
-0.69093,6,2021.337437
-0.623704,7,2023.237385
-0.536698,7,2025.138762
-0.654553,6,2026.76985
-0.546241,6,2028.38842
-0.553756,6,2030.005345
-0.563453,6,2031.639125
-0.397505,5,2033.005661
-0.472377,6,2034.639033
-0.402041,5,2035.990258
-0.350142,3,2036.82373
-0.551649,6,2038.43965
-0.50497,8,2040.606608
-0.602134,6,2042.256793
-0.528293,5,2043.639313
-0.630208,7,2045.540612
-0.624487,6,2047.190609
-0.502987,5,2048.557353
-0.387973,6,2050.190436
-0.793532,12,2053.424415
-0.521685,5,2054.824953
-0.535085,6,2056.458356
-0.668653,7,2058.375531
-0.321763,4,2059.47557
-0.593404,6,2061.109032
-0.496335,6,2062.74218
-0.518453,5,2064.109612
-0.649541,7,2066.009362
-0.438437,6,2067.658979
-0.612957,7,2069.559596
-0.308064,3,2070.410487
-0.40763,5,2071.760329
-0.45132,5,2073.110704
-0.581975,7,2075.010782
-0.541654,6,2076.644254
-0.465943,6,2078.260852
-0.495274,6,2079.894605
-0.66731,6,2081.528231
-0.716239,8,2083.678612
-0.537547,5,2085.062585
-0.645346,6,2086.695441
-0.588778,7,2088.595846
-0.376449,5,2089.962683
-0.431421,7,2091.828978
-0.702954,7,2093.746296
-0.587447,6,2095.379868
-0.488923,5,2096.746953
-0.564158,6,2098.380197
-0.667058,7,2100.280313
-0.680478,6,2101.914717
-0.47593,6,2103.547488
-0.462357,5,2104.913775
-0.643104,6,2106.548293
-0.482707,5,2107.914701
-0.579049,3,2108.748165
-0.424627,6,2110.348715
-0.625139,6,2111.998937
-0.327622,5,2113.38288
-0.587937,8,2115.53169
-0.696839,7,2117.448971
-0.449788,5,2118.832788
-0.603147,7,2120.732467
-0.448145,7,2122.633612
-0.601661,6,2124.282351
-0.387455,3,2125.133483
-0.736887,7,2127.000395
-0.340005,4,2128.117422
-0.672843,6,2129.734674
-0.652346,7,2131.617591
-0.400116,5,2133.001103
-0.573547,6,2134.634585
-0.562691,6,2136.268251
-0.505712,6,2137.901205
-0.57466,6,2139.518315
-0.576623,6,2141.151777
-0.411222,6,2142.784929
-0.697322,11,2145.752285
-0.679956,10,2148.502539
-0.490011,6,2150.152616
-0.674431,7,2152.052917
-0.382523,6,2153.703361
-0.51415,6,2155.337179
-0.671576,7,2157.255209
-0.44188,5,2158.63769
-0.344088,5,2160.004963
-0.499334,3,2160.838438
-0.55667,6,2162.454759
-0.580643,6,2164.088202
-0.417284,5,2165.455129
-0.663705,6,2167.088859
-0.463135,3,2167.922784
-0.496914,5,2169.272938
-0.656373,7,2171.172922
-0.359405,5,2172.555981
-0.709155,6,2174.189498
-0.471992,3,2175.022841
-0.399398,3,2175.839624
-0.434981,5,2177.188386
-0.38337,6,2178.806312
-0.549004,6,2180.439975
-0.431229,7,2182.340007
-0.528671,7,2184.257097
-0.345336,5,2185.639123
-0.536623,6,2187.25695
-0.496049,3,2188.089819
-0.595936,6,2189.708235
-0.665772,6,2191.342622
-0.313004,3,2192.174858
-0.601289,6,2193.7922
-0.513781,3,2194.62502
-0.53516,3,2195.441683
-0.460472,5,2196.792066
-0.630663,6,2198.423671
-0.510178,7,2200.309481
-0.364527,5,2201.692879
-0.402168,3,2202.527399
-0.345393,5,2203.87633
-0.518396,5,2205.24337
-0.607225,6,2206.876503
-0.582488,6,2208.51043
-0.492609,5,2209.85955
-0.535125,6,2211.477
-0.420807,5,2212.842621
-0.582707,6,2214.476864
-0.693917,6,2216.113246
-0.347553,5,2217.477731
-0.416722,5,2218.844523
-0.506028,6,2220.478348
-0.461292,6,2222.111665
-0.392304,3,2222.945155
-0.607351,6,2224.562265
-0.339856,5,2225.928991
-0.5025,6,2227.562491
-0.589495,7,2229.462488
-0.562105,5,2230.829487
-0.445137,7,2232.727231
-0.49023,7,2234.629775
-0.469402,6,2236.280268
-0.574469,8,2238.414237
-0.671467,6,2240.065598
-0.634481,6,2241.69733
-0.350752,3,2242.531662
-0.58889,7,2244.480762
-0.600952,6,2246.114471
-0.37325,5,2247.445894
-0.53246,6,2249.06447
-0.606393,6,2250.698413
-0.595631,5,2252.065407
-0.647585,6,2253.698896
-0.426271,3,2254.532237
-0.731152,9,2256.948818
-0.423774,5,2258.332463
-0.597491,6,2259.966356
-0.356318,4,2261.0495
-0.707,8,2263.166553
-0.594022,6,2264.799792
-0.508887,6,2266.433279
-0.537097,6,2268.066721
-0.3713,3,2268.916832
-0.421529,5,2270.248326
-0.385311,3,2271.051333
-0.421737,3,2271.86797
-0.398962,5,2273.217502
-0.415103,5,2274.584651
-0.659684,7,2276.484678
-0.461682,5,2277.851636
-0.522729,5,2279.218762
-0.437175,5,2280.585179
-0.421127,5,2281.952117
-0.477372,5,2283.318722
-0.53463,7,2285.219317
-0.512629,7,2287.135662
-0.69604,6,2288.785631
-0.621932,6,2290.419519
-0.396066,5,2291.785536
-0.41887,6,2293.372116
-0.421579,5,2294.736448
-0.577571,6,2296.370365
-0.380144,3,2297.220592
-0.507707,6,2298.838191
-0.447326,6,2300.470573
-0.600719,7,2302.371513
-0.585949,7,2304.28815
-0.534014,8,2306.470324
-0.617868,7,2308.404932
-0.507176,3,2309.255159
-0.47434,5,2310.606559
-0.363259,5,2311.954386
-0.384952,3,2312.788564
-0.505312,7,2314.671142
-0.431158,5,2316.055811
-0.573944,6,2317.689201
-0.451531,5,2319.069467
-0.577541,6,2320.689384
-0.588111,7,2322.590735
-0.537389,7,2324.506338
-0.555306,3,2325.357135
-0.543343,3,2326.173148
-0.434993,5,2327.523416
-0.579351,6,2329.157052
-0.601213,6,2330.773963
-0.596995,6,2332.407425
-0.490592,6,2334.02435
-0.665728,7,2335.874415
-0.543018,6,2337.525161
-0.429777,5,2338.892105
-0.492993,6,2340.52523
-0.432142,3,2341.35888
-0.629535,6,2342.975605
-0.636762,7,2344.875533
-0.580171,6,2346.52541
-0.382163,5,2347.891792
-0.666716,6,2349.542942
-0.626071,6,2351.193651
-0.657707,7,2353.093602
-0.452409,5,2354.460717
-0.473109,6,2356.093954
-0.442666,5,2357.461114
-0.516717,6,2359.095041
-0.445192,7,2360.994382
-0.529869,5,2362.361413
-0.406475,5,2363.7282
-0.376052,3,2364.561727
-0.594501,7,2366.445108
-0.37887,6,2368.078397
-0.503034,3,2368.911932
-0.454012,6,2370.528553
-0.481974,8,2372.695004
-0.620426,9,2375.145869
-0.480419,6,2376.796589
-0.500793,6,2378.429929
-0.616354,6,2380.063424
-0.416288,5,2381.429944
-0.551075,5,2382.797109
-0.495734,8,2384.963898
-0.709191,6,2386.614319
-0.524056,6,2388.247585
-0.440151,5,2389.614592
-0.455709,3,2390.447775
-0.534682,7,2392.331254
-0.530813,7,2394.217162
-0.629258,7,2396.132858
-0.394301,5,2397.516224
-0.490803,3,2398.349175
-0.389356,5,2399.678618
-0.363677,3,2400.499227
-0.466124,5,2401.849734
-0.424912,5,2403.216038
-0.563503,6,2404.848742
-0.439003,3,2405.684229
-0.48665,5,2407.033313
-0.372159,5,2408.399646
-0.463043,3,2409.23338
-0.433366,5,2410.583595
-0.332266,3,2411.417006
-0.444401,5,2412.767266
-0.517033,6,2414.400461
-0.35334,3,2415.232168
-0.618867,6,2416.834427
-0.437156,5,2418.200941
-0.509894,3,2419.035786
-0.400663,4,2420.117809
-0.403724,3,2420.952177
-0.633413,7,2422.868378
-0.652143,7,2424.768053
-0.647504,8,2426.934997
-0.541978,5,2428.316528
-0.395287,5,2429.669072
