#{"t_start": 1706698379.9069402, "env_id": "AbbIrb14000L-Default-Reach-v0"}
r,l,t
-0.530325,8,1014.139564
-0.444442,8,1015.956377
-0.424739,7,1017.522845
-0.351432,7,1019.073127
-0.392741,7,1020.62174
-0.363864,7,1022.173733
-0.40717,7,1023.741688
-0.222714,4,1024.788287
-0.338157,7,1026.324213
-0.363673,6,1027.624213
-0.456141,7,1029.174891
-0.384745,8,1030.975339
-0.371558,6,1032.522022
-0.369156,8,1034.308764
-0.193497,4,1035.355825
-0.195753,4,1036.389569
-0.366314,7,1037.925685
-0.481602,8,1039.709076
-0.407472,8,1041.523803
-0.425311,7,1043.075954
-0.433182,7,1044.626154
-0.386966,8,1046.427112
-0.264876,5,1047.72349
-0.435584,8,1049.51018
-0.354132,7,1051.060241
-0.40245,8,1052.860466
-0.398429,8,1054.656864
-0.459846,9,1056.707765
-0.493015,7,1058.261029
-0.411559,8,1060.061594
-0.372807,7,1061.627938
-0.373586,8,1063.428158
-0.484431,8,1065.22837
-0.422869,8,1067.028397
-0.353102,8,1068.828602
-0.33518,8,1070.628656
-0.497838,10,1072.928858
-0.394799,8,1074.762804
-0.409242,9,1076.829645
-0.354611,8,1078.646211
-0.302828,7,1080.212722
-0.400036,8,1082.012342
-0.404772,7,1083.563623
-0.421,7,1085.113772
-0.417827,7,1086.663995
-0.387786,7,1088.213642
-0.439918,7,1089.764623
-0.343334,7,1091.313837
-0.233656,4,1092.361981
-0.412026,8,1094.147834
-0.443484,8,1095.96181
-0.357935,7,1097.514513
-0.380539,7,1099.064893
-0.389063,7,1100.631345
-0.206184,4,1101.678605
-0.428004,8,1103.465106
-0.373262,8,1105.282684
-0.374938,7,1106.832084
-0.392951,7,1108.382413
-0.468573,8,1110.182682
-0.370923,8,1111.982968
-0.319125,6,1113.28267
-0.208171,4,1114.330082
-0.377151,7,1115.899684
-0.330791,7,1117.450287
-0.209331,4,1118.497179
-0.447825,9,1120.533535
-0.465405,8,1122.350223
-0.369169,7,1123.917174
-0.240301,4,1124.96477
-0.420326,7,1126.501116
-0.383828,8,1128.30145
-0.332463,7,1129.868549
-0.382515,7,1131.418187
-0.401417,7,1132.967884
-0.466828,8,1134.768086
-0.423895,7,1136.334471
-0.354523,8,1138.135005
-0.219352,4,1139.19966
-0.371808,6,1140.50202
-0.224266,4,1141.549281
-0.397176,8,1143.335208
-0.390212,7,1144.902492
-0.443595,8,1146.702856
-0.3964,7,1148.269566
-0.383555,7,1149.819564
-0.400684,8,1151.620045
-0.406816,8,1153.421119
-0.330581,6,1154.984792
-0.423279,8,1156.787016
-0.332673,7,1158.337111
-0.361921,7,1159.887154
-0.375631,8,1161.670904
-0.34006,7,1163.237565
-0.400846,8,1165.037302
-0.472113,9,1167.087365
-0.407672,8,1168.904728
-0.321542,5,1170.202101
-0.361414,7,1171.738319
-0.383671,7,1173.286924
-0.202651,4,1174.335893
-0.442104,9,1176.372519
-0.414601,7,1177.939388
-0.376938,8,1179.739415
-0.317224,5,1181.036758
-0.340398,6,1182.322931
-0.382852,8,1184.122716
-0.432852,8,1185.940385
-0.223954,4,1187.004491
-0.278636,5,1188.287101
-0.4015,8,1190.073332
-0.224552,5,1191.370853
-0.402974,8,1193.173565
-0.695884,13,1196.224912
-0.309717,7,1197.806337
-0.325342,5,1199.105129
-0.374293,7,1200.641095
-0.480194,7,1202.191468
-0.421898,8,1203.991895
-0.457797,9,1206.041829
-0.235426,5,1207.356093
-0.258462,5,1208.639435
-0.43218,9,1210.675391
-0.433091,8,1212.493283
-0.361072,7,1214.059265
-0.364991,7,1215.609404
-0.414607,8,1217.376808
-0.36568,8,1219.176596
-0.434781,8,1220.976568
-0.394699,8,1222.776965
-0.399402,8,1224.593801
-0.310895,7,1226.143748
-0.301685,6,1227.691024
-0.322776,6,1229.222175
-0.374322,8,1231.010681
-0.373049,6,1232.558262
-0.378788,8,1234.361349
-0.29227,5,1235.658429
-0.208718,4,1236.692088
