rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/success_rate,time/episodes,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
-0.25390142,4.47,3,7546,30167,1.0,5450,30071,0.00047475445171585307,0.001,0.10590212419629097
-0.25081282,4.45,3,7558,30213,1.0,5460,30119,0.0004741327837109566,0.001,0.10215805470943451
-0.24733122999999999,4.42,3,7570,30259,1.0,5470,30164,0.00043849354260601104,0.001,0.10219638546307881
-0.24870045999999996,4.41,3,7581,30303,1.0,5480,30209,0.0004097590790479444,0.001,0.09631506353616714
-0.25257182,4.44,3,7593,30348,1.0,5490,30253,0.00046392918447963894,0.001,0.09880565479397774
-0.25250624,4.45,3,7604,30393,1.0,5500,30299,0.0004763199656736106,0.001,0.10587996989488602
-0.25232962000000003,4.46,3,7616,30437,1.0,5510,30342,0.0004895489934521416,0.001,0.09338161597649257
-0.25154188,4.46,3,7628,30483,1.0,5520,30388,0.0004342374959378503,0.001,0.10083435103297234
-0.25445123000000003,4.55,3,7641,30535,1.0,5530,30439,0.0004207561956718564,0.001,0.10062091797590256
-0.25651979,4.59,3,7653,30581,1.0,5540,30486,0.00048699358594603834,0.001,0.1021540214618047
-0.25653067,4.59,3,7664,30626,1.0,5550,30531,0.000461800787888933,0.001,0.09879348799586296
-0.25930131,4.62,3,7677,30675,1.0,5560,30579,0.00045420018723234533,0.001,0.10728396847844124
-0.25888469000000003,4.61,3,7689,30720,1.0,5570,30624,0.00044785416685044765,0.001,0.1000613272190094
-0.25952068,4.64,3,7701,30767,1.0,5580,30671,0.0004230235412251204,0.001,0.10038996115326881
-0.258322,4.64,3,7712,30812,1.0,5590,30717,0.0004138855292694643,0.001,0.10561554878950119
-0.26107193999999995,4.62,3,7723,30855,1.0,5600,30761,0.00043100999027956277,0.001,0.09856878966093063
-0.26167908999999995,4.68,3,7736,30905,1.0,5610,30808,0.0004100996447959915,0.001,0.10263187686602275
-0.2626787,4.67,3,7748,30950,1.0,5620,30856,0.0004622368433047086,0.001,0.10365510731935501
-0.26166073000000006,4.59,3,7759,30994,1.0,5630,30900,0.000409634702373296,0.001,0.09684676925341289
-0.25981096000000004,4.61,3,7772,31042,1.0,5640,30948,0.00045145847980165854,0.001,0.10406317934393883
-0.25897002999999996,4.6,3,7783,31086,1.0,5650,30992,0.0004803280346095562,0.001,0.10406104971965154
-0.2562001599999999,4.57,3,7795,31132,1.0,5660,31037,0.0004318394872825593,0.001,0.0978548601269722
-0.25584105,4.6,3,7807,31180,1.0,5670,31085,0.0004111470261705108,0.001,0.11042509973049164
-0.25430554,4.59,3,7819,31226,1.0,5680,31132,0.0004721054914019381,0.001,0.10366637508074443
-0.25553258,4.6,3,7831,31272,1.0,5690,31178,0.0004472855303902179,0.001,0.10494562486807506
-0.25220935,4.61,3,7842,31316,1.0,5700,31221,0.00040564447408542037,0.001,0.09644458442926407
-0.25279444999999995,4.55,3,7854,31360,1.0,5710,31265,0.0004327107235440053,0.001,0.09633480757474899
-0.25068479,4.53,3,7865,31403,1.0,5720,31309,0.0004305904294596985,0.001,0.10588585957884789
-0.25103983999999996,4.55,3,7876,31449,1.0,5730,31355,0.0003894207111443393,0.001,0.10191778093576431
-0.25332891,4.55,3,7889,31497,1.0,5740,31403,0.00045069058542139827,0.001,0.10210581123828888
-0.25578783,4.57,3,7901,31543,1.0,5750,31448,0.00042395435157231985,0.001,0.09898671507835388
-0.2545391,4.54,3,7912,31586,1.0,5760,31492,0.00044963335676584393,0.001,0.10369645804166794
-0.25650031,4.54,3,7924,31634,1.0,5770,31539,0.0004611819167621434,0.001,0.10620417073369026
-0.25879139,4.55,3,7936,31681,1.0,5780,31587,0.0004755343485157937,0.001,0.10291546583175659
-0.25919552999999995,4.56,3,7948,31728,1.0,5790,31633,0.0004734322195872664,0.001,0.09759650751948357
-0.2647177499999999,4.63,3,7962,31779,1.0,5800,31684,0.00047962339594960214,0.001,0.09930621335903804
-0.26490101,4.63,3,7973,31823,1.0,5810,31728,0.00047085884580155835,0.001,0.1090952605009079
-0.26513939999999997,4.65,3,7985,31868,1.0,5820,31774,0.0004711652174592018,0.001,0.10281855116287868
-0.26383347,4.62,3,7996,31911,1.0,5830,31816,0.00044256132969167084,0.001,0.10999931022524834
-0.26382090999999996,4.63,3,8008,31960,1.0,5840,31864,0.00047493271267740056,0.001,0.10100288689136505
-0.2633651,4.63,3,8020,32006,1.0,5850,31911,0.0004264577059075236,0.001,0.10457822307944298
-0.26413640000000005,4.66,3,8032,32052,1.0,5860,31958,0.00040440737939206883,0.001,0.10614068061113358
-0.262675,4.63,3,8044,32097,1.0,5870,32001,0.0004445776139618829,0.001,0.09724530950188637
-0.2596908,4.59,3,8055,32140,1.0,5880,32045,0.0004406514490256086,0.001,0.10664945840835571
-0.25852721,4.56,3,8066,32184,1.0,5890,32088,0.0004650588016374968,0.001,0.10141092538833618
-0.25816898999999993,4.55,3,8079,32234,1.0,5900,32139,0.00047039228957146406,0.001,0.10287578776478767
-0.25780005,4.59,3,8091,32282,1.0,5910,32187,0.0004017166720586829,0.001,0.10840798169374466
-0.25625372999999996,4.57,3,8102,32325,1.0,5920,32230,0.000470839164336212,0.001,0.10347384586930275
-0.2568675,4.61,3,8114,32372,1.0,5930,32278,0.00044523196993395686,0.001,0.10600700229406357
-0.25480672000000004,4.58,3,8126,32418,1.0,5940,32323,0.0004615285200998187,0.001,0.09878707304596901
-0.25404754999999996,4.6,3,8139,32466,1.0,5950,32371,0.0004337324304894234,0.001,0.09872795144716899
-0.25428829,4.6,3,8150,32512,1.0,5960,32418,0.00040237047360278664,0.001,0.09978509197632472
-0.25448538,4.62,3,8163,32559,1.0,5970,32465,0.00045072039938531816,0.001,0.10983644425868988
-0.25447165000000005,4.66,3,8175,32606,1.0,5980,32512,0.00047708849160699174,0.001,0.10458420217037201
-0.25377189,4.69,3,8187,32653,1.0,5990,32558,0.0004466409154701978,0.001,0.09961644932627678
-0.25244475,4.66,3,8199,32700,1.0,6000,32606,0.0004328395443735644,0.001,0.09576264768838882
-0.25313449000000005,4.66,3,8211,32748,1.0,6010,32654,0.0003996060186182149,0.001,0.10227014124393463
-0.25342962999999996,4.65,3,8222,32790,1.0,6020,32696,0.00041251611401094124,0.001,0.1058884710073471
-0.25245562,4.59,3,8233,32831,1.0,6030,32737,0.0004429294203873724,0.001,0.10603242740035057
-0.25403233,4.62,3,8245,32880,1.0,6040,32786,0.0004301966109778732,0.001,0.10861270874738693
-0.25609454,4.62,3,8258,32928,1.0,6050,32834,0.0004565956478472799,0.001,0.10555331036448479
-0.25317575,4.62,3,8270,32974,1.0,6060,32880,0.0004622200285666622,0.001,0.09490352123975754
-0.2542769,4.63,3,8282,33022,1.0,6070,32928,0.00046946248767198995,0.001,0.10204586386680603
-0.2546823,4.62,3,8294,33068,1.0,6080,32974,0.00043776974780485034,0.001,0.11287896707654
-0.25515206999999995,4.62,3,8306,33115,1.0,6090,33019,0.0004505962206167169,0.001,0.1025492213666439
-0.25426544999999995,4.6,3,8318,33160,1.0,6100,33065,0.000439290699432604,0.001,0.0973561555147171
-0.25268384,4.57,3,8329,33205,1.0,6110,33110,0.0004547532516880892,0.001,0.10293426737189293
-0.25361301,4.59,3,8341,33249,1.0,6120,33155,0.00048086446622619405,0.001,0.10239523276686668
-0.25602796,4.63,3,8352,33294,1.0,6130,33199,0.0004339089500717819,0.001,0.09878701344132423
-0.25299805999999997,4.6,3,8364,33340,1.0,6140,33246,0.00039785851549822837,0.001,0.0968390554189682
-0.25235371000000006,4.58,3,8376,33386,1.0,6150,33291,0.0003958130982937291,0.001,0.09942478314042091
-0.25812913000000004,4.62,3,8389,33436,1.0,6160,33342,0.0004478691504724945,0.001,0.1021049792567889
-0.25998035,4.63,3,8401,33485,1.0,6170,33390,0.0004161680059041828,0.001,0.10635832945505778
-0.25824129000000007,4.61,3,8413,33529,1.0,6180,33433,0.00048529628838878125,0.001,0.09993193298578262
-0.25677765,4.55,3,8423,33570,1.0,6190,33476,0.0004913770826533437,0.001,0.09844468161463737
-0.25797360999999996,4.6,3,8436,33620,1.0,6200,33525,0.00046652346645714715,0.001,0.09750428050756454
-0.26193355,4.67,3,8450,33672,1.0,6210,33577,0.00043805159414963174,0.001,0.1009284754594167
-0.26310516000000006,4.68,3,8461,33717,1.0,6220,33622,0.00048658419400453566,0.001,0.10315141081809998
-0.26232081999999995,4.7,3,8473,33764,1.0,6230,33669,0.0004376865617814474,0.001,0.10447731986641884
-0.2633756,4.68,3,8485,33808,1.0,6240,33714,0.0004279195738490671,0.001,0.10674655934174855
-0.26002007,4.67,3,8496,33853,1.0,6250,33759,0.0004361907558632083,0.001,0.10763675719499588
-0.25627736,4.62,3,8508,33898,1.0,6260,33804,0.00045948468032293023,0.001,0.1020590290427208
-0.25293978,4.61,3,8520,33946,1.0,6270,33852,0.0004673076618928462,0.001,0.09985096752643585
-0.25477512,4.62,3,8532,33991,1.0,6280,33895,0.0005275950243230909,0.001,0.09931040555238724
-0.26011120000000004,4.67,3,8544,34037,1.0,6290,33943,0.0004229738624417223,0.001,0.09709739312529564
-0.25917581000000006,4.64,3,8556,34084,1.0,6300,33990,0.00044536038767546416,0.001,0.09870501856009166
-0.25842859999999995,4.59,3,8568,34131,1.0,6310,34036,0.0004106687265448272,0.001,0.09706665575504303
-0.26052961999999996,4.6,3,8580,34177,1.0,6320,34082,0.0004002735440735705,0.001,0.10173316299915314
-0.26198140000000003,4.58,3,8591,34222,1.0,6330,34128,0.0004379193633212708,0.001,0.09688292443752289
-0.26128675,4.58,3,8603,34266,1.0,6340,34171,0.00043896335992030797,0.001,0.11162246763706207
-0.26273427,4.57,3,8614,34310,1.0,6350,34216,0.000454025728686247,0.001,0.10581671446561813
-0.26279880999999994,4.56,3,8625,34354,1.0,6360,34259,0.00043767234456026927,0.001,0.1045055016875267
-0.26223212,4.53,3,8637,34399,1.0,6370,34304,0.000446727302914951,0.001,0.10247248411178589
-0.26004161,4.51,3,8648,34442,1.0,6380,34347,0.0004529847501544282,0.001,0.10687720775604248
-0.25569444999999996,4.52,3,8660,34489,1.0,6390,34395,0.00042150525841861964,0.001,0.10530907288193703
-0.25488435,4.48,3,8671,34532,1.0,6400,34438,0.0003810814887401648,0.001,0.10005879774689674
-0.25199409999999994,4.46,3,8683,34577,1.0,6410,34481,0.0004132264759391546,0.001,0.10581229999661446
-0.25294804,4.49,3,8695,34626,1.0,6420,34532,0.0004502204887103289,0.001,0.10194759567578633
-0.24934277,4.48,3,8707,34670,1.0,6430,34576,0.0004378305602585897,0.001,0.11038098484277725
-0.25130550999999995,4.52,3,8719,34718,1.0,6440,34623,0.0004357475321739912,0.001,0.10617610812187195
-0.25049352,4.52,3,8730,34762,1.0,6450,34666,0.00046647780982311815,0.001,0.10607443377375603
-0.25259480999999995,4.52,3,8742,34806,1.0,6460,34712,0.0003969569515902549,0.001,0.09482695907354355
-0.25497078,4.54,3,8754,34853,1.0,6470,34758,0.0004179737181402743,0.001,0.10490175833304723
-0.25417055,4.53,3,8765,34895,1.0,6480,34801,0.0004462948127184063,0.001,0.10350188985466957
-0.25604074,4.5,3,8776,34939,1.0,6490,34844,0.00042948239570250735,0.001,0.09976760298013687
-0.25766791,4.52,3,8788,34984,1.0,6500,34890,0.00040210321312770245,0.001,0.10567053407430649
-0.26057555,4.54,3,8800,35031,1.0,6510,34936,0.0004477446685389926,0.001,0.11063891400893529
-0.25768115999999996,4.56,3,8813,35082,1.0,6520,34988,0.0004570152159431018,0.001,0.10832405462861061
-0.25813957000000004,4.57,3,8824,35127,1.0,6530,35032,0.00040424204780720174,0.001,0.10714414715766907
-0.25594479,4.55,3,8836,35173,1.0,6540,35079,0.00037845295446459204,0.001,0.09945428371429443
-0.25598656,4.54,3,8847,35216,1.0,6550,35121,0.00041958875954151154,0.001,0.10352236777544022
-0.25385668,4.54,3,8859,35260,1.0,6560,35165,0.00043080837349407375,0.001,0.10020678862929344
-0.25109538,4.51,3,8870,35304,1.0,6570,35210,0.0004022310458822176,0.001,0.1088087186217308
-0.25429423,4.54,3,8882,35349,1.0,6580,35255,0.00043573368748184294,0.001,0.1131371296942234
-0.25368442,4.55,3,8893,35394,1.0,6590,35300,0.0004132491012569517,0.001,0.10639104743798573
-0.24945153999999994,4.52,3,8904,35436,1.0,6600,35342,0.00039365557313431054,0.001,0.09688464552164078
-0.24848710000000002,4.49,3,8915,35480,1.0,6610,35386,0.0003954673884436488,0.001,0.10454422980546951
-0.2478631,4.47,3,8928,35529,1.0,6620,35434,0.00044172968773636967,0.001,0.10414458562930425
-0.24985601000000002,4.48,3,8940,35575,1.0,6630,35481,0.0004844718932872638,0.001,0.1026257686316967
-0.25198688,4.47,3,8952,35620,1.0,6640,35526,0.00042160548764513806,0.001,0.10351882874965668
-0.25087048,4.46,3,8962,35662,1.0,6650,35567,0.00044385684304870665,0.001,0.10378675535321236
-0.25374193999999994,4.49,3,8974,35709,1.0,6660,35614,0.000419990457885433,0.001,0.1012866348028183
-0.25390963,4.49,3,8986,35753,1.0,6670,35658,0.0004105174739379436,0.001,0.1027729759613673
-0.2547664999999999,4.48,3,8997,35797,1.0,6680,35703,0.00043044256017310545,0.001,0.10035156086087227
-0.25431508999999997,4.46,3,9008,35840,1.0,6690,35744,0.0004379947786219418,0.001,0.10472892224788666
-0.25920814999999997,4.5,3,9020,35886,1.0,6700,35792,0.0004169837338849902,0.001,0.10313547030091286
-0.25779994,4.51,3,9032,35931,1.0,6710,35837,0.00042238072637701407,0.001,0.10608769953250885
-0.25906830000000003,4.49,3,9044,35978,1.0,6720,35884,0.000385770364664495,0.001,0.1027806227405866
-0.25866419000000007,4.5,3,9056,36025,1.0,6730,35931,0.0003786698216572404,0.001,0.10683247447013855
-0.25920913999999995,4.52,3,9068,36072,1.0,6740,35977,0.0004009815020253882,0.001,0.09659575670957565
-0.26200823,4.57,3,9080,36119,1.0,6750,36023,0.0004273162572644651,0.001,0.1024043895304203
-0.2612672,4.58,3,9092,36167,1.0,6760,36070,0.0004217325913487002,0.001,0.09920945018529892
-0.26164327000000004,4.59,3,9104,36212,1.0,6770,36118,0.0004135536146350205,0.001,0.11339610815048218
-0.25985572,4.6,3,9116,36257,1.0,6780,36162,0.0004350825765868649,0.001,0.10676629096269608
-0.26164368,4.65,3,9128,36305,1.0,6790,36211,0.00039312060689553616,0.001,0.09898682683706284
-0.25950047,4.63,3,9139,36349,1.0,6800,36255,0.00041560474201105533,0.001,0.09602172300219536
-0.26142887,4.64,3,9151,36395,1.0,6810,36300,0.00037942524068057537,0.001,0.10619840522607167
-0.26167429,4.65,3,9164,36443,1.0,6820,36349,0.00046480921931409586,0.001,0.10226121048132579
-0.26150416,4.65,3,9176,36490,1.0,6830,36396,0.00043256665230728686,0.001,0.10501190274953842
-0.25942019000000005,4.63,3,9187,36535,1.0,6840,36441,0.00041809673712123185,0.001,0.10067648937304814
-0.26089339,4.62,3,9199,36581,1.0,6850,36487,0.0003817109900410287,0.001,0.10131946578621864
-0.25803678,4.59,3,9211,36626,1.0,6860,36532,0.00044178820098750293,0.001,0.09503301233053207
-0.25991178000000004,4.61,3,9223,36673,1.0,6870,36579,0.0004127996857278049,0.001,0.10069943219423294
-0.25863827000000006,4.59,3,9234,36716,1.0,6880,36621,0.00037234051269479095,0.001,0.10095792263746262
-0.25924464999999997,4.61,3,9247,36766,1.0,6890,36671,0.000398193815878282,0.001,0.09651394188404083
-0.26106157999999996,4.68,3,9260,36817,1.0,6900,36722,0.0004367909617333983,0.001,0.103500135242939
-0.25728701000000004,4.67,3,9272,36862,1.0,6910,36767,0.0004361855564638972,0.001,0.10122989118099213
-0.25714007,4.64,3,9283,36907,1.0,6920,36812,0.00041440624045208097,0.001,0.10722578068574269
-0.25500218999999996,4.61,3,9294,36951,1.0,6930,36857,0.0004001358902314678,0.001,0.10379239171743393
-0.25555215,4.61,3,9306,36996,1.0,6940,36902,0.0004003043213742785,0.001,0.10774606838822365
-0.25216149,4.61,3,9318,37042,1.0,6950,36947,0.000415994887589477,0.001,0.10316900163888931
-0.25322266000000004,4.6,3,9329,37086,1.0,6960,36992,0.0004186292469967157,0.001,0.10350513209899266
-0.2538632800000001,4.59,3,9341,37132,1.0,6970,37038,0.0004485768324229866,0.001,0.10555719584226608
-0.25811624,4.7,3,9355,37186,1.0,6980,37092,0.0004282330264686607,0.001,0.09887826815247536
-0.25470903,4.64,3,9366,37230,1.0,6990,37136,0.00040757234091870487,0.001,0.09764431913693745
-0.25149096,4.58,3,9378,37275,1.0,7000,37179,0.0004250118581694551,0.001,0.09427975863218307
-0.25395109,4.57,3,9389,37319,1.0,7010,37223,0.00042081292485818267,0.001,0.09808134287595749
-0.25309268,4.57,3,9401,37364,1.0,7020,37269,0.0004221423077979125,0.001,0.10131244361400604
-0.25491245999999995,4.58,3,9413,37409,1.0,7030,37314,0.00039671852136962115,0.001,0.10275175919135411
-0.25465208,4.57,3,9424,37453,1.0,7040,37359,0.0003931136379833333,0.001,0.10258979350328445
-0.25463969000000003,4.56,3,9436,37498,1.0,7050,37404,0.00042495535308262333,0.001,0.10704206675291061
-0.25318841,4.58,3,9447,37544,1.0,7060,37450,0.0003968062301282771,0.001,0.10079586133360863
-0.25425746,4.61,3,9460,37593,1.0,7070,37498,0.0004045624061421092,0.001,0.10534795746207237
-0.25103479000000006,4.5,3,9471,37636,1.0,7080,37542,0.0004003688954981044,0.001,0.10227613151073456
-0.25200566,4.51,3,9483,37681,1.0,7090,37585,0.0004062431864440441,0.001,0.09863616898655891
-0.25661922000000004,4.57,3,9496,37732,1.0,7100,37637,0.00043185267713852227,0.001,0.10919247567653656
-0.25726967,4.59,3,9508,37778,1.0,7110,37683,0.0003995350343757309,0.001,0.10722489655017853
-0.25781879,4.62,3,9520,37826,1.0,7120,37732,0.000391940789995715,0.001,0.10122081637382507
-0.25751264,4.61,3,9531,37870,1.0,7130,37776,0.0003652621351648122,0.001,0.10625270505746205
-0.25766247,4.65,3,9544,37918,1.0,7140,37823,0.0003901347954524681,0.001,0.1010361909866333
-0.25918151,4.66,3,9556,37964,1.0,7150,37869,0.0004139355514780618,0.001,0.10140280425548553
-0.26252709,4.66,3,9567,38010,1.0,7160,37915,0.0003870367581839673,0.001,0.09488293901085854
-0.26045527999999996,4.64,3,9579,38057,1.0,7170,37963,0.0004191241702452923,0.001,0.1041802242398262
-0.25903529000000003,4.63,3,9590,38099,1.0,7180,38005,0.00043826596083818004,0.001,0.09914037585258484
-0.26265673999999994,4.67,3,9603,38148,1.0,7190,38054,0.00044342324836179616,0.001,0.1030186985929807
-0.26349372000000004,4.66,3,9616,38198,1.0,7200,38102,0.00041414729785174134,0.001,0.09625956912835439
-0.25982738,4.63,3,9627,38241,1.0,7210,38147,0.0004063595406478271,0.001,0.10677487030625343
-0.26107744,4.62,3,9639,38288,1.0,7220,38193,0.0004207846417557448,0.001,0.10185786336660385
-0.26104003000000003,4.63,3,9651,38333,1.0,7230,38238,0.00038820377085357904,0.001,0.10371232405304909
-0.26024482000000004,4.63,3,9663,38381,1.0,7240,38287,0.00039511550567112864,0.001,0.10186580941081047
-0.26033644,4.61,3,9674,38425,1.0,7250,38331,0.00041526549466652796,0.001,0.09427937865257263
-0.25929935,4.62,3,9686,38472,1.0,7260,38377,0.0004189959242163847,0.001,0.10338451464970906
-0.26102868,4.62,3,9698,38519,1.0,7270,38425,0.00037826105108251795,0.001,0.09898559376597404
-0.2646497500000001,4.66,3,9710,38565,1.0,7280,38468,0.00038805034273536876,0.001,0.10676804184913635
-0.26068779999999997,4.62,3,9722,38610,1.0,7290,38516,0.0003986533702118322,0.001,0.09248729422688484
-0.25275556999999993,4.56,3,9733,38654,1.0,7300,38558,0.00039077831024769694,0.001,0.1061544381082058
-0.25492979000000004,4.56,3,9744,38697,1.0,7310,38602,0.000432079192250967,0.001,0.1063196137547493
-0.25566362,4.58,3,9757,38746,1.0,7320,38649,0.00040918964659795163,0.001,0.10949145630002022
-0.25664637999999995,4.63,3,9770,38796,1.0,7330,38701,0.00041775883437367156,0.001,0.10061001777648926
-0.26101046000000006,4.64,3,9782,38845,1.0,7340,38750,0.0003966567805036902,0.001,0.10671137521664302
-0.2577314400000001,4.64,3,9794,38889,1.0,7350,38795,0.00033579186856513843,0.001,0.10379748791456223
-0.25558982,4.6,3,9805,38932,1.0,7360,38837,0.0004197674570605159,0.001,0.11004692688584328
-0.25506791,4.6,3,9817,38979,1.0,7370,38885,0.0003724913694895804,0.001,0.1036660335958004
-0.25462209,4.62,3,9829,39027,1.0,7380,38931,0.0003917375288438052,0.001,0.1041986495256424
-0.25620904,4.66,3,9842,39076,1.0,7390,38982,0.00035618135007098317,0.001,0.10439028590917587
-0.25980125,4.7,3,9854,39124,1.0,7400,39030,0.0004173170716967434,0.001,0.10242116699616115
-0.25876346,4.73,3,9866,39170,1.0,7410,39075,0.00041923885146388784,0.001,0.09525889158248901
-0.25739106999999994,4.76,3,9879,39222,1.0,7420,39128,0.0003937890287488699,0.001,0.10882160440087318
-0.25564855000000003,4.69,3,9891,39265,1.0,7430,39170,0.00037558058102149516,0.001,0.10107837989926338
-0.24980417,4.64,3,9902,39309,1.0,7440,39215,0.0004072676820214838,0.001,0.10513338819146156
-0.25555345,4.66,3,9914,39355,1.0,7450,39260,0.0003950763784814626,0.001,0.10258365174134572
-0.25613751,4.7,3,9926,39402,1.0,7460,39307,0.0003901518794009462,0.001,0.09923329949378967
-0.25488738,4.66,3,9937,39445,1.0,7470,39351,0.000399394120904617,0.001,0.10701846703886986
-0.25185542,4.62,3,9948,39489,1.0,7480,39395,0.00037164128298172727,0.001,0.10068938881158829
-0.25243945,4.59,3,9960,39535,1.0,7490,39441,0.0003979789209552109,0.001,0.10149113461375237
-0.25057948999999996,4.54,3,9971,39578,1.0,7500,39483,0.0004013193538412452,0.001,0.10324326902627945
-0.25016060999999995,4.54,3,9983,39624,1.0,7510,39529,0.00037477794103324413,0.001,0.10365444421768188
-0.25062604,4.5,3,9995,39672,1.0,7520,39578,0.0004099670273717493,0.001,0.10145523895819981
-0.2522951,4.53,3,10007,39718,1.0,7530,39622,0.0003913801192538813,0.001,0.10505330935120583
-0.254389,4.53,3,10018,39762,1.0,7540,39668,0.0003927032958017662,0.001,0.11337809264659882
-0.25384743,4.54,3,10031,39809,1.0,7550,39714,0.0003792418210650794,0.001,0.09830519184470177
-0.25498919000000003,4.52,3,10042,39854,1.0,7560,39760,0.00042641840991564095,0.001,0.10364499688148499
-0.25232249999999995,4.53,3,10053,39898,1.0,7570,39804,0.0004522559611359611,0.001,0.11363174393773079
-0.2574988,4.57,3,10066,39946,1.0,7580,39852,0.00042736425530165434,0.001,0.10091634839773178
-0.25750054,4.6,3,10078,39995,1.0,7590,39900,0.0003970294274040498,0.001,0.10152829438447952
-0.255955,4.6,3,10089,40038,1.0,7600,39943,0.00038363805651897565,0.001,0.10699480026960373
-0.25838422999999994,4.62,3,10102,40086,1.0,7610,39992,0.00042264241104324657,0.001,0.10783368349075317
-0.25659896,4.59,3,10113,40131,1.0,7620,40037,0.0004125045205000788,0.001,0.10441780835390091
-0.25913149,4.6,3,10125,40178,1.0,7630,40083,0.0003938793553970754,0.001,0.11463190615177155
-0.25775518,4.62,3,10137,40224,1.0,7640,40129,0.00037254982453305274,0.001,0.100274957716465
-0.25303715000000004,4.57,3,10148,40266,1.0,7650,40171,0.00038443499943241477,0.001,0.09174997359514236
-0.25555004000000003,4.58,3,10160,40312,1.0,7660,40218,0.00035593239590525627,0.001,0.10682695110638936
-0.25717425000000005,4.56,3,10171,40354,1.0,7670,40260,0.00038216934190131723,0.001,0.10128424068291982
-0.25161076,4.51,3,10182,40397,1.0,7680,40303,0.0003892567998263985,0.001,0.10513375699520111
-0.25207444999999995,4.52,3,10195,40447,1.0,7690,40353,0.00038621126926348853,0.001,0.09912829101085663
-0.2568173,4.59,3,10208,40497,1.0,7700,40402,0.00036507155891740695,0.001,0.09652399644255638
-0.26016182000000004,4.62,3,10221,40548,1.0,7710,40454,0.00036761274677701297,0.001,0.10668889929850896
-0.25830991999999997,4.58,3,10231,40589,1.0,7720,40495,0.00038757934235036375,0.001,0.09900341182947159
-0.25523545000000003,4.55,3,10243,40633,1.0,7730,40538,0.0004623541753971949,0.001,0.09892158582806587
-0.25649813,4.53,3,10254,40677,1.0,7740,40582,0.0004047368638566695,0.001,0.10592860728502274
-0.26078914999999997,4.57,3,10266,40723,1.0,7750,40628,0.0004210492115817033,0.001,0.10718308016657829
-0.26313839999999994,4.62,3,10279,40774,1.0,7760,40679,0.00037977522006258366,0.001,0.10288956016302109
-0.26421411,4.69,3,10292,40823,1.0,7770,40729,0.0004107215965632349,0.001,0.10929381102323532
-0.26499499,4.7,3,10303,40867,1.0,7780,40773,0.0004392885894048959,0.001,0.10764225944876671
-0.26292181,4.66,3,10315,40913,1.0,7790,40819,0.00041987464646808803,0.001,0.1039327010512352
-0.25923313,4.59,3,10326,40956,1.0,7800,40862,0.0003584204168873839,0.001,0.10183180123567581
-0.25728063999999995,4.53,3,10338,41001,1.0,7810,40905,0.00038805147050879896,0.001,0.10716859251260757
-0.26129588,4.57,3,10349,41046,1.0,7820,40951,0.0004416189913172275,0.001,0.10116971656680107
-0.26012952,4.54,3,10360,41087,1.0,7830,40992,0.0003604287121561356,0.001,0.09866095706820488
-0.25949659999999997,4.56,3,10372,41133,1.0,7840,41039,0.0004576115112286061,0.001,0.10254016891121864
-0.25445932000000004,4.51,3,10382,41174,1.0,7850,41080,0.00037849486398044974,0.001,0.098975270986557
-0.25184924999999997,4.48,3,10395,41222,1.0,7860,41127,0.00039918028633110223,0.001,0.09959941357374191
-0.25219594,4.47,3,10407,41270,1.0,7870,41175,0.00044194061047164723,0.001,0.10633283108472824
-0.25444077,4.47,3,10418,41314,1.0,7880,41220,0.00042082498111994937,0.001,0.11053414270281792
-0.25728135999999996,4.48,3,10431,41361,1.0,7890,41267,0.0004247462493367493,0.001,0.09678154438734055
-0.25650933,4.47,3,10441,41403,1.0,7900,41308,0.00041625014855526386,0.001,0.09628622730573018
-0.25270362,4.47,3,10453,41448,1.0,7910,41354,0.0004024116555228829,0.001,0.10619921733935674
-0.24825623,4.46,3,10464,41492,1.0,7920,41398,0.0004300575179513544,0.001,0.10937318454186122
-0.25103335,4.5,3,10476,41537,1.0,7930,41443,0.00045833348121959716,0.001,0.10439120978116989
-0.25013587,4.51,3,10488,41584,1.0,7940,41489,0.00040995475137606263,0.001,0.10336566343903542
-0.25453944,4.59,3,10501,41633,1.0,7950,41536,0.0004039149614982307,0.001,0.11225391179323196
-0.25421130000000003,4.59,3,10513,41681,1.0,7960,41586,0.00045305573439691216,0.001,0.1019815169274807
-0.2514303,4.55,3,10524,41725,1.0,7970,41630,0.00035738563019549474,0.001,0.10458198189735413
-0.25077176,4.54,3,10536,41768,1.0,7980,41674,0.0004196771187707782,0.001,0.10115867853164673
-0.24982517000000004,4.53,3,10547,41814,1.0,7990,41720,0.00039553233655169605,0.001,0.10770253092050552
-0.25501280000000004,4.58,3,10560,41861,1.0,8000,41767,0.00040839747089194134,0.001,0.10851998999714851
-0.25709319,4.58,3,10571,41906,1.0,8010,41811,0.00037379238347057253,0.001,0.09778452292084694
-0.26154652,4.61,3,10583,41953,1.0,8020,41859,0.00039208658854477106,0.001,0.1177213229238987
-0.25937947,4.6,3,10595,41997,1.0,8030,41903,0.0004190194187685847,0.001,0.09928631037473679
-0.26256712,4.57,3,10606,42041,1.0,8040,41947,0.00043499200546648353,0.001,0.1117086410522461
-0.26229670000000005,4.54,3,10618,42087,1.0,8050,41992,0.00040602653461974114,0.001,0.10733383893966675
