#{"t_start": 1706679014.1058223, "env_id": "EpsonLs3-Default-Reach-v0"}
r,l,t
-0.066445,3,220.269705
-0.109781,3,220.668989
-0.115203,3,221.069178
-0.060046,2,221.483602
-0.06805,3,221.86943
-0.143046,3,222.252465
-0.063818,3,222.65234
-0.218496,3,223.052541
-0.088849,3,223.452766
-0.122647,3,223.836252
-0.192193,4,224.43607
-0.122796,3,224.836096
-0.068926,3,225.219962
-0.065891,2,225.617915
-0.14206,3,226.003116
-0.091062,3,226.386414
-0.099866,3,226.786044
-0.117687,3,227.169603
-0.119517,3,227.569825
-0.082554,3,227.952961
-0.182498,3,228.353148
-0.079831,3,228.736401
-0.154308,3,229.136188
-0.094778,3,229.519899
-0.162396,3,229.903322
-0.093307,3,230.301257
-0.137989,3,230.686641
-0.082879,3,231.086757
-0.147849,3,231.486745
-0.112507,3,231.888579
-0.04791,2,232.285306
-0.178877,3,232.67017
-0.198955,3,233.070327
-0.070306,3,233.470327
-0.09029,3,233.853968
-0.192029,4,234.437433
-0.112909,3,234.838427
-0.102821,3,235.220391
-0.095459,3,235.620319
-0.148827,3,236.037555
-0.101604,3,236.453781
-0.105176,3,236.837546
-0.107102,3,237.237352
-0.189283,3,237.637217
-0.082747,3,238.037146
-0.093793,3,238.420764
-0.097933,3,238.82094
-0.090797,3,239.203874
-0.186357,3,239.620898
-0.097312,3,240.037549
-0.104603,3,240.456656
-0.196878,3,240.854398
-0.164955,3,241.254287
-0.108547,3,241.637234
-0.08026,3,242.037754
-0.083089,3,242.420352
-0.144207,3,242.821565
-0.071822,3,243.204477
-0.110033,3,243.60663
-0.089432,3,244.004349
-0.00803,1,244.21913
-0.09528,3,244.605003
-0.085282,3,245.021116
-0.121766,3,245.404971
-0.17523,4,245.987893
-0.213729,4,246.571252
-0.152719,3,246.97156
-0.069012,3,247.354939
-0.14713,3,247.755275
-0.087605,3,248.154902
-0.101932,3,248.555419
-0.197478,3,248.93623
-0.175066,4,249.503118
-0.13038,3,249.906006
-0.206306,3,250.286273
-0.12419,3,250.671962
-0.10173,3,251.07248
-0.119133,3,251.471781
-0.099956,3,251.872332
-0.061378,2,252.270742
-0.157023,3,252.655356
-0.094687,3,253.038705
-0.108155,3,253.438765
-0.120448,3,253.83883
-0.082882,3,254.238935
-0.077954,3,254.639252
-0.085721,3,255.038903
-0.113155,3,255.422421
-0.067814,3,255.8227
-0.072082,3,256.205613
-0.059642,2,256.603643
-0.165402,3,257.005134
-0.211557,4,257.589506
-0.108672,3,258.006209
-0.147378,4,258.591114
-0.060335,2,258.987275
-0.235242,4,259.556392
-0.193363,3,259.955979
-0.10606,3,260.356424
-0.082137,3,260.756757
-0.058547,2,261.1541
-0.090942,3,261.539494
-0.08836,3,261.940121
-0.158725,4,262.504293
-0.139683,3,262.890235
-0.088521,3,263.290464
-0.109815,3,263.690238
-0.087497,3,264.089841
-0.168074,3,264.474313
-0.105,3,264.873698
-0.162624,3,265.257708
-0.101732,3,265.656928
-0.170263,4,266.256799
-0.121689,3,266.65668
-0.099456,3,267.057
-0.145582,3,267.456996
-0.162387,3,267.857598
-0.186845,3,268.240379
-0.098042,3,268.640588
-0.144375,3,269.057316
-0.107359,3,269.457266
-0.109056,3,269.840618
-0.086462,3,270.24074
-0.061674,2,270.620445
-0.009295,1,270.821519
-0.177196,3,271.207162
-0.047341,2,271.605116
-0.102549,3,271.990828
-0.065062,3,272.39093
-0.060494,3,272.79112
-0.065596,3,273.190935
-0.155574,3,273.591067
-0.130137,3,273.990825
-0.158563,3,274.374565
-0.16518,3,274.774563
-0.094671,3,275.174419
-0.098607,3,275.574585
-0.189363,3,275.957801
-0.126635,3,276.374817
-0.188702,3,276.758207
-0.086651,3,277.158003
-0.132098,4,277.724703
-0.115652,4,278.308128
-0.107734,3,278.708162
-0.005485,1,278.905988
-0.106353,3,279.291795
-0.08236,3,279.691658
-0.06729,3,280.074859
-0.128147,4,280.658317
-0.080654,3,281.058479
-0.182199,4,281.625152
-0.070681,3,282.025204
-0.061284,3,282.424816
-0.135925,3,282.808677
-0.174743,4,283.39209
-0.217326,4,283.975396
-0.044274,2,284.373271
-0.03962,2,284.756652
-0.107376,3,285.142079
-0.143561,4,285.725141
-0.00882,1,285.940089
-0.072354,3,286.325724
-0.239407,4,286.892411
-0.105191,3,287.292367
-0.089168,3,287.692399
-0.049267,2,288.073739
-0.07657,3,288.475932
-0.230856,5,289.243136
-0.05647,3,289.642691
-0.103132,3,290.042663
-0.088231,3,290.442617
-0.060368,3,290.842848
-0.059689,2,291.240721
-0.145112,3,291.626162
-0.181843,3,292.02614
-0.152606,3,292.409544
-0.167492,3,292.809587
-0.086189,3,293.192757
-0.127533,3,293.593639
-0.106514,3,293.976557
-0.059125,3,294.376562
-0.102826,3,294.759843
-0.188925,3,295.159561
-0.14638,3,295.54321
-0.175175,5,296.310153
-0.104218,3,296.710152
-0.033562,2,297.10768
-0.095558,3,297.493322
-0.189554,3,297.877351
-0.15389,3,298.293229
-0.087538,3,298.693089
