rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/success_rate,time/episodes,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
-0.7120577000000001,42777,10329,6.08,4,0.89,6160,0.1644886980454127,7.19871350156609e-05,42672,0.001
-0.7242931399999999,42837,10343,6.2,4,0.91,6170,0.17483073224624,0.00011570465358090587,42732,0.001
-0.7236413999999999,42896,10358,6.15,4,0.91,6180,0.1683830519517263,9.164446601062082e-05,42789,0.001
-0.72725784,42962,10374,6.18,4,0.91,6190,0.17052758671343327,7.913218132671318e-05,42855,0.001
-0.72271212,43023,10389,6.09,4,0.9,6200,0.17667702502674526,7.701497492639141e-05,42917,0.001
-0.7151072400000001,43080,10403,5.97,4,0.9,6210,0.17011778553326926,6.252909952308983e-05,42978,0.001
-0.7032689500000001,43144,10418,5.9,4,0.9,6220,0.17810315191745757,0.00011291926784906536,43038,0.001
-0.6954890899999999,43201,10432,5.89,4,0.89,6230,0.16343784083922705,6.758094847706768e-05,43094,0.001
-0.6882251,43258,10446,5.87,4,0.89,6240,0.17717257887125015,6.192460083790745e-05,43156,0.001
-0.70338937,43319,10461,5.94,4,0.89,6250,0.1710047572851181,6.300321971745386e-05,43212,0.001
-0.7068533699999999,43377,10475,6.0,4,0.9,6260,0.16520589093367258,8.319599510286935e-05,43271,0.001
-0.7104208700000001,43437,10490,6.0,4,0.9,6270,0.17766163604600088,7.093099702615291e-05,43330,0.001
-0.7048589199999999,43488,10502,5.92,4,0.89,6280,0.17678473591804506,6.071613752283156e-05,43382,0.001
-0.69794141,43547,10516,5.85,4,0.88,6290,0.18044203768173853,8.104194906384994e-05,43440,0.001
-0.69462979,43612,10532,5.89,4,0.89,6300,0.1662117660045624,7.388303492916748e-05,43506,0.001
-0.6947457399999999,43674,10547,5.94,4,0.9,6310,0.17005347992692674,7.580787808235203e-05,43568,0.001
-0.6867740900000001,43727,10560,5.83,4,0.87,6320,0.1633155643939972,7.76304380754785e-05,43625,0.001
-0.6922540300000002,43787,10575,5.86,4,0.89,6330,0.1812587007880211,0.00018352121939339364,43680,0.001
-0.6964308400000001,43840,10588,5.82,4,0.87,6340,0.17183897644281387,8.878281141733169e-05,43738,0.001
-0.6925182200000001,43907,10604,5.88,4,0.88,6350,0.17260448137919107,6.958977246540599e-05,43800,0.001
-0.6966450600000001,43969,10619,5.92,4,0.88,6360,0.1737055310181209,8.629825606476516e-05,43861,0.001
-0.68569887,44027,10633,5.9,4,0.87,6370,0.17964962124824524,6.146244231786113e-05,43920,0.001
-0.68770307,44082,10647,5.94,4,0.87,6380,0.18399149179458618,5.473420969792642e-05,43976,0.001
-0.6934140999999999,44156,10665,6.09,4,0.88,6390,0.16987955272197724,6.079010636312887e-05,44049,0.001
-0.7024540599999999,44214,10679,6.02,4,0.86,6400,0.16842858493328094,7.554573433784147e-05,44112,0.001
-0.7028493599999999,44277,10694,6.03,4,0.86,6410,0.1689503937959671,6.551095793838613e-05,44171,0.001
-0.7092909499999999,44331,10708,6.04,4,0.87,6420,0.1671917513012886,5.794819298898801e-05,44223,0.001
-0.7103908800000001,44389,10722,6.02,4,0.87,6430,0.17244523337909154,7.778009967296384e-05,44282,0.001
-0.7172599400000002,44454,10738,6.14,4,0.9,6440,0.1715963532527288,7.605477730976418e-05,44346,0.001
-0.7109943400000002,44511,10752,6.04,4,0.89,6450,0.16958366547312057,7.178571831900626e-05,44405,0.001
-0.69666971,44567,10765,5.98,4,0.89,6460,0.17076171189546585,8.57610248203855e-05,44461,0.001
-0.6981831000000001,44622,10779,5.95,4,0.9,6470,0.17435412357250848,6.009122383450934e-05,44516,0.001
-0.71111903,44683,10793,6.01,4,0.9,6480,0.16238339990377426,5.278239223116543e-05,44575,0.001
-0.70337247,44738,10807,5.82,4,0.88,6490,0.1854388266801834,6.665353066637181e-05,44632,0.001
-0.70452696,44798,10821,5.84,4,0.89,6500,0.17229377975066504,6.184318226587493e-05,44691,0.001
-0.71355176,44868,10839,5.91,4,0.89,6510,0.17583581507205964,6.002160153002478e-05,44761,0.001
-0.7156812600000001,44933,10854,6.02,4,0.91,6520,0.17102799862623214,7.080274772306439e-05,44828,0.001
-0.7042635300000001,44983,10867,5.94,4,0.89,6530,0.17029892901579538,6.757757182640489e-05,44878,0.001
-0.7095540500000002,45045,10882,5.91,4,0.88,6540,0.17139130192143576,6.883215974085033e-05,44938,0.001
-0.71192306,45101,10895,5.9,4,0.88,6550,0.16933949504579818,7.181306500569917e-05,44996,0.001
-0.7223926900000001,45155,10909,5.88,4,0.87,6560,0.15466028451919556,6.256070264498703e-05,45050,0.001
-0.7157814,45201,10920,5.79,4,0.84,6570,0.171953307730811,5.996401627531408e-05,45099,0.001
-0.7027399099999998,45254,10933,5.71,4,0.84,6580,0.15499860048294067,6.669476351817138e-05,45148,0.001
-0.7242591700000002,45326,10950,5.88,4,0.86,6590,0.16030154909406388,7.746936275257863e-05,45218,0.001
-0.7230134000000001,45380,10963,5.82,4,0.84,6600,0.17769259214401245,7.440779518219642e-05,45273,0.001
-0.7154982000000001,45442,10978,5.74,4,0.83,6610,0.1701742559671402,7.985804456568855e-05,45336,0.001
-0.7184053100000001,45503,10993,5.7,4,0.82,6620,0.1712959830959638,0.00011437085292224462,45397,0.001
-0.7299920799999999,45570,11010,5.87,4,0.85,6630,0.16997980773448945,5.87253030971624e-05,45462,0.001
-0.71878168,45628,11024,5.83,4,0.85,6640,0.1705109824736913,6.66596345884803e-05,45521,0.001
-0.7218773300000001,45686,11038,5.85,4,0.84,6650,0.1598110795021057,5.547098953684326e-05,45584,0.001
-0.7224136600000002,45741,11051,5.86,4,0.84,6660,0.16797810047864914,9.123907390555057e-05,45636,0.001
-0.7458822599999998,45810,11068,6.09,4,0.88,6670,0.15881225679601943,7.519368279775205e-05,45705,0.001
-0.7482801299999999,45863,11081,6.09,4,0.87,6680,0.17605485873562948,8.468808144763378e-05,45757,0.001
-0.7340474699999997,45924,11096,5.98,4,0.86,6690,0.17118815226214273,6.020307721753072e-05,45818,0.001
-0.7329118199999999,45989,11112,6.09,4,0.88,6700,0.17632668784686498,5.612405636514138e-05,45887,0.001
-0.73403882,46045,11125,6.03,4,0.88,6710,0.16795869171619415,5.512431501604927e-05,45938,0.001
-0.7339927,46114,11142,6.11,4,0.89,6720,0.16400281836589178,6.225303877727129e-05,46007,0.001
-0.72650065,46170,11156,6.0,4,0.88,6730,0.17346677396978652,6.926882425822052e-05,46064,0.001
-0.7226305400000002,46217,11167,5.89,4,0.85,6740,0.1646551415324211,9.30903188418597e-05,46115,0.001
-0.72535345,46280,11183,5.94,4,0.86,6750,0.16849912703037262,6.4350483236402e-05,46172,0.001
-0.72203575,46334,11196,5.93,4,0.86,6760,0.16357912868261337,7.112807603940989e-05,46228,0.001
-0.7089104700000002,46393,11210,5.83,4,0.84,6770,0.16562914103269577,6.408613444364164e-05,46286,0.001
-0.7132498100000001,46452,11225,5.89,4,0.85,6780,0.17901019752025604,6.640707397309598e-05,46344,0.001
-0.7062309600000001,46517,11241,5.93,4,0.86,6790,0.17757493257522583,0.00010839925380423665,46409,0.001
-0.70992511,46580,11256,5.91,4,0.86,6800,0.1733422875404358,7.75487839876275e-05,46475,0.001
-0.7066204500000001,46639,11270,5.94,4,0.84,6810,0.17433464030424753,6.804491729579038e-05,46532,0.001
-0.71028557,46700,11285,5.86,4,0.83,6820,0.16947015871604285,0.00012018409324809909,46594,0.001
-0.7156155,46762,11300,5.92,4,0.82,6830,0.170052347438676,8.673392273651968e-05,46654,0.001
-0.71620046,46818,11314,6.01,4,0.84,6840,0.16071932315826415,6.403237857739441e-05,46711,0.001
-0.7136345300000001,46874,11328,5.94,4,0.83,6850,0.1743201669305563,6.066235164325917e-05,46767,0.001
-0.7224259400000002,46933,11342,5.99,4,0.84,6860,0.17057614028453827,0.00011938367658461045,46826,0.001
-0.7281716500000001,46986,11355,5.93,4,0.83,6870,0.17458284894625345,0.00014454905128028864,46884,0.001
-0.7238273100000001,47048,11370,5.96,4,0.83,6880,0.17260723312695822,7.3325681417676e-05,46942,0.001
-0.7182804199999999,47105,11384,5.88,4,0.81,6890,0.16570019721984863,9.209139534505084e-05,47000,0.001
-0.70240881,47156,11396,5.76,4,0.79,6900,0.16725093685090542,7.766054386593169e-05,47054,0.001
-0.7005229299999999,47212,11410,5.73,4,0.8,6910,0.17336435190268926,8.659180561413191e-05,47106,0.001
-0.6952732300000001,47273,11425,5.73,4,0.8,6920,0.17139449467261633,7.571022979391273e-05,47171,0.001
-0.68861701,47328,11438,5.66,4,0.79,6930,0.1684851539986474,7.777311735221051e-05,47223,0.001
-0.6876578999999998,47377,11450,5.59,4,0.77,6940,0.17031505703926086,5.799746629366252e-05,47269,0.001
-0.68898245,47432,11463,5.58,4,0.76,6950,0.17710266262292862,5.856227289768867e-05,47325,0.001
-0.6857887799999998,47492,11478,5.59,4,0.76,6960,0.16969097405672073,4.611368785845116e-05,47386,0.001
-0.6744525299999999,47537,11489,5.51,4,0.75,6970,0.16742885964257376,5.779300252990132e-05,47432,0.001
-0.6818803099999999,47593,11503,5.45,4,0.75,6980,0.16925449669361115,5.3968721355583206e-05,47491,0.001
-0.68409594,47651,11517,5.46,4,0.76,6990,0.16890267176287516,6.41029052660867e-05,47545,0.001
-0.6935827199999999,47704,11530,5.48,4,0.77,7000,0.17162547012170157,5.8208346066142745e-05,47598,0.001
-0.69597035,47755,11542,5.43,4,0.75,7010,0.16733989119529724,9.036692063091323e-05,47653,0.001
-0.6981933799999999,47813,11556,5.4,4,0.74,7020,0.17417924318994796,8.575352746577534e-05,47708,0.001
-0.7094143399999999,47873,11571,5.45,4,0.75,7030,0.1847511295761381,5.915478738773215e-05,47766,0.001
-0.7074346400000002,47922,11583,5.45,4,0.74,7040,0.1695426106452942,4.79351838293951e-05,47820,0.001
-0.7005899500000001,47983,11597,5.51,4,0.76,7050,0.15979229658842087,5.7425499107921496e-05,47874,0.001
-0.7019907599999999,48046,11613,5.54,4,0.75,7060,0.17830407805740833,6.972993287490681e-05,47944,0.001
-0.71071008,48103,11627,5.66,4,0.77,7070,0.1705736517906189,5.8489316870691255e-05,47996,0.001
-0.7083668300000001,48166,11642,5.73,4,0.79,7080,0.18136617839336394,0.00011197805433766916,48060,0.001
-0.7142760399999999,48225,11656,5.74,4,0.79,7090,0.16642383486032486,6.372203946132989e-05,48118,0.001
-0.70674719,48273,11668,5.69,4,0.78,7100,0.1722344309091568,8.800649038676056e-05,48171,0.001
-0.71133599,48331,11682,5.76,4,0.8,7110,0.17018676921725273,6.050250931366463e-05,48225,0.001
-0.7088060199999999,48390,11696,5.77,4,0.81,7120,0.17036220679680505,5.0332477864382476e-05,48283,0.001
-0.70357051,48452,11712,5.79,4,0.83,7130,0.1718773309673582,5.962861074034923e-05,48345,0.001
-0.71425268,48512,11726,5.9,4,0.86,7140,0.1646127551794052,7.953462481964379e-05,48405,0.001
-0.7195293899999998,48576,11742,5.93,4,0.86,7150,0.1618956383317709,7.186259290392627e-05,48474,0.001
-0.7204366599999998,48640,11757,5.94,4,0.87,7160,0.16649915526310602,4.311981623080404e-05,48535,0.001
-0.7165614799999999,48697,11771,5.94,4,0.88,7170,0.1694548385483878,5.265794711054436e-05,48592,0.001
-0.7091767000000001,48747,11783,5.81,4,0.85,7180,0.16621308773756027,8.423328472417779e-05,48640,0.001
-0.7107530599999998,48806,11798,5.81,4,0.83,7190,0.17063806525298528,6.915470294188708e-05,48700,0.001
-0.7107070600000002,48857,11810,5.84,4,0.84,7200,0.16893050968647003,5.172006276552565e-05,48755,0.001
-0.7071020700000001,48921,11826,5.9,4,0.85,7210,0.1666926145553589,5.856196427581987e-05,48819,0.001
-0.7091654100000001,48982,11841,5.92,4,0.85,7220,0.16858687748511633,8.22939279411609e-05,48880,0.001
-0.7100280999999999,49036,11854,5.84,4,0.83,7230,0.1709003746509552,6.299076994764619e-05,48928,0.001
-0.7045427700000001,49093,11868,5.81,4,0.84,7240,0.1708042472600937,9.128576493822038e-05,48987,0.001
-0.7118216799999999,49163,11884,5.87,4,0.83,7250,0.1666746884584427,0.00011781296416302212,49055,0.001
-0.7141539200000001,49225,11899,5.85,4,0.83,7260,0.17866101264953613,5.0895159802166745e-05,49118,0.001
-0.7261018199999999,49291,11915,5.94,4,0.83,7270,0.163764945098332,5.007463758894508e-05,49185,0.001
-0.7276358500000001,49345,11928,5.98,4,0.84,7280,0.16764774918556213,4.5407277866615914e-05,49238,0.001
-0.7259426900000001,49403,11943,5.97,4,0.86,7290,0.1703871339559555,5.1328827491185315e-05,49298,0.001
-0.72439004,49454,11955,5.97,4,0.86,7300,0.15757806301116944,5.5859253188828005e-05,49348,0.001
-0.72404759,49518,11971,5.97,4,0.86,7310,0.16705666234095892,6.074379477164863e-05,49411,0.001
-0.71879555,49575,11984,5.93,4,0.85,7320,0.17254416048526763,6.296001593000255e-05,49467,0.001
-0.72141783,49643,12001,6.07,4,0.87,7330,0.16924267758925757,5.313534347806126e-05,49537,0.001
-0.7110383299999998,49693,12013,6.0,4,0.86,7340,0.18086831271648407,5.91110838286113e-05,49587,0.001
-0.6948257099999999,49741,12025,5.78,4,0.85,7350,0.1762885575493177,6.529692836920731e-05,49634,0.001
-0.68876202,49793,12037,5.68,4,0.83,7360,0.16896923631429672,5.472118512746723e-05,49686,0.001
-0.6789737599999998,49849,12051,5.58,4,0.82,7370,0.17306486144661903,5.467924802360358e-05,49742,0.001
-0.6715434899999999,49897,12063,5.52,4,0.8,7380,0.1743035614490509,5.2526628548678544e-05,49790,0.001
-0.6711994999999998,49955,12077,5.52,4,0.79,7390,0.16548676788806915,6.31643197266385e-05,49850,0.001
-0.6792347300000001,50006,12089,5.52,4,0.78,7400,0.1706609676281611,5.079179027234204e-05,49899,0.001
-0.6850478300000001,50069,12105,5.51,4,0.79,7410,0.1673736274242401,5.393275309221021e-05,49963,0.001
-0.6855469099999999,50124,12118,5.49,4,0.79,7420,0.1696814979825701,6.550165510686514e-05,50018,0.001
-0.68638457,50191,12135,5.48,4,0.79,7430,0.17435200015703836,6.019501233822666e-05,50085,0.001
-0.7038528000000001,50257,12151,5.64,4,0.81,7440,0.1792321801185608,6.0991476597597026e-05,50150,0.001
-0.71116953,50318,12166,5.77,4,0.82,7450,0.16781760938465595,5.1509289733076e-05,50212,0.001
-0.7105368799999999,50376,12180,5.83,4,0.84,7460,0.17419016857941946,4.621493523397172e-05,50271,0.001
-0.7082505699999999,50431,12193,5.82,4,0.84,7470,0.15996763110160828,5.870186214451678e-05,50324,0.001
-0.71142978,50480,12205,5.83,4,0.85,7480,0.17235495646794638,5.934353369715003e-05,50374,0.001
-0.7083190200000001,50539,12220,5.84,4,0.86,7490,0.18162791728973388,7.67371071560774e-05,50437,0.001
-0.71343645,50604,12235,5.98,4,0.89,7500,0.1747163896049772,5.745721760571801e-05,50498,0.001
-0.71574848,50670,12251,6.01,4,0.88,7510,0.1685270220041275,6.225755472163048e-05,50562,0.001
-0.7116493799999999,50724,12265,6.0,4,0.86,7520,0.17549287776152292,7.063513233636816e-05,50622,0.001
-0.70780865,50782,12279,5.91,4,0.84,7530,0.172515726515225,5.670891135066215e-05,50676,0.001
-0.7105894700000001,50840,12293,5.83,4,0.82,7540,0.1734738826751709,4.459365591173992e-05,50733,0.001
-0.7143357400000002,50900,12308,5.82,4,0.83,7550,0.17985782027244568,3.930372804461513e-05,50794,0.001
-0.7193063500000001,50960,12322,5.84,4,0.81,7560,0.1703841264049212,6.425275751098525e-05,50858,0.001
-0.71418479,51015,12335,5.84,4,0.81,7570,0.1722488384693861,4.785909777638153e-05,50909,0.001
-0.72019518,51065,12347,5.85,4,0.81,7580,0.1790433257818222,4.798533409484662e-05,50958,0.001
-0.7105210100000001,51116,12360,5.77,4,0.8,7590,0.17781042555967966,4.1258044196486786e-05,51010,0.001
-0.7039168600000001,51164,12372,5.6,4,0.76,7600,0.17780884887490953,5.879828781222126e-05,51057,0.001
-0.69376979,51217,12385,5.47,4,0.75,7610,0.1754344403743744,8.317673806838381e-05,51112,0.001
-0.7007580900000001,51276,12399,5.52,4,0.78,7620,0.17986518144607544,4.428622851264663e-05,51169,0.001
-0.69334229,51330,12412,5.48,4,0.77,7630,0.1797197801726205,6.0893798945471644e-05,51224,0.001
-0.6860769200000003,51391,12427,5.51,4,0.79,7640,0.17393502295017244,6.362953135976567e-05,51285,0.001
-0.6931319300000002,51452,12442,5.52,4,0.79,7650,0.17823670556147894,6.0668431009010724e-05,51345,0.001
-0.69371921,51518,12458,5.58,4,0.81,7660,0.1712679316600164,6.438348949207769e-05,51411,0.001
-0.6982448800000001,51573,12471,5.58,4,0.81,7670,0.17933149139086405,4.442013353885462e-05,51466,0.001
-0.69105295,51624,12484,5.59,4,0.82,7680,0.16989721854527792,4.5742560056775496e-05,51522,0.001
-0.6967399499999999,51677,12497,5.61,4,0.82,7690,0.16578090829508646,5.3025714026132065e-05,51575,0.001
-0.70076009,51738,12512,5.74,4,0.85,7700,0.1739981472492218,4.156205113758915e-05,51631,0.001
-0.70139814,51798,12526,5.81,4,0.86,7710,0.17950763801733652,6.411575668607838e-05,51692,0.001
-0.69626531,51851,12539,5.75,4,0.84,7720,0.1772013927499453,5.805633069636921e-05,51749,0.001
-0.7043678399999997,51906,12553,5.76,4,0.85,7730,0.17992520332336426,5.3056505359044035e-05,51799,0.001
-0.6994071000000001,51968,12568,5.77,4,0.85,7740,0.1728315744549036,7.266518423421076e-05,51862,0.001
-0.6906688599999999,52025,12582,5.73,4,0.84,7750,0.17385349174340567,5.625114075276846e-05,51919,0.001
-0.68432592,52079,12595,5.61,4,0.83,7760,0.1811049903432528,4.224560022218308e-05,51973,0.001
-0.68400362,52136,12609,5.63,4,0.84,7770,0.19489333033561707,3.980953806603793e-05,52029,0.001
-0.6906364700000002,52193,12623,5.69,4,0.84,7780,0.18096506595611572,0.00010074594320030883,52085,0.001
-0.6939754100000001,52257,12638,5.8,4,0.85,7790,0.18397153913974762,5.2997311805873846e-05,52148,0.001
-0.6984509200000002,52322,12654,5.84,4,0.86,7800,0.18042715390523276,6.364963276913234e-05,52214,0.001
-0.69694834,52379,12668,5.81,4,0.85,7810,0.16716861724853516,4.9770029363571666e-05,52273,0.001
-0.7013226,52440,12683,5.89,4,0.87,7820,0.18584194779396057,5.8431642173673026e-05,52338,0.001
-0.7089320999999998,52505,12699,5.99,4,0.89,7830,0.1650506228208542,6.330944379442371e-05,52399,0.001
-0.7097776200000001,52567,12714,5.99,4,0.88,7840,0.18198523670434952,5.02258390042698e-05,52460,0.001
-0.7119464999999998,52629,12729,6.04,4,0.89,7850,0.17996521890163422,4.52904001576826e-05,52523,0.001
-0.7176847899999999,52686,12743,6.07,4,0.88,7860,0.17943873788629258,6.048587809865629e-05,52580,0.001
-0.7204810699999998,52741,12756,6.05,4,0.87,7870,0.17982090264558792,6.218609147860359e-05,52635,0.001
-0.7207246799999999,52802,12771,6.09,4,0.89,7880,0.1838265210390091,6.0027476138202474e-05,52696,0.001
-0.72529676,52859,12784,6.02,4,0.86,7890,0.18141749873757362,7.574015853606397e-05,52753,0.001
-0.7149395399999999,52921,12800,5.99,4,0.85,7900,0.17568346361319223,9.55588293436449e-05,52815,0.001
-0.72607852,52982,12814,6.03,4,0.86,7910,0.17643405000368753,6.423130434995983e-05,52875,0.001
-0.72013071,53035,12827,5.95,4,0.84,7920,0.18224217742681503,7.135617170206388e-05,52933,0.001
-0.71061872,53086,12840,5.81,4,0.81,7930,0.18337251245975494,5.062188696077404e-05,52980,0.001
-0.7117452400000002,53145,12854,5.78,4,0.81,7940,0.1806062787771225,4.676181197282858e-05,53038,0.001
-0.7094661000000001,53200,12868,5.71,4,0.8,7950,0.18138651549816132,4.20761170971673e-05,53093,0.001
-0.6912594200000001,53246,12879,5.6,4,0.79,7960,0.18069207668304443,4.311093653086573e-05,53140,0.001
-0.6939170200000001,53310,12894,5.69,4,0.81,7970,0.16916065414746603,9.532551424247988e-05,53204,0.001
-0.6943529900000001,53366,12908,5.64,4,0.79,7980,0.179747645344053,5.0111929989985325e-05,53261,0.001
-0.6915729800000001,53427,12923,5.68,4,0.82,7990,0.17911100387573242,4.4759202345241124e-05,53322,0.001
-0.6923655099999999,53485,12937,5.64,4,0.81,8000,0.17499040280069625,5.783940287074074e-05,53380,0.001
-0.6997740100000002,53552,12953,5.7,4,0.81,8010,0.18883651494979858,5.6272912843269296e-05,53445,0.001
-0.70435336,53610,12967,5.75,4,0.8,8020,0.169978067278862,4.954567775712348e-05,53508,0.001
-0.70178909,53666,12981,5.8,4,0.81,8030,0.18677475303411484,4.912709664495196e-05,53559,0.001
-0.7141683999999999,53737,12998,5.92,4,0.82,8040,0.17052957974374294,6.337266131595243e-05,53628,0.001
-0.7113460500000001,53798,13013,5.98,4,0.83,8050,0.17533161640167236,4.752835811814293e-05,53692,0.001
-0.7182076,53855,13027,6.09,4,0.86,8060,0.17792998467172896,5.499142311496793e-05,53753,0.001
-0.7200747799999999,53914,13041,6.04,4,0.85,8070,0.17463186383247375,7.149846143355327e-05,53807,0.001
-0.7205698700000001,53967,13054,6.01,4,0.85,8080,0.18632669001817703,6.18026933807414e-05,53861,0.001
-0.7245297100000001,54029,13069,6.02,4,0.85,8090,0.18083251267671585,4.5866865548305213e-05,53923,0.001
-0.7260803800000001,54086,13083,6.01,4,0.86,8100,0.18107662669249944,4.9858452257467434e-05,53980,0.001
-0.7102446100000002,54142,13097,5.9,4,0.85,8110,0.17522289497511728,8.319001582484426e-05,54036,0.001
-0.7131125899999999,54203,13111,5.93,4,0.88,8120,0.1900453008711338,5.553420396608999e-05,54097,0.001
-0.71776007,54265,13127,5.99,4,0.89,8130,0.174391803642114,5.309435012653315e-05,54163,0.001
-0.70873299,54322,13141,5.85,4,0.87,8140,0.18449294779981887,6.599789880315907e-05,54216,0.001
-0.7088673200000001,54382,13155,5.84,4,0.88,8150,0.18002738306919733,4.86152039229637e-05,54275,0.001
-0.72812938,54448,13171,5.93,4,0.89,8160,0.17921066532532373,3.910814181532866e-05,54342,0.001
-0.7205391599999998,54502,13185,5.88,4,0.88,8170,0.1700651322801908,3.950088224276745e-05,54396,0.001
-0.7262043999999999,54567,13200,6.0,4,0.89,8180,0.18576109036803246,4.829963654628955e-05,54459,0.001
-0.7183395699999999,54618,13213,5.89,4,0.87,8190,0.18248905539512633,4.790876773768105e-05,54512,0.001
-0.7255802199999999,54678,13227,5.92,4,0.87,8200,0.18033114373683928,4.374011405161582e-05,54571,0.001
-0.72349491,54734,13241,5.92,4,0.88,8210,0.17731037523065293,6.482333109098753e-05,54632,0.001
-0.71542836,54794,13256,5.91,4,0.88,8220,0.179819398692676,4.333530835408185e-05,54689,0.001
-0.7154983200000001,54850,13269,5.85,4,0.87,8230,0.18173851711409433,4.316791247609737e-05,54743,0.001
-0.7069624800000001,54900,13282,5.78,4,0.86,8240,0.1826990246772766,4.255329404259101e-05,54798,0.001
-0.70373863,54960,13296,5.78,4,0.86,8250,0.18059374817780086,5.502769480309715e-05,54855,0.001
-0.6989363099999999,55029,13313,5.81,4,0.86,8260,0.17209058006604513,4.109100821854857e-05,54922,0.001
-0.69325687,55088,13327,5.86,4,0.88,8270,0.1789145345489184,4.652875880613768e-05,54983,0.001
-0.69078631,55146,13342,5.79,4,0.87,8280,0.17946042546204158,6.916603212760362e-05,55044,0.001
-0.7005813099999999,55208,13357,5.9,4,0.9,8290,0.17743583449295589,5.994681695093667e-05,55102,0.001
-0.6979959299999998,55275,13373,5.97,4,0.91,8300,0.17685228089491525,4.856448867940344e-05,55169,0.001
-0.7060109800000002,55334,13387,6.0,4,0.9,8310,0.1854290161281824,5.732098861699342e-05,55227,0.001
-0.6995100500000001,55383,13399,5.89,4,0.89,8320,0.1839311808347702,4.270158024155535e-05,55278,0.001
-0.69140825,55444,13414,5.94,4,0.91,8330,0.17621665341513498,5.30678044015076e-05,55338,0.001
-0.6963366099999999,55502,13428,6.02,4,0.93,8340,0.17366013675928116,4.517076892322317e-05,55397,0.001
-0.6990156099999999,55558,13442,5.98,4,0.92,8350,0.17462455928325654,4.23965924710501e-05,55452,0.001
-0.6863137,55611,13455,5.82,4,0.9,8360,0.1784452966281346,4.2956058937956444e-05,55505,0.001
-0.6941623899999999,55672,13470,5.84,4,0.89,8370,0.18109505091394698,4.578873839428914e-05,55566,0.001
-0.69060936,55724,13482,5.78,4,0.88,8380,0.17767833386148726,3.293754759527344e-05,55618,0.001
-0.6973975400000001,55789,13498,5.81,4,0.88,8390,0.1791416803995768,8.550902202841826e-05,55682,0.001
-0.68877196,55848,13513,5.73,4,0.87,8400,0.1793993307011468,4.4756627175956964e-05,55743,0.001
-0.6696515399999999,55901,13526,5.67,4,0.88,8410,0.1731272808143071,4.32610151100172e-05,55796,0.001
-0.67642747,55960,13540,5.77,4,0.9,8420,0.17859054853518805,4.55002761251914e-05,55854,0.001
-0.6841645199999999,56023,13555,5.79,4,0.89,8430,0.1822492927312851,4.3943364895919025e-05,55917,0.001
-0.68476193,56080,13569,5.78,4,0.88,8440,0.17448509803840093,6.014302769991835e-05,55972,0.001
-0.6881186600000001,56136,13583,5.78,4,0.88,8450,0.17146013428767523,4.207354019551227e-05,56030,0.001
-0.6945233999999999,56198,13598,5.87,4,0.9,8460,0.17519192645947138,4.982590113892608e-05,56092,0.001
-0.6951681000000001,56254,13612,5.82,4,0.89,8470,0.16870013624429703,4.266740143066272e-05,56148,0.001
-0.6936849100000001,56308,13625,5.84,4,0.9,8480,0.18709604442119598,3.820859819825273e-05,56201,0.001
-0.6775008399999998,56367,13639,5.78,4,0.88,8490,0.18030484351846907,4.674603284608262e-05,56265,0.001
-0.6804139499999999,56436,13656,5.88,4,0.89,8500,0.1737973988056183,4.968402260731507e-05,56329,0.001
-0.69235853,56494,13670,5.93,4,0.89,8510,0.17789942771196365,6.112625123932958e-05,56387,0.001
-0.6909771199999999,56555,13685,5.95,4,0.88,8520,0.17539221296707788,5.690175445730953e-05,56449,0.001
-0.6958596700000002,56618,13700,5.95,4,0.89,8530,0.17629923777920858,5.493802746059373e-05,56512,0.001
-0.6959730599999999,56682,13716,6.02,4,0.91,8540,0.18188528964916864,5.779146037336128e-05,56577,0.001
-0.6974836900000001,56743,13731,6.07,4,0.92,8550,0.16633727252483368,4.8914765648078175e-05,56638,0.001
-0.7047549299999999,56803,13745,6.05,4,0.91,8560,0.18730517228444418,9.803981932539803e-05,56698,0.001
-0.7188325100000001,56876,13763,6.22,4,0.93,8570,0.1748177595436573,5.0213088798045646e-05,56769,0.001
-0.7336681900000002,56945,13780,6.37,4,0.95,8580,0.1772683084011078,5.279006945784204e-05,56839,0.001
-0.73748394,57002,13794,6.35,4,0.95,8590,0.16642736111368453,3.862915400532074e-05,56896,0.001
-0.7389036899999999,57058,13808,6.22,4,0.93,8600,0.1683059756954511,4.918957832463396e-05,56956,0.001
-0.7333884800000001,57117,13822,6.23,4,0.93,8610,0.1807619333267212,4.96169705002103e-05,57011,0.001
-0.74145971,57173,13836,6.18,4,0.92,8620,0.17432211836179098,4.512420673563611e-05,57066,0.001
-0.72775462,57225,13848,6.07,4,0.9,8630,0.17238907516002655,4.1318444345961325e-05,57118,0.001
-0.7271103600000002,57280,13862,5.98,4,0.88,8640,0.17625057138502598,4.501345551943814e-05,57174,0.001
-0.7227792700000001,57336,13875,5.93,4,0.86,8650,0.1765177058322089,5.691463073682306e-05,57234,0.001
-0.72166976,57397,13890,5.94,4,0.85,8660,0.17354140877723695,5.9112677990924564e-05,57295,0.001
-0.7206876100000001,57456,13905,5.8,4,0.83,8670,0.1677266870226179,4.6775446077975046e-05,57350,0.001
