#{"t_start": 1707459413.211312, "env_id": "EpsonLs3-Collision-Free-Reach-v0"}
r,l,t
-0.317334,4,1202.027609
-0.318436,5,1203.044039
-0.380296,5,1204.01046
-0.416664,5,1205.043988
-0.309205,2,1205.477651
-0.297361,5,1206.460819
-0.443154,7,1207.860813
-0.386421,5,1208.89471
-0.242815,4,1209.728173
-0.528152,7,1211.077856
-0.543085,6,1212.328313
-0.360777,5,1213.310987
-0.412053,5,1214.326699
-0.469778,5,1215.34461
-0.394366,7,1216.728991
-0.384468,5,1217.744892
-0.325114,2,1218.178115
-0.581863,10,1220.145195
-0.28583,4,1221.011889
-0.315256,5,1222.028951
-0.369498,5,1223.029853
-0.305487,5,1224.012289
-0.427172,5,1225.029042
-0.572351,8,1226.431757
-0.525931,6,1227.679455
-0.266837,4,1228.512865
-0.402035,5,1229.496143
-0.547763,6,1230.67968
-0.496786,10,1232.66331
-0.571676,9,1234.480139
-0.604782,7,1235.880102
-0.378099,5,1236.896282
-0.289004,5,1237.897048
-0.59741,7,1239.280555
-0.335371,2,1239.713728
-0.277754,4,1240.497394
-0.273336,4,1241.280703
-0.426686,5,1242.280927
-0.349328,5,1243.29756
-0.393387,5,1244.314404
-0.372686,5,1245.348027
-0.292951,4,1246.164706
-0.370007,5,1247.164927
-0.549827,4,1247.800225
-0.2715,4,1248.614908
-0.611661,7,1250.031876
-0.294285,4,1250.848364
-0.451895,5,1251.848536
-0.349108,5,1252.848654
-0.253158,4,1253.648635
-0.282802,5,1254.632132
-0.312558,7,1256.032353
-0.400612,5,1257.032493
-0.328554,5,1258.048858
-0.247763,2,1258.482557
-0.326161,6,1259.632747
-0.55047,6,1260.81631
-0.465759,5,1261.816774
-0.492366,6,1262.983515
-0.545899,6,1264.200211
-0.307826,6,1265.383584
-0.271752,5,1266.417785
-0.300472,4,1267.250334
-0.224095,2,1267.650901
-0.447185,5,1268.667467
-0.682171,11,1270.817495
-0.271677,2,1271.283454
-0.490464,6,1272.450494
-0.31033,5,1273.484091
-0.313008,6,1274.685177
-0.305773,4,1275.517489
-0.554554,7,1276.883142
-0.43273,5,1277.886033
-0.507805,6,1279.084459
-0.344571,5,1280.084718
-0.287529,4,1280.901402
-0.648623,13,1283.435014
-0.430561,5,1284.501656
-0.54611,6,1285.650636
-0.422533,5,1286.668718
-0.313832,5,1287.68539
-0.315369,2,1288.102168
-0.761808,15,1291.035763
-0.293936,6,1292.303248
-0.267761,2,1292.736587
-0.283372,4,1293.536144
-0.267971,4,1294.319709
-0.299469,4,1295.134928
-0.350169,6,1296.286959
-0.405024,5,1297.320051
-0.455462,6,1298.553232
-0.399062,7,1299.919929
-0.464168,6,1301.136598
-0.496378,6,1302.353471
-0.358145,5,1303.31934
-0.34211,5,1304.303612
-0.421954,5,1305.320554
-0.289532,4,1306.15392
-0.271377,4,1306.937652
-0.407078,5,1307.920726
-0.278854,4,1308.737517
-0.260739,5,1309.720907
-0.299255,5,1310.72092
-0.288981,4,1311.53773
-0.501052,6,1312.721588
-0.567145,6,1313.938116
-0.442353,5,1314.954856
-0.523792,8,1316.555075
-0.548022,8,1318.171792
-0.322399,5,1319.221828
-0.422367,7,1320.587906
-0.269443,4,1321.38889
-0.352635,2,1321.804044
-0.377966,6,1322.988928
-0.353629,5,1323.972821
-0.365465,5,1324.955623
-0.32402,5,1325.971359
-0.316911,2,1326.389421
-0.269583,4,1327.172925
-0.296475,5,1328.173142
-0.317289,5,1328.992266
-0.39215,5,1330.023795
-0.320908,6,1331.256602
-0.418342,5,1332.273748
-0.262919,5,1333.306561
-0.443859,5,1334.290112
-0.285077,2,1334.70687
-0.259643,4,1335.490296
-0.349153,6,1336.656976
-0.288502,5,1337.674118
-0.413344,5,1338.691153
-0.375407,5,1339.70787
-0.583882,6,1340.941066
-0.351335,5,1341.957599
-0.529461,4,1342.593578
-0.389641,5,1343.607817
-0.30292,4,1344.441301
-0.33858,5,1345.441266
-0.571763,6,1346.675265
-0.270189,4,1347.50848
-0.435929,5,1348.508763
-0.439875,6,1349.690529
-0.288413,4,1350.508534
-0.381247,7,1351.875752
-0.393463,5,1352.926162
-0.34768,5,1353.95922
-0.52864,4,1354.578073
-0.310633,4,1355.375786
-0.425717,5,1356.392756
-0.289097,4,1357.209556
-0.339398,2,1357.608485
-0.345829,6,1358.792719
-0.42949,5,1359.80939
-0.53655,6,1361.026277
-0.398628,6,1362.259768
-0.283755,5,1363.259651
-0.550979,6,1364.477097
-0.354346,9,1366.260248
-0.298904,5,1367.277502
-0.298031,5,1368.29351
-0.500302,7,1369.676962
-0.358103,5,1370.676948
-0.353413,6,1371.843919
-0.467598,5,1372.860762
-0.368479,5,1373.877442
-0.510623,6,1375.094064
-0.582746,6,1376.277501
-0.347419,5,1377.260956
-0.630687,7,1378.660985
-0.262266,4,1379.461122
-0.519571,6,1380.644707
-0.284041,4,1381.444928
-0.527736,6,1382.661724
-0.463023,5,1383.661456
-0.33434,5,1384.678588
-0.424875,5,1385.678816
-0.550615,6,1386.89525
-0.267409,2,1387.328502
-0.37043,5,1388.313038
-0.556548,6,1389.545538
-0.532705,6,1390.762331
-0.301192,4,1391.59581
-0.423134,5,1392.613224
-0.295525,6,1393.812834
-0.390436,6,1394.979611
-0.334617,5,1395.996183
-0.276147,5,1397.013284
-0.463304,8,1398.595362
-0.282106,4,1399.430091
-0.316856,5,1400.378565
-0.410839,6,1401.580571
-0.371615,5,1402.580507
-0.584932,9,1404.396999
-0.518497,8,1405.997756
-0.502644,6,1407.21334
-0.250503,4,1408.047452
-0.409911,5,1409.064484
-0.375943,5,1410.080867
-0.347477,5,1411.11448
-0.383897,5,1412.11442
-0.360323,5,1413.131153
-0.342251,6,1414.347997
-0.315068,2,1414.78119
-0.317551,5,1415.781463
-0.424772,5,1416.814924
-0.342133,5,1417.831607
-0.37504,8,1419.431852
-0.364091,5,1420.465328
-0.581577,6,1421.665328
-0.306943,2,1422.098712
-0.480491,6,1423.298905
-0.53269,4,1423.933885
-0.485781,7,1425.300133
-0.342093,4,1425.934424
-0.361144,6,1427.149191
-0.546168,6,1428.382701
-0.368483,5,1429.416337
-0.573233,8,1431.016364
-0.5059,6,1432.233595
-0.3568,5,1433.266799
-0.388251,5,1434.300301
-0.297388,4,1435.116821
-0.264445,4,1435.933932
-0.508762,6,1437.117079
-0.548321,6,1438.350387
-0.538326,6,1439.584651
-0.447363,7,1440.98452
-0.541769,6,1442.234502
-0.488246,6,1443.46771
-0.334048,6,1444.669208
-0.290803,4,1445.468205
-0.274114,4,1446.302145
-0.433926,6,1447.46806
-0.404763,5,1448.46804
-0.35723,5,1449.451324
-0.359734,5,1450.485024
-0.521499,6,1451.653064
-0.347939,5,1452.651937
-0.603533,6,1453.850867
-0.36479,6,1455.018864
-0.416236,5,1456.052305
-0.244194,4,1456.885874
-0.348418,5,1457.852523
-0.416358,5,1458.852592
-0.469063,5,1459.852531
-0.271625,4,1460.669352
-0.390893,5,1461.669363
-0.346515,5,1462.652957
-0.378675,5,1463.652865
-0.38265,5,1464.636299
-0.273611,4,1465.453057
-0.533508,6,1466.636729
-0.46531,5,1467.636728
-0.466102,5,1468.670083
-0.400522,5,1469.703367
-0.24831,2,1470.136822
-0.399988,5,1471.120359
-0.461297,5,1472.153973
-0.295263,2,1472.587092
-0.462118,5,1473.553815
-0.439775,5,1474.570748
-0.562734,6,1475.804165
-0.532095,6,1477.020946
-0.379781,6,1478.221006
-0.577309,6,1479.454739
-0.327687,5,1480.488022
-0.417511,5,1481.521406
-0.282967,4,1482.288223
-0.375651,5,1483.304827
-0.261305,4,1484.121653
-0.295065,5,1485.104956
-0.554838,8,1486.705246
-0.545501,6,1487.905302
-0.277281,4,1488.721918
-0.248114,4,1489.505687
-0.356532,5,1490.522304
-0.537697,6,1491.755997
-0.532261,6,1492.989238
-0.253056,4,1493.805948
-0.43286,5,1494.806099
-0.55949,6,1496.039645
-0.431295,5,1497.056364
-0.434665,5,1498.072943
-0.595434,8,1499.656637
-0.321264,5,1500.6898
-0.270251,4,1501.506866
-0.513303,6,1502.7236
-0.379851,6,1503.9403
-0.27239,4,1504.740345
-0.553474,6,1505.923778
-0.342088,5,1506.9405
-0.429822,5,1507.9562
-0.358939,5,1508.990963
-0.233043,4,1509.774397
-0.380036,5,1510.791018
-0.329839,5,1511.824296
-0.26979,4,1512.641217
-0.447631,5,1513.641156
-0.442836,5,1514.641358
-0.304601,5,1515.657975
-0.258788,4,1516.457815
-0.396561,5,1517.47556
-0.358722,6,1518.624985
-0.512833,6,1519.842311
-0.412037,5,1520.875283
-0.395142,5,1521.908636
-0.501966,6,1523.108819
-0.429084,5,1524.142365
-0.557491,6,1525.291539
-0.450822,5,1526.259062
-0.390522,6,1527.475757
-0.548554,6,1528.691297
-0.27553,5,1529.674995
-0.340347,5,1530.692908
-0.363321,5,1531.692887
-0.509703,6,1532.909762
-0.419961,5,1533.909888
-0.434603,5,1534.926971
-0.555548,7,1536.260168
-0.287559,4,1537.076771
-0.519436,6,1538.243517
-0.247183,4,1539.076935
-0.280766,4,1539.860363
-0.519357,6,1541.043853
-0.457047,5,1542.077898
-0.274206,4,1542.859561
-0.461014,5,1543.844227
-0.422867,5,1544.843776
-0.399749,5,1545.8277
-0.453905,5,1546.844527
-0.25236,4,1547.67793
-0.462623,8,1549.227938
-0.530335,7,1550.661574
-0.562057,6,1551.878401
-0.508258,6,1553.095082
-0.339221,5,1554.128476
-0.280935,4,1554.928551
-0.453294,5,1555.945433
-0.439071,5,1556.945517
-0.332645,5,1557.978963
-0.457507,5,1559.012495
-0.430002,5,1560.029172
-0.361283,5,1560.994593
-0.261871,4,1561.829228
-0.41311,6,1562.996139
-0.513757,6,1564.212839
-0.547376,6,1565.396331
-0.433397,5,1566.413073
-0.323124,5,1567.429824
-0.281896,5,1568.429913
-0.345741,2,1568.86324
-0.560735,6,1570.030349
-0.551985,7,1571.413487
-0.294996,5,1572.447045
-0.298496,5,1573.480611
-0.253492,2,1573.913672
-0.580925,6,1575.113767
-0.518874,6,1576.347377
-0.342851,5,1577.364154
