rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,rollout/success_rate,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate
-0.39073338,1324,5.31,6776,730,5,0.89,6671,5.797813792014494e-05,0.09753708243370056,0.001
-0.37786414999999995,1333,5.14,6824,740,5,0.89,6719,5.823857500217855e-05,0.09960502833127975,0.001
-0.38242461000000005,1343,5.16,6873,750,5,0.89,6768,5.1632690883707255e-05,0.09650751017034054,0.001
-0.3825943,1352,5.15,6919,760,5,0.88,6817,5.7766108511714265e-05,0.0980694517493248,0.001
-0.38278276,1364,5.21,6979,770,5,0.89,6872,6.0653335822280496e-05,0.10181340724229812,0.001
-0.39062254,1375,5.26,7034,780,5,0.91,6928,5.704557679564459e-05,0.10019696690142155,0.001
-0.38885128,1385,5.15,7084,790,5,0.9,6978,6.070150205535659e-05,0.10277586554487546,0.001
-0.38678943000000005,1396,5.15,7138,800,5,0.92,7032,7.376356879831291e-05,0.1040081575512886,0.001
-0.39056026999999993,1408,5.21,7195,810,5,0.92,7090,6.178412222652696e-05,0.10150841921567917,0.001
-0.3872983900000001,1418,5.12,7245,820,5,0.9,7139,5.4042928240960464e-05,0.100262850522995,0.001
-0.39946965999999995,1429,5.25,7301,830,5,0.91,7196,6.65600055071991e-05,0.09763611555099487,0.001
-0.4077254,1440,5.32,7356,840,5,0.92,7252,5.9085832617711276e-05,0.09405757610996564,0.001
-0.40707196999999995,1451,5.36,7409,850,5,0.93,7304,7.318885885373068e-05,0.11292877048254013,0.001
-0.40485036,1460,5.37,7456,860,5,0.95,7352,6.081189640099183e-05,0.09414568394422532,0.001
-0.40660414999999994,1469,5.22,7501,870,5,0.93,7396,5.726504314225167e-05,0.1097274199128151,0.001
-0.40271615000000005,1480,5.19,7553,880,5,0.93,7448,4.956246539222775e-05,0.0980783961713314,0.001
-0.4025752299999999,1491,5.23,7607,890,5,0.94,7501,4.9352553469361736e-05,0.10863495916128159,0.001
-0.40877382000000007,1502,5.23,7661,900,5,0.94,7556,5.5105911693923794e-05,0.11327567199865977,0.001
-0.4022696500000001,1511,5.13,7708,910,5,0.94,7604,5.078661561128683e-05,0.10369600504636764,0.001
-0.40782228000000004,1522,5.18,7763,920,5,0.96,7657,7.250533381011336e-05,0.10463727563619614,0.001
-0.40576247000000004,1533,5.16,7817,930,5,0.98,7711,5.2165825763950124e-05,0.09928807429969311,0.001
-0.40085229999999994,1542,5.08,7864,940,5,0.98,7760,5.81694628635887e-05,0.10783625394105911,0.001
-0.40367412,1554,5.11,7920,950,5,0.98,7815,5.2644957031589e-05,0.10626407712697983,0.001
-0.40756967000000005,1563,5.13,7969,960,5,0.97,7867,4.992706599296071e-05,0.1108205109834671,0.001
-0.4096145700000001,1574,5.21,8022,970,5,0.98,7917,4.606686585854428e-05,0.1012723408639431,0.001
-0.41435551,1585,5.22,8075,980,5,0.97,7969,6.04552224103827e-05,0.09508307153979938,0.001
-0.40840829,1594,5.14,8121,990,5,0.95,8015,5.922232776356395e-05,0.10713677853345871,0.001
-0.40333108,1604,5.12,8173,1000,5,0.95,8068,5.087213555400792e-05,0.10405960359743663,0.001
-0.41586007,1616,5.24,8232,1010,5,0.94,8126,6.682436711950383e-05,0.10309981182217598,0.001
-0.4103330100000001,1627,5.2,8283,1020,5,0.93,8181,5.593225887423614e-05,0.11534319259226322,0.001
-0.41063480999999996,1638,5.23,8340,1030,5,0.92,8238,4.275753478092762e-05,0.10285939152042071,0.001
-0.4090336499999999,1647,5.23,8387,1040,5,0.91,8282,4.5744631279376335e-05,0.11090899631381035,0.001
-0.40123299,1656,5.1,8430,1050,5,0.9,8326,5.262612830847502e-05,0.10983113572001457,0.001
-0.3985972099999999,1665,5.07,8476,1060,5,0.89,8370,3.848290452879155e-05,0.10891273058950901,0.001
-0.39045246,1674,4.98,8520,1070,5,0.88,8415,4.745478508993983e-05,0.09972026385366917,0.001
-0.38349559,1684,4.92,8567,1080,5,0.89,8463,5.472071916301502e-05,0.10987299121916294,0.001
-0.38320215,1693,4.91,8612,1090,5,0.89,8510,3.892514869221486e-05,0.11213977187871933,0.001
-0.38230935999999993,1702,4.85,8658,1100,5,0.89,8553,4.306275695853401e-05,0.11198199354112148,0.001
-0.3757169799999999,1712,4.77,8709,1110,5,0.89,8603,3.7215575503068976e-05,0.1080851498991251,0.001
-0.37632308999999997,1722,4.76,8759,1120,5,0.9,8654,3.995648967247689e-05,0.1131502166390419,0.001
-0.37108613000000007,1731,4.63,8803,1130,5,0.89,8698,5.524336847884115e-05,0.10824495553970337,0.001
-0.37941675999999996,1742,4.71,8858,1140,5,0.89,8752,4.438900532477419e-05,0.1106288144364953,0.001
-0.38265972000000015,1753,4.8,8910,1150,5,0.89,8805,5.057556973042665e-05,0.11583212576806545,0.001
-0.3823608300000001,1762,4.81,8957,1160,5,0.9,8855,4.024577428936027e-05,0.10790229886770249,0.001
-0.38858399000000005,1771,4.84,9004,1170,5,0.9,8899,3.73741739167599e-05,0.11013472676277161,0.001
-0.38697111999999995,1780,4.79,9046,1180,5,0.87,8940,4.054427008668426e-05,0.10462666153907776,0.001
-0.38976047,1790,4.86,9098,1190,5,0.88,8994,4.455864169964722e-05,0.10769377027948697,0.001
-0.39703049,1801,4.91,9149,1200,5,0.88,9043,3.356050820002565e-05,0.10754002630710602,0.001
-0.40372792000000013,1811,4.94,9203,1210,5,0.88,9097,4.00466269638855e-05,0.11095259090264638,0.001
-0.40540194000000007,1822,4.96,9255,1220,5,0.88,9150,3.3647183954599313e-05,0.11104252375662327,0.001
-0.40272736000000003,1832,5.02,9305,1230,5,0.9,9200,3.392285952941165e-05,0.10687612369656563,0.001
-0.3979333300000001,1843,4.99,9357,1240,5,0.9,9255,3.414246142104579e-05,0.11334419995546341,0.001
-0.40151803999999996,1853,4.99,9409,1250,5,0.9,9304,3.998974643764086e-05,0.10766146630048752,0.001
-0.4048829,1863,5.02,9459,1260,5,0.9,9356,3.055410670640413e-05,0.10736445933580399,0.001
-0.40726662999999996,1873,5.07,9511,1270,5,0.91,9406,4.5462173147825524e-05,0.11283884644508362,0.001
-0.40730773,1882,5.11,9557,1280,5,0.93,9451,4.3390098653617315e-05,0.11142781190574169,0.001
-0.40704665999999995,1893,5.1,9608,1290,5,0.93,9502,3.9855048089521e-05,0.11124772876501084,0.001
-0.40823121,1904,5.15,9664,1300,5,0.93,9559,4.7497918421868236e-05,0.11362203359603881,0.001
-0.39981929999999993,1914,5.12,9715,1310,5,0.93,9609,3.15917527586862e-05,0.1109502911567688,0.001
-0.39517144000000004,1923,5.06,9761,1320,5,0.92,9656,3.6185198041494004e-05,0.10790631473064423,0.001
-0.39753578999999994,1932,5.01,9806,1330,5,0.91,9701,4.825295945920516e-05,0.11597911889354388,0.001
-0.39922025999999994,1943,5.02,9859,1340,5,0.92,9753,3.2265174013446085e-05,0.10988470613956451,0.001
-0.39738867999999994,1953,5.03,9912,1350,5,0.93,9805,3.163922519888729e-05,0.10860859751701354,0.001
-0.39474980000000004,1963,5.01,9960,1360,5,0.92,9855,4.083362682649749e-05,0.1101250872015953,0.001
-0.3968923899999999,1974,5.05,10016,1370,5,0.9,9909,4.6278099034680054e-05,0.1089843926685197,0.001
-0.40474236,1985,5.14,10071,1380,5,0.91,9966,6.127200831542722e-05,0.11918156892061234,0.001
-0.4012521,1994,5.07,10115,1390,5,0.9,10011,3.329224819026422e-05,0.10747672617435455,0.001
-0.3957435000000001,2005,5.07,10171,1400,5,0.9,10067,4.1451427802842644e-05,0.1154259517788887,0.001
-0.39271218,2013,4.99,10214,1410,5,0.89,10108,5.288673492032103e-05,0.1200634092092514,0.001
-0.4008389600000001,2024,5.08,10269,1420,5,0.88,10164,4.343724503996782e-05,0.11265148669481277,0.001
-0.40832031999999996,2035,5.19,10325,1430,5,0.88,10219,3.607285335809658e-05,0.11774546546595437,0.001
-0.40606148999999997,2045,5.16,10375,1440,5,0.87,10270,3.795025213548797e-05,0.11789332143962383,0.001
-0.40467850999999994,2056,5.14,10426,1450,5,0.87,10321,3.051258681807667e-05,0.1157399353881677,0.001
-0.40851308000000003,2066,5.18,10478,1460,5,0.89,10372,3.74972489225911e-05,0.1199278175830841,0.001
-0.39998614000000005,2077,5.13,10529,1470,5,0.92,10425,3.1979124742065324e-05,0.11595589481294155,0.001
-0.39659707000000005,2087,5.11,10582,1480,5,0.92,10476,3.074368487432366e-05,0.11788220889866352,0.001
-0.39798295999999994,2097,5.16,10631,1490,5,0.94,10527,3.655988875834737e-05,0.11419869214296341,0.001
-0.39965696,2107,5.09,10680,1500,5,0.93,10575,3.4583606611704455e-05,0.11752844303846359,0.001
-0.41114974999999987,2118,5.21,10735,1510,5,0.95,10629,3.3434371289331466e-05,0.11974284052848816,0.001
-0.41733496999999997,2131,5.34,10803,1520,5,0.97,10696,3.443341483944096e-05,0.11179045711954434,0.001
-0.41288427999999994,2141,5.27,10852,1530,5,0.98,10747,3.2512593406863743e-05,0.1176972109824419,0.001
-0.41796011,2153,5.35,10910,1540,5,0.99,10805,3.002215380547568e-05,0.11443450301885605,0.001
-0.41857730000000004,2164,5.37,10963,1550,5,0.99,10857,3.240743099013344e-05,0.1192553848028183,0.001
-0.41708414999999993,2174,5.34,11012,1560,5,0.99,10907,3.2739402740844525e-05,0.11886658668518066,0.001
-0.41586759,2183,5.3,11059,1570,5,0.98,10953,2.5367734269821086e-05,0.11580620855093002,0.001
-0.41530980999999995,2193,5.28,11110,1580,5,0.98,11005,2.315750898560509e-05,0.12201552987098693,0.001
-0.41841195,2204,5.32,11163,1590,5,0.98,11059,2.2260547666519415e-05,0.12033588563402493,0.001
-0.4164575799999999,2213,5.28,11208,1600,5,0.98,11104,2.52886071393732e-05,0.11909779608249664,0.001
-0.4081952199999999,2223,5.23,11258,1610,5,0.97,11152,2.621490421006456e-05,0.11807580664753914,0.001
-0.3970795100000001,2233,5.06,11309,1620,5,0.97,11205,2.9796523222103133e-05,0.12191180791705847,0.001
-0.39703795,2243,5.07,11359,1630,5,0.97,11253,4.039628538521356e-05,0.11505136452615261,0.001
-0.39178954999999993,2253,4.98,11408,1640,5,0.96,11304,2.295932639147698e-05,0.11454204345742862,0.001
-0.39054639,2262,4.91,11454,1650,5,0.95,11350,3.4289444010937585e-05,0.11730745583772659,0.001
-0.39811555,2274,4.99,11511,1660,5,0.95,11405,3.294596717751119e-05,0.11504728843768437,0.001
-0.40540154,2284,5.04,11563,1670,5,0.96,11458,2.9280238322826335e-05,0.11948379501700401,0.001
-0.40527522999999993,2294,5.03,11613,1680,5,0.95,11508,2.600712832645513e-05,0.12417623698711396,0.001
-0.41256314000000005,2307,5.12,11675,1690,5,0.95,11571,2.2151680847552296e-05,0.1202504001557827,0.001
-0.41442040999999996,2317,5.17,11725,1700,5,0.96,11619,2.6372349111625226e-05,0.11506998166441917,0.001
-0.41258228,2326,5.13,11771,1710,5,0.95,11669,2.4838979152264072e-05,0.12317271083593369,0.001
-0.4102093,2336,5.1,11819,1720,5,0.95,11715,1.870504668962288e-05,0.1181265984972318,0.001
-0.41208411000000006,2346,5.1,11869,1730,5,0.94,11763,3.425068371143425e-05,0.12569701671600342,0.001
-0.4096638,2356,5.12,11920,1740,5,0.94,11812,2.0264662816771305e-05,0.11718395799398422,0.001
-0.4171661700000001,2368,5.26,11980,1750,5,0.95,11874,2.3500841052737087e-05,0.12305386923253536,0.001
-0.41291951,2379,5.21,12032,1760,5,0.95,11927,2.2716319654136897e-05,0.12463915944099427,0.001
-0.40678651000000005,2389,5.19,12082,1770,5,0.95,11978,2.2220769824343734e-05,0.12583339661359788,0.001
-0.3997714499999999,2398,5.14,12127,1780,5,0.94,12023,2.4099698930513113e-05,0.11886931657791137,0.001
-0.39503042999999993,2408,5.03,12178,1790,5,0.93,12073,2.09466386877466e-05,0.12107657045125961,0.001
-0.39944998,2419,5.06,12231,1800,5,0.93,12127,2.463076574107011e-05,0.12078088025252025,0.001
-0.40155612999999996,2429,5.08,12279,1810,5,0.94,12174,4.0160251955967396e-05,0.11684434711933137,0.001
-0.40536884,2440,5.15,12334,1820,5,0.94,12227,2.3255870110006073e-05,0.11209804713726043,0.001
-0.40488870000000005,2451,5.19,12388,1830,5,0.95,12281,1.6182352374016774e-05,0.1286013498902321,0.001
-0.40865450000000003,2461,5.19,12439,1840,5,0.95,12334,1.6315833688297842e-05,0.12218329842601504,0.001
-0.40106871000000005,2471,5.09,12489,1850,5,0.95,12384,1.8300648298463786e-05,0.12217652350664139,0.001
-0.39246595,2481,5.03,12535,1860,5,0.95,12430,1.7003664652293082e-05,0.1198667585849762,0.001
-0.3894042,2490,5.02,12584,1870,5,0.94,12479,2.698601565498393e-05,0.11834736727178097,0.001
-0.39266843,2500,5.05,12632,1880,5,0.96,12528,2.0533255519694648e-05,0.1294451594352722,0.001
-0.3870015899999999,2511,5.07,12685,1890,5,0.96,12579,2.4105839474941605e-05,0.12449776828289032,0.001
-0.37827702,2520,5.02,12733,1900,5,0.96,12628,1.7820117500377818e-05,0.11806982457637787,0.001
-0.37594265,2530,5.04,12783,1910,5,0.97,12679,1.7093492169806267e-05,0.12002223879098892,0.001
-0.38255110000000003,2542,5.08,12842,1920,5,0.97,12737,1.6706367811517946e-05,0.11943376064300537,0.001
-0.3778493499999999,2551,4.98,12886,1930,5,0.95,12782,1.3229109299572883e-05,0.12301574647426605,0.001
-0.38044688,2561,4.98,12937,1940,5,0.96,12832,1.4934720866222051e-05,0.11777352541685104,0.001
-0.3830071100000001,2571,4.97,12986,1950,5,0.95,12880,2.090738507831702e-05,0.11691566308339436,0.001
-0.38340388000000003,2581,4.98,13033,1960,5,0.95,12928,1.838133994169766e-05,0.11914085410535336,0.001
-0.3897925699999999,2592,5.03,13087,1970,5,0.96,12981,1.6318076859533903e-05,0.1298361700028181,0.001
-0.39305827,2602,5.04,13136,1980,5,0.95,13031,3.067091820412316e-05,0.1270969972014427,0.001
-0.39913661999999994,2611,5.0,13185,1990,5,0.94,13079,1.836106603150256e-05,0.1255379483103752,0.001
-0.4008179700000001,2621,4.98,13231,2000,5,0.93,13126,1.7691308585199295e-05,0.12107552215456963,0.001
-0.40155838999999993,2631,4.98,13281,2010,5,0.93,13176,1.4434774129767902e-05,0.12165349846084912,0.001
-0.39236153,2640,4.85,13327,2020,5,0.91,13222,1.4836496484349482e-05,0.11874101758003235,0.001
-0.39310974000000004,2650,4.89,13375,2030,5,0.93,13269,3.494667289487552e-05,0.11963735520839691,0.001
-0.38746432,2658,4.82,13419,2040,5,0.9,13313,2.0604134382059176e-05,0.11830595259865125,0.001
-0.38715124,2669,4.85,13471,2050,5,0.91,13367,2.2856861323816702e-05,0.12066479474306106,0.001
-0.39316412999999995,2679,4.87,13520,2060,5,0.9,13414,1.727792353752496e-05,0.12417647366722424,0.001
-0.38575368,2688,4.78,13565,2070,5,0.89,13460,3.01064363156911e-05,0.12385356873273849,0.001
-0.3877934299999999,2699,4.83,13619,2080,5,0.9,13514,2.3309185780817643e-05,0.12485807836055755,0.001
-0.37867718000000006,2708,4.8,13665,2090,5,0.92,13560,2.558109918027185e-05,0.12264939397573471,0.001
-0.3818074,2717,4.81,13712,2100,5,0.91,13610,2.17267544940114e-05,0.12221422791481018,0.001
-0.38402228999999993,2728,4.82,13763,2110,5,0.9,13657,1.4934812649395704e-05,0.12888230631748834,0.001
-0.38155038,2738,4.85,13812,2120,5,0.92,13707,2.363687708566431e-05,0.12246526926755905,0.001
-0.37947214000000007,2746,4.79,13854,2130,5,0.9,13749,2.1955130250717048e-05,0.11990951932966709,0.001
-0.38359590999999993,2757,4.87,13906,2140,5,0.93,13799,3.87023996154312e-05,0.13074862360954284,0.001
-0.37841915,2767,4.84,13955,2150,5,0.91,13850,1.6961159417405725e-05,0.12128880620002747,0.001
-0.37915184,2776,4.84,14004,2160,5,0.91,13898,1.6442658913244184e-05,0.12120467672745387,0.001
-0.38158067,2786,4.87,14052,2170,5,0.92,13947,1.3005457549297717e-05,0.12406449913978576,0.001
-0.38300328,2797,4.87,14106,2180,5,0.92,14000,1.7122791905421764e-05,0.1232716202735901,0.001
-0.38670867999999997,2806,4.88,14153,2190,5,0.91,14048,1.66038800671231e-05,0.1263248160481453,0.001
-0.38698263,2817,4.92,14204,2200,5,0.93,14098,1.2251059524714947e-05,0.11945576965808868,0.001
-0.38446494999999997,2827,4.9,14253,2210,5,0.94,14147,1.3353669828575221e-05,0.12505939789116383,0.001
-0.38497830999999993,2835,4.82,14294,2220,5,0.91,14188,2.7199821488466114e-05,0.11981938779354095,0.001
-0.38605749999999994,2844,4.87,14341,2230,5,0.91,14235,1.451746175007429e-05,0.12186016674552645,0.001
-0.38127097,2854,4.83,14389,2240,5,0.91,14285,1.3324132305569947e-05,0.12589368224143982,0.001
-0.3849064299999999,2865,4.87,14442,2250,5,0.93,14338,1.2803470521508384e-05,0.1204322480729648,0.001
-0.38288085000000005,2875,4.89,14493,2260,5,0.94,14388,1.2397576756484342e-05,0.11803180575370789,0.001
-0.3846446800000001,2884,4.87,14539,2270,5,0.92,14434,1.230960860993946e-05,0.12302141934633255,0.001
-0.3815609,2894,4.84,14590,2280,5,0.92,14483,1.631685578710555e-05,0.12059493362903595,0.001
-0.37726872,2903,4.82,14635,2290,5,0.92,14530,1.814754468796309e-05,0.12303059697151184,0.001
-0.3776051,2914,4.84,14688,2300,5,0.91,14582,1.13626039516627e-05,0.12289221708973248,0.001
-0.37594000999999994,2922,4.77,14730,2310,5,0.89,14625,1.1814273238996976e-05,0.12182416766881943,0.001
-0.38081037999999995,2933,4.89,14783,2320,5,0.92,14676,1.1605366353251156e-05,0.12521305680274963,0.001
-0.37992525,2942,4.85,14826,2330,5,0.92,14721,2.9187068472917115e-05,0.12442389875650406,0.001
-0.38236130999999995,2952,4.89,14878,2340,5,0.91,14773,1.0634967111400329e-05,0.12603158131241798,0.001
-0.3871224999999999,2963,4.9,14932,2350,5,0.91,14828,2.127256266248878e-05,0.1226331852376461,0.001
-0.38538426000000015,2973,4.86,14979,2360,5,0.9,14874,1.7286699585383757e-05,0.12889302968978883,0.001
-0.38145412000000006,2982,4.84,15023,2370,5,0.91,14919,1.2126161891501397e-05,0.12513675540685654,0.001
-0.38378525999999996,2991,4.83,15073,2380,5,0.9,14968,1.1981657735304907e-05,0.12184175103902817,0.001
-0.38750381000000006,3001,4.86,15121,2390,5,0.91,15017,1.132933521148516e-05,0.12312994003295899,0.001
-0.3873997900000001,3012,4.84,15172,2400,5,0.92,15067,1.3219444190326612e-05,0.12029769122600556,0.001
-0.39744992,3023,4.98,15228,2410,5,0.94,15122,1.7668686268734746e-05,0.12440044283866883,0.001
-0.39156836999999994,3032,4.89,15272,2420,5,0.92,15167,2.0711055549327283e-05,0.12172706872224807,0.001
-0.39576142999999986,3042,4.96,15322,2430,5,0.94,15217,2.798326386255212e-05,0.12330561131238937,0.001
-0.39972628,3053,4.97,15375,2440,5,0.95,15271,1.555727794766426e-05,0.1291038602590561,0.001
-0.39226737,3062,4.92,15424,2450,5,0.94,15320,1.7439564544474706e-05,0.12281499430537224,0.001
-0.39422831,3072,4.95,15474,2460,5,0.95,15369,1.644565436436096e-05,0.1209662213921547,0.001
-0.39839365,3083,5.04,15527,2470,5,0.96,15421,1.0821195064636414e-05,0.12737683057785035,0.001
-0.39393766999999996,3092,4.99,15572,2480,5,0.96,15467,1.5627294336203097e-05,0.12625676641861597,0.001
-0.39982354000000003,3103,5.06,15627,2490,5,0.96,15521,1.9472394039136514e-05,0.12571731706460318,0.001
-0.40225555999999996,3115,5.11,15683,2500,5,0.96,15577,3.116680030264737e-05,0.11917420849204063,0.001
-0.39187019,3124,5.01,15729,2510,5,0.96,15624,1.7935288042281172e-05,0.1232412476092577,0.001
-0.3991851900000001,3134,5.08,15780,2520,5,0.98,15676,1.1216445636819117e-05,0.11930808424949646,0.001
-0.40174674999999993,3145,5.12,15834,2530,5,0.98,15728,1.2806906670448371e-05,0.12568676769733428,0.001
-0.39947472999999994,3156,5.13,15888,2540,5,0.98,15783,1.1967447400300963e-05,0.12560310427631652,0.001
-0.40349793000000006,3166,5.15,15939,2550,5,0.99,15834,1.190953289551544e-05,0.1288280427455902,0.001
-0.40459913000000003,3176,5.15,15989,2560,5,0.99,15885,1.5681988770666067e-05,0.12317494451999664,0.001
-0.40809878000000005,3186,5.11,16038,2570,5,0.98,15934,1.1833373355329968e-05,0.12497399747371674,0.001
-0.41318051999999994,3196,5.15,16087,2580,5,0.97,15985,1.5172933823729787e-05,0.12769528602560362,0.001
-0.40969628999999996,3206,5.1,16137,2590,5,0.97,16032,1.1189039696546388e-05,0.1301055047661066,0.001
-0.40287743000000015,3215,4.99,16182,2600,5,0.96,16080,1.0465991363162174e-05,0.12462725639343261,0.001
-0.40374465,3225,5.02,16231,2610,5,0.96,16126,1.2600326272149687e-05,0.12709920294582844,0.001
-0.39794402000000006,3235,5.03,16283,2620,5,0.96,16178,1.3873408352083062e-05,0.12504847645759581,0.001
-0.39923540999999996,3247,5.09,16343,2630,5,0.96,16238,2.363822613915545e-05,0.1247986750677228,0.001
-0.39835001999999997,3258,5.07,16395,2640,5,0.95,16291,1.3357574971450958e-05,0.1309390753507614,0.001
-0.39629359000000003,3267,5.05,16444,2650,5,0.95,16339,9.431027956452454e-06,0.12526818215847016,0.001
-0.3985918299999999,3278,5.09,16498,2660,5,0.95,16392,1.2822802636947017e-05,0.12520003020763398,0.001
-0.39716449,3289,5.13,16551,2670,5,0.96,16445,1.444340159650892e-05,0.12460179254412651,0.001
-0.39396852000000004,3299,5.15,16602,2680,5,0.98,16497,9.022976882988587e-06,0.12153272181749344,0.001
-0.39137411,3309,5.15,16652,2690,5,0.98,16546,2.12836643186165e-05,0.12967781275510787,0.001
-0.3928184,3319,5.17,16699,2700,5,0.98,16593,2.2103890296421012e-05,0.12620062977075577,0.001
-0.3959314200000001,3328,5.16,16747,2710,5,0.98,16642,9.609980406821705e-06,0.1206318497657776,0.001
-0.3957104700000001,3338,5.13,16796,2720,5,0.98,16691,2.2216658544493838e-05,0.12554918527603148,0.001
-0.39478517,3348,5.02,16845,2730,5,0.97,16739,1.4398354453857922e-05,0.1263113979782377,0.001
-0.39181607999999996,3358,4.98,16893,2740,5,0.97,16791,1.5853976719881757e-05,0.13431202434003353,0.001
-0.3941868700000001,3368,5.01,16945,2750,5,0.96,16840,1.3214808859629557e-05,0.1274992177883784,0.001
-0.3856708099999999,3377,4.91,16989,2760,5,0.95,16885,1.6180998045456363e-05,0.132578045129776,0.001
-0.38022402,3386,4.83,17034,2770,5,0.94,16929,1.032689187923097e-05,0.11928588449954987,0.001
-0.38233292999999996,3397,4.83,17085,2780,5,0.94,16979,1.0676398414943832e-05,0.12512475103139878,0.001
-0.39076153000000013,3408,4.89,17141,2790,5,0.94,17036,2.0047124659564968e-05,0.1304554119706154,0.001
-0.39449690000000004,3417,4.89,17188,2800,5,0.93,17083,1.1061547108207984e-05,0.12571446225047112,0.001
-0.39236495,3427,4.9,17237,2810,5,0.93,17130,1.869579136837274e-05,0.12528293430805207,0.001
-0.39860067,3438,4.93,17289,2820,5,0.93,17184,1.6367877833545208e-05,0.1251837114493052,0.001
-0.39526877,3448,4.93,17338,2830,5,0.94,17233,1.3347237108973787e-05,0.12747790515422822,0.001
-0.39452765999999995,3457,4.93,17386,2840,5,0.94,17280,1.7766662040230585e-05,0.1250528935343027,0.001
-0.3950311000000001,3468,4.95,17440,2850,5,0.95,17336,3.191987843820243e-05,0.1278869385520617,0.001
-0.39971583000000005,3479,5.02,17491,2860,5,0.96,17387,1.0250816376355943e-05,0.13223170936107637,0.001
-0.40573408,3489,5.09,17543,2870,5,0.96,17437,1.442500820303394e-05,0.1250487876435121,0.001
-0.40283926999999997,3499,5.09,17594,2880,5,0.96,17488,1.2948427956871455e-05,0.12987691760063172,0.001
-0.39625524,3509,5.03,17644,2890,5,0.95,17539,1.0030736484623049e-05,0.1273527443408966,0.001
-0.39418968,3520,5.07,17695,2900,5,0.97,17590,8.650476956972852e-06,0.12410404533147812,0.001
-0.40256598999999993,3531,5.13,17750,2910,5,0.97,17644,9.556535042065662e-06,0.12858663350343705,0.001
-0.39983294,3542,5.14,17803,2920,5,0.97,17697,1.1977163376286626e-05,0.12390071600675583,0.001
-0.40394631,3553,5.21,17859,2930,5,0.97,17753,1.0433361057948787e-05,0.13416939377784728,0.001
-0.40975576999999996,3563,5.24,17910,2940,5,0.98,17805,1.775631244527176e-05,0.12707191705703735,0.001
-0.40856412999999997,3574,5.23,17963,2950,5,0.98,17859,1.223512754222611e-05,0.1278885453939438,0.001
-0.40569791,3583,5.19,18010,2960,5,0.97,17905,2.5196641217917204e-05,0.12342685461044312,0.001
-0.4055079700000001,3594,5.2,18063,2970,5,0.98,17958,1.453259483241709e-05,0.13122280389070512,0.001
-0.41147848,3605,5.27,18121,2980,5,0.98,18015,1.3894120456825476e-05,0.13219662507375082,0.001
-0.4067332700000001,3615,5.25,18169,2990,5,0.98,18065,9.096586381929228e-06,0.1309501826763153,0.001
-0.40275807,3625,5.21,18216,3000,5,0.98,18111,1.0252490392304026e-05,0.13241201043128967,0.001
-0.39654841999999996,3634,5.15,18265,3010,5,0.98,18159,2.6470105149201116e-05,0.12296764701604843,0.001
-0.39643665,3644,5.11,18314,3020,5,0.97,18209,3.23886804835638e-05,0.12943745255470276,0.001
-0.38659610000000005,3654,5.0,18359,3030,5,0.96,18253,1.181212170801397e-05,0.13088289027412733,0.001
-0.38845943,3664,5.0,18410,3040,5,0.95,18305,1.586148118803976e-05,0.12533507347106934,0.001
-0.39480042,3675,5.04,18467,3050,5,0.95,18358,1.951300619111862e-05,0.12949975281953813,0.001
-0.39909829,3685,5.07,18517,3060,5,0.96,18413,9.036230873486298e-06,0.1286950372159481,0.001
-0.39730746000000006,3695,5.02,18565,3070,5,0.95,18460,7.126964283088455e-06,0.12803764045238494,0.001
-0.38998534999999995,3705,4.93,18614,3080,5,0.95,18509,1.0076380567625165e-05,0.12490023672580719,0.001
-0.40000526000000003,3716,4.99,18668,3090,5,0.96,18562,1.0167421654235417e-05,0.12410403415560722,0.001
-0.40040114000000004,3725,4.99,18715,3100,5,0.96,18611,9.370533553010318e-06,0.13123729676008225,0.001
-0.40029805,3735,4.99,18764,3110,5,0.95,18662,8.15351613709936e-06,0.1298510789871216,0.001
-0.40395181999999985,3745,5.01,18815,3120,5,0.95,18709,1.2326519026828464e-05,0.12857056856155397,0.001
-0.4113017099999999,3755,5.07,18866,3130,5,0.96,18761,1.0464068600413156e-05,0.1293592020869255,0.001
-0.40320803999999993,3765,5.04,18914,3140,5,0.97,18809,9.737381333252415e-06,0.12869750261306762,0.001
-0.39361995,3774,4.93,18960,3150,5,0.96,18856,1.0319521152268862e-05,0.12370741963386536,0.001
-0.39101842,3784,4.92,19009,3160,5,0.96,18905,1.0954670142382383e-05,0.12496697902679443,0.001
-0.39435511,3794,4.94,19059,3170,5,0.96,18954,1.7095286239054985e-05,0.1292464792728424,0.001
-0.39601310999999995,3805,4.95,19109,3180,5,0.96,19004,7.653975171706406e-06,0.13059225529432297,0.001
-0.38920593,3814,4.89,19157,3190,5,0.95,19055,1.3680383017344865e-05,0.12355732023715973,0.001
-0.39141873999999993,3824,4.92,19207,3200,5,0.95,19102,1.0916995355122102e-05,0.12746131792664528,0.001
-0.39737409000000007,3836,4.99,19263,3210,5,0.96,19156,1.8156350597564598e-05,0.12755700051784516,0.001
-0.3929988099999999,3846,4.97,19312,3220,5,0.96,19210,7.398962225124706e-06,0.13081226646900176,0.001
-0.39135171999999996,3856,4.98,19364,3230,5,0.96,19258,9.355116617371095e-06,0.12579121813178062,0.001
