rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/success_rate,train/critic_loss,train/actor_loss,train/n_updates,train/learning_rate
6.51,-0.63416112,3,7850,15590,61085,1.0,0.0016501910984516143,0.2298293560743332,60991,0.001
6.53,-0.64233574,3,7860,15607,61151,1.0,0.0017820248613134027,0.2281649112701416,61061,0.001
6.44,-0.63343013,3,7870,15622,61209,1.0,0.0015385293518193066,0.22904140750567117,61119,0.001
6.37,-0.61817668,3,7880,15636,61265,0.99,0.0015893370922033985,0.22788130243619284,61174,0.001
6.27,-0.61521057,3,7890,15651,61325,0.98,0.0017952280584722757,0.22773098945617676,61233,0.001
6.32,-0.6188451800000001,3,7900,15669,61395,0.98,0.0014894457223514717,0.2239261120557785,61305,0.001
6.34,-0.6096259399999999,3,7910,15687,61464,0.98,0.001436048629693687,0.22470456858476004,61370,0.001
6.4,-0.62927251,3,7920,15704,61529,0.98,0.0017723427881719545,0.2335796356201172,61437,0.001
6.41,-0.63229716,3,7930,15721,61595,0.98,0.001529304526879319,0.23733928799629211,61505,0.001
6.41,-0.6298967600000001,3,7940,15737,61658,0.98,0.001710453419946134,0.20564109086990356,61565,0.001
6.34,-0.62132334,3,7950,15752,61719,0.98,0.0017606007313588634,0.2249898873269558,61629,0.001
6.28,-0.61255108,3,7960,15768,61779,0.98,0.0016615953063592315,0.22419879833857217,61688,0.001
6.32,-0.6157039,3,7970,15784,61841,0.98,0.001610736226818214,0.2479796310265859,61750,0.001
6.34,-0.6169315200000001,3,7980,15799,61899,0.99,0.001581257046200335,0.2263130098581314,61809,0.001
6.38,-0.61758187,3,7990,15815,61963,0.99,0.0015258670318871737,0.2226643145084381,61872,0.001
6.34,-0.6169507399999999,3,8000,15832,62029,0.99,0.0017291095573455095,0.22282499074935913,61937,0.001
6.2,-0.6024676099999999,3,8010,15846,62084,0.99,0.0015889365924522281,0.22290473182996115,61994,0.001
6.28,-0.61024291,3,8020,15864,62157,0.99,0.0019385760210247503,0.22183663845062257,62064,0.001
6.23,-0.6019636800000001,3,8030,15880,62218,0.99,0.001648783087148331,0.2276008427143097,62128,0.001
6.22,-0.5896525499999999,3,8040,15896,62280,0.99,0.0015246099686588752,0.22543112436930338,62190,0.001
6.24,-0.59914892,3,8050,15912,62343,0.99,0.0015258593678784866,0.2223483125368754,62253,0.001
6.31,-0.6119744500000001,3,8060,15929,62410,0.99,0.0019597796878467,0.22725889583428702,62318,0.001
6.37,-0.6282418700000001,3,8070,15947,62478,0.99,0.0015191603645992775,0.23492275178432465,62386,0.001
6.45,-0.63347736,3,8080,15964,62544,0.99,0.0014749145401375635,0.22605128213763237,62454,0.001
6.46,-0.6206190999999999,3,8090,15980,62609,1.0,0.0014242428820580243,0.21872416138648987,62517,0.001
6.44,-0.60046887,3,8100,15997,62673,1.0,0.0016807950645064313,0.22801557183265686,62579,0.001
6.54,-0.61728384,3,8110,16013,62738,0.99,0.0017304725479334593,0.23626354336738586,62649,0.001
6.42,-0.59582632,3,8120,16029,62799,0.99,0.0015494549297727644,0.22009683648745218,62709,0.001
6.53,-0.6162284,3,8130,16047,62871,0.99,0.0014286250807344913,0.2324240691959858,62781,0.001
6.62,-0.6297449199999999,3,8140,16065,62942,0.99,0.0016327684113223637,0.21970750391483307,62851,0.001
6.59,-0.62344773,3,8150,16081,63002,0.99,0.0015870843781158328,0.22295741736888885,62913,0.001
6.61,-0.62396689,3,8160,16099,63071,0.99,0.0015944756742101163,0.22338354215025902,62979,0.001
6.56,-0.6124040599999999,3,8170,16115,63134,0.99,0.0015572312792452674,0.23822449644406637,63044,0.001
6.49,-0.6088761999999999,3,8180,16130,63193,0.99,0.0016643218259559944,0.22199267894029617,63102,0.001
6.58,-0.62887198,3,8190,16149,63267,0.99,0.001572855282574892,0.23356327414512634,63177,0.001
6.68,-0.63967298,3,8200,16168,63341,0.99,0.0015959365118760616,0.21775805205106735,63250,0.001
6.74,-0.63570155,3,8210,16186,63412,1.0,0.001639996572131557,0.22871320446332297,63317,0.001
6.85,-0.65825941,3,8220,16205,63484,1.0,0.0016183513050366724,0.2219369262456894,63391,0.001
6.8,-0.6457109200000001,3,8230,16222,63551,1.0,0.0013614757529770334,0.2144609292348226,63460,0.001
6.76,-0.65269496,3,8240,16239,63618,1.0,0.0015568939852528274,0.23146086186170578,63527,0.001
6.88,-0.6666944000000001,3,8250,16257,63690,1.0,0.0017973450012505054,0.2363930121064186,63599,0.001
6.78,-0.66453993,3,8260,16272,63749,0.99,0.0015090583125129341,0.2274115284283956,63660,0.001
6.88,-0.6640914199999999,3,8270,16291,63822,0.99,0.001641861439566128,0.21884943917393684,63731,0.001
6.97,-0.68269616,3,8280,16308,63890,0.99,0.0015264301716039579,0.20988268653551737,63798,0.001
6.79,-0.6606244800000001,3,8290,16323,63946,0.99,0.0018774511758238078,0.23638656735420227,63854,0.001
6.71,-0.66399486,3,8300,16340,64012,0.99,0.0017074876377591863,0.2389439083635807,63922,0.001
6.68,-0.66810736,3,8310,16357,64080,0.99,0.0013971809530630708,0.22939115390181541,63988,0.001
6.63,-0.6535218500000001,3,8320,16374,64147,0.99,0.001798053937298911,0.22886247436205545,64055,0.001
6.58,-0.64100612,3,8330,16390,64209,0.99,0.0013962692464701831,0.2266963223616282,64118,0.001
6.63,-0.63332267,3,8340,16409,64281,0.99,0.001611529034562409,0.22729221979777017,64190,0.001
6.59,-0.61637234,3,8350,16426,64349,0.99,0.0015802783891558647,0.23186595365405083,64260,0.001
6.77,-0.61217304,3,8360,16446,64426,1.0,0.001477856471735452,0.226814404129982,64335,0.001
6.65,-0.60930155,3,8370,16461,64487,1.0,0.0017017412465065718,0.22385034710168839,64397,0.001
6.69,-0.6161190700000001,3,8380,16480,64559,1.0,0.0017059345496818422,0.2213018238544464,64465,0.001
6.84,-0.63869462,3,8390,16498,64630,1.0,0.0017759180773282424,0.21831771358847618,64538,0.001
6.84,-0.6372905300000001,3,8400,16515,64696,1.0,0.0013695421279408039,0.23825907409191133,64603,0.001
6.89,-0.64893493,3,8410,16534,64769,1.0,0.001477797923143953,0.22550135850906372,64674,0.001
6.87,-0.6466487299999999,3,8420,16550,64834,1.0,0.001462755408803267,0.22043636813759804,64744,0.001
6.82,-0.6585055599999998,3,8430,16565,64891,0.98,0.0023241641465574503,0.24681546539068222,64798,0.001
6.75,-0.6593903199999999,3,8440,16581,64956,0.98,0.0016993869212456048,0.2365044355392456,64863,0.001
6.73,-0.6726251099999999,3,8450,16598,65022,0.98,0.001451780767335246,0.22411119937896729,64931,0.001
6.54,-0.66753534,3,8460,16613,65080,0.97,0.00147084697216217,0.2187072535355886,64991,0.001
6.52,-0.66785178,3,8470,16628,65139,0.97,0.0017149825386392574,0.23848125338554382,65046,0.001
6.41,-0.65797148,3,8480,16643,65200,0.96,0.0015993718601142366,0.22923474510510763,65112,0.001
6.31,-0.64424024,3,8490,16659,65261,0.96,0.0017976544098928572,0.22870396822690964,65169,0.001
6.27,-0.64024732,3,8500,16675,65323,0.96,0.0016241433622781187,0.22460859641432762,65232,0.001
6.14,-0.61449345,3,8510,16690,65383,0.96,0.0017948780053605635,0.22466983397801718,65293,0.001
6.11,-0.61343483,3,8520,16706,65445,0.96,0.0016125931482141216,0.22378816083073616,65355,0.001
6.33,-0.62524859,3,8530,16726,65524,0.98,0.0014493875593567889,0.22360262274742126,65431,0.001
6.44,-0.63099329,3,8540,16746,65600,0.98,0.0015751892933622003,0.2248516082763672,65507,0.001
6.38,-0.62599765,3,8550,16761,65660,0.97,0.001587887779654314,0.2195721517006556,65567,0.001
6.5,-0.63849522,3,8560,16779,65730,0.98,0.001608061099735399,0.21222729484240213,65638,0.001
6.49,-0.63379424,3,8570,16794,65788,0.98,0.001572112157009542,0.2290545403957367,65696,0.001
6.47,-0.6165613699999999,3,8580,16809,65847,0.99,0.0014493837453691022,0.21878103415171304,65757,0.001
6.47,-0.6228813400000001,3,8590,16824,65908,0.98,0.0016534694004803896,0.23087842389941216,65816,0.001
6.54,-0.6292465800000001,3,8600,16842,65977,0.98,0.001717884762911126,0.23066527768969536,65888,0.001
6.57,-0.63358638,3,8610,16858,66040,0.98,0.001597493401883791,0.2307556668917338,65949,0.001
6.54,-0.6209627600000001,3,8620,16873,66099,0.98,0.0012580990054023762,0.22319065034389496,66010,0.001
6.41,-0.6113431199999999,3,8630,16890,66165,0.98,0.001961487694643438,0.20723939687013626,66073,0.001
6.38,-0.60946308,3,8640,16909,66238,0.98,0.0017119779617392591,0.21962912753224373,66146,0.001
6.51,-0.62438046,3,8650,16928,66311,0.99,0.0016643785638734698,0.228019367903471,66219,0.001
6.47,-0.61818299,3,8660,16945,66377,0.99,0.0016286638274323195,0.22771043702960014,66287,0.001
6.53,-0.63041443,3,8670,16961,66441,0.99,0.0015499416428307693,0.23064376910527548,66348,0.001
6.51,-0.62157985,3,8680,16976,66498,0.99,0.0014626725751440972,0.23070473968982697,66408,0.001
6.48,-0.61477125,3,8690,16990,66556,1.0,0.0015767193316215916,0.22558485716581345,66466,0.001
6.58,-0.6180217100000001,3,8700,17011,66635,1.0,0.0016271284432150424,0.2342686891555786,66543,0.001
6.61,-0.6207824799999999,3,8710,17028,66701,1.0,0.0015537076629698276,0.23516071836153665,66610,0.001
6.66,-0.62658682,3,8720,17044,66765,1.0,0.0017755147335784776,0.2243091563383738,66675,0.001
6.84,-0.6321325799999999,3,8730,17066,66849,1.0,0.001616472378373146,0.2244473695755005,66759,0.001
6.83,-0.62105878,3,8740,17084,66921,1.0,0.0014062226400710642,0.2221186359723409,66829,0.001
6.82,-0.60423798,3,8750,17102,66993,1.0,0.0015888537534258583,0.2136407569050789,66898,0.001
6.82,-0.60288685,3,8760,17119,67059,1.0,0.001811383431777358,0.22613195329904556,66967,0.001
6.81,-0.60085003,3,8770,17135,67122,1.0,0.0015412256179843098,0.22632092610001564,67030,0.001
6.86,-0.62015448,3,8780,17151,67184,1.0,0.0017742107988202146,0.2319745495915413,67092,0.001
7.02,-0.6313292799999999,3,8790,17170,67258,1.0,0.0015234815322660974,0.21709115306536356,67165,0.001
6.82,-0.62383771,3,8800,17185,67317,1.0,0.0016276494328243036,0.23616821070512137,67227,0.001
6.81,-0.6283402800000001,3,8810,17202,67382,1.0,0.0017590253514104656,0.2313938190539678,67293,0.001
6.89,-0.6538407899999998,3,8820,17221,67454,1.0,0.0018770010543188878,0.22866735607385635,67362,0.001
6.73,-0.6456834600000001,3,8830,17238,67522,1.0,0.0015047964407131076,0.21780244261026382,67428,0.001
6.58,-0.63946243,3,8840,17252,67579,0.99,0.0016946889227256179,0.22198914488156637,67488,0.001
6.57,-0.64803799,3,8850,17271,67650,0.99,0.001586371407029219,0.22631403803825378,67559,0.001
6.56,-0.6509137399999999,3,8860,17287,67715,0.99,0.0012665000976994634,0.21748876571655273,67622,0.001
6.6,-0.65888115,3,8870,17304,67782,0.99,0.0015835323637085302,0.22208199898401895,67691,0.001
6.62,-0.65267497,3,8880,17321,67846,0.99,0.0016915029991650954,0.22907934337854385,67754,0.001
6.52,-0.65125202,3,8890,17337,67910,0.99,0.0018379242586282392,0.2278016358613968,67820,0.001
6.55,-0.6512547399999999,3,8900,17353,67972,0.99,0.0014604788273572921,0.22961294651031494,67880,0.001
6.54,-0.6535089799999999,3,8910,17369,68036,0.99,0.0016843269695527852,0.22119662165641785,67945,0.001
6.53,-0.62947239,3,8920,17388,68107,0.99,0.0015505543172669907,0.23293795188268027,68015,0.001
6.38,-0.60873651,3,8930,17401,68160,0.99,0.001941211676845948,0.23696320752302805,68068,0.001
6.44,-0.6175266699999999,3,8940,17417,68223,1.0,0.0016293417575070634,0.23491953685879707,68132,0.001
6.33,-0.6125847199999999,3,8950,17433,68283,0.99,0.0016897419554879889,0.22899992763996124,68193,0.001
6.3,-0.60451167,3,8960,17448,68345,0.99,0.0016544425307074562,0.22812386602163315,68252,0.001
6.34,-0.6097621299999999,3,8970,17467,68416,0.99,0.0016880081966519356,0.23042194545269012,68324,0.001
6.28,-0.60819343,3,8980,17481,68474,0.98,0.0017803565599024296,0.21593092878659567,68384,0.001
6.21,-0.5946725399999999,3,8990,17496,68531,0.98,0.0015164263313636184,0.22580109039942423,68438,0.001
6.19,-0.59722088,3,9000,17511,68591,0.97,0.0016825584129297308,0.24376051624615988,68499,0.001
6.13,-0.57938146,3,9010,17526,68649,0.97,0.0014274716210950697,0.2189351369937261,68557,0.001
6.08,-0.59144227,3,9020,17543,68715,0.97,0.0018427285498806409,0.2305295169353485,68622,0.001
6.25,-0.60745022,3,9030,17561,68785,0.97,0.0017776797176338732,0.2340675244728724,68691,0.001
6.29,-0.6077682900000001,3,9040,17578,68852,0.97,0.0015672560354384284,0.2234931687513987,68760,0.001
6.33,-0.60494596,3,9050,17594,68916,0.98,0.0015382839337689802,0.2262359820306301,68824,0.001
6.36,-0.62381104,3,9060,17611,68981,0.97,0.0016485979348155005,0.23623371869325638,68890,0.001
6.31,-0.6200574600000001,3,9070,17627,69047,0.97,0.001587987513630651,0.22484023123979568,68954,0.001
6.37,-0.62942591,3,9080,17644,69111,0.98,0.0018103565865506728,0.23178906738758087,69017,0.001
6.48,-0.6387235699999999,3,9090,17661,69179,0.98,0.0015654696762794629,0.23193775862455368,69088,0.001
6.58,-0.6462898300000001,3,9100,17679,69249,0.99,0.0017559705819520685,0.23198703229427337,69156,0.001
6.63,-0.6579608399999999,3,9110,17695,69312,0.99,0.0015409730646448831,0.21466720600922903,69220,0.001
6.69,-0.6630995199999999,3,9120,17714,69384,0.99,0.0015036545893443482,0.23461228609085083,69292,0.001
6.64,-0.665229,3,9130,17731,69449,0.99,0.0014932604196170967,0.22365590433279672,69357,0.001
6.58,-0.6582477,3,9140,17746,69510,0.99,0.0018646272365003824,0.23373141388098398,69419,0.001
6.6,-0.66216012,3,9150,17763,69576,0.99,0.0016297293594107031,0.23691295832395554,69483,0.001
6.56,-0.65006342,3,9160,17779,69637,1.0,0.0013761801778205804,0.21503937244415283,69546,0.001
6.6,-0.6387335700000001,3,9170,17797,69707,1.0,0.0016826392772297065,0.22431080043315887,69617,0.001
6.57,-0.63844768,3,9180,17812,69768,1.0,0.0017599442042410373,0.22650402039289474,69675,0.001
6.64,-0.6432415,3,9190,17831,69843,1.0,0.0014593095984309912,0.22895227372646332,69748,0.001
6.57,-0.62397975,3,9200,17848,69906,1.0,0.0014529306208714843,0.24178877969582876,69814,0.001
6.58,-0.62668952,3,9210,17864,69970,1.0,0.0016022556062255586,0.23674243688583374,69879,0.001
6.51,-0.6151127899999999,3,9220,17881,70035,1.0,0.0015575477348951001,0.22133922576904297,69941,0.001
6.55,-0.61381658,3,9230,17898,70104,1.0,0.0014538597481857454,0.21592557926972708,70011,0.001
6.52,-0.62131875,3,9240,17913,70162,0.99,0.0017116529343184084,0.23932938277721405,70070,0.001
6.47,-0.6228206799999999,3,9250,17928,70223,0.98,0.001569000688115401,0.20510466024279594,70132,0.001
6.48,-0.61721668,3,9260,17944,70285,0.98,0.0015978078202654917,0.21519063909848532,70195,0.001
6.36,-0.60320507,3,9270,17959,70343,0.98,0.0015720569451029103,0.2409611940383911,70254,0.001
6.33,-0.59880762,3,9280,17974,70401,0.98,0.0017699722666293383,0.23589648306369781,70311,0.001
6.3,-0.59350085,3,9290,17992,70473,0.98,0.001627744612051174,0.22591780871152878,70381,0.001
6.38,-0.60931639,3,9300,18010,70544,0.97,0.0017571323883852788,0.22494124248623848,70456,0.001
6.48,-0.6159715599999999,3,9310,18029,70618,0.97,0.0015959431811307485,0.21576581256730215,70528,0.001
6.48,-0.6198558200000001,3,9320,18046,70683,0.97,0.0014953585175265158,0.21480303009351095,70593,0.001
6.45,-0.62035765,3,9330,18063,70749,0.97,0.0014746884615825756,0.23051933571696281,70656,0.001
6.55,-0.6360374299999999,3,9340,18080,70817,0.98,0.001528411455053304,0.22159899398684502,70724,0.001
6.55,-0.6233607999999999,3,9350,18096,70878,0.99,0.00141524791251868,0.21763458475470543,70788,0.001
6.55,-0.6325009,3,9360,18112,70940,0.99,0.0015802568814251572,0.2435329183936119,70850,0.001
6.57,-0.6380711400000001,3,9370,18127,71000,0.99,0.0013880942948162555,0.22279454270998636,70908,0.001
6.64,-0.63891763,3,9380,18144,71065,0.99,0.0013900281822619338,0.21716527144114176,70974,0.001
6.64,-0.65690104,3,9390,18162,71137,0.99,0.0017569876945344731,0.23057645186781883,71044,0.001
6.55,-0.65371507,3,9400,18178,71199,1.0,0.0016742842438231622,0.2296057529747486,71106,0.001
6.58,-0.65373595,3,9410,18198,71276,1.0,0.0015102748293429613,0.22651507705450058,71181,0.001
6.48,-0.6325574300000001,3,9420,18212,71331,1.0,0.0014616313856095076,0.23437792559464773,71242,0.001
6.46,-0.62823006,3,9430,18229,71395,1.0,0.0017416467744624242,0.2216958999633789,71302,0.001
6.4,-0.60797917,3,9440,18244,71457,1.0,0.0015212858561426401,0.2228080928325653,71367,0.001
6.37,-0.6056261900000001,3,9450,18259,71515,1.0,0.0018457563128322363,0.2208181619644165,71425,0.001
6.43,-0.60413829,3,9460,18277,71583,1.0,0.0016744788590585813,0.24235548451542854,71493,0.001
6.45,-0.61111345,3,9470,18293,71645,1.0,0.0014733572024852037,0.22490057349205017,71553,0.001
6.49,-0.62173022,3,9480,18310,71714,1.0,0.0015128536761039868,0.22131462767720222,71624,0.001
6.43,-0.59957007,3,9490,18327,71780,1.0,0.0015256301732733846,0.22392294804255167,71684,0.001
6.47,-0.6018865,3,9500,18344,71846,1.0,0.0016410714514287455,0.23440945520997047,71754,0.001
6.38,-0.59456672,3,9510,18362,71914,1.0,0.001661256720711078,0.2313574900229772,71825,0.001
6.49,-0.61347078,3,9520,18379,71980,1.0,0.0015812945202924311,0.22670792043209076,71890,0.001
6.56,-0.6281302,3,9530,18397,72051,1.0,0.001532263887513961,0.22857956091562906,71959,0.001
6.63,-0.6429115300000001,3,9540,18415,72120,1.0,0.0016349390304336946,0.23513135810693106,72027,0.001
6.7,-0.6627421600000001,3,9550,18431,72185,1.0,0.0018455861281836405,0.22377413511276245,72095,0.001
6.65,-0.6594139,3,9560,18447,72248,1.0,0.0018015440686472825,0.23732828721404076,72156,0.001
6.71,-0.6591960800000001,3,9570,18465,72316,1.0,0.0015340372920036316,0.2205558866262436,72225,0.001
6.66,-0.6488346500000002,3,9580,18481,72380,1.0,0.001715490804053843,0.22836143771807352,72288,0.001
6.68,-0.6569346300000001,3,9590,18499,72448,1.0,0.0016331149730831386,0.22897987564404806,72356,0.001
6.74,-0.66073654,3,9600,18517,72520,1.0,0.001463941897132567,0.21462079882621765,72427,0.001
6.79,-0.66404916,3,9610,18536,72593,1.0,0.0018357762989277642,0.23443681995073953,72502,0.001
6.73,-0.6590261900000001,3,9620,18551,72653,1.0,0.0016719550864460568,0.23115052779515585,72562,0.001
6.74,-0.65733733,3,9630,18569,72725,1.0,0.0015807995029414694,0.22770013908545175,72634,0.001
6.65,-0.64185294,3,9640,18585,72785,1.0,0.0015468949277419597,0.22266335785388947,72693,0.001
6.68,-0.63067359,3,9650,18602,72853,1.0,0.0016394037132461865,0.21104015906651816,72762,0.001
6.66,-0.6221844999999999,3,9660,18618,72914,1.0,0.0019511959282681346,0.2446174919605255,72824,0.001
6.57,-0.61108961,3,9670,18633,72973,0.99,0.0016648985135058563,0.22635333240032196,72883,0.001
6.54,-0.60904025,3,9680,18648,73034,0.99,0.001737348223105073,0.23043998330831528,72941,0.001
6.5,-0.6041102200000001,3,9690,18665,73098,0.99,0.0017496112933648483,0.21757692595322928,73007,0.001
6.42,-0.5996974700000001,3,9700,18681,73162,0.99,0.0015282490494428203,0.2245459333062172,73071,0.001
6.31,-0.5961096099999998,3,9710,18697,73224,0.99,0.001552498826640658,0.2311202548444271,73135,0.001
6.39,-0.5963489899999999,3,9720,18714,73292,0.97,0.001442576137681802,0.20942871272563934,73201,0.001
6.27,-0.5866009600000001,3,9730,18729,73352,0.96,0.0016003197330671053,0.23110448320706686,73260,0.001
6.32,-0.59199184,3,9740,18746,73417,0.96,0.0015243886387906968,0.2352469891309738,73324,0.001
6.43,-0.6037766600000001,3,9750,18766,73496,0.96,0.001393935177475214,0.2183945675690969,73403,0.001
6.43,-0.60361813,3,9760,18782,73557,0.96,0.0015062120704290767,0.2201001246770223,73465,0.001
6.51,-0.6207904900000001,3,9770,18799,73624,0.97,0.0016652913597811545,0.24228901664415994,73533,0.001
6.53,-0.6169828700000001,3,9780,18815,73687,0.97,0.0017289093462750315,0.25078393518924713,73595,0.001
6.54,-0.61637009,3,9790,18832,73752,0.97,0.0015610960777848958,0.22422687709331512,73658,0.001
6.54,-0.6215024800000001,3,9800,18848,73816,0.97,0.0016413152583741716,0.2239159569144249,73724,0.001
6.66,-0.63203398,3,9810,18867,73890,0.97,0.0014714054559590295,0.23191283270716667,73797,0.001
6.61,-0.63016633,3,9820,18883,73953,0.99,0.001618777252068477,0.21791957318782806,73861,0.001
6.64,-0.61936709,3,9830,18899,74016,1.0,0.001498028732991467,0.23079259196917215,73925,0.001
6.7,-0.63567595,3,9840,18917,74087,1.0,0.0014677006651514343,0.21913540735840797,73996,0.001
6.56,-0.6265404,3,9850,18934,74152,1.0,0.0015481704846024512,0.23271048069000244,74058,0.001
6.52,-0.6316057,3,9860,18949,74209,0.99,0.001666951202787459,0.23487870395183563,74119,0.001
6.49,-0.62550297,3,9870,18965,74273,0.99,0.0015855536097660662,0.22069885830084482,74184,0.001
6.54,-0.6440822799999999,3,9880,18982,74341,0.99,0.0016029193793656304,0.23711537942290306,74249,0.001
6.53,-0.6421025100000002,3,9890,18999,74405,0.99,0.0017173083615489304,0.2373742957909902,74312,0.001
6.54,-0.6518787699999998,3,9900,19015,74470,0.98,0.0015181886431361949,0.22692520543932915,74378,0.001
6.42,-0.63332407,3,9910,19031,74532,0.98,0.0013480493022749822,0.22229755421479544,74441,0.001
6.41,-0.63886385,3,9920,19047,74594,0.97,0.0018915868131443858,0.2306089922785759,74502,0.001
6.4,-0.65551688,3,9930,19062,74656,0.96,0.0018800747542021175,0.23199046651522318,74562,0.001
6.31,-0.64393146,3,9940,19078,74718,0.96,0.001489229907747358,0.2082664966583252,74627,0.001
6.27,-0.63529346,3,9950,19094,74779,0.96,0.0017694502769570266,0.23599178592363992,74687,0.001
6.31,-0.63460182,3,9960,19110,74840,0.97,0.0017993592579538624,0.24036385118961334,74746,0.001
6.4,-0.63399016,3,9970,19128,74913,0.97,0.0017597569269128144,0.2347514033317566,74818,0.001
6.35,-0.6196083900000001,3,9980,19144,74976,0.96,0.0015755438362248242,0.2384573109447956,74885,0.001
6.37,-0.61879164,3,9990,19161,75042,0.96,0.0016995901241898537,0.23601668576399484,74950,0.001
6.3,-0.58633553,3,10000,19176,75100,0.97,0.0018257786985486745,0.2180822640657425,75009,0.001
6.38,-0.60517837,3,10010,19194,75170,0.97,0.001371534657664597,0.22255118687947592,75077,0.001
6.42,-0.60316047,3,10020,19211,75236,0.98,0.0015080594224855305,0.21486220757166544,75146,0.001
6.42,-0.59380184,3,10030,19227,75298,0.99,0.0014101693717141945,0.24116494258244833,75206,0.001
6.42,-0.5900469899999999,3,10040,19243,75360,0.99,0.0014814512338489293,0.21939832468827566,75268,0.001
6.4,-0.5890386,3,10050,19258,75419,0.99,0.0015705610525661281,0.23337867856025696,75329,0.001
6.47,-0.6012279500000001,3,10060,19275,75487,0.99,0.0015039261779747903,0.23009830713272095,75392,0.001
6.4,-0.6187732899999999,3,10070,19292,75553,0.98,0.0013748676516115665,0.22435075541337332,75460,0.001
6.5,-0.62907822,3,10080,19310,75626,0.99,0.0015670446612473046,0.23489627242088318,75533,0.001
6.44,-0.61247558,3,10090,19326,75686,0.99,0.0015844113193452358,0.23767695327599844,75594,0.001
6.48,-0.63003784,3,10100,19341,75748,0.98,0.0015976722934283316,0.219598318139712,75655,0.001
6.4,-0.61506141,3,10110,19357,75810,0.98,0.0018626301549375056,0.23469623923301697,75717,0.001
6.39,-0.61339337,3,10120,19374,75875,0.98,0.0018617015198937484,0.2367875538766384,75784,0.001
6.36,-0.6093917,3,10130,19389,75934,0.98,0.0015763317157203953,0.23193768163522085,75843,0.001
6.42,-0.6208374400000001,3,10140,19407,76002,0.98,0.0015006637466805322,0.22895841673016548,75912,0.001
6.4,-0.6190966899999999,3,10150,19421,76059,0.98,0.0015648837899789215,0.2298423871397972,75967,0.001
6.4,-0.61779383,3,10160,19439,76127,0.98,0.0017750363040249795,0.24446700140833855,76036,0.001
6.41,-0.6071241300000001,3,10170,19455,76194,0.98,0.001659760814315329,0.23663400610287985,76095,0.001
6.36,-0.6006173499999999,3,10180,19473,76262,0.98,0.0016529766580788419,0.23165789619088173,76171,0.001
6.39,-0.61771589,3,10190,19489,76325,0.98,0.0015790400405724843,0.21093409756819406,76233,0.001
6.46,-0.6121024800000001,3,10200,19507,76394,0.99,0.0018917999928817152,0.25433187186717987,76301,0.001
6.5,-0.6192578900000001,3,10210,19524,76460,0.99,0.001675464620348066,0.2299419641494751,76370,0.001
6.46,-0.62102993,3,10220,19539,76521,0.99,0.001609116850886494,0.2367304414510727,76430,0.001
6.49,-0.62442041,3,10230,19555,76583,0.99,0.001558785027425204,0.2186867594718933,76491,0.001
6.45,-0.62405749,3,10240,19571,76647,0.98,0.0017747311620041728,0.2268476883570353,76556,0.001
6.49,-0.6270435599999999,3,10250,19587,76708,0.98,0.0016768426867201924,0.2214495837688446,76617,0.001
6.48,-0.6216122199999999,3,10260,19604,76775,0.98,0.0015876996524942417,0.23585426807403564,76683,0.001
6.34,-0.61425235,3,10270,19617,76828,0.96,0.0013966338398555915,0.21765143424272537,76738,0.001
6.22,-0.59985137,3,10280,19631,76884,0.96,0.0016784303355962039,0.22054704278707504,76795,0.001
6.21,-0.59575978,3,10290,19647,76946,0.96,0.0017800408337886136,0.24869983394940695,76857,0.001
6.1,-0.5900396100000002,3,10300,19662,77004,0.96,0.0015702010365203022,0.23021517197291055,76914,0.001
6.08,-0.58842539,3,10310,19678,77068,0.96,0.0013638718519359827,0.21945223957300186,76975,0.001
6.18,-0.60267355,3,10320,19697,77139,0.96,0.0013851719753195841,0.2226019004980723,77049,0.001
6.16,-0.6038123,3,10330,19712,77199,0.96,0.00158712912525516,0.23668843135237694,77107,0.001
6.25,-0.6008602599999999,3,10340,19731,77272,0.97,0.0015534627716988325,0.21944376826286316,77182,0.001
6.28,-0.61004748,3,10350,19747,77336,0.97,0.0014005046105012298,0.24345673248171806,77244,0.001
6.24,-0.6125434500000001,3,10360,19763,77399,0.97,0.0017555262727130736,0.24984019994735718,77306,0.001
6.33,-0.61523889,3,10370,19779,77461,0.99,0.0015152677660807967,0.20138445496559143,77369,0.001
6.39,-0.6230030400000001,3,10380,19795,77523,0.99,0.001727218390442431,0.2603639264901479,77433,0.001
6.45,-0.6311504,3,10390,19812,77591,0.99,0.001763058892850365,0.23906181752681732,77499,0.001
6.6,-0.64492187,3,10400,19831,77664,0.99,0.0015652924609769667,0.23006747290492058,77574,0.001
6.59,-0.6446158900000001,3,10410,19847,77727,0.99,0.0015359964920207859,0.22997177143891653,77636,0.001
6.58,-0.64319285,3,10420,19865,77797,0.99,0.0015821794513612986,0.22091242298483849,77706,0.001
6.6,-0.6392412700000001,3,10430,19881,77859,0.99,0.00137569715401956,0.217303566634655,77768,0.001
6.62,-0.64289333,3,10440,19900,77934,0.99,0.0017331093716035997,0.24426159635186195,77840,0.001
6.57,-0.63337677,3,10450,19915,77993,0.99,0.0017866191919893026,0.2250454525152842,77903,0.001
6.67,-0.63944674,3,10460,19934,78066,0.99,0.0015061397183065612,0.2319584091504415,77975,0.001
