#{"t_start": 1702879125.2110305, "env_id": "Ur3-Default-Reach-v0"}
r,l,t
-0.315751,5,2154.963514
-0.50911,6,2156.39686
-0.527836,7,2158.063907
-0.456594,6,2159.497087
-0.402217,5,2160.697253
-0.234054,6,2162.131004
-0.579121,8,2164.030983
-0.291964,5,2165.248096
-0.223976,5,2166.448469
-0.260858,5,2167.648618
-0.403077,5,2168.84886
-0.427445,7,2170.514989
-0.456259,6,2171.965017
-0.297847,5,2173.165154
-0.281834,5,2174.365177
-0.262777,6,2175.798871
-0.320694,5,2176.999012
-0.668121,7,2178.665576
-0.518346,6,2180.099369
-0.299642,7,2181.766181
-0.279016,5,2182.9662
-0.607789,9,2185.098506
-0.442622,9,2187.249656
-0.682916,11,2189.88179
-0.525578,7,2191.56699
-0.253149,4,2192.533497
-0.294909,5,2193.717035
-0.422309,14,2197.017166
-0.303823,10,2199.434644
-0.319556,5,2200.667721
-0.278706,5,2201.868084
-0.431413,7,2203.534519
-0.515247,6,2204.967798
-0.199818,4,2205.934896
-0.307058,7,2207.584854
-0.368106,6,2209.018321
-0.528342,6,2210.451745
-0.399089,7,2212.118419
-0.70548,19,2216.585589
-0.421402,6,2218.085931
-0.265249,6,2219.519567
-0.227443,4,2220.486183
-0.270994,5,2221.6698
-0.574874,6,2223.102894
-0.562831,8,2225.003195
-0.276987,6,2226.453308
-0.341997,6,2227.886805
-0.380337,5,2229.086997
-0.243937,4,2230.053558
-1.185777,36,2238.47087
-0.193294,4,2239.604515
-0.589417,12,2242.421139
-0.45348,7,2244.121439
-0.614813,6,2245.571938
-0.606249,11,2248.171902
-0.354932,7,2249.871891
-0.549309,9,2252.022308
-0.295045,5,2253.238945
-0.294384,5,2254.439132
-0.316154,5,2255.639201
-0.562967,6,2257.072396
-0.293997,5,2258.273073
-0.476364,7,2259.922906
-0.336938,5,2261.122762
-0.24155,4,2262.089672
-0.559043,7,2263.739659
-0.414473,6,2265.190519
-0.35895,5,2266.40742
-0.378995,5,2267.607833
-0.517027,6,2269.040796
-0.527874,8,2270.940435
-0.427619,8,2272.857351
-0.39666,6,2274.307374
-0.831374,25,2280.174736
-0.304829,6,2281.724791
-0.349567,5,2282.925276
-0.276829,5,2284.124797
-0.319046,5,2285.325105
-0.535938,7,2286.991755
-0.572445,7,2288.675319
-0.346636,5,2289.892134
-0.586376,8,2291.792177
-0.272777,6,2293.24262
-0.548949,7,2294.909269
-0.33909,5,2296.126102
-0.568998,8,2298.026355
-0.443,6,2299.476337
-0.617721,7,2301.143317
-0.606621,7,2302.826534
-0.532074,8,2304.743301
-0.393729,5,2305.96019
-0.313452,5,2307.160668
-0.353446,5,2308.360487
-0.595367,6,2309.79369
-0.434036,6,2311.227447
-0.471779,7,2312.895125
-0.503002,6,2314.344125
-0.512818,7,2316.011167
-0.334591,8,2317.92791
-0.208845,4,2318.911475
-0.391905,5,2320.111666
-0.430108,5,2321.311848
-0.248639,5,2322.51159
