rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/success_rate,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
4.47,79351,15950,1.0,-0.24803554000000003,20100,3,0.0003495009077596478,79252,0.11155712977051735,0.001
4.49,79398,15960,1.0,-0.2494252,20112,3,0.0004059126804349944,79299,0.10364610329270363,0.001
4.61,79452,15970,1.0,-0.25539986,20126,3,0.0003504392007016577,79353,0.11807941272854805,0.001
4.6,79496,15980,1.0,-0.25301833,20137,3,0.0003607926725332315,79398,0.10925730814536412,0.001
4.62,79541,15990,1.0,-0.25472204000000004,20149,3,0.0003856995463138446,79441,0.1025165244936943,0.001
4.68,79591,16000,1.0,-0.25639328,20162,3,0.0004046577572201689,79491,0.09994681179523468,0.001
4.68,79638,16010,1.0,-0.25655670999999997,20174,3,0.0003765530636883341,79540,0.10901304706931114,0.001
4.67,79682,16020,1.0,-0.25638102999999995,20185,3,0.0003453340395935811,79584,0.10284040868282318,0.001
4.63,79726,16030,1.0,-0.25555294,20197,3,0.0004037963444716297,79627,0.10873839631676674,0.001
4.65,79772,16040,1.0,-0.2598005,20209,3,0.00039721125358482823,79673,0.10390312224626541,0.001
4.64,79815,16050,1.0,-0.25687651999999994,20220,3,0.0003935324202757329,79717,0.10691945254802704,0.001
4.62,79860,16060,1.0,-0.25648722,20231,3,0.0003583547004382126,79760,0.11574140191078186,0.001
4.57,79909,16070,1.0,-0.25399336,20244,3,0.00043084772914880887,79810,0.10758349299430847,0.001
4.59,79955,16080,1.0,-0.25392533000000006,20256,3,0.00038108573062345386,79857,0.10859428346157074,0.001
4.56,79997,16090,1.0,-0.25139678,20267,3,0.0003739455889444798,79899,0.10246308520436287,0.001
4.55,80046,16100,1.0,-0.24898093,20279,3,0.00035687952185980976,79947,0.10055450350046158,0.001
4.49,80087,16110,1.0,-0.24579041999999995,20290,3,0.00034502960625104606,79989,0.10023967176675797,0.001
4.47,80129,16120,1.0,-0.24448148000000003,20301,3,0.00041514335316605866,80031,0.1051795743405819,0.001
4.47,80173,16130,1.0,-0.24357115000000004,20312,3,0.00037077128945384175,80075,0.11355975270271301,0.001
4.48,80220,16140,1.0,-0.24340332000000003,20324,3,0.0003450266318395734,80121,0.10951447859406471,0.001
4.49,80264,16150,1.0,-0.24461464000000002,20335,3,0.0003797703189775348,80165,0.10774624347686768,0.001
4.49,80309,16160,1.0,-0.24515876000000003,20347,3,0.00035434132441878317,80210,0.10871414591868718,0.001
4.44,80353,16170,1.0,-0.24345837999999997,20358,3,0.00036267456016503274,80255,0.10984412580728531,0.001
4.4,80395,16180,1.0,-0.24288940999999997,20369,3,0.0003619049966800958,80297,0.11016463488340378,0.001
4.45,80442,16190,1.0,-0.24500501,20381,3,0.0004146410647081211,80344,0.10447429865598679,0.001
4.4,80486,16200,1.0,-0.24498388999999998,20392,3,0.00037572582950815556,80387,0.1087208166718483,0.001
4.44,80531,16210,1.0,-0.24808942,20404,3,0.0003724636699189432,80433,0.10780578851699829,0.001
4.44,80573,16220,1.0,-0.24956342000000004,20415,3,0.0003645395772764459,80475,0.10782509669661522,0.001
4.49,80622,16230,1.0,-0.25046598000000003,20427,3,0.000361765458364971,80523,0.10478297993540764,0.001
4.45,80665,16240,1.0,-0.24712428000000003,20439,3,0.00033828864252427593,80567,0.10501261800527573,0.001
4.43,80707,16250,1.0,-0.24491304,20449,3,0.0003636530018411577,80609,0.10954427719116211,0.001
4.46,80755,16260,1.0,-0.24476656000000002,20462,3,0.0003547511878423393,80656,0.11647265901168187,0.001
4.45,80798,16270,1.0,-0.24544287,20473,3,0.00038509847363457086,80700,0.10559646785259247,0.001
4.48,80843,16280,1.0,-0.24929832999999998,20485,3,0.00039121771114878354,80744,0.11076320211092631,0.001
4.49,80891,16290,1.0,-0.24839076000000002,20497,3,0.00047453814186155797,80792,0.1128111481666565,0.001
4.49,80935,16300,1.0,-0.24798704000000002,20508,3,0.0003545925792423077,80836,0.1105765700340271,0.001
4.49,80980,16310,1.0,-0.24720119000000002,20520,3,0.00035269783256808296,80882,0.10562136769294739,0.001
4.5,81023,16320,1.0,-0.24702447999999996,20531,3,0.00037301541306078434,80925,0.10389652848243713,0.001
4.47,81069,16330,1.0,-0.24641929,20543,3,0.00035929232399212196,80971,0.11233904212713242,0.001
4.49,81114,16340,1.0,-0.24969703,20554,3,0.0003698397136759013,81015,0.10578043386340141,0.001
4.52,81159,16350,1.0,-0.25229201,20566,3,0.0004206117082503624,81060,0.10562524944543839,0.001
4.47,81202,16360,1.0,-0.24831087999999998,20577,3,0.0003729394302354194,81103,0.10604476556181908,0.001
4.46,81244,16370,1.0,-0.24705084000000002,20588,3,0.00037162542139412835,81145,0.11131230369210243,0.001
4.48,81291,16380,1.0,-0.24767670000000003,20600,3,0.00040653361938893797,81192,0.10690758625666301,0.001
4.44,81335,16390,1.0,-0.24969746000000004,20611,3,0.0003951715771108866,81237,0.11313088238239288,0.001
4.45,81380,16400,1.0,-0.2503433,20623,3,0.000346125743817538,81282,0.1147125909725825,0.001
4.46,81426,16410,1.0,-0.25280986999999994,20635,3,0.0003548578097252175,81328,0.11153880879282951,0.001
4.49,81472,16420,1.0,-0.25312575,20647,3,0.0003446799601078965,81373,0.10529476404190063,0.001
4.46,81515,16430,1.0,-0.25047423,20658,3,0.0003273599490057677,81417,0.10619986429810524,0.001
4.46,81560,16440,1.0,-0.24710918999999998,20669,3,0.0003883585595758632,81460,0.11211570352315903,0.001
4.46,81605,16450,1.0,-0.24814144,20681,3,0.00038010147982276977,81505,0.10844141617417336,0.001
4.48,81650,16460,1.0,-0.25252558999999997,20693,3,0.0003554660070221871,81552,0.10727866366505623,0.001
4.51,81695,16470,1.0,-0.25599522999999996,20704,3,0.0003727668954525143,81596,0.11425557484229405,0.001
4.53,81744,16480,1.0,-0.25400296,20717,3,0.000375968920707237,81646,0.10962951183319092,0.001
4.53,81788,16490,1.0,-0.25030254,20728,3,0.0003790563205257058,81690,0.10654333978891373,0.001
4.54,81834,16500,1.0,-0.25181675,20740,3,0.00040483168413629755,81735,0.10186988860368729,0.001
4.52,81878,16510,1.0,-0.25093297999999997,20751,3,0.00036437512608245015,81780,0.11229432374238968,0.001
4.5,81922,16520,1.0,-0.25201008999999996,20763,3,0.000322479143505916,81824,0.11229800805449486,0.001
4.54,81969,16530,1.0,-0.25533912000000003,20775,3,0.00040580672794021666,81871,0.1075919084250927,0.001
4.56,82016,16540,1.0,-0.25692414999999996,20787,3,0.0003635313842096366,81917,0.11126278713345528,0.001
4.53,82058,16550,1.0,-0.25590612,20798,3,0.00034870662493631245,81960,0.10976022730271022,0.001
4.56,82106,16560,1.0,-0.2545644,20810,3,0.00033409713068977,82008,0.11715618148446083,0.001
4.61,82156,16570,1.0,-0.25604029,20823,3,0.0003552356065483764,82057,0.10123797878623009,0.001
4.56,82200,16580,1.0,-0.25733851999999996,20834,3,0.0003404495713766664,82102,0.10199836641550064,0.001
4.57,82245,16590,1.0,-0.25970155,20846,3,0.00035559882962843403,82147,0.10341988131403923,0.001
4.56,82290,16600,1.0,-0.25853259,20857,3,0.00033784010156523436,82191,0.11475027352571487,0.001
4.59,82337,16610,1.0,-0.26000953,20869,3,0.0003548884633346461,82239,0.11384953558444977,0.001
4.6,82382,16620,1.0,-0.25858764,20881,3,0.00039048257895046845,82284,0.09894196316599846,0.001
4.56,82425,16630,1.0,-0.25663613999999996,20892,3,0.00037487521331058815,82326,0.10436053574085236,0.001
4.54,82470,16640,1.0,-0.25459993999999997,20904,3,0.00040193814784288405,82371,0.11017893999814987,0.001
4.58,82516,16650,1.0,-0.25654932999999996,20915,3,0.0004003982830909081,82417,0.10898863524198532,0.001
4.64,82570,16660,1.0,-0.25918640000000004,20929,3,0.0003641269518993795,82472,0.1082878236969312,0.001
4.57,82613,16670,1.0,-0.25529773999999994,20940,3,0.00039406001451425254,82515,0.10530372336506844,0.001
4.6,82660,16680,1.0,-0.25444838,20953,3,0.00034944642684422436,82561,0.11523304134607315,0.001
4.58,82703,16690,1.0,-0.25475251000000004,20964,3,0.00035318892332725227,82604,0.11253837496042252,0.001
4.59,82749,16700,1.0,-0.25337847999999996,20976,3,0.0003966164425946772,82650,0.1107812374830246,0.001
4.58,82795,16710,1.0,-0.25338748,20987,3,0.00043295699288137257,82696,0.10780474543571472,0.001
4.57,82839,16720,1.0,-0.25442416,20999,3,0.0003933817788492888,82741,0.1085701584815979,0.001
4.6,82885,16730,1.0,-0.25572058000000003,21011,3,0.00031258277886081487,82787,0.10951751098036766,0.001
4.58,82928,16740,1.0,-0.25611097,21022,3,0.0003613169537857175,82829,0.10670357570052147,0.001
4.54,82970,16750,1.0,-0.25434792000000006,21032,3,0.000386999873444438,82872,0.10795054584741592,0.001
4.47,83017,16760,1.0,-0.25095311,21045,3,0.00038757178117521107,82919,0.10938629508018494,0.001
4.48,83061,16770,1.0,-0.25000233,21056,3,0.00037869842344662175,82963,0.1079823486506939,0.001
4.47,83107,16780,1.0,-0.2505353,21068,3,0.00037123995134606956,83008,0.11316399276256561,0.001
4.49,83152,16790,1.0,-0.25031152,21079,3,0.0004182917618891224,83054,0.11225950717926025,0.001
4.46,83195,16800,1.0,-0.24955360000000001,21090,3,0.0003864751779474318,83097,0.10724340751767159,0.001
4.44,83239,16810,1.0,-0.24796373,21102,3,0.00037693643243983386,83141,0.10812576115131378,0.001
4.43,83282,16820,1.0,-0.24800396,21113,3,0.0003569747641449794,83184,0.11049434915184975,0.001
4.4,83325,16830,1.0,-0.24665606999999998,21124,3,0.00036009945324622095,83226,0.11064271628856659,0.001
4.42,83370,16840,1.0,-0.24966787000000004,21135,3,0.0003175878140609711,83271,0.10443223267793655,0.001
4.45,83415,16850,1.0,-0.25069938,21147,3,0.0003407757976674475,83316,0.10333709418773651,0.001
4.47,83464,16860,1.0,-0.25304671,21160,3,0.0003457523319715013,83366,0.10820643603801727,0.001
4.49,83510,16870,1.0,-0.25383342,21171,3,0.0003743175882846117,83412,0.11082071562608083,0.001
4.49,83556,16880,1.0,-0.25146818000000004,21183,3,0.00034597190824570134,83458,0.10875453427433968,0.001
4.47,83599,16890,1.0,-0.25080947,21194,3,0.00039654956344747916,83501,0.1166885569691658,0.001
4.48,83643,16900,1.0,-0.2504381500000001,21206,3,0.00037380163121270016,83545,0.10692903026938438,0.001
4.52,83691,16910,1.0,-0.25129402,21218,3,0.0003635793545981869,83592,0.10592882707715034,0.001
4.55,83737,16920,1.0,-0.25170153,21230,3,0.0003421827044803649,83639,0.11146222054958344,0.001
4.61,83786,16930,1.0,-0.25507864,21242,3,0.0003545409010257572,83688,0.1081597904364268,0.001
4.64,83834,16940,1.0,-0.25349991,21255,3,0.00038075167685747147,83735,0.10674815873305003,0.001
4.67,83882,16950,1.0,-0.25210207,21267,3,0.0003233421957702376,83784,0.10803141444921494,0.001
4.65,83929,16960,1.0,-0.24966169000000002,21279,3,0.00034492029808461664,83831,0.10812365263700485,0.001
4.64,83974,16970,1.0,-0.25228088,21291,3,0.0003249595582019538,83875,0.10993552207946777,0.001
4.63,84019,16980,1.0,-0.25116788,21302,3,0.00035913051033276133,83921,0.10345014370977879,0.001
4.66,84065,16990,1.0,-0.2522178,21314,3,0.00038934158926297514,83967,0.10115585724512736,0.001
4.67,84110,17000,1.0,-0.25419506999999997,21326,3,0.00033481181162642315,84010,0.10831098258495331,0.001
4.62,84153,17010,1.0,-0.25132452,21337,3,0.00033943784364964813,84055,0.10692480951547623,0.001
4.61,84198,17020,1.0,-0.25075179999999997,21349,3,0.0003878079223795794,84099,0.11206523329019547,0.001
4.57,84243,17030,1.0,-0.24749040999999994,21360,3,0.0003782838932238519,84144,0.10551281273365021,0.001
4.57,84291,17040,1.0,-0.24791350000000004,21372,3,0.00034538665204308927,84192,0.10644450783729553,0.001
4.54,84336,17050,1.0,-0.24846871,21384,3,0.00036404153797775507,84238,0.10878541320562363,0.001
4.54,84383,17060,1.0,-0.25024007000000004,21396,3,0.00042218693997710945,84284,0.10392916202545166,0.001
4.54,84428,17070,1.0,-0.25023976000000003,21408,3,0.00035403062356635927,84330,0.10214295983314514,0.001
4.57,84476,17080,1.0,-0.25599700999999997,21420,3,0.00034643018152564765,84378,0.10547077904144923,0.001
4.54,84519,17090,1.0,-0.25380628,21431,3,0.00035775503056356683,84421,0.10205886140465736,0.001
4.53,84563,17100,1.0,-0.25374131,21442,3,0.00035382266651140526,84465,0.11523740738630295,0.001
4.53,84606,17110,1.0,-0.25347671,21454,3,0.0003450602016528137,84508,0.10713253170251846,0.001
4.54,84652,17120,1.0,-0.25513588,21465,3,0.00033628517849138007,84553,0.10388732701539993,0.001
4.57,84700,17130,1.0,-0.2589805,21478,3,0.0003476269252132624,84601,0.10374756902456284,0.001
4.53,84744,17140,1.0,-0.25632741000000003,21489,3,0.0003572699788492173,84646,0.10873353977998097,0.001
4.53,84789,17150,1.0,-0.25811791999999995,21501,3,0.0003610936182667501,84691,0.10572530701756477,0.001
4.5,84833,17160,1.0,-0.25709601000000004,21512,3,0.00035896666231565176,84735,0.10774567350745201,0.001
4.49,84877,17170,1.0,-0.25558662,21523,3,0.00037874028930673376,84779,0.11296246945858002,0.001
4.46,84922,17180,1.0,-0.25212956999999997,21535,3,0.0003714570266311057,84824,0.10838156938552856,0.001
4.5,84969,17190,1.0,-0.25390461999999997,21547,3,0.0003540728794177994,84871,0.10513806715607643,0.001
4.5,85013,17200,1.0,-0.25476345,21558,3,0.00035351907717995346,84914,0.10598760843276978,0.001
4.53,85059,17210,1.0,-0.25735753,21570,3,0.00035275266418466344,84959,0.1072266697883606,0.001
4.53,85105,17220,1.0,-0.25609128999999997,21582,3,0.0003463188331807032,85005,0.10302473977208138,0.001
4.51,85151,17230,1.0,-0.25611982999999994,21594,3,0.00039153036777861416,85053,0.11716311424970627,0.001
4.52,85196,17240,1.0,-0.25798187,21605,3,0.00036430348409339787,85097,0.11387503892183304,0.001
4.56,85245,17250,1.0,-0.25741297999999996,21618,3,0.00032830732525326314,85146,0.10847265770037968,0.001
4.59,85292,17260,1.0,-0.26061977999999997,21630,3,0.00034694645000854507,85194,0.11565908044576645,0.001
4.57,85334,17270,1.0,-0.25787304,21641,3,0.00033085634640883654,85236,0.10209326446056366,0.001
4.58,85380,17280,1.0,-0.26003142,21653,3,0.00031975627643987536,85282,0.10687902197241783,0.001
4.56,85425,17290,1.0,-0.25825999,21664,3,0.00032724853372201324,85327,0.11033938825130463,0.001
4.61,85474,17300,1.0,-0.25585540000000007,21677,3,0.00034527126990724355,85374,0.11079753190279007,0.001
4.6,85519,17310,1.0,-0.25734064,21689,3,0.00035463201929815115,85421,0.10372406244277954,0.001
4.58,85563,17320,1.0,-0.25349768,21700,3,0.00029846712277503684,85465,0.10453642159700394,0.001
4.57,85608,17330,1.0,-0.2505246,21711,3,0.00035238843702245504,85509,0.10256564617156982,0.001
4.56,85652,17340,1.0,-0.25141528,21723,3,0.00032149541948456317,85554,0.10748599469661713,0.001
4.54,85699,17350,1.0,-0.24880676,21735,3,0.0003538625896908343,85601,0.10807590931653976,0.001
4.55,85747,17360,1.0,-0.24923575000000003,21747,3,0.0003196509438566864,85649,0.10556158423423767,0.001
4.57,85791,17370,1.0,-0.25136323000000005,21758,3,0.0003480227489490062,85692,0.10527639339367549,0.001
4.58,85838,17380,1.0,-0.24992299000000004,21771,3,0.0003259869772591628,85739,0.0941777154803276,0.001
4.58,85883,17390,1.0,-0.25148365999999994,21782,3,0.00033189751411555335,85785,0.10232961177825928,0.001
4.54,85928,17400,1.0,-0.2522831400000001,21794,3,0.0003267564403358847,85830,0.1064424787958463,0.001
4.53,85972,17410,1.0,-0.25097057999999994,21805,3,0.0003758192324312404,85873,0.11125641316175461,0.001
4.53,86016,17420,1.0,-0.25334273999999996,21817,3,0.00034779159614117816,85918,0.10271723940968513,0.001
4.56,86064,17430,1.0,-0.25526066999999997,21829,3,0.00033371864701621236,85966,0.10602409392595291,0.001
4.55,86107,17440,1.0,-0.25197225,21840,3,0.00035796013253275305,86009,0.1045505590736866,0.001
4.52,86151,17450,1.0,-0.25427299,21851,3,0.00036586813803296536,86052,0.10860897600650787,0.001
4.49,86196,17460,1.0,-0.2491226,21863,3,0.0003513636300340295,86098,0.11274808645248413,0.001
4.49,86240,17470,1.0,-0.24627049999999998,21874,3,0.00036704307422041893,86142,0.10953396931290627,0.001
4.47,86285,17480,1.0,-0.24499093,21886,3,0.0003157970277243294,86187,0.11213013157248497,0.001
4.45,86328,17490,1.0,-0.24364022,21897,3,0.000374621115042828,86230,0.10848425328731537,0.001
4.47,86375,17500,1.0,-0.24439909000000004,21909,3,0.00037757622097463656,86276,0.1085063914457957,0.001
4.54,86426,17510,1.0,-0.24558458999999996,21922,3,0.0004014494697912596,86327,0.10872206836938858,0.001
4.7,86486,17520,1.0,-0.25107624,21937,3,0.00033250437991227955,86386,0.11166178435087204,0.001
4.7,86534,17530,1.0,-0.24955283,21950,3,0.0003509494854370132,86434,0.10822469741106033,0.001
4.74,86581,17540,1.0,-0.25318925,21962,3,0.00035105944455911714,86482,0.10600248475869496,0.001
4.77,86628,17550,1.0,-0.25482382000000003,21974,3,0.0003505882414174266,86529,0.11007863655686378,0.001
4.75,86671,17560,1.0,-0.25296634,21985,3,0.00032549788593314586,86573,0.10827388986945152,0.001
4.75,86715,17570,1.0,-0.25575132,21996,3,0.00038050277362344787,86617,0.11723688989877701,0.001
4.77,86762,17580,1.0,-0.25851795,22008,3,0.0003246130247134715,86664,0.1077931175629298,0.001
4.82,86810,17590,1.0,-0.25845594,22021,3,0.0003641567357893412,86712,0.10118263214826584,0.001
4.82,86857,17600,1.0,-0.25968239000000004,22033,3,0.00031717855017632246,86758,0.10870926827192307,0.001
4.79,86905,17610,1.0,-0.25869859,22045,3,0.00034204701660200953,86807,0.11114225536584854,0.001
4.64,86950,17620,1.0,-0.2557397,22057,3,0.00031454855707124807,86851,0.11330219358205795,0.001
4.63,86997,17630,1.0,-0.25527743,22069,3,0.0003697064297739416,86898,0.10727918893098831,0.001
4.6,87041,17640,1.0,-0.25592465999999997,22080,3,0.00035053788451477885,86943,0.10357668623328209,0.001
4.58,87086,17650,1.0,-0.25482371,22092,3,0.0003395656676730141,86987,0.11082738637924194,0.001
4.63,87134,17660,1.0,-0.25922978,22104,3,0.0003554564260412008,87036,0.11008084565401077,0.001
4.61,87176,17670,1.0,-0.25812869,22115,3,0.0003539990808349103,87078,0.10777111103137334,0.001
4.6,87222,17680,1.0,-0.25999267,22127,3,0.0003612898930441588,87124,0.10828492790460587,0.001
4.57,87267,17690,1.0,-0.26198519,22138,3,0.0004129573208047077,87168,0.11355077102780342,0.001
4.59,87316,17700,1.0,-0.25825718999999997,22151,3,0.00032751307589933275,87218,0.11132551978031795,0.001
4.56,87361,17710,1.0,-0.25730109999999995,22162,3,0.00034489468816900626,87263,0.10848600044846535,0.001
4.57,87407,17720,1.0,-0.25640875,22174,3,0.0003451460681390017,87309,0.09760181233286858,0.001
4.61,87458,17730,1.0,-0.25557827000000005,22187,3,0.0003358256778613265,87355,0.10179586956898372,0.001
4.65,87506,17740,1.0,-0.25627331000000003,22200,3,0.00032228786149062215,87407,0.10622245073318481,0.001
