time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/total_timesteps,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
10090,5.24,14440,4,-0.3937814700000001,1.0,60422,6.275770545016712e-06,0.001,60317,0.12272410094738007
10100,5.27,14454,4,-0.39638812000000007,1.0,60479,2.193740829170565e-06,0.001,60375,0.12276210039854049
10110,5.31,14466,4,-0.39630097999999997,1.0,60532,2.28744094480741e-06,0.001,60427,0.12175636614362399
10120,5.27,14479,4,-0.39208669,1.0,60582,3.0957085073168855e-06,0.001,60478,0.12187908962368965
10130,5.22,14491,4,-0.37868976,1.0,60633,3.3283833545283416e-06,0.001,60529,0.11962113678455352
10140,5.16,14502,4,-0.37574093,1.0,60680,4.124766633140098e-06,0.001,60577,0.12510583736002445
10150,5.11,14514,4,-0.36815152999999995,1.0,60730,4.1504462160446565e-06,0.001,60625,0.12207990288734435
10160,5.14,14526,4,-0.36819301000000004,1.0,60781,2.75453380709223e-06,0.001,60678,0.11964434981346131
10170,5.14,14539,4,-0.3688015399999999,1.0,60833,3.158397771585442e-06,0.001,60730,0.1182805433869362
10180,5.14,14550,4,-0.36747164,1.0,60881,2.171609821743914e-06,0.001,60777,0.11452231369912624
10190,5.09,14562,4,-0.35742339,1.0,60931,9.761687579157297e-06,0.001,60827,0.12330236179488045
10200,5.04,14575,4,-0.35069133999999996,1.0,60983,4.073765884034704e-06,0.001,60878,0.11965135112404823
10210,5.0,14587,4,-0.35258164000000003,1.0,61032,5.763290801041876e-06,0.001,60928,0.12436088422934215
10220,5.03,14599,4,-0.35153709,1.0,61085,5.243725763648399e-06,0.001,60979,0.12389193773269654
10230,5.08,14613,4,-0.36135203000000005,1.0,61141,3.857626292561431e-06,0.001,61037,0.11434493852513176
10240,5.13,14625,4,-0.36436941000000006,1.0,61193,2.985978517244803e-06,0.001,61088,0.12280246019363403
10250,5.18,14638,4,-0.37225046999999994,1.0,61248,2.170937534629047e-06,0.001,61145,0.11568571627140045
10260,5.18,14651,4,-0.3723265,1.0,61299,2.2942230846941434e-06,0.001,61196,0.1191362626850605
10270,5.17,14663,4,-0.37287711,1.0,61350,4.026911710752756e-06,0.001,61245,0.11840969882905483
10280,5.26,14677,4,-0.38270642000000005,1.0,61407,7.624764691627206e-06,0.001,61302,0.11944293417036533
10290,5.29,14689,4,-0.39179082999999987,1.0,61460,3.75333347619744e-06,0.001,61356,0.11955450177192688
10300,5.29,14702,4,-0.39558949,1.0,61512,3.8827840474671875e-06,0.001,61408,0.12204838792483012
10310,5.3,14714,4,-0.39823662,1.0,61562,3.831146424696878e-06,0.001,61458,0.12276097511251767
10320,5.29,14726,4,-0.4009992799999999,1.0,61614,3.661236329814225e-06,0.001,61510,0.12606266140937805
10330,5.23,14738,4,-0.39155884,1.0,61664,6.4532354523786735e-06,0.001,61559,0.1240377426147461
10340,5.23,14751,4,-0.38951533999999993,1.0,61716,6.562041145722712e-06,0.001,61613,0.1179373562335968
10350,5.25,14765,4,-0.3864909099999999,1.0,61773,3.6269611503788233e-06,0.001,61669,0.12097733095288277
10360,5.23,14777,4,-0.38387434000000004,1.0,61822,7.049556302263227e-06,0.001,61717,0.12649155408143997
10370,5.21,14788,4,-0.38353918,1.0,61871,4.909683093501372e-06,0.001,61767,0.12393441200256347
10380,5.14,14800,4,-0.37281198,1.0,61921,3.850741359201493e-06,0.001,61816,0.1264232039451599
10390,5.14,14813,4,-0.36999064000000004,1.0,61974,4.2852161641349085e-06,0.001,61871,0.12183774448931217
10400,5.12,14825,4,-0.36272986,1.0,62024,1.0263180683978135e-05,0.001,61920,0.11386362835764885
10410,5.15,14838,4,-0.3601507999999999,1.0,62077,4.764581626659492e-06,0.001,61973,0.12304452806711197
10420,5.15,14850,4,-0.36024858000000004,1.0,62129,3.885550180863599e-06,0.001,62026,0.11835059151053429
10430,5.14,14862,4,-0.36273610999999994,1.0,62178,2.515238880581213e-06,0.001,62074,0.12626172105471292
10440,5.14,14875,4,-0.3657102400000001,1.0,62230,1.846976883825846e-05,0.001,62125,0.12634932845830918
10450,5.13,14888,4,-0.36394002000000003,1.0,62286,7.706742326263339e-06,0.001,62182,0.11823094189167023
10460,5.18,14901,4,-0.3708243699999999,1.0,62340,3.4393827377243724e-06,0.001,62236,0.12248321374257405
10470,5.26,14915,4,-0.3733144,1.0,62397,2.94140251558669e-06,0.001,62293,0.12274317443370819
10480,5.31,14928,4,-0.3816369199999999,1.0,62452,4.474090625687192e-06,0.001,62347,0.1266993929942449
10490,5.29,14940,4,-0.3792329400000001,1.0,62503,2.236608156636066e-06,0.001,62400,0.12034528851509094
10500,5.31,14953,4,-0.38393762000000003,1.0,62555,3.5441130421531852e-06,0.001,62450,0.11858188360929489
10510,5.33,14966,4,-0.39087811999999994,1.0,62610,2.0153200759003605e-06,0.001,62505,0.12275014498404094
10520,5.33,14979,4,-0.39186482,1.0,62662,4.049741642120353e-06,0.001,62557,0.11669304072856904
10530,5.37,14991,4,-0.3957728799999999,1.0,62715,3.3329689358652105e-06,0.001,62611,0.11788085550069809
10540,5.39,15004,4,-0.3966836799999999,1.0,62769,1.9466542653390206e-06,0.001,62664,0.11585770919919014
10550,5.4,15018,4,-0.3979515799999999,1.0,62826,3.588975323509658e-06,0.001,62721,0.1230681762099266
10560,5.41,15031,4,-0.39987923000000003,1.0,62881,4.3234875874986756e-06,0.001,62776,0.11919783304135005
10570,5.36,15044,4,-0.39736966,1.0,62933,1.6869539839111287e-06,0.001,62829,0.1197414609293143
10580,5.35,15057,4,-0.40126263000000006,1.0,62987,2.062237645835315e-06,0.001,62883,0.12013771136601765
10590,5.33,15068,4,-0.3985219099999999,1.0,63036,2.008211345128075e-06,0.001,62932,0.12317820787429809
10600,5.3,15080,4,-0.39493942000000004,1.0,63085,2.5594911221560324e-06,0.001,62981,0.12772345542907715
10610,5.27,15093,4,-0.39040438,1.0,63137,4.39082944987084e-06,0.001,63033,0.12042102217674255
10620,5.28,15106,4,-0.3845398,1.0,63190,2.2641947149774446e-06,0.001,63087,0.1274137074748675
10630,5.24,15117,4,-0.37868585999999993,1.0,63239,2.3141817564464873e-06,0.001,63136,0.1256319046020508
10640,5.21,15130,4,-0.37736269,1.0,63290,1.7066149666788988e-05,0.001,63186,0.12777482718229294
10650,5.14,15142,4,-0.37247268999999994,1.0,63340,3.6247889966034562e-06,0.001,63236,0.12083920985460281
10660,5.1,15154,4,-0.3678942500000001,1.0,63391,9.017454165890134e-06,0.001,63286,0.12160370747248332
10670,5.09,15166,4,-0.36428063,1.0,63442,5.1028292546106965e-06,0.001,63338,0.12590994387865068
10680,5.04,15178,4,-0.35381507,1.0,63491,4.864672462190356e-06,0.001,63387,0.12184962816536427
10690,5.08,15191,4,-0.36160290000000006,1.0,63544,4.983820554116392e-06,0.001,63440,0.11646641045808792
10700,5.14,15204,4,-0.36621603,1.0,63599,4.003003103510612e-06,0.001,63494,0.1234553965429465
10710,5.18,15217,4,-0.37117831999999995,1.0,63655,4.907490506411705e-06,0.001,63550,0.12704771012067795
10720,5.16,15230,4,-0.3755510099999999,1.0,63706,2.734664008130494e-06,0.001,63601,0.12593993358314037
10730,5.2,15242,4,-0.3826985,1.0,63759,1.8268584199176984e-06,0.001,63655,0.11633785367012024
10740,5.19,15254,4,-0.38312026999999993,1.0,63809,3.5260961415891265e-06,0.001,63706,0.12117478003104527
10750,5.24,15268,4,-0.39079109999999995,1.0,63864,4.560724335078703e-06,0.001,63759,0.11748911626636982
10760,5.16,15278,4,-0.37824878999999995,1.0,63907,3.134231690182787e-06,0.001,63804,0.1130185779184103
10770,5.14,15290,4,-0.3778816299999999,1.0,63956,4.799234432084631e-06,0.001,63852,0.12307192198932171
10780,5.12,15301,4,-0.37790329000000006,1.0,64003,4.3727800402848516e-06,0.001,63900,0.12795311212539673
10790,5.1,15313,4,-0.3724880099999999,1.0,64054,4.1247773879149465e-06,0.001,63951,0.12434888482093812
10800,5.06,15326,4,-0.3699784399999999,1.0,64105,4.461402757745721e-06,0.001,64001,0.1252731904387474
10810,5.03,15338,4,-0.36596811,1.0,64158,2.809715510920796e-06,0.001,64053,0.11396998415390651
10820,5.03,15350,4,-0.365625,1.0,64209,6.6104977728779586e-06,0.001,64106,0.1252968261639277
10830,5.04,15363,4,-0.36663308,1.0,64263,1.2911544369368736e-05,0.001,64158,0.11469404523571332
10840,5.07,15376,4,-0.36558687,1.0,64316,4.316467880016717e-06,0.001,64213,0.11930142218867938
10850,5.05,15389,4,-0.3632088999999999,1.0,64369,2.9640308980560803e-06,0.001,64265,0.12046140804886818
10860,5.15,15402,4,-0.3807274100000001,1.0,64422,2.5912007686201832e-06,0.001,64318,0.12383991107344627
10870,5.22,15415,4,-0.39135591999999997,1.0,64478,1.9515835642128617e-06,0.001,64373,0.11976055694477898
10880,5.24,15427,4,-0.39083420999999996,1.0,64527,5.552613947656937e-06,0.001,64423,0.12020176947116852
10890,5.24,15439,4,-0.39359611,1.0,64578,3.383871671758243e-06,0.001,64473,0.12316536158323288
10900,5.24,15452,4,-0.3936881399999999,1.0,64629,2.2293475770614655e-06,0.001,64525,0.12165951604644458
10910,5.22,15464,4,-0.3925236999999999,1.0,64680,1.7974544107346445e-06,0.001,64577,0.11839950829744339
10920,5.22,15476,4,-0.39305343,1.0,64731,4.245765603627661e-06,0.001,64626,0.11729970276355743
10930,5.18,15488,4,-0.3846748799999999,1.0,64781,1.5868824145096976e-06,0.001,64678,0.12038002659877141
10940,5.15,15500,4,-0.38476149000000004,1.0,64831,1.9175494117007474e-06,0.001,64726,0.1250722762197256
10950,5.15,15513,4,-0.38708365,1.0,64884,3.1827543352846987e-06,0.001,64780,0.1250184491276741
10960,5.12,15525,4,-0.37940865,1.0,64934,1.2221227370901033e-05,0.001,64829,0.12642708718776702
10970,5.1,15538,4,-0.37345022,1.0,64988,2.1665021279204666e-06,0.001,64884,0.12458571046590805
10980,5.14,15551,4,-0.38143920000000003,1.0,65041,3.568450476147215e-06,0.001,64937,0.12262490515907605
10990,5.19,15564,4,-0.3847144800000001,1.0,65097,2.6948213871946793e-06,0.001,64992,0.12874784618616103
11000,5.21,15577,4,-0.3869549,1.0,65150,3.4690179025650045e-06,0.001,65045,0.13104324787855148
11010,5.23,15590,4,-0.38806429000000003,1.0,65203,2.4755434424150733e-06,0.001,65099,0.12718022167682647
11020,5.25,15602,4,-0.38971505000000006,1.0,65256,2.5840163743851006e-06,0.001,65151,0.1216234102845192
11030,5.25,15614,4,-0.38994370999999994,1.0,65306,8.696648092154646e-06,0.001,65202,0.12386242896318436
11040,5.3,15628,4,-0.38780951,1.0,65361,6.100269445141748e-06,0.001,65258,0.12153897807002068
11050,5.3,15640,4,-0.38430773,1.0,65414,2.8223247075705635e-06,0.001,65311,0.1298629231750965
11060,5.35,15653,4,-0.3929931100000001,1.0,65469,1.5175800399447325e-06,0.001,65364,0.12000770568847656
11070,5.37,15667,4,-0.39839253999999996,1.0,65525,2.6688642719818743e-06,0.001,65421,0.12259786874055863
11080,5.35,15679,4,-0.3914581200000001,1.0,65576,4.1438765947532374e-06,0.001,65473,0.12128755636513233
11090,5.28,15691,4,-0.38685285999999997,1.0,65625,2.374417158534925e-06,0.001,65522,0.1271091103553772
11100,5.26,15703,4,-0.38732057,1.0,65676,4.891982143817586e-06,0.001,65573,0.12740782499313355
11110,5.24,15716,4,-0.38314399,1.0,65727,3.975627987529151e-06,0.001,65624,0.11920349150896073
11120,5.22,15728,4,-0.3774483900000001,1.0,65778,2.1867413124709856e-06,0.001,65674,0.12140380889177323
11130,5.28,15741,4,-0.3854959700000001,1.0,65834,2.580393622035141e-06,0.001,65727,0.12234061087171237
11140,5.23,15753,4,-0.38516130000000004,1.0,65884,5.528450765268645e-06,0.001,65781,0.11928432732820511
11150,5.29,15767,4,-0.38849913999999997,1.0,65943,7.488476853723114e-06,0.001,65839,0.12666530907154083
11160,5.26,15780,4,-0.38000680000000003,1.0,65995,2.2901091824678586e-06,0.001,65891,0.12111444175243377
11170,5.2,15792,4,-0.37482943999999996,1.0,66045,2.2278918550000526e-06,0.001,65942,0.11632912158966065
11180,5.18,15804,4,-0.3771358799999999,1.0,66094,3.70714059272359e-06,0.001,65990,0.12072089935342471
11190,5.21,15816,4,-0.38034571,1.0,66146,3.474708455541986e-06,0.001,66042,0.12283743172883987
11200,5.24,15829,4,-0.3771352299999999,1.0,66200,4.0907399494471974e-06,0.001,66096,0.12156433705240488
11210,5.22,15841,4,-0.37826542999999996,1.0,66249,2.3805555429134984e-06,0.001,66146,0.12373417243361473
11220,5.27,15854,4,-0.38656327000000007,1.0,66305,2.465845477672701e-06,0.001,66200,0.12325050234794617
11230,5.25,15867,4,-0.37933457,1.0,66359,1.5858982843989604e-06,0.001,66254,0.12940887858470282
11240,5.29,15880,4,-0.38287975999999996,1.0,66413,3.1181436194553194e-06,0.001,66308,0.12325298661986987
11250,5.24,15893,4,-0.38193403000000004,1.0,66467,1.589713766255348e-06,0.001,66363,0.11698586742083232
11260,5.26,15906,4,-0.3829722300000001,1.0,66521,6.289663815550739e-06,0.001,66418,0.11643694937229157
11270,5.23,15918,4,-0.37679725000000003,1.0,66568,2.4434850729448954e-06,0.001,66464,0.12813985906541348
11280,5.28,15931,4,-0.37951423999999995,1.0,66622,3.3710801972119953e-06,0.001,66519,0.11753760526577632
11290,5.31,15944,4,-0.3783496,1.0,66677,3.878104735122179e-06,0.001,66572,0.1228542576233546
11300,5.32,15957,4,-0.38402599000000004,1.0,66732,2.2599896932920923e-06,0.001,66629,0.11877716013363429
11310,5.32,15969,4,-0.38323751,1.0,66781,2.965793571872512e-06,0.001,66677,0.12259725161961146
11320,5.29,15981,4,-0.38163112999999993,1.0,66834,3.590290665063852e-06,0.001,66731,0.1258410004278024
11330,5.32,15995,4,-0.39218551999999995,1.0,66891,9.461616969019815e-06,0.001,66788,0.11758986860513687
11340,5.31,16008,4,-0.39325916,1.0,66944,9.001602523182686e-06,0.001,66839,0.12237535204206194
11350,5.26,16020,4,-0.38442327,1.0,66993,7.92650810884273e-06,0.001,66889,0.12617885197202364
11360,5.23,16032,4,-0.38515077999999997,1.0,67044,3.4899348975159228e-06,0.001,66938,0.12127056904137135
11370,5.26,16044,4,-0.38881146999999994,1.0,67094,3.2732588124417816e-06,0.001,66991,0.12365134184559186
11380,5.19,16055,4,-0.38116784000000004,1.0,67141,2.3690509351581566e-06,0.001,67036,0.11861997097730637
11390,5.18,16068,4,-0.38408385999999994,1.0,67195,4.564204118651105e-06,0.001,67092,0.12372914403676986
11400,5.13,16080,4,-0.37783037,1.0,67245,2.0249329509169913e-06,0.001,67142,0.12298775911331176
11410,5.16,16093,4,-0.38447694,1.0,67297,1.91941796856554e-06,0.001,67192,0.12914214034875235
11420,5.16,16106,4,-0.3846297800000001,1.0,67350,2.2878781464896747e-06,0.001,67245,0.12479872554540634
11430,5.11,16118,4,-0.37738531999999997,1.0,67402,6.015525514158071e-06,0.001,67298,0.11989598348736763
11440,5.09,16130,4,-0.37501423,1.0,67453,1.948226118505166e-06,0.001,67348,0.12745188176631927
11450,5.12,16143,4,-0.38063965999999994,1.0,67505,2.8813042263209354e-06,0.001,67400,0.12478247657418251
11460,5.09,16154,4,-0.37574920999999994,1.0,67553,2.4221898911491737e-06,0.001,67450,0.12476773411035538
11470,5.11,16167,4,-0.37677297000000004,1.0,67605,2.3541745463262488e-06,0.001,67500,0.12060066610574723
11480,5.18,16180,4,-0.3862190200000001,1.0,67659,2.110771504248987e-06,0.001,67555,0.12159503996372223
11490,5.16,16192,4,-0.38231005,1.0,67711,7.234526549382281e-06,0.001,67606,0.12000824883580208
11500,5.2,16205,4,-0.39026273000000006,1.0,67765,3.030347916895456e-06,0.001,67660,0.1243554838001728
11510,5.15,16217,4,-0.3806209499999999,1.0,67812,3.266337398599717e-06,0.001,67709,0.12192112356424331
11520,5.15,16230,4,-0.38152400999999997,1.0,67865,2.6177751806244487e-06,0.001,67760,0.11853831385572751
11530,5.15,16242,4,-0.3783764099999999,1.0,67917,4.849080331344642e-06,0.001,67813,0.12781105563044548
11540,5.18,16255,4,-0.3856068599999999,1.0,67971,1.5549944502405804e-06,0.001,67867,0.12778683751821518
11550,5.18,16268,4,-0.38437295,1.0,68023,2.2907457832843647e-06,0.001,67920,0.12326399733622868
11560,5.26,16281,4,-0.39205752000000005,1.0,68079,3.847067584198764e-06,0.001,67974,0.12286953255534172
11570,5.27,16294,4,-0.39559146999999995,1.0,68132,3.7896256344538417e-06,0.001,68027,0.12596271932125092
11580,5.26,16306,4,-0.39352108,1.0,68185,2.520534356638867e-06,0.001,68080,0.11934074014425278
11590,5.29,16320,4,-0.3980012600000001,1.0,68240,2.035065051586571e-06,0.001,68135,0.1200837641954422
11600,5.29,16333,4,-0.39670574999999997,1.0,68294,3.701445526379151e-06,0.001,68190,0.125022837271293
11610,5.33,16345,4,-0.40147826999999997,1.0,68345,2.745662595771137e-06,0.001,68241,0.12763083279132842
11620,5.33,16358,4,-0.40056669000000006,1.0,68398,1.9817417372299437e-06,0.001,68293,0.12031696115930875
11630,5.37,16371,4,-0.4096558699999999,1.0,68454,6.051191803635447e-06,0.001,68349,0.12049845481912295
11640,5.37,16384,4,-0.40421827,1.0,68508,6.019536726853403e-06,0.001,68404,0.11624782532453537
11650,5.36,16396,4,-0.4028347400000001,1.0,68559,3.575159757929214e-06,0.001,68455,0.12773668766021729
11660,5.34,16409,4,-0.4037046199999999,1.0,68613,2.4519549413071218e-06,0.001,68508,0.11861676909029484
11670,5.29,16421,4,-0.39630113,1.0,68661,2.029932238656329e-06,0.001,68557,0.12239085286855697
11680,5.25,16433,4,-0.39188319,1.0,68710,2.31619401347416e-06,0.001,68606,0.1257777363061905
11690,5.21,16445,4,-0.38832245,1.0,68761,2.8811068204959158e-06,0.001,68658,0.1251996487379074
11700,5.19,16457,4,-0.38458078,1.0,68813,5.725417759094853e-06,0.001,68709,0.12343236058950424
11710,5.21,16470,4,-0.3891157700000001,1.0,68866,6.186939287999849e-06,0.001,68761,0.13257057592272758
11720,5.2,16483,4,-0.38873957000000003,1.0,68918,2.970505329358275e-06,0.001,68813,0.12884055972099304
11730,5.11,16494,4,-0.37753966000000005,1.0,68965,1.964592638614704e-06,0.001,68862,0.1259008228778839
11740,5.09,16506,4,-0.37575891,1.0,69017,1.8518778525893659e-06,0.001,68913,0.11701323411294393
11750,5.09,16519,4,-0.37536142999999994,1.0,69068,2.9093968502517478e-06,0.001,68963,0.12097777177890141
11760,5.13,16533,4,-0.37626262,1.0,69126,3.6060967886442087e-06,0.001,69021,0.1167180135846138
11770,5.13,16544,4,-0.37498011999999986,1.0,69174,4.522908511717105e-06,0.001,69070,0.12472519030173619
11780,5.15,16556,4,-0.3815037900000002,1.0,69225,1.9887052360445523e-06,0.001,69121,0.12547633424401283
11790,5.19,16570,4,-0.38170053000000004,1.0,69280,2.134070609827177e-06,0.001,69175,0.11990737915039062
11800,5.19,16582,4,-0.38074775000000005,1.0,69332,3.8090777707111554e-06,0.001,69229,0.11717757731676101
11810,5.18,16595,4,-0.3771724,1.0,69384,1.1636538346238012e-06,0.001,69279,0.12583251297473907
11820,5.19,16608,4,-0.37396189,1.0,69437,1.5397174593090313e-06,0.001,69333,0.11357132717967033
11830,5.24,16620,4,-0.37886826,1.0,69489,8.407875554894417e-06,0.001,69384,0.12144530192017555
11840,5.27,16633,4,-0.38081150999999996,1.0,69544,2.734146022476125e-06,0.001,69439,0.12072746362537146
11850,5.32,16647,4,-0.38626000999999993,1.0,69600,5.834576586494222e-06,0.001,69495,0.12258991897106171
11860,5.28,16660,4,-0.3820469799999999,1.0,69654,3.2807373221051725e-06,0.001,69550,0.12085096910595894
11870,5.34,16673,4,-0.38948966000000007,1.0,69708,8.441048839813447e-06,0.001,69603,0.12125296294689178
11880,5.37,16686,4,-0.39098260999999995,1.0,69762,1.0867586388485506e-05,0.001,69656,0.1230431467294693
11890,5.33,16698,4,-0.39212145,1.0,69813,8.275422624137719e-06,0.001,69709,0.12246393412351608
11900,5.42,16713,4,-0.40637295,1.0,69874,5.0232373117372236e-06,0.001,69769,0.12643193701903024
11910,5.38,16724,4,-0.40334066999999996,1.0,69922,3.901912577930489e-06,0.001,69819,0.12166943028569221
11920,5.37,16737,4,-0.40292992,1.0,69974,2.0786540252023165e-06,0.001,69870,0.1249411478638649
11930,5.35,16749,4,-0.40319538,1.0,70024,6.432120812860376e-06,0.001,69920,0.12508479629953703
11940,5.37,16763,4,-0.41118134000000006,1.0,70081,2.0862948758804124e-06,0.001,69976,0.11519758403301239
11950,5.34,16775,4,-0.40789779000000004,1.0,70134,3.3906009472654355e-06,0.001,70031,0.12855744610230127
11960,5.26,16786,4,-0.401336,1.0,70180,2.5474438416495104e-06,0.001,70076,0.11263740360736847
11970,5.27,16800,4,-0.40101469,1.0,70235,1.5092475028463274e-06,0.001,70131,0.12440320955855506
11980,5.25,16812,4,-0.39920758999999995,1.0,70287,3.50385842769659e-06,0.001,70182,0.12535734350482622
11990,5.27,16825,4,-0.4027726,1.0,70340,3.3678035833872856e-06,0.001,70235,0.12130860537290573
12000,5.2,16838,4,-0.39104034999999987,1.0,70394,1.695612036201055e-06,0.001,70289,0.127996227145195
12010,5.22,16850,4,-0.3936354100000001,1.0,70444,3.6304909372120164e-06,0.001,70341,0.11980125606060028
12020,5.19,16862,4,-0.3888250500000001,1.0,70493,2.1514080799533987e-06,0.001,70390,0.12474912106990814
12030,5.19,16874,4,-0.3880379,1.0,70543,7.42622827942796e-06,0.001,70439,0.1255503185093403
12040,5.19,16888,4,-0.38518191,1.0,70600,4.007667257610592e-06,0.001,70495,0.11726629361510277
12050,5.17,16900,4,-0.38132338000000005,1.0,70651,2.1178551037337456e-06,0.001,70547,0.12387256138026714
12060,5.24,16912,4,-0.3902592700000001,1.0,70704,3.547417539569627e-06,0.001,70598,0.1260296180844307
12070,5.22,16925,4,-0.3918446299999999,1.0,70757,2.770377282753803e-06,0.001,70653,0.12157287022897176
12080,5.24,16938,4,-0.39346081999999993,1.0,70811,3.761312382266624e-06,0.001,70706,0.12403948158025742
12090,5.24,16951,4,-0.39105605000000004,1.0,70864,2.7267145412679383e-06,0.001,70759,0.1257071290165186
12100,5.23,16964,4,-0.38583339,1.0,70917,3.626289640124014e-06,0.001,70813,0.12744048237800598
12110,5.24,16976,4,-0.3862871699999999,1.0,70968,3.5408224524265583e-06,0.001,70864,0.1207214705646038
12120,5.31,16989,4,-0.39794221,1.0,71024,5.7037383612623674e-06,0.001,70921,0.12163546979427338
12130,5.33,17002,4,-0.39699840000000003,1.0,71076,4.497571256121903e-06,0.001,70973,0.12196433224848338
12140,5.32,17015,4,-0.3948091,1.0,71132,3.912174292963755e-06,0.001,71028,0.12540487572550774
12150,5.33,17028,4,-0.39546986999999995,1.0,71184,3.355902777002484e-06,0.001,71080,0.126093457142512
12160,5.34,17041,4,-0.39786218000000007,1.0,71238,2.540215234603238e-06,0.001,71133,0.13035740579168
12170,5.32,17053,4,-0.3988156700000001,1.0,71289,3.1915480747102265e-06,0.001,71186,0.12079594284296036
12180,5.27,17065,4,-0.39292424,1.0,71338,1.903633441694789e-06,0.001,71233,0.12263676524162292
12190,5.26,17077,4,-0.39008311000000007,1.0,71390,6.291748994564321e-06,0.001,71286,0.12400428525039128
12200,5.23,17089,4,-0.38742681999999995,1.0,71440,4.790787897945847e-06,0.001,71336,0.12247120030224323
12210,5.22,17101,4,-0.38716667,1.0,71490,2.921123268606607e-06,0.001,71387,0.11522806584835052
12220,5.17,17113,4,-0.38259116000000004,1.0,71541,3.3703630606396473e-06,0.001,71437,0.11915871500968933
12230,5.18,17126,4,-0.38515069999999996,1.0,71594,3.3496020250822767e-06,0.001,71489,0.1243964321911335
12240,5.14,17139,4,-0.38106633999999995,1.0,71646,1.6634306348350946e-06,0.001,71540,0.12217707186937332
12250,5.15,17151,4,-0.38845825000000006,1.0,71699,1.5766769176176847e-06,0.001,71594,0.11184776450196902
12260,5.16,17165,4,-0.3910953000000001,1.0,71754,5.799143764306791e-06,0.001,71649,0.12214912225802739
12270,5.16,17177,4,-0.38381888000000003,1.0,71805,3.2875980195967713e-06,0.001,71702,0.11851797401905059
12280,5.15,17188,4,-0.38167343000000004,1.0,71853,2.080863851006143e-06,0.001,71749,0.12270289659500122
12290,5.16,17201,4,-0.38163397999999993,1.0,71906,4.307875133235939e-06,0.001,71800,0.12388118654489517
12300,5.21,17214,4,-0.3897360999999999,1.0,71961,1.932661098180688e-06,0.001,71857,0.13187240213155746
12310,5.24,17227,4,-0.39253811,1.0,72014,2.2346951595864084e-06,0.001,71910,0.12085857056081295
12320,5.2,17238,4,-0.38329524000000004,1.0,72061,5.405562092164473e-06,0.001,71957,0.1308151688426733
12330,5.22,17252,4,-0.38292263,1.0,72116,2.572328915968163e-06,0.001,72013,0.1229194211108344
12340,5.23,17264,4,-0.3834749599999999,1.0,72169,3.261566303081054e-06,0.001,72064,0.12589410394430162
12350,5.25,17278,4,-0.38148108999999997,1.0,72224,2.788836089469745e-06,0.001,72121,0.12227141857147217
12360,5.15,17288,4,-0.36387857,1.0,72269,1.8882634549299837e-06,0.001,72166,0.11516985855996609
12370,5.16,17301,4,-0.36925209000000003,1.0,72321,1.3269084699156035e-06,0.001,72216,0.12292282655835152
12380,5.2,17313,4,-0.36772817999999996,1.0,72373,3.2155517146748025e-06,0.001,72270,0.12681171484291553
12390,5.2,17326,4,-0.37134525,1.0,72426,1.3202042907778377e-05,0.001,72321,0.1266348659992218
12400,5.18,17339,4,-0.3726290200000001,1.0,72479,4.0027130125963595e-06,0.001,72375,0.11726196234424908
12410,5.16,17351,4,-0.36471145,1.0,72530,8.100220929918578e-06,0.001,72426,0.12157686501741409
12420,5.22,17364,4,-0.37396676999999995,1.0,72583,6.1608417354364065e-06,0.001,72478,0.11633383482694626
12430,5.23,17377,4,-0.37355827,1.0,72639,2.330425772356648e-06,0.001,72535,0.12625216972082853
12440,5.26,17391,4,-0.379069,1.0,72695,2.4491014869454375e-06,0.001,72590,0.12574468304713568
12450,5.26,17404,4,-0.37662573000000016,1.0,72750,2.812518838860948e-06,0.001,72646,0.12370694056153297
12460,5.34,17417,4,-0.3877027200000001,1.0,72803,3.469368175501586e-06,0.001,72699,0.12207473069429398
12470,5.39,17431,4,-0.38926820000000006,1.0,72860,3.2436741191434393e-06,0.001,72755,0.12535378549780166
12480,5.39,17443,4,-0.39494465000000006,1.0,72912,2.091342973168745e-06,0.001,72808,0.12591437871257463
12490,5.4,17456,4,-0.39587576999999996,1.0,72966,5.817222737884246e-06,0.001,72862,0.12360189482569695
12500,5.39,17469,4,-0.38866631999999995,1.0,73018,1.9350497382220055e-06,0.001,72914,0.12418063481648763
12510,5.4,17481,4,-0.39474667,1.0,73070,1.1814704521384556e-06,0.001,72966,0.12382571548223495
12520,5.4,17494,4,-0.39249445,1.0,73123,5.013647069063154e-06,0.001,73019,0.1253546755760908
12530,5.36,17506,4,-0.3909163,1.0,73175,4.311444945415132e-06,0.001,73071,0.12314314246177674
12540,5.33,17519,4,-0.38269853,1.0,73228,7.094426223375194e-06,0.001,73124,0.11982522904872894
12550,5.35,17533,4,-0.38905738999999995,1.0,73285,3.8708421470801115e-06,0.001,73179,0.12614307999610902
12560,5.36,17546,4,-0.38813748,1.0,73339,1.2735667041852139e-05,0.001,73235,0.11983766853809356
12570,5.36,17559,4,-0.39364271,1.0,73396,2.9296205639184336e-06,0.001,73290,0.12227758392691612
12580,5.39,17573,4,-0.39799357999999996,1.0,73451,2.7710702852346003e-06,0.001,73347,0.12430688614646594
12590,5.39,17586,4,-0.40061989000000003,1.0,73505,2.5955704359148513e-06,0.001,73400,0.12341743831833203
